title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
"offer - ride from boulder to vegas (las vegas, nv)",boulder,http://boulder.craigslist.org/rid/3401541756.html,"my girlfriend and i are heading to las vegas, nv on friday 11/16...our final destination is red rocks, nv for some rock climbing. 
we are planning to leave boulder, co sometime between 6 and 8pm on friday november 16th. 
we are open to drive straight [...]",2012-11-13T09:48:30-07:00,emailnotfound,TRUE,boulder,2012-11-16T09:48:30-07:00,las
looking for a ride for my dog and i to vail this friday (boulder to vail),boulder,http://boulder.craigslist.org/rid/3406641511.html,"hey there. 
i'm hoping to find a ride from boulder to vail that leaves on friday, the earlier the better. 
i'm happy to chip in for gas or help you drive, and my dog is mild mannered and used to long car rides. 
thanks for your help! 
- bill huggins",2012-11-13T08:46:45-07:00,emailnotfound,FALSE,boulder,2012-11-16T08:46:45-07:00,find
im looking for a ride from boulder to nederland colorado fri. midmorning or afte (boulder),boulder,http://boulder.craigslist.org/rid/3405799242.html,im a kind person looking for a ride to nederland.thank u~,2012-11-12T19:43:52-07:00,emailnotfound,TRUE,boulder,2012-11-16T19:43:52-07:00,nederland.thank
need ride to work!,boulder,http://boulder.craigslist.org/rid/3405512413.html,hello! my name is theresa becker. my daughter needs the car to get to school this winter and i need a reliable ride to work (spanish hills area to boulder toyota). will share gas costs! contact me at 720-648-5635. i would not need a ride back and i w [...],2012-11-12T17:13:27-07:00,emailnotfound,FALSE,boulder,2012-20-64T17:13:27-07:00,get
need: ride to austin tx or surrounding city (boulder),boulder,http://boulder.craigslist.org/rid/3405467249.html,"hi! my name is natalie. i'm looking for a friendly nomad to help get me home for the holidays(any time between today and the 18th). i can most definetly help pay for gas and snax along the way :} 
let me know if you can help me out! 
(512)sixthree3-f [...]",2012-11-12T16:52:21-07:00,emailnotfound,FALSE,boulder,2012-11-12T16:52:21-07:00,help
offer: boulder to wyoming the beginning of december (boulder -&gt; laramie -&gt; jackson),boulder,http://boulder.craigslist.org/rid/3405304723.html,"i'm driving to wyoming and back early next month. i have no specific plans, though i may or may not sleep in my truck in laramie. i have room for one large person or two small people. i will be asking for either gas or grass, your choice. i prefer to [...]",2012-11-12T15:41:19-07:00,emailnotfound,TRUE,boulder,2012-11-12T15:41:19-07:00,wyoming
"offer - ride to san diego thursday the 15th in the am (boulder, co)",boulder,http://boulder.craigslist.org/rid/3404853220.html,moving the last of my stuff from boulder so i have room for at least 2 on the way out west. the tab is being picked up by my employer so i don't need gas money but company to help pass the drive would be much appreciated. planning to leave boulder la [...],2012-11-12T12:52:53-07:00,emailnotfound,FALSE,boulder,2012-11-15T12:52:53-07:00,help
"need a ride to breck, keystone, or abasin any day!  will pay gas$ (boulder to breck)",boulder,http://boulder.craigslist.org/rid/3404838621.html,"looking for a ride anyday anytime from now until nov 22nd or 23rd. 
my friend alex is visiting from the polish snowboard team and needs a ride to the mountains from boulder! he will pitch in gas money. just call geoff at 303 919 8131",2012-11-12T12:47:48-07:00,emailnotfound,FALSE,boulder,2012-11-22T12:47:48-07:00,the
"ride wanted boulder/denver to and from copper mtn. tuesday november 13 (boulder, co)",boulder,http://boulder.craigslist.org/rid/3401513583.html,"ride wanted boulder/denver to and from copper mtn. tuesday november 13th to go skiing! have gas money to pitch and good company. i'm a 19 year old studying engineering here at cu. preferably leave boulder 6 or 7am and leave copper at 3ish, but flexib [...]",2012-11-10T23:31:21-07:00,emailnotfound,FALSE,boulder,2012-11-13T23:31:21-07:00,and
boulder to new england thanksgiving (boulder co),boulder,http://boulder.craigslist.org/rid/3401182523.html,"i'm en route from ned/boulder to new hampshire and looking to leave around the 17th at the latest. i'm looking for a person with a valid drivers license and some money to pitch in on gas. me, i'm 31, male, i like good music, comedy, etc. i'm easy to  [...]",2012-11-10T18:41:11-07:00,emailnotfound,FALSE,boulder,2012-11-17T18:41:11-07:00,new
cracksgiving at the creek - ride offered - ((boulder to moab/ic)),boulder,http://boulder.craigslist.org/rid/3400741860.html,"headed to indian creek for the thanksgiving holiday. leaving boulder tuesday (november 20th) around 2pm. returning sunday (november 25th). room for a couple of folks plus gear/bikes/etc. must be comfortable with a small friendly dog! 
denise",2012-11-10T14:38:17-07:00,emailnotfound,TRUE,boulder,2012-11-20T14:38:17-07:00,indian
offer: ride from boulder to mn,boulder,http://boulder.craigslist.org/rid/3398210055.html,"offering a ride for 1 or 2 from boulder on november 15th to mn or on the way. 
call me for details. will leave early:) 
gaia 
505-920-8018",2012-11-09T12:50:52-07:00,emailnotfound,TRUE,boulder,2012-05-92T12:50:52-07:00,mn
"ride offer west on i-70 tuesday 11/13 (boulder to vernal, ut)",boulder,http://boulder.craigslist.org/rid/3397512295.html,"i will be driving from boulder to vernal, ut on tuesday evening the 11th and i'd love to share the ride and some gas costs. i could be convinced to pick you up in denver, or preferably golden, and i could drop you off in vail, glenwood springs, or an [...]",2012-11-09T08:33:31-07:00,emailnotfound,TRUE,boulder,2012-11-13T08:33:31-07:00,vernal
ride to greyhound in den or ft collin saturday (i-25 and 119),boulder,http://boulder.craigslist.org/rid/3397007479.html,looking for a ride to the bus station in denver or ft collins. i have like 30-40 buck in gas for the trip to either one. if you are capable of doing either than send me a email or call me at 719-9641534 so we can set up plan to meet. ,2012-11-08T23:58:17-07:00,emailnotfound,TRUE,boulder,2012-30-40T23:58:17-07:00,the
"boulder/denver to and from copper mtn. sat november 10th, gas $ (boulder)",boulder,http://boulder.craigslist.org/rid/3396953829.html,"leaving from boulder or denver sat morning november 10th to copper mtn. and back sat evening or before 9am on sun. gas $ and good company! 
630four793864 ",2012-11-08T22:54:09-07:00,emailnotfound,TRUE,boulder,2012-11-10T22:54:09-07:00,copper
"looking for ride boulder/nederland to vail this weekend, gas $ (nederland or boulder, co)",boulder,http://boulder.craigslist.org/rid/3396522979.html,"looking for ride anytime saturday afternoon/evening or sunday anytime to vail. will provide gas $. starting new job in vail on monday. colorado mountain express from vail doesn't start until the 17th! 
email or text 603 852 2918",2012-11-08T17:57:47-07:00,emailnotfound,FALSE,boulder,2012-11-17T17:57:47-07:00,vail.
thursday mornings to winter park,boulder,http://boulder.craigslist.org/rid/3396369329.html,i am looking for a weekly ride to winter park. departure anytime in the morning would be great. happy to pitch for gas.,2012-11-08T16:39:14-07:00,emailnotfound,FALSE,boulder,2012-11-08T16:39:14-07:00,winter
need a ride to portland oregon (boulder),boulder,http://boulder.craigslist.org/rid/3365098574.html,i will be leaving boulder on november18th and need a ride to portland. i am responsible and friendly. i'm only taking a backpack with me and can chip in for gas. ,2012-11-08T09:13:55-07:00,emailnotfound,TRUE,boulder,2012-11-09T09:13:55-07:00,portland.
"offer -- ride to sante fe, nm (united states)",boulder,http://boulder.craigslist.org/rid/3395036893.html,"i'm taking a weekend trip to sante fe. looking for someone to ride & split gas--should be $25 one way, $50 if you want to come back with me on sunday! i will be leaving friday around 4pm, getting in later--around 10:30 or 11 pm depending. ",2012-11-08T07:50:46-07:00,emailnotfound,TRUE,boulder,2012-11-09T07:50:46-07:00,sante
offer: boulder/denver to slc (co to slc),boulder,http://boulder.craigslist.org/rid/3390456611.html,"1) i'm heading from slc to boulder area and back. can go via grand juncation (i-70) or via fort colins (i-80). 
plan on leaving salt lake the 21st and returning the 25th. 
2) this trip is through fort collins/wyoming. 
leaving salt lake november 30th [...]",2012-11-06T08:41:00-07:00,emailnotfound,TRUE,boulder,2012-11-30T08:41:00-07:00,boulder
need ride from boulder to omaha,boulder,http://boulder.craigslist.org/rid/3388683566.html,"i need to get to omaha by november 15th at the latest for my sister's 16th birthday. it has been quite some time since i have seen my family and the holidays seem to be an appropriate time to reconnect. i am extremely short on funds, in fact i am bus [...]",2012-11-05T12:33:48-07:00,emailnotfound,FALSE,boulder,2012-11-15T12:33:48-07:00,get
ride offered boulder to las vegas (red rocks) and back,boulder,http://boulder.craigslist.org/rid/3387775592.html,"driving from boulder to las vegas (red rocks) on sunday november 18. 
$80 one way to pay for gas 
we can drop you off any where along i-70 or i-15 s between here and vegas. 
returning on saturday november 24. 
interested - reply to email me (kevin) 
 [...]",2012-11-05T06:45:24-07:00,emailnotfound,TRUE,boulder,2012-11-18T06:45:24-07:00,las
"boulder to kc, st. louis, nashville (boulder to nashville)",boulder,http://boulder.craigslist.org/rid/3385411879.html,"i am leaving boulder monday morning to pick up rideshares in denver and will be going through kansas city, st. louis, with the final destination being nashville. i have 3 riders sharing gas already. let me know if you are interested in joining and he [...]",2012-11-04T00:21:00-06:00,emailnotfound,TRUE,boulder,2012-11-05T00:21:00-06:00,pick
ft collins to las vegas for thanksgiving,boulder,http://boulder.craigslist.org/rid/3385086175.html,"i am driving to las vegas on 11/18 and will be returning to ft collins on 11/25. 
i will be going west on i-70 then south west on i-15 and can stop anywhere in between or make a reasonable detour. 
i have a truck with a camper top and can haul things [...]",2012-11-03T19:27:01-06:00,emailnotfound,TRUE,boulder,2012-11-18T19:27:01-06:00,las
need ride from boulder to durango (boulder to durango ),boulder,http://boulder.craigslist.org/rid/3384034242.html,"need a ride from boulder to durango some time in the next few days (3-6th?) i can help with gas or driving. i'm a laid back traveler, only have one backpack. if you can help me out please text 907.three five one.9271 ",2012-11-03T11:10:48-06:00,emailnotfound,FALSE,boulder,2012-03-06T11:10:48-06:00,durango
need ride to denver (boulder),boulder,http://boulder.craigslist.org/rid/3382704845.html,"needing to depart for denver in the morning on tuesday ( nov 6th ) from boulder. 
will share fuel costs, light conversation or quiet contemplation, either works well. 
please email with contact information.",2012-11-02T17:35:14-06:00,emailnotfound,TRUE,boulder,2012-11-06T17:35:14-06:00,depart
two nice people trying to get to the west coast/ can help with gas! (boulder to cali),boulder,http://boulder.craigslist.org/rid/3382480958.html,young couple and their (extremely well behaved) canine companion trying to get to the west coast! we can help with driving and gas as well as good conversation. thanks so much!,2012-11-02T15:48:24-06:00,emailnotfound,FALSE,boulder,2012-11-03T15:48:24-06:00,get
offered denver to chicago 1/6 wed (boulder),boulder,http://boulder.craigslist.org/rid/3381778301.html,"driving to chicago early wed morning. looking for two people to drive, $50 each for gas $50 for stuff. i have plenty of room for gear/stuff. pick up truck with trailer. give me a call or text matt 630 776 668 two",2012-11-02T11:14:49-06:00,emailnotfound,TRUE,boulder,2012-01-06T11:14:49-06:00,chicago
would like to transport some boxes (boulder to san diego),boulder,http://boulder.craigslist.org/rid/3379533326.html,"i would like to transport some boxes (approx 13 avge size) mostly books from boulder to san diego 
on approx. nov 15 or so. i would come with you and unload in north park. 
pay for gas and keep you entertained for the ride but not share driving. 
non [...]",2012-11-01T11:40:05-06:00,emailnotfound,TRUE,boulder,2012-11-15T11:40:05-06:00,transport
boulder to telluride--ride offered (boulder),boulder,http://boulder.craigslist.org/rid/3379232406.html,"hi, 
driving to telluride on saturday (november 10th), sunday or monday (nov 12th) and would love company and help with gas. 
going i 70 to glenwood, then carbondale, paonia, montrose, etc., if any of those places suites.",2012-11-01T09:44:21-06:00,emailnotfound,TRUE,boulder,2012-11-10T09:44:21-06:00,telluride
"anyone want a ride to iowa? (boulder, co to ames, ia)",boulder,http://boulder.craigslist.org/rid/3378119242.html,"i'm driving to ames, iowa (iowa state university) on friday, november 2. i have room for a person and a couple small bags. i'll be passing through denver, lincoln, omaha and des moines. i'm friendly and would love some company and to split the gas! c [...]",2012-10-31T17:07:57-06:00,emailnotfound,TRUE,boulder,2012-11-02T17:07:57-06:00,ames
smooth ride to san fran (boulder-&gt;san fran),boulder,http://boulder.craigslist.org/rid/3367843230.html,"dear friends - 
i am planning to drive to san francisco this coming week. there's a bit of flexibility on the departure date (wed-fri). 
i am a 30 years old, meditator, dont' drink or do any drugs and am very friendly. would love the company and to s [...]",2012-10-31T00:49:47-06:00,emailnotfound,TRUE,boulder,2012-10-31T00:49:47-06:00,drive
"need a ride to boulder from the west? (salt lake to boulder, co)",boulder,http://boulder.craigslist.org/rid/3373705021.html,"i'm leaving salt lake tomorrow (tuesday) at 9am and am heading to boulder, co. i'd be happy to pick up a travelling buddy and split the gas. i have a reliable kia optima--new tires and just changed the oil. call elise at 773-319-9371 if interested. i [...]",2012-10-29T18:00:56-06:00,emailnotfound,TRUE,boulder,2012-73-31T18:00:56-06:00,boulder
looking for a ride to northern california (arcata/eureka),boulder,http://boulder.craigslist.org/rid/3371597527.html,hi my name is cameron and i am looking for a ride to arcata or eureka california. i have a valid license and can help with gas money. i would like to be out of boulder by the end of next week but if you're interested in some good traveling company i  [...],2012-10-28T19:44:23-06:00,emailnotfound,FALSE,boulder,2012-10-29T19:44:23-06:00,arcata
full size truck headed east,boulder,http://boulder.craigslist.org/rid/3370643360.html,"in vegas now headed to chicago. 
full size truck going to chicago. i can tow a trailer, dolly, anything. have room for 2 passengers, and lots of cargo. trying to leave asap. can drop off anywhere along the way. 702.900.7992. .",2012-10-28T11:19:19-06:00,emailnotfound,TRUE,boulder,2012-10-28T11:19:19-06:00,chicago.
moving to midwest - wanna ride? (boulder/denver),boulder,http://boulder.craigslist.org/rid/3370441483.html,"moving to rockford, il around nov. 10th. seeking riders, drivers, other people relocating to midwest. i am a professional mover, but this is personal for me. i can help you pack, move and deliver your belongings if you want, or you can just ride to a [...]",2012-10-28T09:37:00-06:00,emailnotfound,TRUE,boulder,2012-11-10T09:37:00-06:00,rockford
space in truck going to oregon (boulder),boulder,http://boulder.craigslist.org/rid/3324634537.html,i have room in a moving truck going to oregon leaving on november 1st. i will be going out i80 and could potentially drop a passenger or some boxes in salt lake or reno and then i'm headed to ashland as a final destination. the drop off would have to [...],2012-10-28T08:38:43-06:00,emailnotfound,TRUE,boulder,2012-11-01T08:38:43-06:00,oregon
ride available to southern or (boulder),boulder,http://boulder.craigslist.org/rid/3358651406.html,"i have space for one person in a truck traveling to oregon around november 1st possibly a couple days earlier. i would be stopping along the way to sleep in motels. looking for someone who can share the cost of gas. no smoking, drugs or dogs. 
email  [...]",2012-10-28T08:37:47-06:00,emailnotfound,TRUE,boulder,2012-11-01T08:37:47-06:00,oregon
i need a ride to the bay area (boulder),boulder,http://boulder.craigslist.org/rid/3369995173.html,"artist needs to attend an art opening in oakland on nov. 9th but cant afford a plane ticket. would love an affordable ride!! good driver, drug free, will contribute gas $$ 
josh",2012-10-28T00:29:15-06:00,emailnotfound,TRUE,boulder,2012-11-09T00:29:15-06:00,attend
boulder to denver (boulder),boulder,http://boulder.craigslist.org/rid/3369086996.html,"hello, 
i am hoping to get a ride from boulder to denver. i'm meeting some friends and would 
like to meet someone who would like a little company for the ride. 
let me know..thanks 
josh ",2012-10-27T13:50:06-06:00,emailnotfound,FALSE,boulder,2012-10-33T13:50:06-06:00,get
