title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
driving to s. fla sun. or mon. (w.palm area),asheville,http://asheville.craigslist.org/rid/3413671751.html,"woman and dog driving to s.fla sun. or mon. share driving(stick shift) and expences with (preferably) woman...no smoking in vehicle...have small amt. of room for 1 piece of luggage...good tunes.. 
thanks...",2012-11-16T10:08:49-05:00,emailnotfound,TRUE,asheville,2012-11-19T10:08:49-05:00,s.fla
need ride to triangle o (asheville to durham),asheville,http://asheville.craigslist.org/rid/3413634586.html,looking to leave for durham today! let me know!! 828 489 two five fourfour,2012-11-16T09:51:17-05:00,emailnotfound,FALSE,asheville,2012-11-16T09:51:17-05:00,leave
ride to charlotte from ashville today,asheville,http://asheville.craigslist.org/rid/3413632675.html,"i need a ride to charlotte from ashville today, need to catch a bus from charlotte tonight at 10:30 
thanks! 
6zero 7 7five 9 11five8",2012-11-16T09:50:19-05:00,emailnotfound,FALSE,asheville,2012-11-16T09:50:19-05:00,charlotte
rideshare: avl-&gt;rlg-&gt;avl (asheville),asheville,http://asheville.craigslist.org/rid/3412641095.html,going to raleigh for thanksgiving. i can be a rider or a driver (in my minivan that comfortably seats 3). i would like to leave wednesday 21st (or earlier) and return friday 23rd to asheville. phone/text is the fastest way to reach me: 406 six hundre [...],2012-11-15T19:13:43-05:00,emailnotfound,TRUE,asheville,2012-11-21T19:13:43-05:00,raleigh
missouri offered & pts btwn sunday (asheville),asheville,http://asheville.craigslist.org/rid/3412203285.html,"hi i have a small car with good gas mileage and i would love to share a ride through nashville to st louis. happy to take along pets and baggage and others too. i am an easy going and nice person going to visit the family. 
caleb 
three 1 4 two 88 ei [...]",2012-11-15T15:58:27-05:00,emailnotfound,TRUE,asheville,2012-11-18T15:58:27-05:00,share
ride offered - asheville to lynchburg on wed 11/21 (asheville),asheville,http://asheville.craigslist.org/rid/3411321724.html,"i'm offering a ride from asheville to lynchburg. 
leaving november 21st returning november 24th. hello! friendly, safe driver going from asheville to lynchburg va for thanksgiving. dates and rates are flexible. must be able to meet along route. conta [...]",2012-11-15T10:14:38-05:00,emailnotfound,TRUE,asheville,2012-11-21T10:14:38-05:00,lynchburg.
offering ride south to fl (asheville to tampa),asheville,http://asheville.craigslist.org/rid/3410780024.html,"driving down to tampa this sunday (11/18). leaving in the morning. room for 1 more (three of us already) in my corolla. taking, highways 26 to 95 to 75. happy to drop you off somewhere along the way as long as it's not to far out of the way.",2012-11-14T23:39:18-05:00,emailnotfound,TRUE,asheville,2012-11-18T23:39:18-05:00,tampa
ride offered nov 20th (aville to virginia),asheville,http://asheville.craigslist.org/rid/3410556234.html,"hello.. i am looking for someone drive with up to virginia. i would love help with gas, but more importantly company. i don't like to drive alone! i will be stopping for the night in blacksburg probably, so if you need a ride anywhere from here to bl [...]",2012-11-14T21:09:31-05:00,emailnotfound,TRUE,asheville,2012-11-20T21:09:31-05:00,virginia.
ride offered - asheville to charlotte on wed 11/14 (asheville),asheville,http://asheville.craigslist.org/rid/3409815858.html,"i'm offering a ride from asheville to charlotte. 
leaving november 14th. hey i will be heading out to charlotte this friday 11/16 in the am. please get in touch if you need a ride. you can also call me to set something up. 8two8nine6four2four5five. h [...]",2012-11-14T15:28:48-05:00,emailnotfound,TRUE,asheville,2012-11-14T15:28:48-05:00,charlotte.
need ride to asheville (old fort),asheville,http://asheville.craigslist.org/rid/3409636599.html,i live in old fort and need rides to asheville to donate plasma on tunnel road will share gas money.,2012-11-14T14:22:35-05:00,emailnotfound,FALSE,asheville,2012-11-19T14:22:35-05:00,asheville
help me get home for thanksgiving my mum misses me =d (from asheville to (tampa) fl),asheville,http://asheville.craigslist.org/rid/3409530381.html,"hey there i am from tampa and all of my family are meeting together for thanksgiving they really wanna see me and i told them i would make it, hope to hear from ya, call(text) 813 -843-6103 thanks much love! ",2012-11-14T13:43:48-05:00,emailnotfound,FALSE,asheville,2012-43-61T13:43:48-05:00,hear
need ride to charlotte 11.19 (downtown asheville),asheville,http://asheville.craigslist.org/rid/3409130004.html,i am hoping to get to charlotte airport by 5 pm on monday 11.19. i have money for gas! ,2012-11-14T11:18:31-05:00,emailnotfound,FALSE,asheville,2012-11-19T11:18:31-05:00,get
need ride to charlotte airport 11/19 (airport),asheville,http://asheville.craigslist.org/rid/3408858259.html,"hello, 
i'm looking for a ride from west asheville to the charlotte airport on monday 11/19 for a 6:30 pm flight. i can split gas money, and i'll make a delicious snack for the trip :) please email me asap if you can help me out! 
thanks, 
jackie",2012-11-14T09:14:25-05:00,emailnotfound,FALSE,asheville,2012-11-19T09:14:25-05:00,the
ride offered - asheville to cartersville on sun 11/18 (asheville),asheville,http://asheville.craigslist.org/rid/3408288361.html,"i'm offering a ride from asheville to cartersville. 
leaving november 18th returning november 24th. passenger must not have a fear of dogs, and must be ok with riding in the back seat. i have a registered service dog that must ride in the front seat  [...]",2012-11-13T22:12:57-05:00,emailnotfound,TRUE,asheville,2012-11-18T22:12:57-05:00,cartersville.
"warren haynes christmas jam, sci, around dec 15 (to/from asheville to florida)",asheville,http://asheville.craigslist.org/rid/3406473527.html,"need a ride for two girls from somewhere in florida, south fl would be ideal, to asheville nc on or around the week of december 15. we are going to warren haynes christmas jam in asheville. the string cheese incident, our favorite band of all time, i [...]",2012-11-13T09:29:37-05:00,emailnotfound,TRUE,asheville,2012-12-15T09:29:37-05:00,asheville
avl to nj ride offered,asheville,http://asheville.craigslist.org/rid/3406376934.html,"my name is alex and i will be driving up to the nj area either on the evening of the 15th of nov or the morning of the 16th ( this thurs. or fri). 
i have enough room for two other people and gear and i am animal friendly. i would love to have folks  [...]",2012-11-13T08:30:08-05:00,emailnotfound,TRUE,asheville,2012-11-15T08:30:08-05:00,the
"asheville, nc to pittsburg (pa) on wednesday 11/21/12 (asheville, nc)",asheville,http://asheville.craigslist.org/rid/3405144447.html,"hello, 
i am driving from asheville, nc to pittsburg (pa) on wednesday 11/21/12. i will start around 7.00am and passing through kingsport, roanoke, (va), morgantown (west virginia). there is room for 2 people. no pet please 
i will be returning from  [...]",2012-11-12T16:38:33-05:00,emailnotfound,TRUE,asheville,2012-11-21T16:38:33-05:00,pittsburg
ride offer--1st week in dec (to florida),asheville,http://asheville.craigslist.org/rid/3399812348.html,i'm driving to fl in a new corolla and have plenty of room. $60 plus help with driving. zia 828-407-3334,2012-11-10T10:18:45-05:00,emailnotfound,TRUE,asheville,2012-28-40T10:18:45-05:00,fl
asheville to new orleans and back,asheville,http://asheville.craigslist.org/rid/3399718737.html,"i'm leaving around noon on friday the 16th, and returning early in the morning sunday the 25th. the whole drive will cost about 320$ in fuel, so i'll be looking to split that cost evenly, the amount you pay will depend on how many people are coming.  [...]",2012-11-10T09:32:22-05:00,emailnotfound,TRUE,asheville,2012-11-16T09:32:22-05:00,split
s asheville -&gt; chapel hill (sat 11/10). i'll drive,asheville,http://asheville.craigslist.org/rid/3399113292.html,"i will be leaving south asheville around 5pm saturday and expect to be in chapel hill around 9pm. i'll leave to come back on sunday afternoon at 4pm. 
any riders that would like to share fuel charges are welcome. email me with your phone number.",2012-11-09T22:09:51-05:00,emailnotfound,TRUE,asheville,2012-11-10T22:09:51-05:00,be
"driving to nola on 14th, returning to avl on 20th (asheville)",asheville,http://asheville.craigslist.org/rid/3397811102.html,"wanting to go to nola for a few days? i'm looking for rideshare partner to share cost of gas and maybe some driving. (i have fuel efficient car). female preferred...as am i. valid id a must. no drugs. 
i'm leaving the afternoon of the 14th and intend [...]",2012-11-09T12:26:10-05:00,emailnotfound,TRUE,asheville,2012-11-14T12:26:10-05:00,go
ride needed - asheville to new york - this week (avl to nyc),asheville,http://asheville.craigslist.org/rid/3360148100.html,"i'm looking for a ride from asheville to new york, ny. 
i need to get to nyc by the morning of nov 14. earlier dates also work. i'm easy-going, and will have a suitcase and duffle with me. i'm definitely happy to contribute to gas money. let me know  [...]",2012-11-08T06:02:30-05:00,emailnotfound,FALSE,asheville,2012-11-14T06:02:30-05:00,new
every week to chapel hill/durham/greensboro (chapel hill / durham greensboro / winston salem areas),asheville,http://asheville.craigslist.org/rid/3336293582.html,"i drive to chapel hill and back every week for graduate school (i'm in a nursing program there). i generally leave on tuesday morning and come back thursday afternoon. 
i am on a tight schedule, so for this to work our schedules would have to synch u [...]",2012-11-07T23:01:22-05:00,emailnotfound,TRUE,asheville,2012-11-13T23:01:22-05:00,chapel
student searching ride to atl 11/9 (asheville ),asheville,http://asheville.craigslist.org/rid/3393513259.html,"hey y'all, i am a student and heading to all this weekend to see my mother. if you are heading that direction and have a car i'd love to go with you and pay half the gas. i have a backpack and an accordion with me. let me know if you're interested. i [...]",2012-11-07T15:13:14-05:00,emailnotfound,FALSE,asheville,2012-11-09T15:13:14-05:00,all
asheville-obx fri back sun (asheville -obx),asheville,http://asheville.craigslist.org/rid/3392943261.html,"i'm planing on driving down to raleigh friday night after work prob leave around 6 and then to obx nags head sat morning and will be returning sunday. i am going to pick up a trailer, tools and possibly furniture. i can give up to 3 people a ride any [...]",2012-11-07T11:46:17-05:00,emailnotfound,TRUE,asheville,2012-11-09T11:46:17-05:00,raleigh
ashville to nj/ny via 81,asheville,http://asheville.craigslist.org/rid/3392761573.html,will be traveling with my fiance and my puppy either late thursday on the 15th or very early on friday the 16th. final destination morristown nj - train station or bus to nyc and other points from there. returning the weekend of the 24th if you need  [...],2012-11-07T10:36:11-05:00,emailnotfound,TRUE,asheville,2012-11-15T10:36:11-05:00,nyc
ride needed to knoxville nov 16th or 17th (asheville/waynesville to knoxville),asheville,http://asheville.craigslist.org/rid/3392723668.html,"yes, looking for a ride from wnc to knoxville, leaving friday the 16th or saturday the 17th. can pay all gas $$ (well, unless it is an rv maybe). am visiting friends in sylva but can get to waynesville or asheville to rendezvous. thanks for your cons [...]",2012-11-07T10:20:04-05:00,emailnotfound,FALSE,asheville,2012-11-16T10:20:04-05:00,knoxville
"ride needed to arkansas nov 15,16,or 17th (asheville/waynesville to little rock)",asheville,http://asheville.craigslist.org/rid/3392575278.html,"hi there. am looking for a ride west on i-40 from the asheville area on nov 15,16, or 17th. happy to chip in generously on gas and driving. i am in sylva area but can get to waynesville or asheville to rendezvous on any one of these days. i do prefer [...]",2012-11-07T09:05:22-05:00,emailnotfound,FALSE,asheville,2012-11-15T09:05:22-05:00,chip
"seeking: early december, asheville to northeast, philly, dc, or ny (asheville)",asheville,http://asheville.craigslist.org/rid/3392125610.html,"hi, 
i'm looking to go north for december to see family and friends. a ride to philly would be great, dc works too, or if you're just heading straight up 81, points on that highway would be fine too. 
i'm happy to share driving duties, gas money, sna [...]",2012-11-06T23:23:35-05:00,emailnotfound,FALSE,asheville,2012-11-12T23:23:35-05:00,go
asheville nc to colorado (asheville),asheville,http://asheville.craigslist.org/rid/3391518547.html,"im trying to get to colorado from asheville. does anyone want to rent a van with me, moving there within the next month or 2",2012-11-06T17:29:45-05:00,emailnotfound,FALSE,asheville,2012-11-12T17:29:45-05:00,get
ride available to florida,asheville,http://asheville.craigslist.org/rid/3374934882.html,"hi there, i am offering a ride to southeast florida on thursday, november 29th i have a small toyota king cab pick up truck, covered, so can take a few people, small dog in animal cage(have done that before) and some stuff too. if interested, call 82 [...]",2012-11-06T16:57:44-05:00,emailnotfound,TRUE,asheville,2012-11-29T16:57:44-05:00,southeast
looking for a ride to n.va or dc for thanksgiving! (n.va washington dc),asheville,http://asheville.craigslist.org/rid/3391224176.html,"hi! 
i am looking for a ride to the dc area ad back around thanksgiving. 
i have a flexible schedule, gas $, and a drivers license. 
let me know! 
thanks, 
lauren 
704-796-35six9",2012-11-06T15:28:40-05:00,emailnotfound,FALSE,asheville,2012-04-79T15:28:40-05:00,the
