title,postingFrom,permalink,shortDescription,postingDate,mailToLink
mobile to baton rouge fri (br to mobile ),mobile,http://mobile.craigslist.org/rid/3380660812.html,"every weekend... 
any one need a ride from mobile to br or anywhere on the way and vice versa on saturday? ill be leaving mobile on fri morning, about 7:00, and coming back saturday evening, i just ask that you contribute to the pot.... 
just made th [...]",2012-11-01T21:13:27-05:00,emailnotfound
inexpensive travel to any state or city,mobile,http://mobile.craigslist.org/rid/3376186330.html,"we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have very low operating costs. we specia [...]",2012-10-30T20:58:27-05:00,emailnotfound
discount cheap travel to any state or city,mobile,http://mobile.craigslist.org/rid/3376182289.html,"we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have very low operating costs. we specia [...]",2012-10-30T20:55:59-05:00,emailnotfound
"houston, tx to flint, mi (mobile)",mobile,http://mobile.craigslist.org/rid/3374803373.html,"hi! my special lady friend and i will be traveling from houston, tx to flint, mi this wednesday morning. we are looking for 2-3 (depending on how many bags) people who would like to rideshare with us. i drive a hyundai suv, so there is room for a few [...]",2012-10-30T10:59:18-05:00,emailnotfound
my gf cheated need ride asap (elberta to mobile),mobile,http://mobile.craigslist.org/rid/3370611267.html,need a ride asap gas included call 2512695110 my gg cheated and i'm done,2012-10-28T12:03:33-05:00,emailnotfound
"i need ride to daphne (mobile, al)",mobile,http://mobile.craigslist.org/rid/3364759619.html,"i am starting a new job on november 6 at fresh market and the ride that i was gonna use wants to charge me $25.00 a day, that would be my whole paycheck since i wold be only part-time, is there anyone else in the area that would be going that way fro [...]",2012-10-25T15:39:09-05:00,emailnotfound
gulf coast to pittsburgh pa - thanksgiving (mobile al),mobile,http://mobile.craigslist.org/rid/3358852186.html,"i am going to pittsburgh for thanksgiving and am considering driving. planning on leaving on the 20th and returning on the 28th, driving straight through. 
these dates are somewhat flexible. 
i am mid 60's male, good driving record and a safe comfort [...]",2012-10-23T08:58:57-05:00,emailnotfound
gulf shores or foley to mobile (foley to mobile),mobile,http://mobile.craigslist.org/rid/3358051726.html,i am having to commute from gulf shores to mobile from december 10th to march 12th to attend the police academy ( so i am a safe person to ride with :) i have to be there at 6:30am 3 days out of the week and coming back would be around 5pm. i would b [...],2012-10-22T20:02:54-05:00,emailnotfound
california (pensacola to palo alto),mobile,http://mobile.craigslist.org/rid/3355344026.html,"i plan to rent a uhaul to go to california by way of clovis, nm, leaving at the beginning of the month. if you have any interest in traveling, hauling stuff, joining or participating, call me. 
phil (650) 906-0288",2012-10-21T18:00:38-05:00,emailnotfound
need ride to norfolk/ conn (daphne),mobile,http://mobile.craigslist.org/rid/3350159642.html,well like it says i need a ride to norfolk or to connecticut i'm looking to leave as soon as possible if you can give me a ride i would greatly appreciate it i currently do not have any money i lost my job my vehicle my apartment 9 currently living o [...],2012-10-19T11:55:37-05:00,emailnotfound
please...,mobile,http://mobile.craigslist.org/rid/3349486678.html,i'm in mobile currently and am looking to make it to the northeast. i'm willing to work for ride also willing to take rides as far as you can up the coast until i reach my destination. please contact me ,2012-10-19T06:19:58-05:00,emailnotfound
need share ride to wi or chicago (wisconsin or chicago),mobile,http://mobile.craigslist.org/rid/3342924587.html,"need to get there asap i am in auburn al, wi would be great but chicago will do 
please let me know as soon as possible. phone 16088040007 i will pay for gas 
thank you cj",2012-10-16T11:24:45-05:00,emailnotfound
mobile - hattiesburg rt/ow 10/30 (mobile / hattiesburg),mobile,http://mobile.craigslist.org/rid/3301454803.html,i will be going from mobile to hattiesburg and back again on 10/30. if you want to ride along let me know. you pay $15 gas each way. ,2012-10-15T12:10:48-05:00,emailnotfound
need ride to richmond va (mobile),mobile,http://mobile.craigslist.org/rid/3340157351.html,"please. i'm looking to be able to get to richmond, va as soon as possible. please contact me for details. thank you",2012-10-15T09:39:16-05:00,emailnotfound
looking to get to richmond (mobile ),mobile,http://mobile.craigslist.org/rid/3336437837.html,i need to get to richmond and would love to share a ride or even work for money to get there. please thank you,2012-10-13T12:34:19-05:00,emailnotfound
van pool to huntington ingalls (tillmans corner),mobile,http://mobile.craigslist.org/rid/3335810961.html,"vanpool to huntington ingalls first shift. leaving tillmans corner at 430 sharp return around 345. cost is $40/week, cant beat the price. email me with questions",2012-10-13T07:42:06-05:00,emailnotfound
"please!!! need to get to richmond. (mobile, al)",mobile,http://mobile.craigslist.org/rid/3333402884.html,i need to get to richmond so that i can make it home to maine. i have family in richmond who are heading to maine and will give me a ride i just need a way to get there. i want to get to maine because i have a job offer and my mom is sick. please hel [...],2012-10-12T06:23:45-05:00,emailnotfound
anyone going toward the northeast (mobile to maine),mobile,http://mobile.craigslist.org/rid/3331392134.html,my mother is ill and i got a job offer both in maine. please if u know anyone- even a trucker going in that direction let me know. i'm broke and desperate to get there ,2012-10-11T09:51:09-05:00,emailnotfound
"ride offered to asheville, nc and cities between (asheville)",mobile,http://mobile.craigslist.org/rid/3331325827.html,"my name is tricia and i'm driving from mobile to asheville on oct. 17. i'll be going through mobile, montgomery, atlanta and then to asheville. if you need a ride to any of these places let me know. i have a saturn vue manual car. if you can't drive  [...]",2012-10-11T09:22:07-05:00,emailnotfound
mobile to atlanta (fairhope/mobile),mobile,http://mobile.craigslist.org/rid/3320968975.html,"i'm looking for a ride from fairhope/mobile to atlanta on monday, october 8 or early tuesday, october 9. will help pay for gas...",2012-10-06T14:31:34-05:00,emailnotfound
