title,postingFrom,permalink,shortDescription,postingDate,mailToLink
se to red rock casino area (mtn v &amp; hac),lasvegas,http://lasvegas.craigslist.org/rid/3416974211.html,"i drive 5 days a week m-f from mtn vista \ trop area to, charleston/rampart/rr casino area. looking to either share. split or whatever! 50+ mi round trip each day. 
me: veteran usaf, single , it pro, 46, stable, sociable. 
it sure would make the driv [...]",2012-11-17T13:40:47-08:00,emailnotfound
need ride to oregon asap (las vegas),lasvegas,http://lasvegas.craigslist.org/rid/3416905537.html,"needing a ride to oregon, will help with gas. contact me asap if you can help out! wanting to leave today or tomorrow, possibly later.",2012-11-17T13:10:05-08:00,emailnotfound
cartier towncar service  (anywhere ),lasvegas,http://lasvegas.craigslist.org/rid/3377205680.html,u need a ride to work or grocery store mall casino from the bar or airport call me i'll pick u up. anywhere. u need a ride to l.a phoniex san diego slc all local rides are 25 first hour. call for details thanks 702-788-4126 ,2012-11-17T12:46:49-08:00,emailnotfound
henderson to flagstaff (215&stephanie ),lasvegas,http://lasvegas.craigslist.org/rid/3411918649.html,"leaving to flagstaff monday morning betwen 8&10 if u need a ride call me 702-788-4126 or txt thanks 
$50 ",2012-11-17T12:46:16-08:00,emailnotfound
"rides offered: from las vegas to san jose silicon valley and sfo bay! (las vegas to san jose, ca)",lasvegas,http://lasvegas.craigslist.org/rid/3416726333.html,"i will drive a mini van. very comfortable and safe ride. 
one way cost $28 
leave: from las vegas to sam jose, nov. 21. return, nov. 24 or 25 
please text me: 913-662-1338. or email me.",2012-11-17T11:55:16-08:00,emailnotfound
vegas to orange county tuesday (vegas to south oc),lasvegas,http://lasvegas.craigslist.org/rid/3416712381.html,"ford excursion leaving from south west las vegas this tuesday afternoon en route to the orange county, ca 
i-15 south to the ca-91 west to the 241 south 
$25 one-way trip payable up front 
easily able to fit luggage 
if you're heading in that directi [...]",2012-11-17T11:49:42-08:00,emailnotfound
will give an inexpansive ride to la on sat. 17 (las vegas),lasvegas,http://lasvegas.craigslist.org/rid/3416682999.html,"pls call me asap 626 429-8935 to arrange vegas to la on (by noon) nov. 17 (share gas 30.0., new car)! can share a room in la 30 .0 each nite using sofa bed/air bed. leaving from vegas, can pickup if close to rio. or china town. thx. ",2012-11-17T11:37:56-08:00,emailnotfound
please take me to texas (austin),lasvegas,http://lasvegas.craigslist.org/rid/3416676366.html,"hello, me and my cousin are travelling the states we 23/24 years old from england. i have caught word that austin is a good place to see so i am very keen as to give it a go.. i'm currently in vegas and looked into renting a car but the premiums are  [...]",2012-11-17T11:35:17-08:00,emailnotfound
need ride to oregon (l.v.),lasvegas,http://lasvegas.craigslist.org/rid/3416503575.html,"going to oregon after the 28th. looking for someone already going up there. 
will negotiate a good price for both of us. 
call 512-757-769five",2012-11-17T10:28:12-08:00,emailnotfound
need ride to reno (l.v.),lasvegas,http://lasvegas.craigslist.org/rid/3416483598.html,"going to oregon after the 28th, figured could get a ride to reno faster. 
just looking for a cheaper way up there, we can negotiate a good price for the both of us. 
call 512-757-769five",2012-11-17T10:20:40-08:00,emailnotfound
to downtown l.a. and back (traffic court dec.3),lasvegas,http://lasvegas.craigslist.org/rid/3416355438.html,hi i was wondering if anyone can offer me and my kids a ride to downtown ca dec. 3 for court i need to make and ext. i can pay $175 in cash and also lunch if so please call me at soon as possible at (702)455-4570 thank u ,2012-11-17T09:31:50-08:00,emailnotfound
"sunday, driving to victorville/san bernardino/los angeles (las vegas)",lasvegas,http://lasvegas.craigslist.org/rid/3416319220.html,"laidback, music loving, early 30's male headed back to los angeles/hollywood circa 1pm sunday. leaving from las vegas, passing through san barstow, victorville, bernardino, and ending up in hollywood. $25 per seat. plenty of spacious room in a scion  [...]",2012-11-17T09:17:53-08:00,emailnotfound
"$25 to los angeles at 10am from the mgm casino  (las vegas to los angeles, glendale, burbank)",lasvegas,http://lasvegas.craigslist.org/rid/3403649611.html,"we're leaving at 10am from the mgm to los angeles for only $25 one way per person 
702 8one8 6612 
reservations required 
every day 
our travel time its 4 1/2 hours 
drop off at union station, glendale & burbank",2012-11-17T08:59:10-08:00,emailnotfound
driver for today(las vegas & surrounding areas) (las vegas),lasvegas,http://lasvegas.craigslist.org/rid/3390277521.html,"driver for today. work, errands, etc... 
call: brandon at 702-755-7895",2012-11-17T08:11:17-08:00,emailnotfound
driver for around town available (las vegas),lasvegas,http://lasvegas.craigslist.org/rid/3416037975.html,"reliable, competent, friendly driver with quality ride will take you anywhere in town and back for $15 or drive you around all day (in town) for $50 (plus gas). 
we love well behaved pets! 
space for 3 adults and large trunk for any lawful items. 
ca [...]",2012-11-17T07:22:01-08:00,emailnotfound
needing ride urgent! las vegas to slc,lasvegas,http://lasvegas.craigslist.org/rid/3415412760.html,"solo rider looking to get to salt lake city 
im in vegas with 2 small suit cases and one bag 
provide gas money, good funny company 
call me asap if you can attentions to ally 
801 688 4758",2012-11-16T20:06:57-08:00,emailnotfound
