title,postingFrom,permalink,shortDescription,postingDate,mailToLink
reno to sacramento - ride wanted (reno - sacramento),reno,http://reno.craigslist.org/rid/3414779837.html,24 year old unr student looking for a ride to sacramento anytime between now and the 19th. i will only have 1 backpack. will provide cash up front for gas. i live close the the freeway by unr. call or text anytime. nick 702.460.1369,2012-11-16T14:15:17-08:00,emailnotfound
need ride from truckee to sf (truckee ca),reno,http://reno.craigslist.org/rid/3414754820.html,i need a ride from truckee anytime past noon on november 20th to san francisco. i'd be willing to split the cost of gas. thank you! ,2012-11-16T14:04:50-08:00,emailnotfound
"ride offered: lovelock to fort collins sun, nov 18 5am (lovelock)",reno,http://reno.craigslist.org/rid/3414731242.html,"i am leaving for fort collins 5am, sunday, november 18, from lovelock via i-80 to laramie then 287 to fort collins. $75; less for a destination along the route. 
i don't smoke. 
email for more info.",2012-11-16T13:54:54-08:00,emailnotfound
i will be travelling from reno to las vegas  (reno),reno,http://reno.craigslist.org/rid/3414674124.html,"i will be travelling from reno to las vegas (open date- before thanksgiving) 
i need 2-3 people at $60/ea person (2-carry bags max) if interested pls let 
me know so i can schedule our trip one way only leave me a contact # pls",2012-11-16T13:31:23-08:00,emailnotfound
ride offered \ reno to ridgecrest saturday  (mammoth\bishop\ridgecrest),reno,http://reno.craigslist.org/rid/3414261141.html,"leaving saturday about 8am. stopping in ridgecrest so can drop you anywhere inbetween. mammoth, bishop, lone pine, big pine, etc. coming back on the 24th or 25th. 
newer model chevy 4x4 pick up truck. single, normal, professional, etc",2012-11-16T10:52:31-08:00,emailnotfound
sf to truckee (bay area),reno,http://reno.craigslist.org/rid/3414235761.html,"best friend in bay area 
looking for a ride up to tahoe 
sunday morning. 
let me know if anyone has a lead 
thanks ",2012-11-16T10:43:21-08:00,emailnotfound
"i am leaving truckee soon-have room for 1, maybe 2 (truckee to sac to bay area)",reno,http://reno.craigslist.org/rid/3414164740.html,"text or call 707 372 8698 leaving noon....now! 
thanks 
t",2012-11-16T10:17:37-08:00,emailnotfound
"round trip too mn, dept after 12-4 , back after 12-26 (minneapolis)",reno,http://reno.craigslist.org/rid/3414160250.html,"i am heading too minneapolis. would like to leave after tues 12-4, but within a week of 12-4. 
i would be heading back after 12-26. would have to be back too reno by 1-1-13. 
i have a large 4x4 van with lots of room and comfort for the trip. looking  [...]",2012-11-16T10:16:00-08:00,emailnotfound
"thanksgiving reno to sf bay/santa cruz (reno, nv)",reno,http://reno.craigslist.org/rid/3413718169.html,i am driving out to santa cruz for thanksgiving. plan to depart reno on wednesday afternoon (11/21) and leave the bay back to reno sometime saturday (11/24). some gas money is all i need to make this work. email me if you're interested i will respond [...],2012-11-16T07:29:25-08:00,emailnotfound
ride offered to phoenix (reno),reno,http://reno.craigslist.org/rid/3413347325.html,"i am driving to phoenix about 22nd or 23rd. i can do the driving but want to split the fuel expenses. text 5415437098, tim",2012-11-16T02:25:46-08:00,emailnotfound
ride offered to salt lake (reno to slc),reno,http://reno.craigslist.org/rid/3413346903.html,"i'm heading to utah for the holiday, no set date yet. 
chip in on gas and don't be a dick, pretty much all i ask (: 
newer car, xm radio, leather seats. plenty of room if you have a couple bags or a pet. 
i can let you off anywhere along the way. 
em [...]",2012-11-16T02:24:55-08:00,emailnotfound
need a ride with a motorcycle to so cal past the storm!  (reno to costa mesa ),reno,http://reno.craigslist.org/rid/3413316368.html,i need to get to costa mesa and i was going to ride there but i really don't want to ride in the bad weather (mainly snow & ice) if you are going over donner summit or down 395 past mammoth (or close to) and have room in a truck or trailer for me and [...],2012-11-16T01:21:53-08:00,emailnotfound
looking for a ride minnesota in january (st. paul),reno,http://reno.craigslist.org/rid/3406031384.html,"i am 25 years old guy from the czech republic staying now in north california. looking for a ride to st. paul, second week in january preferably around 7th or 8th. i am open to stop in national parks or other places along the way. i am pretty flexibl [...]",2012-11-15T23:05:28-08:00,emailnotfound
ride needed from reno to s.f ,reno,http://reno.craigslist.org/rid/3413083781.html,"i am a single male rider in need of a one way ride to modesto to spend time with family but can take bart from s.f 
please contact at 702-858-5143",2012-11-15T20:37:27-08:00,emailnotfound
ride needed -wed. the 21st (from truckee to marin),reno,http://reno.craigslist.org/rid/3412688633.html,"ride needed from truckee wed. the day before thanksgiving to san raphael, rt. off downtown.....will help half the gas. good company...very little luggage-just a back pak. please call 530 3863245. thank you ",2012-11-15T16:37:37-08:00,emailnotfound
cheap rides to any city or state,reno,http://reno.craigslist.org/rid/3400998708.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T15:58:41-08:00,emailnotfound
reno to cheyenne to el paso (reno sparks),reno,http://reno.craigslist.org/rid/3412606675.html,i will be leaving the reno sparks area on november 16th approximately noon time. my route will be going across interstate 80 east to cheyenne wyoming arriving there sometime late saturday evening. i will then leave on sunday morning heading towards e [...],2012-11-15T15:56:45-08:00,emailnotfound
travel to anywhere any state or city for less,reno,http://reno.craigslist.org/rid/3384922697.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T15:05:11-08:00,emailnotfound
ride offered:  boise (monday),reno,http://reno.craigslist.org/rid/3412235140.html,"heading to boise on monday - $50 for gas and room for 2 people! 
leaving reno probably around 4pm or so. 
clean, comfortable ride. 
email me! ",2012-11-15T13:11:44-08:00,emailnotfound
reno-amazon carpool (reno),reno,http://reno.craigslist.org/rid/3412222129.html,"i start @ amazon on 11/25(orientation)then work on mon, tues, thurs & fridays(i guess this shift is aka donut shift) from 7am-5:30pm. i have room for 2 more people & can setup a meeting spot for pick-up/drop off in reno or sparks. i don't smoke & am  [...]",2012-11-15T13:06:20-08:00,emailnotfound
reno to fernley (sparks),reno,http://reno.craigslist.org/rid/3412064282.html,"hello, my name is brandon. i am looking for a ride to and from the amazon warehouse in fernley.i have orientation on the 17 at 6 am - 11 am. i start work the following day from 6pm - 4:30am. my schedule is sunday, monday, tuesday, wednesday. i live i [...]",2012-11-15T12:01:49-08:00,emailnotfound
reno to the bay (reno),reno,http://reno.craigslist.org/rid/3411947976.html,"my son and i would love to travel to the bay or the closet you can get us 
depart 8th of december and return 13th of december 
we need a ride there and back....i had a passing in my family and would love to get down to the bay... 
if anyone willing t [...]",2012-11-15T11:16:47-08:00,emailnotfound
missing girl jamie (reno san fran),reno,http://reno.craigslist.org/rid/3411353201.html,my niece hitched a ride from someone on craigslist a few weeks ago heading from reno to san francisco. she was headed to a concert. her name is jamie and she has long hair and a very muscular slim build.she is 24. please if anyone has any information [...],2012-11-15T07:29:11-08:00,emailnotfound
ride offered - truckee to santa clarita on fri 11/16 (truckee),reno,http://reno.craigslist.org/rid/3410899211.html,"i'm offering a ride from truckee to santa clarita. 
leaving november 16th returning november 21st. uc berkeley student contact me on zimride: http://www.zimride.com/ride/share?ride=533465 
i drive a 2007 jeep rubicon wrangler. 
4wheeldrive, 4 door, s [...]",2012-11-14T22:41:32-08:00,emailnotfound
transportation to amazon (north valleys/reno),reno,http://reno.craigslist.org/rid/3410780470.html,"i have a car, looking to carpool with 1-3 more people, im 25/f and a smoker fyi...i start nov 30th fri sat sun mon 7-530 anyone interested???",2012-11-14T20:39:39-08:00,emailnotfound
need ride from fernley west (fernley ),reno,http://reno.craigslist.org/rid/3410672649.html,"need ride from fernley to reno and or nyack ca will buy some gas please call 775-980-6268 could meet at amazon, anytime.",2012-11-14T19:21:05-08:00,emailnotfound
ride offered to the bay area (tahoe to sf),reno,http://reno.craigslist.org/rid/3410299344.html,i will be traveling back to the bay area from lake tahoe on either sunday evening or monday morning. i have plenty of extra room in my large suv for you and your luggage. hit me up so we can coordinate!,2012-11-14T15:52:59-08:00,emailnotfound
going to sacramento/modesto (reno),reno,http://reno.craigslist.org/rid/3410281572.html,"need a ride out to sac or the central valley ca? one way lite baggage would be good. traveling with three college students from usu logan utah. 
tuesday the 20th around 10pm'ish 
20 bucks 
(one way)",2012-11-14T15:44:33-08:00,emailnotfound
carpool to resorts thurs or friday (reno- epic resort (nstar preferably) ),reno,http://reno.craigslist.org/rid/3410049573.html,"resorts just opened and i am looking for a ride up to the mountains. got $10 on it but am willing to negotiate for more if you can provide me with a ride thursday or friday, or thursday-friday ",2012-11-14T14:01:32-08:00,emailnotfound
"ride needed- reno to medford, or (medford, or)",reno,http://reno.craigslist.org/rid/3409893368.html,"male needs ride from reno to medford.. 11- 14- 2012, as soon as possible. 775-673-5507 or e-mail.",2012-11-14T12:58:24-08:00,emailnotfound
seeking ride reno --&gt; santa barabara (or close) 11/17 (reno),reno,http://reno.craigslist.org/rid/3409814413.html,"i am looking for a ride from reno towards southern california, anywhere within reach of socal will do! 
i am a college-age alaskan guy down visiting the lower 48 for a bit and without a car here. get in touch with me through craigslist or my cell at  [...]",2012-11-14T12:28:16-08:00,emailnotfound
ride needed (camino-tahoe),reno,http://reno.craigslist.org/rid/3409582866.html,"hi this is megan, me and my boyfriend are looking for a ride on thursday14 (tomorrow) we will be in camino at 8am, trying to get to squaw valley/tahoe city, but any distance helps. please contact 8one67two40nine4six for more info. peace and love",2012-11-14T11:02:56-08:00,emailnotfound
"ride offered: from truckee to reno, and then back to truckee today (truckee--&gt;reno--&gt;truckee)",reno,http://reno.craigslist.org/rid/3375489029.html,"ride offered: from truckee to reno today, and then from reno back to truckee today. 
i can pick you up and drop you off anywhere along the way. 
i have 4 open seats and room for luggage, and all that i ask is just $5 per person to offset the price of [...]",2012-11-14T10:23:41-08:00,emailnotfound
ride offered - reno to citrus heights on fri 11/16 (reno),reno,http://reno.craigslist.org/rid/3409371424.html,"i'm offering a ride from reno to citrus heights. 
leaving november 16th returning november 19th. contact me on zimride: http://www.zimride.com/ride/share?ride=531206 
i drive a 2011 nissan rouge. ",2012-11-14T09:46:48-08:00,emailnotfound
ride offered tahoe-sf 11/15 (truckee to sf),reno,http://reno.craigslist.org/rid/3409146692.html,"i am leaving truckee between 3 and 4 pm tomorrow, thursday, november 15th. i am going all the way to sf but can drop you off anywhere along the way. we will split the gas cost, get to listen to some good tunes, and discuss how green we're being with  [...]",2012-11-14T08:25:00-08:00,emailnotfound
ride wanted to seattle from reno,reno,http://reno.craigslist.org/rid/3388308431.html,i need a ride to seattle. i am not crazy and drama free. i am simply broke and stuck. need to get back there to start my life over. please someone help. i might be able to get some cash by trying to find a gig for the day but shit the economy suck's  [...],2012-11-14T08:08:44-08:00,emailnotfound
reno/tahoe to sf offered mon 11/19 (i80),reno,http://reno.craigslist.org/rid/3408485329.html,i will be driving from reno/tahoe area to san francisco and can drop off anywhere along 80. email me if you want to go or want more info. thanks rich.,2012-11-13T21:47:55-08:00,emailnotfound
amazon transportation avalible (reno/sparks),reno,http://reno.craigslist.org/rid/3408401997.html,"b.t. express is offerring round trip transportation service to the employees of amazon ""all shifts"" for more info call 379-9936",2012-11-13T20:32:04-08:00,emailnotfound
vegas to reno and back (summerlin- las vegas),reno,http://reno.craigslist.org/rid/3408228983.html,"i am driving up to reno on wednesday 11/21 to visit for thanksgiving and driving back to vegas the following sunday 11/25. 
i would love to share the long drive with someone and make it a bit cheaper for me. 
if seriously interested email me asap 
yo [...]",2012-11-13T18:36:43-08:00,emailnotfound
ride offered east to wy-mt border (reno-slc-denver-cheyenne),reno,http://reno.craigslist.org/rid/3408219588.html,"i will be leaving the afternoon of monday, 19 november east to the wyoming-montana border. i can take any of several routes for riders: nevada to idaho to montana to wyoming, nevada to utah to colorado to wyoming, or nevada to utah to wyoming. the ci [...]",2012-11-13T18:31:12-08:00,emailnotfound
need ride to east sac area (any hertz rental location),reno,http://reno.craigslist.org/rid/3408168225.html,"hey ya'll. friend gets back from hawaii and needs his car back on the 19th so if anyone is going to be driving down towards east sacramento (folsom, rancho cordova, anywhere around there) i could really use a ride to any hertz rental car location so  [...]",2012-11-13T18:01:47-08:00,emailnotfound
offer: wednesday 11/14 reno to slc salt lake (east),reno,http://reno.craigslist.org/rid/3407298120.html,"we'll be passing through reno tomorrow wednesday 11/14 around noon, if you want a ride from reno to salt lake city utah. contribute money for gas. 
call or text 320-260-9965 
happy trails :) ",2012-11-13T11:46:18-08:00,emailnotfound
"cali to ny rides offered for thanksgiving nov. 15-18 (grass valley, ca)",reno,http://reno.craigslist.org/rid/3407287521.html,"traveling school bus heading east has seats available for gas riders. departing on thurs, nov. 15th taking i-80 pretty much the entire way (we can drop you off anywhere along the way). we plan to arrive in ithaca, ny on the night of the 18th. individ [...]",2012-11-13T11:42:31-08:00,emailnotfound
ride to truckee/tahoe wednesday 11/14 (san rafael),reno,http://reno.craigslist.org/rid/3407154884.html,"hi.. i am leaving to go up to truckee via the 80 on wednesday afternoon. my final destination is on the west shore of tahoe near tahoe city 
$20 gets you a ride. i only have room for 1 person unfortunately my car is full of my winter gear so there is [...]",2012-11-13T10:53:34-08:00,emailnotfound
"ride to moab, ut (slt)",reno,http://reno.craigslist.org/rid/3406747709.html,"ride offered to moab, ut from south lake tahoe sat 11/17. looking for someone who is a non-smoker, willing to share gas (honda sedan), camp along the way and enjoy good music & convo (of course). bonus if you're a climber: i'm going to indian creek.",2012-11-13T08:27:52-08:00,emailnotfound
south lake tahoe to sacramento,reno,http://reno.craigslist.org/rid/3406073304.html,"hey! i'm going north, headed to sacramento (and possibly further) in the very near future, exact departure negotiable. the sooner the better! :) please contact me if you're interested in hitching a ride out of tahoe for the shared cost of gas. room e [...]",2012-11-12T22:19:42-08:00,emailnotfound
south lake tahoe to reno,reno,http://reno.craigslist.org/rid/3406043449.html,"hi all, 
i'm looking for someone in need of a one-way ride from s lake tahoe to reno this week who would be be willing to drive my car and myself (as i am without a license but am moving). i could do wed or thurs (though would prefer thurs). 
hit me  [...]",2012-11-12T21:47:17-08:00,emailnotfound
need a ride to portland nov 14th (reno-portland),reno,http://reno.craigslist.org/rid/3405943293.html,"hello, my name is ryan and i am looking for a ride from reno to portland on nov. 14th. i have a very sweet german shepherd beagle mix who is very well behaved. i only have a backpacking bag and a small backpack. i have gas money. please call me at (7 [...]",2012-11-12T20:19:31-08:00,emailnotfound
trying to get to sacramento asap.. (truckee-sac airport),reno,http://reno.craigslist.org/rid/3405816982.html,"hello.. 
i am in truckee, ca trying to get to sacramento airport for a flight that leaves super early tues morn(11/13)..might be able to get to other nearby locations if that works better... 
please let me know if you're heading that way.. 
thanks so [...]",2012-11-12T18:54:30-08:00,emailnotfound
amazon reno-ferny (reno),reno,http://reno.craigslist.org/rid/3405630062.html,"i have been hired at amazon for mon, tue, thur fri. 7am-5:30 pm orientation @ 6am sunday the 18th. 
i was planning on staying at a hotel. i am currently living in california. then my car gave out. 
so, i'm a bit desperate right now. 
researching best [...]",2012-11-12T17:11:06-08:00,emailnotfound
"i need a ride from reno to vegas (weds, or thursday the 15th, 16th)",reno,http://reno.craigslist.org/rid/3395803590.html,"hi, i am a 47yr old male, that has a few bags, that needs a ride to las vegas next week,,,i will chip in for gas, not a problem...please give me a call at 541-nine six nine-3355...thank you very much for your time...have a great day",2012-11-12T17:03:59-08:00,emailnotfound
rent my 2001 dodge durango for $48.00/day (downtown reno),reno,http://reno.craigslist.org/rid/3405569678.html,"rent my 2001 dodge durango in reno room for up to 7 people, 4 wheel drive on demand, and powerful 5.9 engine that runs great. bikes can be included with deposit, or you're welcome to use the ""kuat nv"" rack to carry your own. ski rack optional. $9.00/ [...]",2012-11-12T16:40:41-08:00,emailnotfound
ride from reno to vegas,reno,http://reno.craigslist.org/rid/3405172539.html,any time between now and friday. will pay for gas. ,2012-11-12T13:49:12-08:00,emailnotfound
sparks to fernley (sparks),reno,http://reno.craigslist.org/rid/3404974718.html,"hello, my name is brandon. i am looking for a ride to and from the amazon warehouse in fernley.i have orientation on the 17 at 6 am - 11 am. i start work the following day from 6pm - 4:30am. my schedule is sunday, monday, tuesday, wednesday. i live i [...]",2012-11-12T12:36:18-08:00,emailnotfound
ride to santa cruz available today (reno),reno,http://reno.craigslist.org/rid/3404453749.html,"ride to santa cruz available today, $30 gas back seat open 
775 291 3781",2012-11-12T09:37:02-08:00,emailnotfound
"ride to arcata, ca (reno/tahoe to arcata)",reno,http://reno.craigslist.org/rid/3403915593.html,"on thursday, nov. 15, i will have an extra seat in my car driving to arcata, ca. i can stop anywhere along the way; however, we will have to agree on your route and a price beforehand. my leave time is flexible, but it will be in the morning. i am lo [...]",2012-11-12T06:04:09-08:00,emailnotfound
need rideshare/ride/carpool (south lake tahoe to carson/reno),reno,http://reno.craigslist.org/rid/3403660703.html,"hi, i don't have a car and i am looking for people traveling from south lake/kingsbury to carson city or even better to reno at least once a week. i am flexible on the days as long as it's week days. i am willing to share gas and i have a valid drive [...]",2012-11-12T00:41:26-08:00,emailnotfound
wanting a ride from reno to san diego (reno- san diego),reno,http://reno.craigslist.org/rid/3403306635.html,"hi looking for a ride to san diego i am disabled and have a service dog. we will be leaving around nov. 28,20call me 
at 661-246-6863 peanut is my name ",2012-11-11T18:38:54-08:00,emailnotfound
"seeking ride to bay area, any bart station will do (reno to the bay)",reno,http://reno.craigslist.org/rid/3403142987.html,"hi, i am looking for a ride to the bay to see family and friends for thanksgiving, i can pitch on gas, can enjoy most kinds of music, and can hold a conversation. i am looking for a ride between monday and wednesday, i am pretty flexible on day and t [...]",2012-11-11T16:59:40-08:00,emailnotfound
11/16 kings beach/truckee -&gt; sacramento -&gt; bay area (truckee),reno,http://reno.craigslist.org/rid/3403136852.html,i'm driving from north tahoe to the bay area on friday. i'll be leaving around 4. split gas. text me at 408.600.4794. thanks!,2012-11-11T16:56:10-08:00,emailnotfound
humbolt county to reno nov 22,reno,http://reno.craigslist.org/rid/3403074218.html,"we are traveling back to reno from the eureka, arcata area, we will travel through redding ca, and susanville ca. 
leaving nov 22nd in the morning. home in time for thanksgiving dinner! 
$20 for gas 
call us reno three three eight nine one nine five  [...]",2012-11-11T16:21:04-08:00,emailnotfound
ride offered nov 19 (reno to mendocino county),reno,http://reno.craigslist.org/rid/3403066931.html,"we are traveling to covelo, a small town in mendocino county, we will travel through nevada city, ca, and yuba city ca. 
leaving nov 19th in the afternoon. 
$20 for gas 
call us reno five two five six zero six three 
elias and robin",2012-11-11T16:16:59-08:00,emailnotfound
reno to amazon driver (reno to fernley),reno,http://reno.craigslist.org/rid/3403062542.html,i am working at amazon friday to monday 6pm to 430am. i can take 3 more peeps with the help for gas. give a ring at. 912.308.4055. ,2012-11-11T16:14:33-08:00,emailnotfound
reno to fernley (not amazon) (reno/fernley),reno,http://reno.craigslist.org/rid/3385759028.html,"hello! my ne is annette, and i'm 24 years old and i am looking for a ride from downtown reno to wadsworth/fernley on monday, tuesday, & wednesdays. i get off at 6pm. and can pay some gas, if reasonable :) 
i am looking for someone who is trust worthy [...]",2012-11-11T16:13:39-08:00,emailnotfound
"loveseat north reno -&gt; south lake tahoe (reno, nv)",reno,http://reno.craigslist.org/rid/3403003599.html,"please reply if you want to move a leather pullout loveseat from north reno to zephyr cove (just north of south lake tahoe). 
(415) 314-7058 
will pay $50 ",2012-11-11T15:42:49-08:00,emailnotfound
reno to fernley (sparks),reno,http://reno.craigslist.org/rid/3402694541.html,"hello, my name is brandon. i am looking for a ride to and from the amazon warehouse in fernley.i have orientation on the 17 at 6 am - 11 am. i start work the following day from 6am - 4:30pm. my schedule is sunday, monday, tuesday wednesday. i live in [...]",2012-11-11T13:08:44-08:00,emailnotfound
rideshare to amazon (fernley),reno,http://reno.craigslist.org/rid/3402375841.html,"hi, my name is nathaniel, i recently got a job at amazon out in fernley, i really need a ride. job starts nov 24th shift starts at 6:00 pm. will split gas share. 
my email is nathaniel.payton @rocketmail.com 
thank you.",2012-11-11T10:42:41-08:00,emailnotfound
ride from tahoe to summit county! (south lake tahoe),reno,http://reno.craigslist.org/rid/3402240899.html,"so my name is sheldon dailey, i'm just a traveler trying to get back to the mountains of summit county colorado. im hoping i can find someone heading that way, i'll have plenty of money for gas, i'd love to split it down the middle! it'll just be me  [...]",2012-11-11T09:41:47-08:00,emailnotfound
ride offered  (south lake tahoe to midwest),reno,http://reno.craigslist.org/rid/3401924651.html,"driving from south lake tahoe to wisconsin. leaving friday, november 16th or saturday, november 17th. 
i'm driving a suburban. as of today the average cost of a gallon of gas to the midwest is running $3.44 once you leave california. split gas expens [...]",2012-11-11T07:05:43-08:00,emailnotfound
need a ride to amazon fernley,reno,http://reno.craigslist.org/rid/3401576409.html,"hello, my name is teresa and i live in reno. my orientation is on nov. 18th @ 9am-2pm. i start on monday the 19th my shift will begin @ 6pm to 4:30am. i will only need a ride thursdays and fridays and i am willing to pay my share for gas. if you can  [...]",2012-11-11T00:01:57-08:00,emailnotfound
need a ride to amazon fernley,reno,http://reno.craigslist.org/rid/3401391484.html,"hello, my name is teresa and i live in reno. my orientation is on nov. 18th @9am_2pm, i start on monday the 19th. my shift will begin @6pm to 4:30am. i will only need a ride on thursday and friday. i am willing to pay my share for gas. if you can hel [...]",2012-11-10T20:21:41-08:00,emailnotfound
2 seek ride to kirkwood on tues 11/13 (south lake tahoe),reno,http://reno.craigslist.org/rid/3401081110.html,"we are trying to get to kirkwood on tuesday at 10am. there are two of us, we are in south lake, and we will gladly contribute to your fuel supply. we also will settle for 1pm if nothing else works out. ",2012-11-10T16:37:00-08:00,emailnotfound
reno to fernley (sparks),reno,http://reno.craigslist.org/rid/3401036410.html,"hello, my name is brandon. i am looking for a ride to and from the amazon warehouse in fernley.i have orientation on the 29 at 6 am - 11 am. i start work the following day from 7am - 5:30pm. my schedule is friday, saturday, sunday, and monday. i live [...]",2012-11-10T16:10:30-08:00,emailnotfound
northstar to cal neva resort tonight (northstar),reno,http://reno.craigslist.org/rid/3400937149.html,"hi there i'm looking for a ride from the base of northstar to the cal neva resort tonight to see krs one.... if you're headed that way in the evening and passing through, a ride would be much appreciated! 
shoot me an email as i don't have a cellphon [...]",2012-11-10T15:15:38-08:00,emailnotfound
ride needed east towards new york (reno),reno,http://reno.craigslist.org/rid/3400492585.html,hey there. i will be hitching down the i-80 towards new york this week. i would love to lock in a ride and split gas with you if you happen to be heading that direction for any distance. i am a clean 21 y/o though i'm totally 420 friendly. call me at [...],2012-11-10T11:49:17-08:00,emailnotfound
need ride to vegas today (: (unr),reno,http://reno.craigslist.org/rid/3399575878.html,i'm able to leave any time today (the 10th) but would like to arrive in vegas around 6pm or sooner. sorry i cannot offer gas money. just wondering if someone is going there anyway. text paulo 775 848 0946 thanks!,2012-11-10T04:57:47-08:00,emailnotfound
rideshare needed to vegas(or laughlin) and back (reno),reno,http://reno.craigslist.org/rid/3399419473.html,"i am looking to split gas with somebody to vegas sometime this weekend, and maybe back on the 13th or later. i am a clean, 21 y/o traveler looking to meet up with a friend in laughlin for a few days. call me if you have any questions 1707327seven six [...]",2012-11-10T00:37:15-08:00,emailnotfound
