title,postingFrom,permalink,shortDescription,postingDate,mailToLink
 need to transport live birds from romeo mi to central ny area.,buffalo,http://buffalo.craigslist.org/rid/3406371697.html,"i need to transport live birds like pheasants (size of chickens) in about 10 card board boxes (box size is roughly 16""x12""x12"") from romeo, michigan to central ny area . once birds are picked-up you should reach ny (rochester, syracuse area) within 2 [...]",2012-11-13T08:25:59-05:00,emailnotfound
"buffalo -&gt; nyc friday, nov. 16 (buffalo)",buffalo,http://buffalo.craigslist.org/rid/3405879338.html,driving to nyc friday november 16. departing between hours of 2 and 5 pm. must split gas/tolls. will be returning to buffalo either sunday or monday if you need a ride back. let me know what we can work out!,2012-11-12T22:34:07-05:00,emailnotfound
cargo-greenbay wi to  wny (batavia area),buffalo,http://buffalo.craigslist.org/rid/3405774140.html,need a 30lb package approx 27 x20 x16 brought wny. no specific timeline. if you are making that trip i can provide some gas money.,2012-11-12T21:29:12-05:00,emailnotfound
monthly shuttle to rez (buffalo),buffalo,http://buffalo.craigslist.org/rid/3405589934.html,dixie express shuttle offers monthly rez runs on the first saturday of every month for $20.00 per person. the next run is december 1st. we use a 14 passenger van and the spots fill up quick so call 716-997-3138 to reserve your seat! ,2012-11-12T19:50:38-05:00,emailnotfound
ride from buffalo to binghamton (or anywhere on the way) 11/16-18 (buffalo-binghamton),buffalo,http://buffalo.craigslist.org/rid/3405295403.html,"hi - i'm going to binghamton on friday, 11/16 and returning to buffalo sunday 11/18. i would be happy to give someone a lift either way as long as you chip in for gas. preferably to someone in their 20s/30s. thanks.",2012-11-12T17:37:32-05:00,emailnotfound
buffalo-to-pensacola (wny),buffalo,http://buffalo.craigslist.org/rid/3405127375.html,"i am leaving in a small motorhome for the panhandle area after thanksgiving. i am looking for paying non-smoking riders. respond with particulars: friar75@gmail.com thanks, frank",2012-11-12T16:32:15-05:00,emailnotfound
driver avail. (airport),buffalo,http://buffalo.craigslist.org/rid/3405000191.html,"lady avail. to do driving. 
great for seniors, nondrivers or partyers. 
exp.'d, reliable & reasonable. 
$35/trip -local only. 
call dee @ 548-0397 anytime 24/7, lm.",2012-11-12T15:45:23-05:00,emailnotfound
need a ride on a pick up truck (buffalo),buffalo,http://buffalo.craigslist.org/rid/3400404587.html,"hi, 
i need someone to give me a ride with a pick up truck. i have a sofa and three tables that needs to be picked up and dropped of at my place as well as some stuff from home depot needs to be picked up. approximately 4hrs. 
please text me at 716-9 [...]",2012-11-10T14:13:47-05:00,emailnotfound
buffalo to toronto (buffalo),buffalo,http://buffalo.craigslist.org/rid/3400356350.html,"i need a ride from buffalo international airport to toronto, ontario 
i am coming back from sfo on nov. 23rd around 10:30 pm 
will pay around $50 plus coffee 
please drop me a line. 
thanks",2012-11-10T13:54:45-05:00,emailnotfound
looking for rideshares west and south,buffalo,http://buffalo.craigslist.org/rid/3340985605.html,"leaving wny to go south and west 
going to arkansas 
must split gas 
i get over 20 mpg",2012-11-10T12:43:05-05:00,emailnotfound
anyone have room in your car? (kenmore- southern az),buffalo,http://buffalo.craigslist.org/rid/3399217882.html,"i recently moved from ny to arizona. unfortunately i was in a time crunch and broke. i wasn't able to afford to bring all of my things with me. i've learned to live without most of my belongings, however i have 1 sentimental item i miss. i have a tax [...]",2012-11-09T23:31:09-05:00,emailnotfound
need ride from nt to amherst (nt),buffalo,http://buffalo.craigslist.org/rid/3364512465.html,"i need a ride from nt,to amherst on sheridian dr,please email me if you can do this or call 716-five seven eight 29 six 3 need to be to work by 9am and i get off at 5pm",2012-11-09T18:19:43-05:00,emailnotfound
arcade to depew (arcade ny),buffalo,http://buffalo.craigslist.org/rid/3398697730.html,i drive from freedom ny to broadway and transit depew every day rt 16 leave arcade 7am. looking for carpool or share gas $ 71six 57two 92three4,2012-11-09T18:12:28-05:00,emailnotfound
"anyone doing weekly or bi-weekly run to reservation? (s. buffalo, ny)",buffalo,http://buffalo.craigslist.org/rid/3339891919.html,"i'm hoping to find someone who lives near seneca/cazenovia area who makes either a weekly or bi-weekly run to the reservation for cigarettes. 
there's myself and possibly 2 other smokers who do not drive and would like to find a regular connection to [...]",2012-11-09T16:23:00-05:00,emailnotfound
"buffalo to yorktown,va, and virginia beach,room on truck! nov.16 (buffalo to virginia &amp; back)",buffalo,http://buffalo.craigslist.org/rid/3342284821.html,"i will be moving some pianos to virginia on nov.16,,, with more room on the truck for other items. need something moved to virginia,or along the route, or back to buffalo? call tom miller for a reasonable price quote, 716-625-8577. miller piano servi [...]",2012-11-09T16:05:10-05:00,emailnotfound
orchard park to hamburg (op),buffalo,http://buffalo.craigslist.org/rid/3398135214.html,"need a ride from orchard park to hamburg , 6 miles total. anytime before 5",2012-11-09T14:23:09-05:00,emailnotfound
want: a ride from toronto to buffalo for three people (toronto to buffalo),buffalo,http://buffalo.craigslist.org/rid/3397952766.html,"a ride for three people for tonight or tomorrow morning/day. 
contact me via email. 
thank you.",2012-11-09T13:16:45-05:00,emailnotfound
a ride from toronto to buffalo for three people (toronto to buffalo),buffalo,http://buffalo.craigslist.org/rid/3397879495.html,"we need a ride tomorrow or tonight. 
thank you. 
contact me via email.",2012-11-09T12:50:19-05:00,emailnotfound
get anywhere cheap!!! (buffalo),buffalo,http://buffalo.craigslist.org/rid/3332012170.html,"save money and get where you have to go, cheap rates, clean vehicle, have to go to niagra falls ontario fort erie hamiliton toronto, or out of state, no problem. available 24/7 call 716-715-9762 for immediate service. 
$25 hourly! (in buffalo only) 
 [...]",2012-11-09T11:04:06-05:00,emailnotfound
"driving from bflo to hoboken, nj 12/14",buffalo,http://buffalo.craigslist.org/rid/3396690054.html,"driving from buffalo to hoboken, nj late morning 12/14. i can drop off en route but i am not going into the city. the car is an audi, smooth ride and safe. please do not be a psycho. i will be heading back sunday or monday. i figure splitting gas and [...]",2012-11-08T21:32:50-05:00,emailnotfound
anyone have room in your car? (kenmore-tucson az),buffalo,http://buffalo.craigslist.org/rid/3396584850.html,"i recently moved from ny to arizona. unfortunately i was in a time crunch and broke. i wasn't able to afford to bring all of my things with me. i've learned to live without most of my belongings, however i have 1 sentimental item i miss. i have a tax [...]",2012-11-08T20:31:48-05:00,emailnotfound
&#9654; driver avail. (bflo. &amp; surrounding),buffalo,http://buffalo.craigslist.org/rid/3395432759.html,"lady avail. to do driving. 
great for travelers, nondrivers, seniors or late nite partyers. 
exc. ref.'s, reliable, reasonable. 
call dee @ 548-0397 anytime, 24.7, lm.",2012-11-08T12:26:54-05:00,emailnotfound
buffalo to new england foxboro (boston/ foxboro mass),buffalo,http://buffalo.craigslist.org/rid/3384994091.html,hi.. i need an item delivered to the foxboro vacinity ... if ur driving to there for the bills game.. u might want to make some $ and deliver a metal chair for me.. u will need sometype of pickup... pls let me know.. thx ~ 716 ~ 380 8287 dave,2012-11-07T20:06:03-05:00,emailnotfound
"buffalo -&gt; nyc area, leaving friday 11/9 (buffalo)",buffalo,http://buffalo.craigslist.org/rid/3391010087.html,"leaving downtown buffalo for new york city area friday afternoon, probably between hours of 2-6 pm. i will most likely be driving directly to lower manhattan, but there is a chance my final destination will be nyack, ny, which is about 30 minutes nor [...]",2012-11-06T14:06:33-05:00,emailnotfound
to san francisco area-need cabinet moved,buffalo,http://buffalo.craigslist.org/rid/3390998043.html,will help with your gas costs if you can bring my metal cabinet with you to anywhere in sf bay area. it's in the cleveland area and about the size of a small apartment-sized fridge. ,2012-11-06T14:02:09-05:00,emailnotfound
ride to the galleria today,buffalo,http://buffalo.craigslist.org/rid/3390575209.html,is there anyone out there who could please give me a ride to the galleria mall today? i have to be there at 12:30pm. i live in south buffalo and am freaking out! please email me asap for my cell number! thank you!!!,2012-11-06T11:27:17-05:00,emailnotfound
need a ride to california (buffalo ),buffalo,http://buffalo.craigslist.org/rid/3388739393.html,hi my name is bob i'm stranded in delevan but could possibly get too buffalo have very little money to help for gas trying to get home please help me get home if anyone knows of a organization that could maybe help me get a bus ticket that would help [...],2012-11-05T14:53:50-05:00,emailnotfound
driver avail. (airport),buffalo,http://buffalo.craigslist.org/rid/3388054514.html,"lady avail. to do driving. 
exp.'d, reliable, reasonable. 
$35/trip, local only. 
call dee @ 548-0397 anytime 24/7, lm.",2012-11-05T10:53:53-05:00,emailnotfound
"from nyc or albany to bflo, wny (queens)",buffalo,http://buffalo.craigslist.org/rid/3387899495.html,"my buddy was all set with a rideshare -- and then sandy showed up! mike is stuck in queens, ny and needs to be in wny before wednesday, nov. 7. 
we can meet you part way if you can help him out. he's a wonderful guy and we'd sure like to help out at  [...]",2012-11-05T09:50:46-05:00,emailnotfound
"sandy relief crew from wny to nyc-area (buffalo, fredonia, dunkirk)",buffalo,http://buffalo.craigslist.org/rid/3387170440.html,"i live in the fredonia/dunkirk area and plan on heading to nyc tuesday to go help with sandy relief work. if you're interested in donating supplies to us before we go, please reach out. if you're looking to head downstate and need a ride, get in touc [...]",2012-11-04T21:22:08-05:00,emailnotfound
"ride needed buffalo, ny to sullivan county ny (heading towards nyc) (monticello, ny)",buffalo,http://buffalo.craigslist.org/rid/3384042264.html,"ride needed from buffalo, n.y. to sullivan country new york - heading towards new york city. it could include towns such as binghamton, ny, roscoe ny, liberty or monticello, ny. departing on the evening of sunday, nov. 4th or anytime on the monday, n [...]",2012-11-03T13:13:52-04:00,emailnotfound
"buffalo to nyc, philadelphia, or baltimore (ride needed) (buffalo)",buffalo,http://buffalo.craigslist.org/rid/3382431496.html,"hey, trying to get a one-way ride down to new york city to aide in the hurricane sandy relief projects. however, i am also going to be visiting baltimore and philadelphia. if anyone is heading to new york, bmore, or philadelphia contact me asap! i'll [...]",2012-11-02T17:27:08-04:00,emailnotfound
offering ride (buffalo),buffalo,http://buffalo.craigslist.org/rid/3382315252.html,"i am driving to virginia tomorrow.... can pickup from buffalo between 1 & 2 ...i like someone to chip in for some gas and we are good.... 
i am 35 year old professional male.... i just don't want to fall asleep!!",2012-11-02T16:38:58-04:00,emailnotfound
"shuttle-airport,amtrack, deliveries, priority service! (all of wny)",buffalo,http://buffalo.craigslist.org/rid/3324501188.html,"we have been doing private transportation for 22 years, all newer 7 passenger vans,and suv's clean,professional and respectful cdl and livery licensed drivers, licensed insured and bonded. we run 24/7, and can get anywhere in the buffalo area within  [...]",2012-11-02T13:01:07-04:00,emailnotfound
"shuttle-airport,amtrack, deliveries, priority service! (all of wny)",buffalo,http://buffalo.craigslist.org/rid/3330997776.html,"we have been doing private transportation for 22 years, all newer 7 passenger vans,and suv's clean,professional and respectful cdl and livery licensed drivers, licensed insured and bonded. we run 24/7, and can get anywhere in the buffalo area within  [...]",2012-11-02T12:59:12-04:00,emailnotfound
"shuttle-airport,amtrack, deliveries, priority service! (all of wny)",buffalo,http://buffalo.craigslist.org/rid/3324499683.html,"we have been doing private transportation for 22 years, all newer 7 passenger vans,and suv's clean,professional and respectful cdl and livery licensed drivers, licensed insured and bonded. we run 24/7, and can get anywhere in the buffalo area within  [...]",2012-11-02T12:59:08-04:00,emailnotfound
urgently needed a rideshare (cheektowaga),buffalo,http://buffalo.craigslist.org/rid/3380513651.html,"hi.. 
i need a ride for my 3 year old son to go to maryvale primary school from union road near sam's club. its just less than a mile and as my little one cant go in the school bus i need this help. the pick up is 11.15 am from home and drop at schoo [...]",2012-11-01T20:46:03-04:00,emailnotfound
carpooling to and from work (to and fromelmwood village and getsville),buffalo,http://buffalo.craigslist.org/rid/3380207113.html,"hi! i am looking for someone reliable and preferably female, to drive me to and from work on millersport in gettsville from buffalo in the elmwood village. my hours are 830 to 330. i currently have to leave my place at 630 am just to make it there on [...]",2012-11-01T18:13:07-04:00,emailnotfound
rideshare or carpool (east amherst/williamsville),buffalo,http://buffalo.craigslist.org/rid/3379699310.html,i am looking to share rides or join a car pool. i live in east amherst (ransom oaks area) and work in williamsville (transit/wehrle area). i will cover cost of gas and mileage. my schedule is flexible; will adjust to fit your schedule. please provide [...],2012-11-01T14:42:54-04:00,emailnotfound
buffalo-&gt;nyc area friday 11/2 (nyc area-tbd),buffalo,http://buffalo.craigslist.org/rid/3378576393.html,"driving to new york city area friday. leaving buffalo between hours of 2-6 pm, depending on work schedule. my travel destination is variable, being either nyack or downtown manhattan. i expect my riders to split gas and tolls. if you need to get to t [...]",2012-11-01T00:52:05-04:00,emailnotfound
buffalo to nyc - 11/1,buffalo,http://buffalo.craigslist.org/rid/3376908585.html,"i will be leaving tomorrow at noon. 
arriving around 9pm. 
$80",2012-10-31T10:32:57-04:00,emailnotfound
ride share offer: buffalo to nj/nyc (buffalo),buffalo,http://buffalo.craigslist.org/rid/3376631557.html,"i am departing buffalo on friday, nov 2nd around 1:00 pm and arriving jersey city around 8:30 pm, returning to buffalo on tuesday, nov 7th. 
i can pick up and drop off within 10 miles radius of my start and end points. if you are going to nyc, i can  [...]",2012-10-31T07:05:15-04:00,emailnotfound
ride needed - buffalo to raleigh on wed 10/31 (buffalo),buffalo,http://buffalo.craigslist.org/rid/3376482931.html,"i'm looking for a ride from buffalo to raleigh. 
leaving october 31st returning october 31st. contact me on zimride: http://www.zimride.com/ride/share?ride=512080 ",2012-10-31T02:19:06-04:00,emailnotfound
"need carpool to buffalo on oct 31 (buffalo, new york)",buffalo,http://buffalo.craigslist.org/rid/3376321701.html,"my location is rutgers university, new jersey. i can pay all the tolls and gas. 
my amtrak reservation to buf is cancelled due to sandy. but i have to get to buffalo for a plane on oct 31. 
if anyone is driving from places around rutgers to buffalo,  [...]",2012-10-30T23:32:21-04:00,emailnotfound
driver avail. (bflo. &amp; surrounding),buffalo,http://buffalo.craigslist.org/rid/3374418162.html,"lady avail. to do driving. 
great for seniors, nondrivers or partyers. 
reliable & reasonable transportation. 
$35/trip 
call dee @ (716) 548-0397 anytime 24/7, lm.",2012-10-30T08:43:09-04:00,emailnotfound
ride offer (buffalo),buffalo,http://buffalo.craigslist.org/rid/3373930350.html,"i am driving to virginia on saturday november 3rd,2012.... can pickup from buffalo airport around 1...i would love a co pilot some or all the way chip in for some gas and we are good.... 
i am 35 year old professional male. i just don't want to fall  [...]",2012-10-29T22:15:30-04:00,emailnotfound
rideshare offered: buffalo to nyc (buffalo (near airport)),buffalo,http://buffalo.craigslist.org/rid/3372065596.html,"we are planning on driving a rental car from the buffalo airport to new york city (jfk) on tuesday, october 30, or wednesday, october 31. looking for some passengers to help cover the cost of gas (~$45). email if interested.",2012-10-29T07:33:42-04:00,emailnotfound
buffalo to boston oct 29 (buffalo),buffalo,http://buffalo.craigslist.org/rid/3371748412.html,"flying into buffalo and driving to boston tomorrow oct 29 th leaving buffalo airport around 1 would love a co pilot some or all the way chip in for some gas and we are good. 
35 year old professional male. just don't want to fall asleep!! 
text or ca [...]",2012-10-28T23:30:44-04:00,emailnotfound
truck to florida?(need sm load shipped) (southtowns),buffalo,http://buffalo.craigslist.org/rid/3306023165.html,"nov, dec,.nee to ship small load, gulf side, holiday area, car parts and other, flexible on time. respond with quotes.",2012-10-27T14:03:01-04:00,emailnotfound
have harley need in fla. (buff to tampa),buffalo,http://buffalo.craigslist.org/rid/3302672193.html,anyone have space in truck or traler.can help drive and gas. going to tampa. i also can flyeet u there.,2012-10-26T15:53:47-04:00,emailnotfound
ride needed to kentucky (lexington),buffalo,http://buffalo.craigslist.org/rid/3366098854.html,can use an ride soon to lexington. i don't drive.,2012-10-26T10:31:24-04:00,emailnotfound
"ride to easton, md or dc (buffalo)",buffalo,http://buffalo.craigslist.org/rid/3363508669.html,"looking for a ride to easton, maryland, or dc, or somewhere between those two places-- a few days before christmas. share gas.",2012-10-25T07:18:31-04:00,emailnotfound
2 need ride bflo&gt;nyc or back at end of nov (buffalo/nyc),buffalo,http://buffalo.craigslist.org/rid/3360838795.html,"2 need a ride from buffalo to nyc on thursday november 22, 
or back from nyc to buffalo on sunday november 25. 
will split tolls and gas, able to help with driving automatic if wanted. 
please email me asap if you can help us with either, we need to  [...]",2012-10-24T00:29:58-04:00,emailnotfound
"at least 30% off greyhound all over us (buffalo, ny (downtown))",buffalo,http://buffalo.craigslist.org/rid/3357227936.html,tell me when and where you need to go and i can meet you at the greyhound station and can print the ticket off and then you can pay me. this is completely legit. price should be about 30% cheaper than the price you pay. if interested call kevin at (5 [...],2012-10-22T15:17:48-04:00,emailnotfound
"ride to work needed m-f (south park in lackawanna,ny)",buffalo,http://buffalo.craigslist.org/rid/3338076249.html,looking to share a ride to work m-f; from s.park in lackawanna going to wherle dr. and cayuga arriving no later than 6:30am.,2012-10-22T07:11:08-04:00,emailnotfound
"niagara falls, ny to portland, or (split costs of truck/gas)",buffalo,http://buffalo.craigslist.org/rid/3355836712.html,"i am planning to move cross country from niagara falls, ny to vancouver, wa. i'd like to do this in next week or two. leaving between november 1st 
and nov 7th the budget truck isn't as expensive as uhaul, but would be nice to split costs. 
i would b [...]",2012-10-22T00:03:08-04:00,emailnotfound
rideshare offered to nj/nyc (buffalo-jersey city),buffalo,http://buffalo.craigslist.org/rid/3355135883.html,"going to jersey city, nj from buffalo on tuesday 23rd in the afternoon around 2:00 pm. 
if you want to go to nyc, i can drop you off at either journal square or hoboken path station, a 15 minute ride to the city. 
toll and gas expense sharing is appr [...]",2012-10-21T17:15:37-04:00,emailnotfound
driver avail. (bflo.&amp; surrounding),buffalo,http://buffalo.craigslist.org/rid/3353599890.html,"lady avail. to do driving. 
great for seniors, nondrivers or partiers. 
$35/local trips only 
call dee @ 548-0397 anytime, lm.",2012-10-20T21:37:52-04:00,emailnotfound
just landed and will go anywhere,buffalo,http://buffalo.craigslist.org/rid/3352800874.html,"need gas money 
have a rental car 
thinking about going to toronto",2012-10-20T14:50:15-04:00,emailnotfound
ride offer (buffalo),buffalo,http://buffalo.craigslist.org/rid/3350838427.html,"i'm planning to go visit family in alexandria virginia (1/2 hour drive to washington dc). i'd like to leave on saturday november 3 anytime in morning from buffalo downtown, if anyone's going in that direction let me know.we can share gas.... cheers! ",2012-10-19T17:05:03-04:00,emailnotfound
"need ride to nyc, will pay full gas (buffalo)",buffalo,http://buffalo.craigslist.org/rid/3349066741.html,"myself and three cases of film equipment going to the uws. need to arrive by early saturday morning. 
mature male, good driver. 
sean 
646 427-3951",2012-10-18T21:52:43-04:00,emailnotfound
going to toronto? (from buffalo),buffalo,http://buffalo.craigslist.org/rid/3346950060.html,anyone going to toronto soon?,2012-10-18T01:31:51-04:00,emailnotfound
heading as far as florida,buffalo,http://buffalo.craigslist.org/rid/3345673038.html,looking for a road trip friend to share ride to florida. you can travel the complete trip or anywhere along my route. ill be making a roundtrip also.,2012-10-17T14:27:40-04:00,emailnotfound
buffalo to baltimore- ride needed (buffalo),buffalo,http://buffalo.craigslist.org/rid/3343911976.html,"hey, i'm looking for a ride from buffalo to baltimore on or around friday, the 19th. i can split the cost of the trip and help drive. 
thanks!",2012-10-16T18:36:56-04:00,emailnotfound
ride needed buffalo--&gt;nyc (bflo),buffalo,http://buffalo.craigslist.org/rid/3341747204.html,"ride needed from buffalo to new york. 
i don't have a strict time frame, just going to visit my friends. 
willing to split travel costs, no flat rates or weird stops along the way. 
i can drive, too if you get tired, and bring snacks? 
kate",2012-10-15T21:15:55-04:00,emailnotfound
get drive as normal for free gas for driving as usual,buffalo,http://buffalo.craigslist.org/rid/3341128948.html,"receive free rewards when you drive like normal! pick between electronics, coffee, gym memberships, and much more. new free rewards added monthly! . ",2012-10-15T16:32:56-04:00,emailnotfound
new taxi service wny,buffalo,http://buffalo.craigslist.org/rid/3281160137.html,"taxi and delivery service serving lower erie county and northern cattaraugus county with rides to almost anywhere. 
reasonable rates and no charge for baggage. 
7 passenger mini-van 
call john at 716-560-eight seven four eight",2012-10-15T12:42:34-04:00,emailnotfound
"ride needed - share expenses (niagara  falls, ny to buffalo, ny)",buffalo,http://buffalo.craigslist.org/rid/3339948492.html,"i am looking for a ride on a daily basis to and from buffalo ny, from the lasalle area, in niagara falls, ny ! i work at city hall in buffalo, and i need to be there @ 8am, monday thru friday , i finish work @ 4pm ! willing to share gas and parking e [...]",2012-10-15T08:52:18-04:00,emailnotfound
"ride (kansas city, mo)",buffalo,http://buffalo.craigslist.org/rid/3338765634.html,"need one-way ride to kansas city, mo. can leave as early as 10/19/12, no later than 10/30/12. mature individual, clean driving record, good driver, help with gas, day trip only, dependable vehicle, please reply asap",2012-10-14T16:13:24-04:00,emailnotfound
"ride  (indianapolis, in)",buffalo,http://buffalo.craigslist.org/rid/3338753858.html,"one way ride needed to indianapolis, in. can leave as early as 10/19/12, can help drive, clean driving record, good driver, mature individual, help with gas, day trip only",2012-10-14T16:07:42-04:00,emailnotfound
driver avail. (bflo. &amp; surrounding),buffalo,http://buffalo.craigslist.org/rid/3337371080.html,"great for travelers, elderly, nondrivers or late nite partyers. 
exp.'d, ref.'s, reasonable ($35/trip) 
call dee @ (716) 548-0397 anytime.",2012-10-13T21:06:33-04:00,emailnotfound
"biracial african americans needed for online survey (buffalo, ny)",buffalo,http://buffalo.craigslist.org/rid/3336851795.html,"i am looking for volunteers to participate in my online research study. this research is being done as part of the requirements of the clinical psychology ph.d. program at alliant international university in san francisco, ca. this research is on the [...]",2012-10-13T16:26:01-04:00,emailnotfound
"rent my 2012 dodge avenger for $50.00/day (lewiston, ny)",buffalo,http://buffalo.craigslist.org/rid/3335398225.html,"rent my 2012 dodge avenger in lewiston black car, mint condition, xm satellite radio, a/c, comfortable ride. $10.00/hour $50.00/day $250.00/week (insurance included) 24 x 7 monday - friday click here to rent this car.",2012-10-12T23:16:54-04:00,emailnotfound
