title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"fredericksburg to staunton (via orange, gordonsville, charlottesville) (fredericksburg)",fredericksburg,http://fredericksburg.craigslist.org/rid/3376033792.html,"i drive from fredericksburg to staunton for work everyday. i am looking for someone to possibly share the ride, or part of the ride. i don't mind doing the driving, i'm just looking for some relief in fuel costs. i go from fredericksburg to orange to [...]",2012-10-30T20:30:49-04:00,emailnotfound
ride needed - fredericksburg to oklahoma city on sat 11/17 (fredericksburg),fredericksburg,http://fredericksburg.craigslist.org/rid/3373710522.html,"i'm looking for a ride from fredericksburg to oklahoma city. 
leaving november 17th. 
i'm not picky on the date, but i'd like to leave before the end of november.
you can also reach me on my cell: 540-322-7581contact me on zimride: http://www.zimride [...]",2012-10-29T20:03:53-04:00,emailnotfound
ride needed:fredericksburg to nj/ny area (princeton area),fredericksburg,http://fredericksburg.craigslist.org/rid/3371282133.html,"umw male student in need of ride from fredericksburg to nj/ny area on afternoon of nov. 20. 
will share expenses. 
very responsible; can provide references. 
thanks",2012-10-28T18:39:50-04:00,emailnotfound
ride needed to king george tomorrow(sat) (near 301 and 3),fredericksburg,http://fredericksburg.craigslist.org/rid/3367534939.html,"need ride from fredericksburg to king george sometime tomorrow prefer morn but ok other. leave a number so i can call and avoid timecostly emails please. 
or i will give you mine on a reply. 
thanks",2012-10-26T20:45:13-04:00,emailnotfound
driving to nyc (drop-off in manhattan),fredericksburg,http://fredericksburg.craigslist.org/rid/3361497742.html,"i'll be driving up from richmond to manhattan this coming friday. the trip will bein my f-150 (clean / reliable and aaa gold membership) - your share of gas / tolls is $50. pet friendly. non-smoker please. 
thank you.",2012-10-24T11:11:36-04:00,emailnotfound
carpoolers wanted (stafford/dc),fredericksburg,http://fredericksburg.craigslist.org/rid/3359709747.html,my coworker and i are looking for 1-2 people to join our carpool. we leave the stafford commuter lot (the one off of staffordborough) at 6:30 a.m. and leave downtown dc at 4:15 p.m. i have free parking (on 15th & h) and we would take turns driving. w [...],2012-10-23T15:14:30-04:00,emailnotfound
ride offered if you need a ride (stafford to northern va),fredericksburg,http://fredericksburg.craigslist.org/rid/3354865231.html,i am leaving staffod area this evening and going to alexandria if anyone needs a ride that way i am willing to take them. i am not asking for gas if you have anything to offer i am fine with that. i have a nice car and willing to help someone with a  [...],2012-10-21T15:09:06-04:00,emailnotfound
vanpool- stafford to nw dc (aquia harbour and 610 lot),fredericksburg,http://fredericksburg.craigslist.org/rid/3353183165.html,"harbour vans has several vanpools from stafford to nw washington dc. van #5 leaves aquia harbour commuter lot at 6:20 am, stops at garrisonville road/ 610 commuter lot at 6:30 and is in nw dc by 7:15 am, stopping at state, frb, doi, opm and gsa. 
lea [...]",2012-10-20T17:37:38-04:00,emailnotfound
"needing van or car pool (rt 3, but will go to others)",fredericksburg,http://fredericksburg.craigslist.org/rid/3351273018.html,"hi folks, 
i need to have an alternative way of transportation to work for when inclimate weather arrives. 
this means that i would only be a ""part time"" or ""as needed"" rider. 
thus i'm looking for replies of those van or car pools that might be able [...]",2012-10-19T20:29:53-04:00,emailnotfound
need ride from stafford to metro (any metro),fredericksburg,http://fredericksburg.craigslist.org/rid/3349484211.html,"hello all, 
my name is ben and i am looking for a ride on saturday, october 20, 2012. i live by the stafford marketplace and i was hoping to catch a ride to a metro as to i want to spend the weekend in the city with my friends. if anyone out there is [...]",2012-10-19T07:16:34-04:00,emailnotfound
rideshare needed to ashland (fred to ashland),fredericksburg,http://fredericksburg.craigslist.org/rid/3346568140.html,"i am in rhe need of a carpool or rideshare situation from the fredericksburg area to my job which is at exit 89 south lewistown rd. i am in need of this asap and of course will compensate you for gas etc. call tim at 540 809-6876 if your interested,  [...]",2012-10-17T20:50:19-04:00,emailnotfound
vanpool-stafford to nw dc (aquia harbour and 610 lot),fredericksburg,http://fredericksburg.craigslist.org/rid/3344081024.html,"harbour vans has several vanpools from stafford to nw washington dc. van #5 leaves aquia harbour commuter lot at 6:20 am, stops at garrisonville road/ 610 commuter lot at 6:30 and is in nw dc by 7:15 am, stopping at state, frb, doi, opm and gsa. 
lea [...]",2012-10-16T19:56:49-04:00,emailnotfound
lets go to a virginia winery,fredericksburg,http://fredericksburg.craigslist.org/rid/3340767778.html,"we believe that being responsible shouldn't have to be expensive. visit http://winecountrydrivers.com and select virginia for a list of available drivers anxiously awaiting your business. 
to stay up to date on the latest virginia wine news, events,  [...]",2012-10-15T14:19:15-04:00,emailnotfound
"virginia to florida, ride needed.  (leesburg, va )",fredericksburg,http://fredericksburg.craigslist.org/rid/3340582602.html,"hello, me and a friend of mine 3 weeks ago began a cross country backpacking journey. we are currently to the date in leesburg, virginia, and travel an average of 13-15 miles a day a on foot, straight south. we came from cape cod massachuesettes, and [...]",2012-10-15T13:14:24-04:00,emailnotfound
rideshare - colonial beach/king george to fredericksburg (colonial beach/king george),fredericksburg,http://fredericksburg.craigslist.org/rid/3340144256.html,"i work in fredericksburg (just north of the hospital) near fall hill & route 1. i work from 8am to 5:15pm monday-friday. we can meet in oak grove or king george or anywhere in between. please contact me if you want to discuss more. 
thank you",2012-10-15T10:33:39-04:00,emailnotfound
"rideshare from king george, dahlgren (fredericksburg,)",fredericksburg,http://fredericksburg.craigslist.org/rid/3339169169.html,i ride from king george to fredericksburg every day around 7:45 a.m. and return at 5.00 pm. if this works for you please send a message and i will contact you as soon as possible. a small compensation for gas.,2012-10-14T19:36:34-04:00,emailnotfound
vanpool- stafford to nw dc (aquia harbour and 610 lot),fredericksburg,http://fredericksburg.craigslist.org/rid/3337213623.html,"harbour vans has several vanpools from stafford to nw washington dc. van #5 leaves aquia harbour commuter lot at 6:20 am, stops at garrisonville road/ 610 commuter lot at 6:30 and is in nw dc by 7:15 am, stopping at state, frb, doi, opm and gsa. 
lea [...]",2012-10-13T19:29:23-04:00,emailnotfound
rideshare fred to ashland (fred),fredericksburg,http://fredericksburg.craigslist.org/rid/3330463704.html,"i am searching for rideshare from fredericksburg 95 south to ashland exit 89 lewistown rd. my work hours are from 8 to 4 30 m-f contact tim at 540 809-6876 and we can work out the details! thanks for looking, tim",2012-10-10T20:41:56-04:00,emailnotfound
vanpool- stafford to nw dc (aquia harbour and 610 lot),fredericksburg,http://fredericksburg.craigslist.org/rid/3323560865.html,"harbour vans has several vanpools from stafford to nw washington dc. van #5 leaves aquia harbour commuter lot at 6:20 am, stops at garrisonville road/ 610 commuter lot at 6:30 and is in nw dc by 7:15 am, stopping at state, frb, doi, opm and gsa. 
lea [...]",2012-10-07T21:18:06-04:00,emailnotfound
"need ride from fredericksburg to columbus, oh (to columbus, oh)",fredericksburg,http://fredericksburg.craigslist.org/rid/3323551649.html,"mother and 2 yr. old need a one way ride from fredericksburg area to columbus, oh. 
we are moving to columbus, so we will be bringing all that we can with us. 
please reply to this ad with price and type of vehicle you have. 
we have some flexibility [...]",2012-10-07T21:12:21-04:00,emailnotfound
"looking for a ""part time"" ride (rt 3)",fredericksburg,http://fredericksburg.craigslist.org/rid/3319278143.html,"i normally commute on a motorcycle each day but i'm aware that there may be times when i can't do that (mechanical problems or winter snow). 
thus, i'm trying to line up alternatives for when/if i need one. 
i understand that typically the car, van o [...]",2012-10-05T19:30:34-04:00,emailnotfound
"ok, this is different..",fredericksburg,http://fredericksburg.craigslist.org/rid/3314538803.html,"i commute daily on a motorcycle, obviously so i can use the hov lanes and because of the low cost of both gas and parking. 
even though i ride all year long, there may be times in the winter when that wouldn't be a good thing. 
so i'm wondering - are [...]",2012-10-03T18:39:25-04:00,emailnotfound
