title,postingFrom,permalink,shortDescription,postingDate,mailToLink
looking for ride to missoula 11/20,bozeman,http://bozeman.craigslist.org/rid/3414679589.html,"my wife and i are looking for a ride to missoula on tue. the 20th. will pay for gas, and entertain with far out stories of a life on the road (no joke, think hunter s. thompson meets jack kerouac).",2012-11-16T14:33:39-07:00,emailnotfound
ride offered to st. louis by way of denver or sioux falls (bozeman to st. louis),bozeman,http://bozeman.craigslist.org/rid/3414532889.html,"headin home to st. louisy with a bunch of gear so don't have a ton of room, maybe for just one or two peops at most. split gas and driving. looking to leave monday, possibly tues. lemme know 
jay (three one four_) 479-0298",2012-11-16T13:35:18-07:00,emailnotfound
need ride to missoula around 12/15 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3414301638.html,"hi. 
i need to get to missoula sometime around 12/15. i can help pay for gas. let me know if you can help me out. 
thank you. 
alex",2012-11-16T12:07:35-07:00,emailnotfound
"ride needed to portland, or 12/6 (bozeman)",bozeman,http://bozeman.craigslist.org/rid/3414295688.html,"hello. 
i'm looking for a ride to oregon (portland or eugene). i need to be there by 12/16. i can help pay for gas. i would also accept a ride to missoula, if that's as far as you can take me. 
thanks 
alex",2012-11-16T12:05:20-07:00,emailnotfound
ride needed (bozeman-seattle),bozeman,http://bozeman.craigslist.org/rid/3407992639.html,"msu student needing a ride home for thanksgiving! i live north of seattle but anywhere close would be great. willing to split gas cost. 
thanks!",2012-11-16T10:21:37-07:00,emailnotfound
"bozeman to missoula 11/22or21 (bozeman, mt.)",bozeman,http://bozeman.craigslist.org/rid/3413603609.html,i am heading to missoula on 11/22 early in the morning or in the afternoon on 11/21. looking for passengers to split gas. let me know if you are interested. i have a smaller truck with plenty of room for gear. should be returning on the 24th or 25th. [...],2012-11-16T07:35:38-07:00,emailnotfound
offering bozeman to great falls,bozeman,http://bozeman.craigslist.org/rid/3412402322.html,"so i have a 91 pickup and i have room for one more passenger and a ton of gear.. i would be leaving the 20th and would be coming back roughly around the 25th. 
i'm a student at msu and i'm 420 friendly, you be too.",2012-11-15T15:23:01-07:00,emailnotfound
"leaving sheridan, wy friday heading east to idaho!! need a ride? (wy, mt, id)",bozeman,http://bozeman.craigslist.org/rid/3412282548.html,"hello, i'm heading home to nampa, idaho from sheridan, wy. i'm taking the 90 east through billings, bozman, idaho falls, twin, and to boise. if you an help out a little with gas you have a ride. plan on leaving friday morning. give me a call or email [...]",2012-11-15T14:31:41-07:00,emailnotfound
split gas to go skiing at great divide saturday 11/17 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3399680089.html,"hey guys, 
good luck chairlift is running from noon-6 for $20 tickets. i'm looking to either ride-along or split gas with someone in my own vehicle to make it out there. if you're interested, send me a line, and maybe we can make it work! thanks! 
ht [...]",2012-11-15T11:44:57-07:00,emailnotfound
ride needed bozeman to missoula 11/16  (bozeman to missouila),bozeman,http://bozeman.craigslist.org/rid/3402431304.html,"i am looking for a ride from bozeman to missoula on friday the 16th or thursday evening. i will be traveling with my very well behaved dog, and i am willing to split gas. 
email me and i will respond immediately. 
andy",2012-11-15T07:42:02-07:00,emailnotfound
"ride needed,will share cost 11/16 (jackson)",bozeman,http://bozeman.craigslist.org/rid/3410783562.html,"need ride to jackson,wy. on 11/16 will share cost",2012-11-14T21:42:19-07:00,emailnotfound
looking to or 4thnkxgvng (portland),bozeman,http://bozeman.craigslist.org/rid/3410690539.html,"trying to get to portland; from bozeman, or butte- if need be. 
would cough up for gas/driving, 
and be flexible as to leaving tuesday 20th or midday 21st. would be return-trip-seeking, 
but negotiable (sun/mon?)",2012-11-14T20:33:09-07:00,emailnotfound
"ride wanted to north idaho nov 16/17 (butte, mt)",bozeman,http://bozeman.craigslist.org/rid/3410582192.html,"hello, we are two people, luke and kate, looking for a ride home to sandpoint, idaho. we are are in utah right now visiting my mom and we have a rideshare from utah to butte, mt on friday nov 16th. we're hoping to link up with another rideshare to mi [...]",2012-11-14T19:24:54-07:00,emailnotfound
ride offered to missoula 11/16 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3410084612.html,i have some open seats to missoula leaving bozeman around 4pm 11/16 friday returning to bozeman sunday afternoon. if your interested and can pitch in on gas text me. four zero 6-five three nine-zero four six four.,2012-11-14T15:16:21-07:00,emailnotfound
"headed to detroit lakes mn for xmas (bozeman, mt)",bozeman,http://bozeman.craigslist.org/rid/3409872050.html,"hey, i am a college student headed back home right after finals. (leave time is negotiable) if you would be interested in splitting gas with me and riding please shoot me an email. even if you only need a ride part of the way. i ask that if you respo [...]",2012-11-14T13:50:17-07:00,emailnotfound
bozeman to oregon,bozeman,http://bozeman.craigslist.org/rid/3409806538.html,"seeking a ride to portland oregon or surrounding areas asap. 
i'm ready to leave today. 
please contact me if your heading that way. 
i check my email very frequently. 
thanks ",2012-11-14T13:25:23-07:00,emailnotfound
ride needed to missoula (11/16 or 11/17) (bozeman--&gt;missoula),bozeman,http://bozeman.craigslist.org/rid/3409709447.html,"one guy, one gal seeking help in getting to missoula. will definitely pitch in for gas! 
thanks",2012-11-14T12:49:17-07:00,emailnotfound
"need ride east for sandy relief (billings, mt to nyc [eastward])",bozeman,http://bozeman.craigslist.org/rid/3409638981.html,"we're two travelers looking to find our way eastward, to new york city. we're on our way to explore the city and help with sandy relief. we've got two big packs, two guitars and a smaller (well-behaved, clean) dog. we're hoping to get a direct ride,  [...]",2012-11-14T12:23:26-07:00,emailnotfound
designated driver (gallatin valley),bozeman,http://bozeman.craigslist.org/rid/3409589967.html,"i thought i might try this out, so here goes: 
for a nominal fee ($7-10 in town, up to $20 if farther out in the valley), i am willing to be a designated driver for up to 4 people in bozeman and the surrounding area. 
much like streamline, i will dri [...]",2012-11-14T12:05:37-07:00,emailnotfound
ride needed to denver for thanksgiving (denver/boulder),bozeman,http://bozeman.craigslist.org/rid/3407385857.html,"i am looking for a ride from bozeman to denver for thanksgiving. it's just my girlfriend and i and we are more than happy to split gas. if we could leave anytime from tuesday night the 20th-wed. 21st, this would be great. email back or call me if ser [...]",2012-11-13T13:18:03-07:00,emailnotfound
just about any ride offered (bozeman/surrounding valleys),bozeman,http://bozeman.craigslist.org/rid/3407250022.html,if you can pay for the gas for me to get there and back plus fifteen or so for the effort i am willing to give you a ride in the sweetest gypsi van you've ever rode in! 420 friendly and lots of fun!! plenty of room if needed to carry equiptment. let  [...],2012-11-13T12:28:47-07:00,emailnotfound
bozeman to minnesota (detroit lakes area),bozeman,http://bozeman.craigslist.org/rid/3404915486.html,"leaving friday, nov 16 around 1pm... driving straight through. send me an email!",2012-11-12T13:15:05-07:00,emailnotfound
bozemn to moab split (bozeman),bozeman,http://bozeman.craigslist.org/rid/3403416990.html,"406 852 0two29. going toindian creek to climb, call if you want to come. or i'll give you. a ride to moab. split gas. ",2012-11-11T20:55:37-07:00,emailnotfound
bozeman to boulder/denver (bozeman),bozeman,http://bozeman.craigslist.org/rid/3403410771.html,"heading down to boulder area (could hit denver if needed) sometime this week, looking for someone to split gas. have a truck with plenty of room. email me with a #. peace.",2012-11-11T20:50:46-07:00,emailnotfound
need a ride to livingston (msu to livingston),bozeman,http://bozeman.craigslist.org/rid/3401402718.html,"hello, i'm trying to get over to livingston tonight, so if anybody can help me out, please shoot me an email. i've checking it extremely regularly. i'm a 20 year old guy, so is attending msu. thanks!",2012-11-10T21:32:10-07:00,emailnotfound
need ride to seattle for thanksgiving (msu-seattle),bozeman,http://bozeman.craigslist.org/rid/3400902346.html,needing a ride back home for thanksgiving. i am a student at msu. will help with gas.,2012-11-10T15:57:28-07:00,emailnotfound
"girl needs a ride to datsik concert in missoula on 11/13 (the wilma, missoula.)",bozeman,http://bozeman.craigslist.org/rid/3398847812.html,"will chip in on gas money and will share herb if i have it. 420 and other substance friendly. i offer kindness, weed, and new experiences. hit me up on my phone 4065513866",2012-11-09T17:27:46-07:00,emailnotfound
bozeman to boise and back (boise),bozeman,http://bozeman.craigslist.org/rid/3398293601.html,"looking for a ride to boise for thanksgiving. flexiible on times and can help with gas and to drive. 
call or text please 208 608 4703 
thanks 
russell",2012-11-09T13:22:34-07:00,emailnotfound
need pup brought from bozeman to big timber area (big timber),bozeman,http://bozeman.craigslist.org/rid/3397696613.html,"anyone going from bozeman or beyond headed to big timber or beyond? like billings? im in big timber and need pup brought from belgrade to anywhere close to big timber... i m offering good pay for this ride. small good pup... 
thank you 
any questions [...]",2012-11-09T09:44:40-07:00,emailnotfound
bozeman to billings ride offered (bozeman),bozeman,http://bozeman.craigslist.org/rid/3363455039.html,i'm going to billings the morning of nov 14th for a drs appt. willing to give you a ride for $25. anyone interested? willing to take pets too. have a decent sized car. email me.,2012-11-09T03:56:19-07:00,emailnotfound
ride offered-&gt;bozeman to missoula (11/9) (bozeman),bozeman,http://bozeman.craigslist.org/rid/3397035453.html,"hi, 
my name is keith and i am a 23 year old male, who is heading up to missoula on friday (11/9) at about 130pm. i will also be leaving missoula at around 630pm sunday(11/11) night to head back to bozeman. looking for someone to split the gas in eit [...]",2012-11-09T00:39:37-07:00,emailnotfound
bozeman to seattle,bozeman,http://bozeman.craigslist.org/rid/3396012839.html,needing to get to seattle by the 15th. could meet in missoula and go from there if that's where your at. let me know!!,2012-11-08T14:03:44-07:00,emailnotfound
livingston to bozeman mwf (livingston),bozeman,http://bozeman.craigslist.org/rid/3395624917.html,"hello, 
this may be a long-shot but i am hoping that i may be able to carpool and/or trade driving from livingston to bozeman (and back) during the spring semester at msu 2013. 
my schedule is monday,wednesday,friday from 11-3, a pretty solid block o [...]",2012-11-08T11:36:18-07:00,emailnotfound
offered bozeman to missoula,bozeman,http://bozeman.craigslist.org/rid/3395481028.html,driving to missoula from bozeman today (11/8) around five! returning on sunday or monday morning! keep me company and share gas on this potentially very dark and snowy drive!! ,2012-11-08T10:44:18-07:00,emailnotfound
ride offered to st. louis via denver or sioux falls (bozeman),bozeman,http://bozeman.craigslist.org/rid/3395222395.html,"headin home to st. louis come early next week, sometime between monday and wednesday if everything goes according to plan. will be passing through either denver or sioux falls depending on who needs a ride so let me know. i can drop you on the way or [...]",2012-11-08T09:09:03-07:00,emailnotfound
ride needed iowa (des moines),bozeman,http://bozeman.craigslist.org/rid/3395116650.html,ride needed asap to des moines ia for mothers surgery...i just have a couple bags of clothes..please help if you can. 4065485999,2012-11-08T08:26:29-07:00,emailnotfound
need ride to kalispell 17th/18th (bozeman),bozeman,http://bozeman.craigslist.org/rid/3394689116.html,need ride will pay for my half of gas,2012-11-08T01:20:25-07:00,emailnotfound
offered: ride to cali via all points between mt-ca (montana- cali),bozeman,http://bozeman.craigslist.org/rid/3394457307.html,my dog and i are driving to california from bozeman montana around the 11th. i want to share the ride with someone so i can be flexible as far as when i leave. the truck is mostly empty and i can tow something out if needed. i can go by way of washin [...],2012-11-07T20:57:33-07:00,emailnotfound
 need a ride bozeman to denver   ( or anywhere in co),bozeman,http://bozeman.craigslist.org/rid/3394148418.html,"is anyone going to denver on thinks-giving week nov,19 or 20. 
msu student here.i'm planing to visiting my friend there and i will split gas. ",2012-11-07T17:48:59-07:00,emailnotfound
ride to the east (sandy relief) (billings to nyc),bozeman,http://bozeman.craigslist.org/rid/3393601112.html,"we're two travelers looking to find our way eastward, to new york city. we're on our way to explore the city and help with sandy relief. we've got two big packs, two guitars and a smaller (well-behaved, clean) dog. we're hoping to get a direct ride,  [...]",2012-11-07T13:47:09-07:00,emailnotfound
ride offered: bozeman to chicago for thanksgiving,bozeman,http://bozeman.craigslist.org/rid/3393027273.html,i will be heading to chicago around the 19th for thanksgiving. i will be taking i-90 the entire way and can drop you off anywhere along the way if need be. i have a very reliable car and room for 3 people. i would ask that you help split gas money. i [...],2012-11-07T10:16:31-07:00,emailnotfound
ride offered: west toward spokane today (bozeman),bozeman,http://bozeman.craigslist.org/rid/3392771898.html,"hello, i'm driving across montana. i'm currently in bozeman, i have room for one or two riders plus gear. help with gas appreciated. dogs are welcome. call/text 530-210-5347",2012-11-07T08:40:25-07:00,emailnotfound
ride offered: bozeman to salt lake city or moab ut on sunday 11/11 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3392694382.html,heading south from bozeman to moab via salt lake city bright and early sunday morning (11/11). looking for a passenger to share cost of fuel. plenty of storage space in my '01 tacoma. call will @ 802-338-1706,2012-11-07T08:06:47-07:00,emailnotfound
re: bozeman to california (bozeman - arcata),bozeman,http://bozeman.craigslist.org/rid/3391523623.html,"hello to whoever posted the ride from bozeman to california. yahoo is sending me messages saying there are errors responding to your post. i would very much like the ride from bozeman to california, or wherever you're going to the west. please contac [...]",2012-11-06T15:32:01-07:00,emailnotfound
bozeman to missoula,bozeman,http://bozeman.craigslist.org/rid/3391291279.html,"looking for a ride from bozeman to missoula on wednesday nov. 7th around 5pm. will pay for gas,call me dont email 406 579 9645 ask for ian ",2012-11-06T13:55:27-07:00,emailnotfound
need ride 17-18th (bozeman-kalispell/bigfork),bozeman,http://bozeman.craigslist.org/rid/3390000180.html,need ride. will help with gas. just the one way. call 5484155 asap thanks,2012-11-06T01:37:20-07:00,emailnotfound
"bozeman to missoula and back (bozeman, mt.)",bozeman,http://bozeman.craigslist.org/rid/3389087840.html,"i am driving today (around 4pm) to missoula and returning on sunday (back in town around 5pm). looking for passengers to share in gas expense. 
safe driver with four wheel drive 
give me a call if you are interested. 
406 640 zero four six nine",2012-11-05T15:06:37-07:00,emailnotfound
"im going to california, need a ride??? (gardiner montana)",bozeman,http://bozeman.craigslist.org/rid/3388601584.html,hello folks im looking for someone to help with gas money to get to california i have about 100 bucks left and cant make the trip alone. im 21 and a cool guy. im traveling back from massachusetts to cali. i want to leave asap so if you want to come w [...],2012-11-05T12:04:57-07:00,emailnotfound
offered: bozeman to california  (bozeman - arcata),bozeman,http://bozeman.craigslist.org/rid/3388562049.html,"i am driving a mostly empty pick up truck with a cap on the back to northern cali. i have room for people, and/or their stuff. i am also wired to tow something out there. 
there are a couple different routes i could take depending on where you might  [...]",2012-11-05T11:51:06-07:00,emailnotfound
"peoples prices - rides, moving, hauling, trucking. (bozeman)",bozeman,http://bozeman.craigslist.org/rid/3387236771.html,"i live near bozeman and i have a 2002 dodge 3500 4x4 diesel pickup and a 25 foot gooseneck drop down bobtail flat bed trailer with ramps. i can haul two small cars or another full size pickup, tanks, pipe, farm equipment or many other things. i need  [...]",2012-11-04T20:07:43-07:00,emailnotfound
"need ride: bozeman to ny state for xmas (bozeman, mt to nys or north east)",bozeman,http://bozeman.craigslist.org/rid/3386317297.html,"hey, 
my name is pete mumford. i am currently working as a wildlife technician in yellowstone national park. the project that i am working on will end 15 dec 2012 and i am really hoping to catch a ride to the north east, and preferrably upstate new y [...]",2012-11-04T12:02:56-07:00,emailnotfound
bozeman to williston,bozeman,http://bozeman.craigslist.org/rid/3384601990.html,"heading to williston, nd tomorrow after noon. 
can pickup or drop off anywhere along the way. 
asking for help with gas. 
driving a spacious, comfortable toyota tundra. 
email asap if interested. 
thanks",2012-11-03T15:01:44-06:00,emailnotfound
ride offered: boze to minneapolis (bozeman),bozeman,http://bozeman.craigslist.org/rid/3384412610.html,"i will be driving from bozeman to minneapolis on thursday or friday. 
if you need a ride anywhere in between, that would work fine. 
looking for someone to share driving time and chipping in a little bit of money for gas. 
john ",2012-11-03T13:39:55-06:00,emailnotfound
bzn to boise tuesday 11/6 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3383519803.html,"heading to boise sometime on tuesday afternoon, and returning sometime on friday morning. if anyone needs a ride, let me know. 
thanks",2012-11-03T07:20:24-06:00,emailnotfound
bozeman to indian creek (boze),bozeman,http://bozeman.craigslist.org/rid/3383124774.html,need climbing partner or i'll give you a ride to moab and back for a week split gas leave asap. 406 852 022 nine,2012-11-02T22:14:20-06:00,emailnotfound
need ride to southeast for thanksgiving (big sky to southeast),bozeman,http://bozeman.craigslist.org/rid/3381833340.html,"i'm trying to get to nashville for thanksgiving for my best friend's wedding. departure/return dates flexible!!! if you're only going part of the way, that could work too. i will chip in for fuel and drive time. thanks!!! ",2012-11-02T11:35:01-06:00,emailnotfound
bozeman to billings (bozeman),bozeman,http://bozeman.craigslist.org/rid/3380949105.html,"i am looking for a ride up to billings, whenever this month no time date, i dont have money and will hitch hike if i have to but i am good company and its always nice to meet new people for a long ride :] email me if u think u can help out!",2012-11-02T00:43:48-06:00,emailnotfound
bozeman--&gt;great falls 11/19,bozeman,http://bozeman.craigslist.org/rid/3379584509.html,i'm looking for a ride from bozeman to great falls on november 19th. the only thing i ask is that we could please be there by 6pm as i have a flight to catch. have gas money and great company :),2012-11-01T11:59:21-06:00,emailnotfound
"ride offered bozeman to spokane, wa (bozeman, mt to spokane wa)",bozeman,http://bozeman.craigslist.org/rid/3378118311.html,"ride offered from bozeman mt to spokane wa on friday nov. 2, 2012. leaving bozeman early evening. will be returning spokane to bozeman sunday nov. 4, early afternoon, if interested. 
will also be commuting friday nov. 9, bozeman to spokane, returning [...]",2012-10-31T17:07:28-06:00,emailnotfound
"ride offered to missoula: friday, nov 2 (bozeman)",bozeman,http://bozeman.craigslist.org/rid/3377146007.html,"ride offered in a subaru all wheel drive wagon from bozeman to missoula friday morning. will have room for *some* stuff. will return saturday or sunday. share expenses. no druggies, no smokers. please e.",2012-10-31T10:11:52-06:00,emailnotfound
heading to east coast 10/31  (new jersey),bozeman,http://bozeman.craigslist.org/rid/3376505019.html,"i am an insurance adjuster heading to the east coast to work hurricane sandy, leaving 10/31 let me know if you need a ride, going through billings, chicago, etc. doing the drive in 2 days hopefully and taking my 5th wheel so will be sleeping at walma [...]",2012-10-31T00:53:17-06:00,emailnotfound
bozeman to missoula and back (bozeman),bozeman,http://bozeman.craigslist.org/rid/3375449821.html,heading to missoula for the weekend. leaving friday afternoon coming back sunday afternoon. let me know if you want a ride. ,2012-10-30T14:04:26-06:00,emailnotfound
leaving for seattle today (bozeman),bozeman,http://bozeman.craigslist.org/rid/3375190359.html,"i'm leaving bozeman this afternoon for seattle. 
if ya want a cheap ride give me a call 
6122515654 
john",2012-10-30T12:24:43-06:00,emailnotfound
need ride to seattle  (bozeman),bozeman,http://bozeman.craigslist.org/rid/3375170221.html,have cash for gas please respond to email,2012-10-30T12:17:09-06:00,emailnotfound
ride to vermont (new england) (bozeman),bozeman,http://bozeman.craigslist.org/rid/3375111200.html,"hey all, 
still looking for a ride to vermont for christmas with me and my dog (4 year old husky). 
will split gas and road trip costs. 
bozeman is essentially a miniature vermont, there has got to be someone driving back. 
doesn't need to necessaril [...]",2012-10-30T11:55:01-06:00,emailnotfound
heading to missoula from bozeman oct 31,bozeman,http://bozeman.craigslist.org/rid/3374871461.html,"i'm driving with my dog to missoula from bozeman tomorrow, wednesday oct 31 around 2pm. can fit 1 or 2 folks. split gas. cheers! ",2012-10-30T10:25:28-06:00,emailnotfound
"bozeman to missoula 11/9-11/11 (bozeman, mt)",bozeman,http://bozeman.craigslist.org/rid/3374476186.html,"i am driving to missoula and back on 11/9 and returning on 11/11. i am looking for passengers to split gas. 
send me an email if you are interested.",2012-10-30T07:24:36-06:00,emailnotfound
need a ride to nyc or as close asap (bozeman to east coast),bozeman,http://bozeman.craigslist.org/rid/3374235688.html,"or a ride to cleveland/ pennsylvannia will do. . my family needs help, they are living in rockaway beach, queens, new york. the hurricane just destroyed my whole town and now it is burning down too, i will pay all gas, please. 
347 453 
-mikey",2012-10-30T01:37:39-06:00,emailnotfound
bozeman to missoula 11/4 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3374046828.html,"i am leaving between 7:30 and 8:30 on the morning of sunday, november 4th. 
if you're interested in a ride to missoula, let me know. 
i have room for up to three people, and gear. 
be well. ",2012-10-29T21:42:25-06:00,emailnotfound
missoula monday eve 10/29 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3373152194.html,"driving to missoula tonight around 6:30 pm. i have room for two, 529 0269.",2012-10-29T13:50:25-06:00,emailnotfound
pay for gas to colorado (bozeman),bozeman,http://bozeman.craigslist.org/rid/3371793723.html,"have very few possessions and need a ride to colorado springs with me and all my stuff, if i can make it to denver or somewhere closer may be able to manage a ride the rest of the way. preferably a straight drive down, i have a drivers license just n [...]",2012-10-28T22:10:29-06:00,emailnotfound
portland ride offer 10/30 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3368433996.html,leaving in the early am on tuesday. i have room for 2 or 3. 406 529 0269,2012-10-27T09:20:48-06:00,emailnotfound
need a ride to denver (bozeman),bozeman,http://bozeman.craigslist.org/rid/3366944338.html,need ride to denver around nov 15--23.............flexible on dates but need to be there between a monday and wednesday. i have gas $ and can help drive. one backpack.... contact steve,2012-10-26T14:00:13-06:00,emailnotfound
need ride from msla to  bozeman (missoula),bozeman,http://bozeman.craigslist.org/rid/3365428732.html,"hello i am looking for a ride basically from um to msu on monday oct. 29th. i have gas money and a fully charged ipod so hit me up if you are going this way or know someone who is! 
thanks ",2012-10-25T20:20:03-06:00,emailnotfound
need ride from bozeman or missoula to portland around nov 26 (missoula or bozeman),bozeman,http://bozeman.craigslist.org/rid/3364450750.html,"hi i am looking for a ride to portland and i can be in either missoula or bozeman for pickup. id like to go around the 26th but i am somewhat flexable with the dates. i would for sure be willing to help with gas. 
let me know. 
james farmer",2012-10-25T12:40:10-06:00,emailnotfound
need gear and possibly mysef to st. louis (gardiner),bozeman,http://bozeman.craigslist.org/rid/3362282323.html,"lookin to have my gear moved back home to st. louis. fair amount of stuff: camping gear, guitars, amplifier, small pa. would fit in a small compact vehicle. i'd be willing to pay most of the gas especially if you had room for me. dates are flexible.  [...]",2012-10-24T13:57:04-06:00,emailnotfound
"ride needed: west coast (ca, or, or wa)",bozeman,http://bozeman.craigslist.org/rid/3359661685.html,"looking for a ride. preferably oregon but anywhere on the west coast would do. looking to leave within the week, but give me a holler whenever, i may still be around. 
-jay (three, one, four) 479-0298",2012-10-23T12:57:14-06:00,emailnotfound
to big sky  (bozeman ),bozeman,http://bozeman.craigslist.org/rid/3358153933.html,"hi i want to get a job in big sky this winter but i need to find a ride to big sky and back each day, is anyone going up for work? :] 
i will pitch in what i can in gas, right now im a gypsie so its not much but once i start working i will be able to [...]",2012-10-22T20:01:01-06:00,emailnotfound
bozeman to whitefish via missoula (bozeman),bozeman,http://bozeman.craigslist.org/rid/3358009869.html,"i am driving from bozeman (msu) to whitefish october 26th and returning the 28th, and looking for a passenger to share fuel costs. 
subaru legacy outback, room for up to 3 passengers and bags. potential for a dropoff/pickup in missoula en route. 
dep [...]",2012-10-22T18:41:28-06:00,emailnotfound
bozeman to slc,bozeman,http://bozeman.craigslist.org/rid/3357754762.html,"i'm heading to salt lake city this saturday (the 27th), and will be returning monday the 29th. 
get at me if you need a ride one way or the other! i got a nice, safe vw that gets relatively good gas milage (for a v6.)",2012-10-22T16:41:59-06:00,emailnotfound
potential bozeman to twin cities area (bozeman),bozeman,http://bozeman.craigslist.org/rid/3357735279.html,"i may be traveling to the twin cities around thanksgiving, i will probably within 10 days of thanksgiving if i am going that way. i intend to leave bozeman either the tuesday or wednesday of thanksgiving week and return that sunday.",2012-10-22T16:33:24-06:00,emailnotfound
bring my raft and frame to seattle (bozeman-bellingham),bozeman,http://bozeman.craigslist.org/rid/3357626777.html,"i am looking for someone to transport my raft from bozeman to bellingham. i will compensate the driver. the boat folds down to about 4x3x3ft and the frame is about 8x7. looking to get this moved soon. please let me know if you can assist. 
thanks, 
r [...]",2012-10-22T15:47:41-06:00,emailnotfound
boz-pdx: nov1. pdx-boz nov6.,bozeman,http://bozeman.craigslist.org/rid/3356015317.html,i'm headed to portland from bozeman on either the 1st of nov. (leave at about 5 pm and drive all night) or early nov. 2. i will be returning on the 6th (election day) i've got a pickup with lots of room if anyone needs stuff transported and room for  [...],2012-10-22T01:59:00-06:00,emailnotfound
need ride to spokane (msu),bozeman,http://bozeman.craigslist.org/rid/3355417451.html,"i need a ride the 26th to spokane, and a ride back sunday. anyone going to seattle would too, will split gas",2012-10-21T17:40:17-06:00,emailnotfound
dog and his boy need ride to  (missoula),bozeman,http://bozeman.craigslist.org/rid/3355285672.html,"hi, my name is jesse. my dog, baxter and i need a ride to missoula asap. he's a bit big, but not too big to sit on my lap. i also have a big backpack and a smaller one that need to come with. i can contribute a bit to gas, and i have an mp3 player we [...]",2012-10-21T16:30:13-06:00,emailnotfound
ride offered! bozeman to denver/vail,bozeman,http://bozeman.craigslist.org/rid/3352828902.html,i have to drive to vail within the first week of november and have an extra seat available. would be awesome to have a partner to split gas/driving with. dates are flexible as long as we land in co by the 6th. ,2012-10-20T13:01:42-06:00,emailnotfound
need ride jackson hole to bozeman,bozeman,http://bozeman.craigslist.org/rid/3352395009.html,need a ride monday morning the 22nd to bozeman by 2pm or continue to minnesota... have gas money and goods driving experience...,2012-10-20T10:14:12-06:00,emailnotfound
