title,postingFrom,permalink,shortDescription,postingDate,mailToLink
eielson ride - looking for jacob (eielson),fairbanks,http://fairbanks.craigslist.org/rid/3404650992.html,"i'm looking for jacob who i'm supposed to ride to eielson with. i lost my cell yesterday so can't call. please call & leave your phone number, i can at least get my messages. thanks, mary 301-9389",2012-11-12T09:43:31-09:00,emailnotfound
need a hitch to anchortown (fairbanks to anchorage),fairbanks,http://fairbanks.craigslist.org/rid/3400992223.html,"i am a 26 year old female trying to find a ride south asap. i am a half-way decent conversationalist, and enjoy music as well (silence and not talking are also fine.) i am not a psycho, and, more importantly, do not smell bad. (unfortunately my licen [...]",2012-11-10T14:45:23-09:00,emailnotfound
"ride offered, fbks -&gt; haines -&gt; fbks",fairbanks,http://fairbanks.craigslist.org/rid/3398007720.html,"driving to haines for thanksgiving, dates not set quite yet. most likely leaving around the 20th, coming back 25th. want to do the drive in a single day each way, so i'll be leaving early. great mid-size car with 4wd & studs. split fuel, and possibly [...]",2012-11-09T09:36:27-09:00,emailnotfound
ride offered fbks&gt;anc&gt;hom&gt;anc&gt;fbks (fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3394044044.html,"driving south on the 11th. heading back north on the 23rd from homer. safe, sane driver with 4wd and studs. plenty of cargo room available. looking to split fuel costs. could take a couple if someone is willing to sit in the middle and doesn't smell  [...]",2012-11-07T14:57:03-09:00,emailnotfound
few days per month (fairbanks-eielson afb),fairbanks,http://fairbanks.craigslist.org/rid/3393192420.html,"looking for ride from downtown fairbanks (westmark) to eielson afb several days per month, beginning next week. must have base pass, someone who works at the base would be best. prepaid rides - $20/each way. call (907) 301-9389",2012-11-07T09:15:58-09:00,emailnotfound
need ride to anc  asap  (fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3391858218.html,"hello my name is walter and i need a ride to anchorage i have gas money i will be ready to go imediatly on the next available ride 
you can call or text me 907:' 227five2three4",2012-11-06T16:21:07-09:00,emailnotfound
ride needed fai-anc-fai over weekend,fairbanks,http://fairbanks.craigslist.org/rid/3391617380.html,"hey, i'm trying to get to anchorage for the weekend. let me know if you know anyone who's going down- i'll split gas and am flexible on leave return times. 
thanks, 
matthew 
six12-nine86-819eight",2012-11-06T14:14:45-09:00,emailnotfound
fairbanks to seattle,fairbanks,http://fairbanks.craigslist.org/rid/3390778158.html,"driving a crew cab diesel pickup truck have room for passenger and ?? end of dec ,not certain of exact time, possibly mid or early january?? but very flexible , share?? no e. mails please phone 907 322 6098 ,to seattle area lets talk ",2012-11-06T08:41:33-09:00,emailnotfound
fairbanks to wasilla (fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3389795365.html,"i need a ride from fairbanks to wasilla, any day this week. please call me at 907.799.7175. 
my job starts as soon as i get there, so i really appreciate your help. ",2012-11-05T19:23:59-09:00,emailnotfound
fai to anch ,fairbanks,http://fairbanks.craigslist.org/rid/3386080507.html,going to anch on wed 11/14 leavig about 3:00 am and coming back on 11/15 leaving anch about 6:00 am big van and lots of room want to shair the gas cost e mail or call 907-460-0407,2012-11-04T08:16:37-09:00,emailnotfound
"fairbanks to big lake (fairbanks, ak)",fairbanks,http://fairbanks.craigslist.org/rid/3382121070.html,"25 yr old male seeking ride to big lake (near wasilla/houston area) i have no money to my name, but i have plenty of stories and tales from adventures past, i am near the blue loon, if you are heading out today (friday) or tomorrow (saturday) please  [...]",2012-11-02T11:22:28-08:00,emailnotfound
fairbanks to haines/whitehorse,fairbanks,http://fairbanks.craigslist.org/rid/3376412284.html,"heading to southeast ak, looking for a ride to haines or whitehorse the 3rd or 4th week of november. 
will share gas, driving, good stories. ",2012-10-30T20:52:25-08:00,emailnotfound
ride to valdez (fai),fairbanks,http://fairbanks.craigslist.org/rid/3373665839.html,"need a ride to valdez on the 1st, have gas money too! needing a large vehicle, for 2 adults an 2 kids. 799 zero zero 36 thank you an leave a message",2012-10-29T15:40:38-08:00,emailnotfound
moving fai - sea/spokane (fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3372851675.html,i am moving from fai - to spokane. if you are heading from fai to washington state and have space for household good/boxes etc we could make a deal. contact kerry asap via email. thank you! ,2012-10-29T09:55:53-08:00,emailnotfound
leaving in the afternoon fai-anc,fairbanks,http://fairbanks.craigslist.org/rid/3371698924.html,"hello, i am headed back to anchorage from fairbanks tomorrow (monday) around three. if you need a ride and are willing to share for gas or some good stories than just give me a call 
734-four 7 four-81nine8 ",2012-10-28T18:52:52-08:00,emailnotfound
need something towed to anchorage/fairbanks  (eielson),fairbanks,http://fairbanks.craigslist.org/rid/3369872487.html,i'm leaving november 2nd from fairbanks to anchorage and returning on the 4th and willing to tow what you need down or back up. i drive an 08 cummins 2500 with a brake controller. call adam at 907-seven five zero-six six seven one,2012-10-27T19:55:20-08:00,emailnotfound
ride form fairbanks to anchorage on sunday? (anchorage),fairbanks,http://fairbanks.craigslist.org/rid/3363227684.html,i'm trying to coordinate a trip to fairbanks this weekend. i have my ride there set up but have to be sure and return on sunday for work at 4am. gas money will be given. please let me know if you or a friend is heading to anchorage from fairbanks on  [...],2012-10-24T19:58:18-08:00,emailnotfound
fai-anch round trip,fairbanks,http://fairbanks.craigslist.org/rid/3360428975.html,"looking for ride to anchorage and back this coming weekend. will share gas, help drive. 
respond here or call larry at 460-4589.",2012-10-23T16:15:04-08:00,emailnotfound
looking for ride to anchorage 10/21 or 10/22 (fairbanks to anchorage),fairbanks,http://fairbanks.craigslist.org/rid/3355509453.html,"i am looking for a ride to anchorage sunday evening or monday morning. willing to provide gas money, of course. i have several bags, several boxes, and a mini fridge if you can fit everything. contact me by email or at 907.317.9134",2012-10-21T16:30:12-08:00,emailnotfound
heading to anchorage on/before wednesday the 24th? (healy),fairbanks,http://fairbanks.craigslist.org/rid/3353334961.html,"i'm looking to catch a ride from healy down to anchorage, preferably on wednesday, october 24th, though any day between now and then would suffice. i was considering taking the train down on sunday, but i am flying out of anchorage early on the morni [...]",2012-10-20T14:55:44-08:00,emailnotfound
companion ticket (seattle or portland),fairbanks,http://fairbanks.craigslist.org/rid/3352990355.html,"i am looking for someone who wants to split cost to seattle or portland oregon 
feb 26th (or so) til march 12 th(firm) i have a companion fair i need to use up 
$327-$346 each ticket. 
i need to purchase by oct 23rd 
thanks call 4571714 ",2012-10-20T12:09:33-08:00,emailnotfound
any truckers headed to lower 48? (fai to lower48),fairbanks,http://fairbanks.craigslist.org/rid/3352542053.html,"i was hoping to find a truck driver heading south with an empty truck that wanted to make some extra cash. i have a small suv i need to get to the lower 48 and really dont want to drive it.email me if interested. 
(central or east coast preferably)",2012-10-20T09:10:28-08:00,emailnotfound
companion fare 346 (fbks to portland or),fairbanks,http://fairbanks.craigslist.org/rid/3350554365.html,"i am wanting to use my companion fare ticket. 
if you want to travel to portland oregon (or farther) 
leaving feb 26th (or so ) and returning march 12th (firm) 
and want to save some money then call me @ 4571714 
and we can go from there. 
i need to  [...]",2012-10-19T11:14:21-08:00,emailnotfound
sunday evening: anchorage to fairbanks (anchorage to fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3350519035.html,"i have space in my car available for a drive from anchorage to fairbanks departing late sunday afternoon or evening. i am just going one way. lots of room in the car for stuff; i'd like some help with gas ($30/person). 
i prefer email but i can text  [...]",2012-10-19T11:01:19-08:00,emailnotfound
flying companion (portland oregon),fairbanks,http://fairbanks.craigslist.org/rid/3348384266.html,"i need a companion to fly with to portland oregon 
leaving feb 26th 2013 returning march 12th 
split fare of 693.03 so 346.50 your cost 
call 4571714 and we will go from there 
i need to purchase tickets before midnight oct23rd",2012-10-18T12:25:12-08:00,emailnotfound
ride offered 10/19 friday morning (fairbanks anchorage soldotna),fairbanks,http://fairbanks.craigslist.org/rid/3346965710.html,"ride offered from fairbanks to soldotna or anywhere in between. leaving fairbanks at 5am friday morning. email me if interested, asking for $35 ",2012-10-17T21:51:49-08:00,emailnotfound
driving  to anchorage (fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3346365043.html,"i am driving to anchorage on sunday, october 21, 2012 around 11:30am anybody want to share a ride 
please call (907) 978-3980 
thanks jay",2012-10-17T15:07:19-08:00,emailnotfound
looking for ride fairbanks-anchorage and back,fairbanks,http://fairbanks.craigslist.org/rid/3341294443.html,"hey, looking for a ride to anchorage from fairbanks for two on the 18th or 19th and back on sunday or monday morning. please contact also if you can offer a ride one way!",2012-10-15T13:39:07-08:00,emailnotfound
mon-fri daily commute elliot highway (nfai-fai),fairbanks,http://fairbanks.craigslist.org/rid/3341157906.html,"hi! i have to make a commute into town mon through friday between hour of 8-9am. willing to take one way or round-trip (depending on situation) flat rate of $10 one way $20 rt. open to negotiations and errand running too:) 
from 10mi elliot highway.  [...]",2012-10-15T12:44:25-08:00,emailnotfound
delta or fbx to anchorage (delta junction),fairbanks,http://fairbanks.craigslist.org/rid/3339061931.html,leaving tomorrow morning from delta junction to anchorage if any one needs a ride and wants to help with gas can go through fairbanks and take the parks hwy if that's where you are and want to throw in a little extra for gas 420 friendly here text 86 [...],2012-10-14T14:38:44-08:00,emailnotfound
looking for ride from fbx to anc,fairbanks,http://fairbanks.craigslist.org/rid/3338819041.html,"i'm keeta hjelm, i am currently in fairbanks and looking for a ride home to anchorage. if anyone can please help me, call 7991329.",2012-10-14T12:38:56-08:00,emailnotfound
couple need a ride to anchorage ,fairbanks,http://fairbanks.craigslist.org/rid/3338765617.html,"we are a couple going to fairbanks on the 20, 21, 22nd. october. we can share $$ for gas... thank you!!",2012-10-14T12:13:23-08:00,emailnotfound
offering ride to anchorage oct 22nd and back oct 28 (fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3332338485.html,"i am leaving fairbanks to anchorage monday night oct 22nd to catch a flight out tue morning, i will be returning sunday oct 28 that night and also willing to share ride back. i drive a lexus suv so plenty of room. my vehicle will be parked while i am [...]",2012-10-11T12:47:53-08:00,emailnotfound
ride offered sat morning 10/13  (fairbanks anchorage soldotna),fairbanks,http://fairbanks.craigslist.org/rid/3330906362.html,"offering a ride from fairbanks to soldotna or any where in between leaving fairbanks @ 5am sat the 13th & leaving anchorage around 1230. email me if interested & so we can set up a place to meet. 
asking $35 @ the start of the ride. thanks mike",2012-10-10T22:15:02-08:00,emailnotfound
"ride available 10/12, leaving @ noon (fairbanks to anchorage)",fairbanks,http://fairbanks.craigslist.org/rid/3328522605.html,"leaving fairbanks and heading down to anchorage in a single-cab pickup on friday the 12th at around (preferably no later than) noon. room for one passenger and whatever you can throw in the bed, though be aware i have no bed cover so it will be expos [...]",2012-10-09T19:13:51-08:00,emailnotfound
fairbanks to white horse (fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3325037859.html,headed to white horse wednesday or thursday shoot me an email,2012-10-08T10:48:09-08:00,emailnotfound
need to get my truck from fairbanks to seattle or oregon (fairbanks),fairbanks,http://fairbanks.craigslist.org/rid/3323127191.html,need to get my truck to oregon or seattle asap. i will fly down and meet you there. my name is josh 907-750-303two. text call or e mail me for info or details anytime is good.,2012-10-07T13:16:19-08:00,emailnotfound
wanted: anchorage to fairbanks and back,fairbanks,http://fairbanks.craigslist.org/rid/3321897877.html,i would like to get a ride up to fairbanks sometime after the 12th and to return to anchorage somethime before the 19th. i'll pay my share of gas and i'll be nice and quiet in the back seat if that's what you want. a ride in either direction would be [...],2012-10-06T21:27:12-08:00,emailnotfound
anyone going to valdez?,fairbanks,http://fairbanks.craigslist.org/rid/3321589987.html,"i need to drive to valdez on monday the 8th, i have a truck and trailer there i need to bring back, anyone interested in a road trip could ride down with me and drive one of the rigs back. or if you are driving to valdez i could ride with you, share  [...]",2012-10-06T16:55:34-08:00,emailnotfound
anchorage to fairbanks,fairbanks,http://fairbanks.craigslist.org/rid/3321167926.html,i am looking for somebody to share gas cost from anchorage to fairbanks on october 16th and them from fairbanks to anchorage on october 23. i drive a dodge ram four door truck so have lots of room. 907-952-3225,2012-10-06T13:00:56-08:00,emailnotfound
ride offered 10/7 anchorage to soldotna (anchorage to soldotna),fairbanks,http://fairbanks.craigslist.org/rid/3319762476.html,"ride offered anchorage to soldotna leaving around noon $ 25. email me & we can pick a place to meet. 
thanks, 
mike",2012-10-05T21:10:47-08:00,emailnotfound
looking for a ride (fairbanks to anchorage),fairbanks,http://fairbanks.craigslist.org/rid/3312788811.html,"looking for a ride from fairbanks to anchorage anytime between the 3rd and 7th of this month. i dont mind splitting gas or buying snacks along the way. 
25 yr old male, flying out of anchorage heading home to california. i have only one big bag im tr [...]",2012-10-02T20:47:51-08:00,emailnotfound
couple need raid to anchorage (fairbanks to anchorage),fairbanks,http://fairbanks.craigslist.org/rid/3312663370.html,we are a couple from argentina going all the way down home!! we travel the last 6 years to come here and now is time to return. we have a plane tiket for octuber 24 from anchorage... we like to share de $$$ for the gas... thanks,2012-10-02T19:03:47-08:00,emailnotfound
