title,postingFrom,permalink,shortDescription,postingDate,mailToLink
ride offer. 11/19 to charleston (greenlife),asheville,http://asheville.craigslist.org/rid/3414142595.html,"ride offer. 11/19 to charleston. 
leaving 8am sharp from greenlife. 
asking for gas and good company. 
final destination 2590 elms plantation blvd charleston, sc. 29406-8105 
in north charleston. eta noon. 
i'm a touring musician. 
thanks, 
chelsea",2012-11-16T13:09:45-05:00,emailnotfound
drivers needed -- take workers to their dr/pt appts (asheville &amp; all areas),asheville,http://asheville.craigslist.org/rid/3346357076.html,"boomerang transport is looking for reliable drivers in your area. our drivers take injured workers to their doctors/physical therapy appointments.basic requirements: 
-very low stress and straight forward driving position- 
you will need to use your  [...]",2012-11-16T10:56:09-05:00,emailnotfound
i give the cheapest rides  (asheville ),asheville,http://asheville.craigslist.org/rid/3377962776.html,tx if u need a ride way cheaper than taxi have pleanty of referances please text 828 593 9550,2012-11-16T10:35:18-05:00,emailnotfound
ride to charlotte airport (west asheville),asheville,http://asheville.craigslist.org/rid/3413703972.html,looking for a ride on sunday and any day there after. monday most preferred. can help with gas. mid-twenties guy who is talkative and friendly. thanks!,2012-11-16T10:23:14-05:00,emailnotfound
driving to s. fla sun. or mon. (w.palm area),asheville,http://asheville.craigslist.org/rid/3413671751.html,"woman and dog driving to s.fla sun. or mon. share driving(stick shift) and expences with (preferably) woman...no smoking in vehicle...have small amt. of room for 1 piece of luggage...good tunes.. 
thanks...",2012-11-16T10:08:49-05:00,emailnotfound
need ride to triangle o (asheville to durham),asheville,http://asheville.craigslist.org/rid/3413634586.html,looking to leave for durham today! let me know!! 828 489 two five fourfour,2012-11-16T09:51:17-05:00,emailnotfound
ride to charlotte from ashville today,asheville,http://asheville.craigslist.org/rid/3413632675.html,"i need a ride to charlotte from ashville today, need to catch a bus from charlotte tonight at 10:30 
thanks! 
6zero 7 7five 9 11five8",2012-11-16T09:50:19-05:00,emailnotfound
shuttle ride service to atlanta & all of north georgia (all areas of western nc),asheville,http://asheville.craigslist.org/rid/3365809734.html,"professional shuttle ride service available from murphy,hayesville,andrews,robbinsville,wesser,bryson city,cherokee,dillsboro,sylva,franklin,highlands,cashiers,maggie valley,waynesville,hot springs,asheville,black mountain,hendersonville,brevard,etc. [...]",2012-11-16T08:44:58-05:00,emailnotfound
"ride from wilmington to asheville, nc",asheville,http://asheville.craigslist.org/rid/3413508369.html,"i need a ride to asheville, nc as soon as possible please. i'm homeless and trying to get into the salvation army up there. i need someone with a big truck that call haul 4 suitcases and a couple of duffles. it's all i own and i can't leave it or it  [...]",2012-11-16T08:38:48-05:00,emailnotfound
asheville to greenville sc - thanksgiving day (arden),asheville,http://asheville.craigslist.org/rid/3412967894.html,"i am driving down to greenville sc from the asheville area on thurs 11/22/12 - thanksgiving day & then back. if you need a ride one way or both, please contact me. all i ask for is help with the gas fare - no driving necessary. thanks.",2012-11-15T22:16:44-05:00,emailnotfound
rideshare: avl-&gt;rlg-&gt;avl (asheville),asheville,http://asheville.craigslist.org/rid/3412641095.html,going to raleigh for thanksgiving. i can be a rider or a driver (in my minivan that comfortably seats 3). i would like to leave wednesday 21st (or earlier) and return friday 23rd to asheville. phone/text is the fastest way to reach me: 406 six hundre [...],2012-11-15T19:13:43-05:00,emailnotfound
affordable travel to any state or city,asheville,http://asheville.craigslist.org/rid/3402619218.html,"this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel ticke [...]",2012-11-15T18:05:31-05:00,emailnotfound
missouri offered & pts btwn sunday (asheville),asheville,http://asheville.craigslist.org/rid/3412203285.html,"hi i have a small car with good gas mileage and i would love to share a ride through nashville to st louis. happy to take along pets and baggage and others too. i am an easy going and nice person going to visit the family. 
caleb 
three 1 4 two 88 ei [...]",2012-11-15T15:58:27-05:00,emailnotfound
ride offered: avl to charlotte (asheville),asheville,http://asheville.craigslist.org/rid/3411992081.html,"hi, 
my name is terra and i am driving to charlotte from asheville this afternoon. i have room for one person and minimal stuff in my car. i would love the company and would be happy to take you for $10. please only respond to this add if you are a h [...]",2012-11-15T14:33:38-05:00,emailnotfound
"need a ride to md , dc , or n. virginia for thanksgiving (buncombe county)",asheville,http://asheville.craigslist.org/rid/3411758209.html,"hello, 
i'm looking for a ride to maryland. my parents are having thanksgiving up there. my license is just a week short of being reinstated--tough luck on my end. i can split gas and provide a mellow, non-dramatic riding mate. i am a musician and wi [...]",2012-11-15T13:07:01-05:00,emailnotfound
ride offered - asheville to lynchburg on wed 11/21 (asheville),asheville,http://asheville.craigslist.org/rid/3411321724.html,"i'm offering a ride from asheville to lynchburg. 
leaving november 21st returning november 24th. hello! friendly, safe driver going from asheville to lynchburg va for thanksgiving. dates and rates are flexible. must be able to meet along route. conta [...]",2012-11-15T10:14:38-05:00,emailnotfound
safe & reliable shuttle ride service for 1-10 (all areas within 300 miles of asheville),asheville,http://asheville.craigslist.org/rid/3411096865.html,appalachian adventure company features professional shuttle ride service for you or your group of up to 10 people to & from all areas within 300 miles of asheville. our rates range from $99-$699 per person per day and are based on the number of peopl [...],2012-11-15T07:43:49-05:00,emailnotfound
offering ride south to fl (asheville to tampa),asheville,http://asheville.craigslist.org/rid/3410780024.html,"driving down to tampa this sunday (11/18). leaving in the morning. room for 1 more (three of us already) in my corolla. taking, highways 26 to 95 to 75. happy to drop you off somewhere along the way as long as it's not to far out of the way.",2012-11-14T23:39:18-05:00,emailnotfound
"driver needed. going south, from asheville (columbia, savannah, jax, fl)",asheville,http://asheville.craigslist.org/rid/3410589989.html,"rider to share driving south (columbia, savannah, jax-fl) 
from the asheville area. 
staying on interstates. 
either columbia, savannah, jax-fl 
i have a 2003 ford 150 and taking a small, 19' camper with kitchen, toilet, etc. no pets. 
am an active e [...]",2012-11-14T21:29:33-05:00,emailnotfound
ride offered nov 20th (aville to virginia),asheville,http://asheville.craigslist.org/rid/3410556234.html,"hello.. i am looking for someone drive with up to virginia. i would love help with gas, but more importantly company. i don't like to drive alone! i will be stopping for the night in blacksburg probably, so if you need a ride anywhere from here to bl [...]",2012-11-14T21:09:31-05:00,emailnotfound
ride needed - asheville to tucson on wed 12/5 (asheville),asheville,http://asheville.craigslist.org/rid/3409998535.html,"i'm looking for a ride from asheville to tucson. 
leaving december 5th returning december 29th. mature man. congenial. well traveld. clean, sober non smoker. can drive car, truck or van with. automatic or manual shift. willing to drive long stretches [...]",2012-11-14T16:40:24-05:00,emailnotfound
ride offered - asheville to charlotte on wed 11/14 (asheville),asheville,http://asheville.craigslist.org/rid/3409815858.html,"i'm offering a ride from asheville to charlotte. 
leaving november 14th. hey i will be heading out to charlotte this friday 11/16 in the am. please get in touch if you need a ride. you can also call me to set something up. 8two8nine6four2four5five. h [...]",2012-11-14T15:28:48-05:00,emailnotfound
need rides to aa meetings (old fort),asheville,http://asheville.craigslist.org/rid/3409649435.html,i am trying to get to any aa meetings. asheville would be nice. i am in old fort and can meet near the interstate.,2012-11-14T14:27:17-05:00,emailnotfound
need ride to asheville (old fort),asheville,http://asheville.craigslist.org/rid/3409636599.html,i live in old fort and need rides to asheville to donate plasma on tunnel road will share gas money.,2012-11-14T14:22:35-05:00,emailnotfound
help me get home for thanksgiving my mum misses me =d (from asheville to (tampa) fl),asheville,http://asheville.craigslist.org/rid/3409530381.html,"hey there i am from tampa and all of my family are meeting together for thanksgiving they really wanna see me and i told them i would make it, hope to hear from ya, call(text) 813 -843-6103 thanks much love! ",2012-11-14T13:43:48-05:00,emailnotfound
need ride to charlotte 11.19 (downtown asheville),asheville,http://asheville.craigslist.org/rid/3409130004.html,i am hoping to get to charlotte airport by 5 pm on monday 11.19. i have money for gas! ,2012-11-14T11:18:31-05:00,emailnotfound
need ride to charlotte airport 11/19 (airport),asheville,http://asheville.craigslist.org/rid/3408858259.html,"hello, 
i'm looking for a ride from west asheville to the charlotte airport on monday 11/19 for a 6:30 pm flight. i can split gas money, and i'll make a delicious snack for the trip :) please email me asap if you can help me out! 
thanks, 
jackie",2012-11-14T09:14:25-05:00,emailnotfound
"shuttle ride service to all areas of the great smoky mountains (asheville,cherokee,gatlinburg,knoxville,&amp; more)",asheville,http://asheville.craigslist.org/rid/3383348142.html,"professional shuttle ride service available for up to 10 people to all areas of the great smoky mountains including asheville,waynesville,maggie valley,cherokee,dillsboro,cullowhee,highlands,franklin,bryson city,wesser,fontana dam,robbinsville,andrew [...]",2012-11-14T08:45:41-05:00,emailnotfound
ride needed to arkansas by t'giving. will pay gas $$. (asheville to little rock),asheville,http://asheville.craigslist.org/rid/3408765021.html,"hi there - yes, it would be great to have a ride west on i-40 to little rock, all in one day preferrably. or even to nashville or memphis, where i can catch a bus, would be most helpful. trying to visit family in arkansas for thanksgiving after havin [...]",2012-11-14T08:09:42-05:00,emailnotfound
ride needed: asheville to wilkesboro (on the way to winston-salem) (asheville),asheville,http://asheville.craigslist.org/rid/3408295368.html,"hi, 
i am moving to wilkesboro and i am looking for a ride from asheville or marshall any time between now and the 22nd. i've got about $20-$30 for gas. i have a hiking pack and a day pack. i'm drama free and would love to try to convince anyone head [...]",2012-11-13T22:17:16-05:00,emailnotfound
ride offered - asheville to cartersville on sun 11/18 (asheville),asheville,http://asheville.craigslist.org/rid/3408288361.html,"i'm offering a ride from asheville to cartersville. 
leaving november 18th returning november 24th. passenger must not have a fear of dogs, and must be ok with riding in the back seat. i have a registered service dog that must ride in the front seat  [...]",2012-11-13T22:12:57-05:00,emailnotfound
needing a ride to colorado next week (asheville),asheville,http://asheville.craigslist.org/rid/3407748654.html,i'm hoping to find a ride to colorado on pretty short notice. i haven't been home to see my family in a couple of years and it would be nice to see them this year especially since my birthday is on thanksgiving too. i'll help with the travel in any w [...],2012-11-13T17:39:39-05:00,emailnotfound
looking ride vero beach,asheville,http://asheville.craigslist.org/rid/3407465219.html,looking for ride to vero beach before thanksgiving,2012-11-13T15:47:33-05:00,emailnotfound
driving to dc from asheville friday & returning sunday (asheville ),asheville,http://asheville.craigslist.org/rid/3407453556.html,let me know if you want a ride! split gas. we can also drop you in durham where the trip splits off. ,2012-11-13T15:43:05-05:00,emailnotfound
ride offered to chicago,asheville,http://asheville.craigslist.org/rid/3406602567.html,leaving this weekend.,2012-11-13T10:30:21-05:00,emailnotfound
ride offered to colorado sometime in the next 2 weeks,asheville,http://asheville.craigslist.org/rid/3406597891.html,looking for someone to split driving time and gas with. flexible on departure date.,2012-11-13T10:28:19-05:00,emailnotfound
"warren haynes christmas jam, sci, around dec 15 (to/from asheville to florida)",asheville,http://asheville.craigslist.org/rid/3406473527.html,"need a ride for two girls from somewhere in florida, south fl would be ideal, to asheville nc on or around the week of december 15. we are going to warren haynes christmas jam in asheville. the string cheese incident, our favorite band of all time, i [...]",2012-11-13T09:29:37-05:00,emailnotfound
avl to nj ride offered,asheville,http://asheville.craigslist.org/rid/3406376934.html,"my name is alex and i will be driving up to the nj area either on the evening of the 15th of nov or the morning of the 16th ( this thurs. or fri). 
i have enough room for two other people and gear and i am animal friendly. i would love to have folks  [...]",2012-11-13T08:30:08-05:00,emailnotfound
 ride to west coast and seattle area (asheville),asheville,http://asheville.craigslist.org/rid/3405957138.html,"i am planning to expeditiously drive my 22' motor home from asheville to port townsend, wa. by way of i-40 to barstow, ca and i-5 to the seattle area. 
i can take a passenger all or part of the way. 
please read this carefully: 
i intend to leave on  [...]",2012-11-12T23:30:10-05:00,emailnotfound
"rider to share driving south (columbia, savannah, jax-fl)",asheville,http://asheville.craigslist.org/rid/3405949047.html,"south from the asheville area. 
staying on interstates. 
columbia, savannah, jax-fl 
i have a 2003 ford 150 and taking a small, 19' camper with kitchen, toilet, etc. no pets. 
am an active elder male cyclist, wishing to compete in the senior games. ( [...]",2012-11-12T23:23:54-05:00,emailnotfound
low cost transport (asheville),asheville,http://asheville.craigslist.org/rid/3405262384.html,we are a family owned/operated cab.we offer great rates to/from all airports.if you need a ride call us and we guarantee the lowest cost.military discounts available.please call today to make your reservation.828-243-4678,2012-11-12T17:24:16-05:00,emailnotfound
"asheville, nc to pittsburg (pa) on wednesday 11/21/12 (asheville, nc)",asheville,http://asheville.craigslist.org/rid/3405144447.html,"hello, 
i am driving from asheville, nc to pittsburg (pa) on wednesday 11/21/12. i will start around 7.00am and passing through kingsport, roanoke, (va), morgantown (west virginia). there is room for 2 people. no pet please 
i will be returning from  [...]",2012-11-12T16:38:33-05:00,emailnotfound
ride needed - asheville to charlotte on sat 11/17 (asheville),asheville,http://asheville.craigslist.org/rid/3404927899.html,"i'm looking for a ride from asheville to charlotte. 
leaving november 17th. hi, i'm looking for a ride to the char. airport on saturday for a 5:50 flight contact me on zimride: http://www.zimride.com/ride/share?ride=527817 ",2012-11-12T15:19:31-05:00,emailnotfound
ride offered to chapel hill/durham area (old fort),asheville,http://asheville.craigslist.org/rid/3404697642.html,"i'm heading to the chapel hill/hillsborough/durham area probably sometime in the afternoon on friday, returning some time in the afternoon on sunday. if you or friends need a ride one or both ways and are willing to throw in some gas money let me kno [...]",2012-11-12T13:59:15-05:00,emailnotfound
"need ride to east lansing, mi or nearby area (asheville, nc to lansing,mi)",asheville,http://asheville.craigslist.org/rid/3404086986.html,"hi, i am looking for a ride to east lansing, mi area. i will pay at least half of the gas expenses. i am hoping to go there the weekend before thanksgiving and return the weekend after thanksgiving. i don't smoke. thanks 
please contact me if this co [...]",2012-11-12T10:25:08-05:00,emailnotfound
offering west ,asheville,http://asheville.craigslist.org/rid/3403142958.html,"heading west i gas jug and busk i don't require that you help but we'd get to the west coast a lot faster 
(919)444-4164",2012-11-11T19:59:40-05:00,emailnotfound
offering a ride to the midwest for thanksgiving (asheville ),asheville,http://asheville.craigslist.org/rid/3402950930.html,hey i am heading home for thanksgiving and gonna be gone a few days to see my folks. i was curious if anyone else wanted a ride up north that way. i would love to split gas and have a conversation with. i can drop you off anywhere along the way or ev [...],2012-11-11T18:15:12-05:00,emailnotfound
"asheville - anywhere south (nola, georgia, alabama?)",asheville,http://asheville.craigslist.org/rid/3402474753.html,"hi friends! 
i am a pacific northwest native turned world traveler checking out the south east for the first time. i'm currently in asheville, trying to get anywhere south of here. i can help with driving and pitch in a bit for gas. i'm an organic fa [...]",2012-11-11T14:26:45-05:00,emailnotfound
asheville to nashville (and points between) ,asheville,http://asheville.craigslist.org/rid/3396776719.html,"leaving thursday afternoon next week @4pm from west asheville. i can stop in knoxville. ride for gas $. 
thanks! ",2012-11-11T14:22:34-05:00,emailnotfound
ride from ctl to asheville dec.3,asheville,http://asheville.craigslist.org/rid/3402393154.html,"hi i am looking for a ride from the charlotte airport to asheville or anywhere near town on dec. i will chip in for gas, i can split the driving as well. if you are looking for friendly person to share the drive and cost of gas with, please call 240- [...]",2012-11-11T13:50:25-05:00,emailnotfound
"need sofa transported from chatham, il to asheville area (waynesville)",asheville,http://asheville.craigslist.org/rid/3400665847.html,"i am looking for someone who may be going to and returning or just returning from chatham, il area to bring back a sofa . you will need a van or trruck. the sofa is 88 inches long x 34"" high and 34"" deep. 
i am offering $200 cash for this service. co [...]",2012-11-10T16:03:44-05:00,emailnotfound
ride offer--1st week in dec (to florida),asheville,http://asheville.craigslist.org/rid/3399812348.html,i'm driving to fl in a new corolla and have plenty of room. $60 plus help with driving. zia 828-407-3334,2012-11-10T10:18:45-05:00,emailnotfound
asheville to new orleans and back,asheville,http://asheville.craigslist.org/rid/3399718737.html,"i'm leaving around noon on friday the 16th, and returning early in the morning sunday the 25th. the whole drive will cost about 320$ in fuel, so i'll be looking to split that cost evenly, the amount you pay will depend on how many people are coming.  [...]",2012-11-10T09:32:22-05:00,emailnotfound
safe & reliable shuttle ride service for 1-10 (all areas within 300 miles of asheville),asheville,http://asheville.craigslist.org/rid/3342336656.html,appalachian adventure company features professional shuttle ride service for you or your group of up to 10 people to & from all areas within 300 miles of asheville. our rates range from $99-$499 per person each way and are based on the number of peop [...],2012-11-10T06:28:12-05:00,emailnotfound
needed: delivery art- asheville to phildelphia $$$ (asheville),asheville,http://asheville.craigslist.org/rid/3399257370.html,"looking for a ride going to north through philadelphia to transport some artwork that costs too much to ship. won't take up too much space, just maybe a 20x20"" sized box that would fit easily in a trunk. it is pretty time sensitive as well, i need it [...]",2012-11-10T00:06:54-05:00,emailnotfound
s asheville -&gt; chapel hill (sat 11/10). i'll drive,asheville,http://asheville.craigslist.org/rid/3399113292.html,"i will be leaving south asheville around 5pm saturday and expect to be in chapel hill around 9pm. i'll leave to come back on sunday afternoon at 4pm. 
any riders that would like to share fuel charges are welcome. email me with your phone number.",2012-11-09T22:09:51-05:00,emailnotfound
app student - asheville to boone sunday (asheville to boone),asheville,http://asheville.craigslist.org/rid/3398855090.html,app student needs ride to boone from asheville sunday. will help with gas. thanks.,2012-11-09T19:31:36-05:00,emailnotfound
ride to (ormond beach fl),asheville,http://asheville.craigslist.org/rid/3398810985.html,looking for ride to ormond beach fl anytime need to be back 26 nov i live in clayton ga,2012-11-09T19:08:51-05:00,emailnotfound
need ride to charlotte (west avl),asheville,http://asheville.craigslist.org/rid/3398462069.html,"would love a ride to charlotte saturday nov, 10th 
will contribute $20 for gas 
thanks 
(970)903-8089",2012-11-09T16:28:59-05:00,emailnotfound
"driving to nola on 14th, returning to avl on 20th (asheville)",asheville,http://asheville.craigslist.org/rid/3397811102.html,"wanting to go to nola for a few days? i'm looking for rideshare partner to share cost of gas and maybe some driving. (i have fuel efficient car). female preferred...as am i. valid id a must. no drugs. 
i'm leaving the afternoon of the 14th and intend [...]",2012-11-09T12:26:10-05:00,emailnotfound
round trip or one-way to new orleans (asheville),asheville,http://asheville.craigslist.org/rid/3397215919.html,am driving down to nola to look for a place to live. i'm moving there for a job. this will be an exploratory trip; sometime in the next few days (i'm flexible). i'll look at a few houses and apartments; visit a couple of yoga studios; and then drive  [...],2012-11-09T07:48:05-05:00,emailnotfound
need a lift to florida!!! (vero beach or close),asheville,http://asheville.craigslist.org/rid/3395290551.html,anyone screaming south for the winter...i could use a ride...i'm a musician trying to get back to florida...check out (mark mensing) on facebook...universe i put this one on you ...if it's meant to be le'ts go...asheville is great minus the snow!,2012-11-08T11:35:09-05:00,emailnotfound
ride needed to providence,asheville,http://asheville.craigslist.org/rid/3395208333.html,"looking to get to providence for thanksgiving. let me know if you're heading up that way! 
thanks.",2012-11-08T11:03:29-05:00,emailnotfound
ride needed - asheville to new york - this week (avl to nyc),asheville,http://asheville.craigslist.org/rid/3360148100.html,"i'm looking for a ride from asheville to new york, ny. 
i need to get to nyc by the morning of nov 14. earlier dates also work. i'm easy-going, and will have a suitcase and duffle with me. i'm definitely happy to contribute to gas money. let me know  [...]",2012-11-08T06:02:30-05:00,emailnotfound
licensed cab great prices (asheville),asheville,http://asheville.craigslist.org/rid/3394517932.html,we are a llicensed cab that offers great rates and discounts to those that don't want to pay high dollar taxi rates.we will pick u up and take you where you need to go cheaper that any other taxi in this area.airport rates are the best you can get an [...],2012-11-07T23:46:06-05:00,emailnotfound
ride offer to indiana for thanksgiving  (asheville nc),asheville,http://asheville.craigslist.org/rid/3394483164.html,hey i'm offering a ride up to the great midwest around thanksgiving and back. i can drop you off anywhere that might be close and pick you up on the way back. ,2012-11-07T23:17:31-05:00,emailnotfound
every week to chapel hill/durham/greensboro (chapel hill / durham greensboro / winston salem areas),asheville,http://asheville.craigslist.org/rid/3336293582.html,"i drive to chapel hill and back every week for graduate school (i'm in a nursing program there). i generally leave on tuesday morning and come back thursday afternoon. 
i am on a tight schedule, so for this to work our schedules would have to synch u [...]",2012-11-07T23:01:22-05:00,emailnotfound
"shuttle ride service to & from newfound gap,the noc,fontana dam,etc. (appalachian trail crossings in tn,nc &amp; ga)",asheville,http://asheville.craigslist.org/rid/3329546015.html,"shuttle ride service available to and from various appalachian trail crossings including davenport gap,newfound gap,clingman's dome,fontana dam,nantahala outdoor center at wesser,winding stair gap,wallace gap,rock gap,mooney gap,deep gap,etc. in tenn [...]",2012-11-07T18:06:40-05:00,emailnotfound
california or bust! (asheville ),asheville,http://asheville.craigslist.org/rid/3326772466.html,"native californian in 30ft rv to split gas cost and maybe drive time. pls send pic ('1,000words) with a bit about yourself, luggage,.. thnx",2012-11-07T17:07:21-05:00,emailnotfound
student searching ride to atl 11/9 (asheville ),asheville,http://asheville.craigslist.org/rid/3393513259.html,"hey y'all, i am a student and heading to all this weekend to see my mother. if you are heading that direction and have a car i'd love to go with you and pay half the gas. i have a backpack and an accordion with me. let me know if you're interested. i [...]",2012-11-07T15:13:14-05:00,emailnotfound
ride needed to nyc next week (brooklyn),asheville,http://asheville.craigslist.org/rid/3393503447.html,"hey, i'm looking for a ride back to nyc sometime next week, whatever day works for you would be fine with me. i don't smoke, won't have very much luggage, and i'd be happy to pay my part of the gas. i'm 24, a guy, and can also help drive if you'd lik [...]",2012-11-07T15:09:27-05:00,emailnotfound
"offering thanksgiving ride, avl to/from chapel hill (asheville)",asheville,http://asheville.craigslist.org/rid/3393324829.html,"driving to chapel hill from asheville around midday on wednesday, 11/21, and looking for someone to split gas/carbon footprint. will return to avl the afternoon/evening of sunday, 11/25. i'm a lovely driver with decent taste in music. and there may b [...]",2012-11-07T14:03:18-05:00,emailnotfound
asheville-obx fri back sun (asheville -obx),asheville,http://asheville.craigslist.org/rid/3392943261.html,"i'm planing on driving down to raleigh friday night after work prob leave around 6 and then to obx nags head sat morning and will be returning sunday. i am going to pick up a trailer, tools and possibly furniture. i can give up to 3 people a ride any [...]",2012-11-07T11:46:17-05:00,emailnotfound
ashville to nj/ny via 81,asheville,http://asheville.craigslist.org/rid/3392761573.html,will be traveling with my fiance and my puppy either late thursday on the 15th or very early on friday the 16th. final destination morristown nj - train station or bus to nyc and other points from there. returning the weekend of the 24th if you need  [...],2012-11-07T10:36:11-05:00,emailnotfound
ride needed to knoxville nov 16th or 17th (asheville/waynesville to knoxville),asheville,http://asheville.craigslist.org/rid/3392723668.html,"yes, looking for a ride from wnc to knoxville, leaving friday the 16th or saturday the 17th. can pay all gas $$ (well, unless it is an rv maybe). am visiting friends in sylva but can get to waynesville or asheville to rendezvous. thanks for your cons [...]",2012-11-07T10:20:04-05:00,emailnotfound
