title,postingFrom,permalink,shortDescription,postingDate,mailToLink
rider offer: tuesday 11/20 - dia to vail (dia to vail),rockies,http://rockies.craigslist.org/rid/3414427229.html,"offering a ride on tuesday at 11/20 at 9pm. 
i will be going from dia to avon. will be able to drop off in frisco or silverthorn also. 
looking for someone to chip in for gas! 
thanks 
melissa 
970-471-5 594",2012-11-16T12:54:37-07:00,emailnotfound
 wanted dillon----&gt; breck sat-tues (dillon valley),rockies,http://rockies.craigslist.org/rid/3414421031.html,"hello! 
i just moved to town and i was planning on taking the summit stage bus all winter to breck for work... i am looking for anyone who commutes either to work or ride from dillon on saturadys-tuesdays. i am willing to pitch in for gas of course,  [...]",2012-11-16T12:52:16-07:00,emailnotfound
ride offer: sunday 11/18 at 1230 - vail to dia (vail to dia),rockies,http://rockies.craigslist.org/rid/3414416817.html,"offering a ride on sunday at 11/18 at 12:30. 
i live in avon and heading to dia. only offering rides to the airport. 
looking for someone to chip in for gas! 
thanks 
melissa 
970-471-5 594",2012-11-16T12:50:39-07:00,emailnotfound
avon to glenwood springs&back (avon),rockies,http://rockies.craigslist.org/rid/3413867741.html,"i need a ride to glenwood springs and back monday morning! leave avon 8/830am!!! 
aloha, 
ky 
858-869-3766",2012-11-16T09:29:26-07:00,emailnotfound
need ride 12/19 vail-georgetown (eagle vail),rockies,http://rockies.craigslist.org/rid/3412837960.html,i need a ride to georgetown on 12/19. need to be there by 12:45. also need a ride back to vail that day. will pay for gas and time. please email me if going that way.,2012-11-15T18:58:26-07:00,emailnotfound
offer- steamboat to aspen (boat),rockies,http://rockies.craigslist.org/rid/3412740163.html,leaving fri at noon ,2012-11-15T18:04:34-07:00,emailnotfound
"offered vail to boulder friday afternoon (vail, co)",rockies,http://rockies.craigslist.org/rid/3411721920.html,flexible on times. wanting to split gas. happy to drop off in nederland or elsewhere. thanks!,2012-11-15T10:53:31-07:00,emailnotfound
glenwood springs to grand junction (carbondale),rockies,http://rockies.craigslist.org/rid/3411706252.html,"hi, i need a ride from glenwood springs/carbondale to grand junction either wednesday (11/21) night or thursday (thanksgiving day). will provide total cost of fuel and good company. ",2012-11-15T10:47:51-07:00,emailnotfound
eagle to dia tonight/tomorrow (eagle),rockies,http://rockies.craigslist.org/rid/3411532400.html,"hi there, 
i've got a 9 a.m. flight to catch at dia tomorrow, so i'm planning on leaving around 5 a.m. on friday. i'm flying standby so i actually have to get there early and such.... anyone need a ride? 
elli 
four seven eight. 714.458 nine. ",2012-11-15T09:43:18-07:00,emailnotfound
eagle to denver (denver),rockies,http://rockies.craigslist.org/rid/3411409384.html,"need to get to denver either tomight or sometime tomorrow. im staying in gypsum right now but could possibly get anywhere in the vail valley. i have a laundry basket, but could leave if necessary. can spare a bit for gas, just looking to get dropped  [...]",2012-11-15T08:53:49-07:00,emailnotfound
vail to dia (vail),rockies,http://rockies.craigslist.org/rid/3410748070.html,"looking for a ride to dia either tonight weds or early thurs(need to be at dia by 10am) will split gas and a decent convo. please email me and leave a contact #. i'll get back to you shortly. 
thanks chatham",2012-11-14T21:14:02-07:00,emailnotfound
ride from steamboat to denver 11/18 or 19 (steamboat),rockies,http://rockies.craigslist.org/rid/3410699937.html,looking to catch a ride down to denver. will help with gas. ,2012-11-14T20:39:30-07:00,emailnotfound
need ride from denver to steamboat 11/24 or 11/25 (denver/steamboat springs),rockies,http://rockies.craigslist.org/rid/3408282893.html,"hey there intrepid coloradoan motorists! this guy needs a ride from denver to steamboat springs the weekend after t-day (nov 24 or 25). my pickup locations and times are flexible, along with my conversation topics and music choices. and of course, i' [...]",2012-11-13T20:09:35-07:00,emailnotfound
aspen-vail-breck- denver---&gt; orange county (3) 50lb checked bags  (pick up aspen to denver),rockies,http://rockies.craigslist.org/rid/3408039205.html,"i am driving from aspen thursday nov. 22nd at 8am to denver dia airport. 
i can stop anywhere along the way like aspen, glenwood springs, or on i-70 like eagle vail, breck, frisco, silverthorne,, golden etc.. and my gf and i can pick up 1, 2 or 3 bag [...]",2012-11-13T17:53:44-07:00,emailnotfound
"need a ride to move, will pay (colorado springs)",rockies,http://rockies.craigslist.org/rid/3407986935.html,"hi my name is sarah and am moving up to frisco/breck area . . . . . i have my belongings packed up in storage in colorado springs, if anyone is moving from colorado springs tosummit county icould give you a chunk of cash to help me move my stuff . .  [...]",2012-11-13T17:27:50-07:00,emailnotfound
i need a ride!!! (salida to denver/boulder),rockies,http://rockies.craigslist.org/rid/3407960702.html,"i am looking for a ride from salida to boulder on friday, november16th in the late afternoon/early evening. i will help with gas.",2012-11-13T17:15:15-07:00,emailnotfound
avon to south lake tahoe,rockies,http://rockies.craigslist.org/rid/3407651530.html,"leaving friday (11/16) from avon at about 3:30. driving straight through. email, text, or call me at 76zero-2zero8-5zero71 
no bums please. the last experience wasn't very pleasant. 
my name is dan and i'm a nice enough guy. 
it's not ok to contact t [...]",2012-11-13T14:59:35-07:00,emailnotfound
flexible dates! ride offered aspen to denver airport (aspen-vail- frontrange- denver),rockies,http://rockies.craigslist.org/rid/3407528830.html,"i have to return a rental suv to dia soon. so anyone needing a ride to dia from aspen, vail, front range etc... going to denver or dia please contact me 949-243-4377",2012-11-13T14:11:40-07:00,emailnotfound
summit county to denver 11/13,rockies,http://rockies.craigslist.org/rid/3407165038.html,"looking for a ride from copper/summit county to denver. happily give gas $ or whatever as collateral. working til 5 today but available anytime after that. please call mike:314-518-4952. 
thanks!",2012-11-13T11:57:13-07:00,emailnotfound
need a ride from wp to denver today or tomorrow,rockies,http://rockies.craigslist.org/rid/3406803655.html,ride needed from wp to den today or tomorrow. ,2012-11-13T09:48:07-07:00,emailnotfound
ride offered: denver to winter park,rockies,http://rockies.craigslist.org/rid/3397443240.html,"hi, 
we are heading to winter park thursday morning and have room for passengers! we will be returning to denver friday. hit us up if you need a ride! ",2012-11-13T09:17:38-07:00,emailnotfound
hoping for a ride from boulder to vail this friday (boulder to vail),rockies,http://rockies.craigslist.org/rid/3406643456.html,"hello there, 
i'm looking for a ride from boulder to vail this friday for my dog and i, the earlier the better. 
i'm happy to chip in for gas or help you drive, and my dog is friendly and used to long car rides. 
thanks very much for your help - 
bil [...]",2012-11-13T08:47:30-07:00,emailnotfound
frisco to denver/dia 11/14 (united states),rockies,http://rockies.craigslist.org/rid/3405891982.html,"i need a ride from frisco area to denver/dia on wednesday afternoon-ish, preferably around 5 or 6 ish. from boston, visiting some pals in the area and not finding too much for public transportation! will pitch some gas and good conversation. 
please  [...]",2012-11-12T20:42:27-07:00,emailnotfound
11/15-11/21 from dia or denver or fort collins or bldr (various to/from steamboat),rockies,http://rockies.craigslist.org/rid/3405870127.html,"when: going to steamboat thursday, 11/15 afternoon or early friday, 11/16 and can take various routes to pick you up. 
coming back from steamboat tuesday night, 11/20 or wednesday, 11/21 anytime. 
how: the car is a 2002 volkswagen wagon with seat, wi [...]",2012-11-12T20:28:01-07:00,emailnotfound
denver to vail valley (denver),rockies,http://rockies.craigslist.org/rid/3405413918.html,driving from denver to vail valley tuesday. call/text 310-210-2629. looking for gas $ and looking to leave noonish.,2012-11-12T16:28:12-07:00,emailnotfound
dia to vail wednesday nov 14 (dia to vail),rockies,http://rockies.craigslist.org/rid/3403408737.html,looking for a ride from dia to vail or gypsum nov 14 .. thats this wednesday. my flight gets in at 1:30 pm but i can hang out if u are leaving later. thanks! ,2012-11-11T20:49:14-07:00,emailnotfound
glenwood springs to denver 11/21 (glenwood springs),rockies,http://rockies.craigslist.org/rid/3403405045.html,"hey there, 
i'm looking for a ride to denver the day before thanksgiving. i want to be there before 5:00 pm if that is possible. of course i'll pitch in on gas and it would be great if you are 420 friendly... 
thanks 
chris 
(i don't own a car but i  [...]",2012-11-11T20:46:22-07:00,emailnotfound
cb / gunnison to gj (cb / gunnison),rockies,http://rockies.craigslist.org/rid/3394652457.html,anyone going to gj and back? gas $!,2012-11-11T18:55:29-07:00,emailnotfound
ride offered vail/avon to denver 11/12/12,rockies,http://rockies.craigslist.org/rid/3403088646.html,leaving tomorrow afternoon or maybe tuesday heading straight to denver. looking for gas money. can drop off on way. call/text 708 370 1195. ,2012-11-11T17:29:01-07:00,emailnotfound
durango 2 denver ,rockies,http://rockies.craigslist.org/rid/3401507418.html,im in need of a ride to denver. i can help with gas. i have important personal business need to go asap... please let me know asap.. thank u.,2012-11-10T23:23:37-07:00,emailnotfound
ride offered to northern louisiana (ride offered to northern lousiana),rockies,http://rockies.craigslist.org/rid/3401348714.html,ride offered thanksgiving week leaving sunday november 18 to northern louisiana or anywhere along the way. call eddie 970 456 6324. gas contribution. also driving back friday after thanksgiving.,2012-11-10T20:44:01-07:00,emailnotfound
need a ride from denver to summit county on sun. 11/11/12 (denver),rockies,http://rockies.craigslist.org/rid/3401254761.html,we are needing a ride for two on sunday 11/11/12. can meet anywhere near denver,2012-11-10T19:30:55-07:00,emailnotfound
ride from steamboat to denver (steamboat springs),rockies,http://rockies.craigslist.org/rid/3401216965.html,looking for a ride to denver next friday november 16th. will help with gas. ,2012-11-10T19:04:18-07:00,emailnotfound
ride from leadville to denver (leadville),rockies,http://rockies.craigslist.org/rid/3401002552.html,ride offered to denver from leadville on sunday nov 11---james--907-230-3545,2012-11-10T16:51:09-07:00,emailnotfound
ride to denver (eagle vail),rockies,http://rockies.craigslist.org/rid/3400877980.html,i need a ride to denver sunday 11/11. will split gas.,2012-11-10T15:45:01-07:00,emailnotfound
need ride to dia today?? (edwards),rockies,http://rockies.craigslist.org/rid/3399721514.html,"driving in a subaru to dia today. room for 2 people/1 dog comfortably. leaving edwards by 11am/possibly as late as noon depending on road conditions. 
text or call me at (310) 569-2780. jewels",2012-11-10T07:33:52-07:00,emailnotfound
need ride to broomfield (broomfield),rockies,http://rockies.craigslist.org/rid/3399414217.html,i need to be in broomfield tomorrow morning at 9:15am. my car just broke down tonight and i can't make it there so i thought i'd try this. of course i could split the gas. it would be much appreciated!,2012-11-10T01:27:04-07:00,emailnotfound
need ride aspen to denver airport dia nov. 20th (aspen to dia),rockies,http://rockies.craigslist.org/rid/3398822862.html,"i'm a petite girl- i don't take up much space... . i do not smoke and will split gas. i only have one carry on. 
575-644-6096",2012-11-09T17:14:49-07:00,emailnotfound
need ride to ft. collins or denver this weekend or next... (steamboat springs),rockies,http://rockies.craigslist.org/rid/3398604722.html,"i am either going to drive or hitch a ride with someone going in that direction. send me an email or text me to 303 618-3773 and we can discuss details. 
thanks, 
j ",2012-11-09T15:29:36-07:00,emailnotfound
offer a ride from vail to denver (vail to denver ),rockies,http://rockies.craigslist.org/rid/3398256441.html,"hi guys, 
my friend and me are going to denver tonight. we will leave at 8.00 p.m. we have 2 open slots and we would like to split the gas. 
contact me :) ",2012-11-09T13:08:23-07:00,emailnotfound
need ride from dia to eagle 11-13 (dia to eagle),rockies,http://rockies.craigslist.org/rid/3396914991.html,"i need a ride from dia to eagle... my flight gets in around 4pm and i'll need enough room for myself ,my luggage and my cat.....so far i have 100 saved up for this trip...so please don't respond if you won't take 100....its all i have. 
p.s. i'm not  [...]",2012-11-08T22:15:31-07:00,emailnotfound
summit to denver 5:30 11/8 (breck ),rockies,http://rockies.craigslist.org/rid/3396379041.html,"going to denver between 5:30-6:00 pm tonight. 
text 970/485-02twozero if you need a lift. split gas. ",2012-11-08T16:43:53-07:00,emailnotfound
"breckenridge to denver friday evening, 11.9.12.  (downtown breck to dia)",rockies,http://rockies.craigslist.org/rid/3395954864.html,"i'm travelling from breckenridge to dia for a flight at midnight on friday and am looking for a ride! i have a backpack and two suitcases. i'm willing to split gas. 
call 610-761-8260 if you're interested. 
thanks! 
peter",2012-11-08T13:40:45-07:00,emailnotfound
denver to eagle-vail - friday  ( denver to eagle-vail - friday),rockies,http://rockies.craigslist.org/rid/3394417076.html,driving from downtown denver to eagle vail. leaving friday when i get off work (between 4 and 5). email me if interested 26 male professional ,2012-11-07T20:28:59-07:00,emailnotfound
steamboat to denver / morrison (steamboat),rockies,http://rockies.craigslist.org/rid/3393866497.html,"hey guys, im looking for a ride from steamboat to the morrison / lakewood area on either saturday the 17 or sunday the 18 of november. would really appreciate it and i can throw gas $. thanks!",2012-11-07T15:35:18-07:00,emailnotfound
"dia to telluride friday, nov. 16th (dia telluride)",rockies,http://rockies.craigslist.org/rid/3393715011.html,im flying into denver thursday night and then maybe headed to boulder for the night. driving back on friday i think...possibly thursday. want to go to telluride or anywhere along the way? pitch in for gas and chill because im driving! woo! text or ca [...],2012-11-07T14:31:59-07:00,emailnotfound
avon sheraton- denver  asap tonight,rockies,http://rockies.craigslist.org/rid/3392197433.html,"i know the rule we once had to live by 
ass, grass, glass or gas.. nobody rides for free. 
so i'm in avon and need to go to arvada and get my truck and come back up.i'm willing to pay any way you like from the list above. 
looking to go soon, gotta w [...]",2012-11-06T22:33:29-07:00,emailnotfound
vail to denver-thursday (vail),rockies,http://rockies.craigslist.org/rid/3389815547.html,"needing a ride from vail(exit 176) to denver(downtown or any light rail stop) on thursday 11/8. any time before 2-3pm will work. only needing one way to pick up a newly purchased vehicle. will pay for gas. email bj asap... 
bj 
hognoggin@yahoo",2012-11-05T21:40:03-07:00,emailnotfound
need a ride from steamboat to cali (rideshare),rockies,http://rockies.craigslist.org/rid/3389713137.html,--need a ride for 2 from steamboat springs colorado to san francisco california 970-367-3153 contact keeton and stacey,2012-11-05T20:24:42-07:00,emailnotfound
denver to steamboat (denver),rockies,http://rockies.craigslist.org/rid/3389570825.html,anytime this week. will split gas,2012-11-05T18:58:20-07:00,emailnotfound
frisco to denver highlands (frisco ),rockies,http://rockies.craigslist.org/rid/3388476136.html,"willing to pay for gas for a ride frisco to denver today, monday november 5. i live in denver highlands off of federal. available now. 
two - zero - 2, two seven 0, three 9 two 4. car broke down, and colorado mountain express only goes to the airport [...]",2012-11-05T11:21:26-07:00,emailnotfound
 driving to florida,rockies,http://rockies.craigslist.org/rid/3388412175.html,"leaving tomorrow, pet friendly room for 1 or 2 riders ,share the fuel,email me.",2012-11-05T10:59:24-07:00,emailnotfound
gws to steamboat springs please :) (glenwoodsprings to steamboat springs),rockies,http://rockies.craigslist.org/rid/3386495186.html,"hello! i am trying to find a ride from glenwood springs to steamboat springs on 11/05 or 11/06! if you are heading that direction tomorrow or even this evening maybe, please contact me and let me know. i am a 23 female with a headful of great convers [...]",2012-11-04T13:23:41-07:00,emailnotfound
ft collins to las vegas for thanksgiving,rockies,http://rockies.craigslist.org/rid/3385087580.html,"i am driving to las vegas on 11/18 and will be returning to ft collins on 11/25. 
i will be going west on i-70 then south west on i-15 and can stop anywhere in between or make a reasonable detour. 
i have a truck with a camper top and can haul things [...]",2012-11-03T19:27:59-06:00,emailnotfound
denver to loveland  ski area this weekend and next (loveland co),rockies,http://rockies.craigslist.org/rid/3379854036.html,"looking for a ride (willing to pay $20 for gas) to and from loveland ski area nov. 3 & 4 and/or nov 10 & 11. i have to be at the mountain no later than 8:30 am and leave around 4pm. this is for training to be ski/ride school instructor, but since im  [...]",2012-11-01T13:43:04-06:00,emailnotfound
looking to share a ride from steamboat springs to denver (steamboat),rockies,http://rockies.craigslist.org/rid/3379579935.html,will help with gas. anytime this/next week.,2012-11-01T11:57:41-06:00,emailnotfound
11/2/12 dia&gt;summit (summit),rockies,http://rockies.craigslist.org/rid/3377321354.html,i am flying into denver on the november 2nd at 3:15pm and need a ride to summit county. i have gas money and good taste in music :) i live at copper mountain but you can just take me to anywhere on the summit stage route as to not be an inconvenience [...],2012-10-31T11:19:42-06:00,emailnotfound
skrillex tonight! (vail-denver),rockies,http://rockies.craigslist.org/rid/3376875492.html,looking for a ride to denver. even better if you are going to skrillex tonight. i'm 23 and chill and i have money,2012-10-31T08:17:04-06:00,emailnotfound
"ride offered east on i-70 to denver area 11/7 (vernal, ut to boulder)",rockies,http://rockies.craigslist.org/rid/3376179138.html,"hello, 
i will be coming from a job in vernal, ut and driving home to boulder, co on wednesday november 7th, and i would love some company and gas pitch for all or part of the ride. i will be getting off work anywhere from 3-7pm and driving through r [...]",2012-10-30T19:54:01-06:00,emailnotfound
i need a ride to vail! (denver to vail),rockies,http://rockies.craigslist.org/rid/3375279524.html,flying in from boston on halloween night and need a ride to vail either that night or the following morning....anyone going that way?? let me know :) thanks,2012-10-30T12:58:31-06:00,emailnotfound
aspen to denver this thurs! (aspen-denver),rockies,http://rockies.craigslist.org/rid/3374929094.html,"have a flight thursday i need to catch in denver. i need a ride! will help with gas or money. need to leave thursday morning. i am a college student and am respectful. please let me know if you can help. 
thanks",2012-10-30T10:47:16-06:00,emailnotfound
seeking ride to santa fe (salida),rockies,http://rockies.craigslist.org/rid/3374123454.html,"hoping to get to santa fe by the 1st or 2nd of november. 
have gas money, valid drivers license, a good sense of humor and a wee bit of luggage &lt;2 small bags&gt;. 
i travel well, and have my wits about me. let me know what works for you. many than [...]",2012-10-29T22:54:36-06:00,emailnotfound
inexpensive travel to anywhere any city or state,rockies,http://rockies.craigslist.org/rid/3344223592.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-10-28T13:18:52-06:00,emailnotfound
need ride to front range any day 10/29-11/5 gas $ (steamboat springs),rockies,http://rockies.craigslist.org/rid/3370008689.html,looking for a ride to the front range any day from 10/29-11/5. i will pay 1/2 gas. give me a call and let me know when you're leaving! 970..819..3143 ,2012-10-28T00:51:46-06:00,emailnotfound
ride from salida to denver (salida),rockies,http://rockies.craigslist.org/rid/3369541241.html,i'm looking for a ride from salida to denver either tuesday (oct 30) or wednesday (oct 31). need to make it to denver befor 6pm on halloween. if you can help please email me back. i have gas compensation when we arrive in denver :-) thank you.,2012-10-27T17:43:45-06:00,emailnotfound
need a ride to dia nov. 1st (glenwood springs),rockies,http://rockies.craigslist.org/rid/3369175906.html,"i need a ride to dia on november 1st. my flight leaves a 435, would like to be there at least an hour early. i can pitch money on gas.",2012-10-27T14:30:37-06:00,emailnotfound
i need a ride to denver today! (vail),rockies,http://rockies.craigslist.org/rid/3368760994.html,i am looking for a ride to denver or to school of mines in golden. i would reaaly apreciate this on short notice.,2012-10-27T11:34:33-06:00,emailnotfound
need ride vail to denver oct 28 (vail),rockies,http://rockies.craigslist.org/rid/3368535009.html,"i'd love a ride tomorrow from vail (or i can meet you anywhere nearby...edwards, eagle...) to denver. i'm pretty flexible but need to be in denver by 3pm. i'll absolutely contribute for gas. thanks.",2012-10-27T10:03:27-06:00,emailnotfound
need a ride to a-basin tomorrow (breckenridge/ frisco),rockies,http://rockies.craigslist.org/rid/3367766575.html,anytime needed for a ride to a-basin tomorrow. possible pay if wanted.,2012-10-26T21:29:14-06:00,emailnotfound
"vail area to alamosa 10/29 or 10/30? (vail, co)",rockies,http://rockies.craigslist.org/rid/3367594967.html,"i need a one-way ride to alamosa on monday or tuesday this next week-- will pitch in on a gas. clean chick, not sketch. please no rapists or murders. 
thanks! 
-r",2012-10-26T19:23:17-06:00,emailnotfound
offer- gunni - gj,rockies,http://rockies.craigslist.org/rid/3367267825.html,"i'm driving out to junction from gunnison early tomorrow (sat oct 27). looking for some gas money, i'll be coming back in the evening. call or text 301-233-0260",2012-10-26T16:22:23-06:00,emailnotfound
need ride (durago to telluride),rockies,http://rockies.craigslist.org/rid/3366507913.html,"anytime starting monday the 29th 
will chip on gas and can provide irie ride.",2012-10-26T11:12:35-06:00,emailnotfound
buena vista to los angeles area christmas (buena vista),rockies,http://rockies.craigslist.org/rid/3365318282.html,"my dog and i are figuring to drive out to la for christmas to see my folks, tentative plan is to leave late friday december 21st, be back probably thursday the 27th, maybe later depending. as i said, plans are tentative at this point. i wouldn't mind [...]",2012-10-25T19:09:26-06:00,emailnotfound
ride from breck to durango 10-27 (breckenridge),rockies,http://rockies.craigslist.org/rid/3365038592.html,"riide from breckenridge to durango. im leaving sat and coming back monday. ill be leaving in the morning and looking for someone to help pitch gas, thanks",2012-10-25T16:41:28-06:00,emailnotfound
ride offered vail/avon to denver tomorrow 10/26,rockies,http://rockies.craigslist.org/rid/3363970021.html,leaving tomorrow afternoon around 4 or 5 heading straight to denver. can drop off on the way. looking to split gas. call/text 708 370 1195,2012-10-25T09:45:25-06:00,emailnotfound
need ride steamboat to denver (old town steam town),rockies,http://rockies.craigslist.org/rid/3363680858.html,"looking to head down friday afternoon/evening or saturday morning. just me and a backpack. 
will gladly chip in for gas. 
thanks. ",2012-10-25T07:36:56-06:00,emailnotfound
need ride durango to vail (avon),rockies,http://rockies.craigslist.org/rid/3362411457.html,need one way ride from durango to vail in next week or so. dates flexible. will share expenses. please email. ,2012-10-24T14:47:55-06:00,emailnotfound
need ride today! soon (summit to denver),rockies,http://rockies.craigslist.org/rid/3362164472.html,"car died, and my ride pulled out on me. have a flight to catch at dia at 5. can meet anywhere in summit. just need to get to denver, can hitch to dia from there most likely. checking email. will pay for gas, thanks ",2012-10-24T13:12:04-06:00,emailnotfound
ride need from summit to denver 10/27 (silverthorne to denver),rockies,http://rockies.craigslist.org/rid/3362153124.html,i am in need of a ride down to downtown denver from silverthorne anytime after 6. i have a show that night and work till 6 so that is as early as i can go unfortunately. i can exchange a ride for pleasant conversation and monetary contribution. i als [...],2012-10-24T13:07:53-06:00,emailnotfound
silverthorne to dia 10/30  (silverthorne),rockies,http://rockies.craigslist.org/rid/3347453124.html,"going to dia if you need a ride 
call me 970 281 2646 ",2012-10-24T08:26:55-06:00,emailnotfound
ride offered vail/avon to denver 10/26,rockies,http://rockies.craigslist.org/rid/3360494112.html,"i am leaving around 5 pm this friday heading straight to denver. looking to split gas. if interested call/text 708 370 1195. also, will be returning to the area on monday afternoon if looking for a ride back. ",2012-10-23T18:47:36-06:00,emailnotfound
need ride to dia from keystone  on nov 17 around noon,rockies,http://rockies.craigslist.org/rid/3326117905.html,need a ride to dia from keystone on nov 17 around noon. ,2012-10-23T18:25:48-06:00,emailnotfound
steamboat to aspen (steamboat springs),rockies,http://rockies.craigslist.org/rid/3333938551.html,"i am headed to aspen monday the 15th at 10am. could leave earlier if you need. text me at 406-890-4963. split gas and room for luggage animal ok too. 
sabrina",2012-10-23T12:08:17-06:00,emailnotfound
ride offered aspen to denver (aspen),rockies,http://rockies.craigslist.org/rid/3359304223.html,"ill be driving from aspen to denver on monday late afternoon. am open to either indy pass or i70, looking for someone to pay for gas. no ciggs in my car",2012-10-23T10:50:55-06:00,emailnotfound
need ride (10/24) summit to dia (summit to dia),rockies,http://rockies.craigslist.org/rid/3357072340.html,"have to catch a 5pm flight out of dia on wed, the 24th. can meet anywhere in summit county, will split costs. would prefer to leave after 12 if at all possible. email for details. thanks!",2012-10-22T12:21:37-06:00,emailnotfound
"ride to denver (denver, co)",rockies,http://rockies.craigslist.org/rid/3355588661.html,"looking for a ride to denver around 3pm on the 10/27/12. 
please email if you think you might be heading that way and could use some company. 
thanks for your time",2012-10-21T19:15:03-06:00,emailnotfound
offering ride to boulder from vail 10/22 1:30pm  (vail to boulder),rockies,http://rockies.craigslist.org/rid/3353743609.html,i am leaving vail and driving to boulder on monday around 1:30 in afternoon.. would like to split gas w someone $25 for one way..i am returning to vail tues evening as well.. let me know i have a dog with me so please no pets along for the ride :),2012-10-20T21:29:12-06:00,emailnotfound
ride needed dia to vail 10/23 5pm (dia to vail),rockies,http://rockies.craigslist.org/rid/3351076914.html,"hi my name is dave, and i'm looking for a ride the afternoon of october 23rd. around 5pm. i'm looking to avoid cme and i'm happy to chip in for gas. i only have a backpack. 
- dave",2012-10-19T16:48:45-06:00,emailnotfound
offering saturday to loveland via denver (eagle / edwards / vail),rockies,http://rockies.craigslist.org/rid/3350703097.html,"leaving late morning 10/20 from eagle 
plenty of room for up to 5 people plus gear 
pick-up and drop off points are negotiable 
returning either late 10/20 or early 10/21 
if interested, text 724-787-7061",2012-10-19T14:11:19-06:00,emailnotfound
