title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need a ride call me 24 7 last min rides are ok (all),jerseyshore,http://jerseyshore.craigslist.org/rid/3404253812.html,"i have a 2008 hhr and i can drive u from anywhere to anywhere. 
u can set up a time with me anytime 24hr last min rides are ok. 
price depends on how far. 
call today to set up a time and date. 
or e mail me 
phone is 267-324-4929 
brian",2012-11-12T11:28:28-05:00,emailnotfound
jersey shore to florida (palm beach or broward couties),jerseyshore,http://jerseyshore.craigslist.org/rid/3404115028.html,"share gas ,tolls and driving to florida, room for good amount of luggage. if interested cal 561-541-0288",2012-11-12T10:36:36-05:00,emailnotfound
"guy with a truck, moves stuff down east coast (red bank)",jerseyshore,http://jerseyshore.craigslist.org/rid/3402355659.html,"i will be driving down the east coast from nj to florida around thanksgiving, and can move anything to anywhere on the way. just wrap it up, and i'll take it. i've done this before, and am very careful. let me know!",2012-11-11T13:33:38-05:00,emailnotfound
"new jersey to ft lauderdale,fl (palm beach or broward county)",jerseyshore,http://jerseyshore.craigslist.org/rid/3401983055.html,driving pickup truck on nov 14 or 15 share driving gas and tolls call 561-541-0288 if interested.,2012-11-11T10:38:31-05:00,emailnotfound
jersey shore ride to michigan (as far as u of m),jerseyshore,http://jerseyshore.craigslist.org/rid/3397595175.html,"hi, 
leaving atlantic city/philly area late afternoon on thursday november 15th 2012. straight shot to detroit/university of michigan or any point along the way . @012 ford explorer - i have two second row seats and room for luggage- pets ok. i am th [...]",2012-11-09T11:06:43-05:00,emailnotfound
driver needed (toms river to wall twnshp),jerseyshore,http://jerseyshore.craigslist.org/rid/3388850120.html,"driver needed to and from my work. i live in toms river, off of fisher blvd and need weekday rides to wall twnshp on rt 34. i can do either 10am start and 6pm finish or 11am and 7pm. if interested please contact me and we can discuss pay rate. will b [...]",2012-11-05T15:34:28-05:00,emailnotfound
ride offered on monday 11/5 (manahawkin to summit),jerseyshore,http://jerseyshore.craigslist.org/rid/3385995866.html,i'll be leaving at 5:30 a.m. monday morning from manahawkin and going straight to downtown summit. i'm willing to offer a ride to anyone who needs it and can chip in $5 for gas. thanks!,2012-11-04T11:37:20-05:00,emailnotfound
"ride to nyc from atlantic highlands (atlantic highlands, route 36)",jerseyshore,http://jerseyshore.craigslist.org/rid/3384263858.html,"hi. i'm commuting to nyc starting on monday - from atlantic highlands up the parkway, to the turnpike and over the gw bridge. i will be leaving at 6 am each morning and i can pick you up along route 36. i can drop you off at the 178th street bus / su [...]",2012-11-03T14:39:46-04:00,emailnotfound
5 guys rides (jersey shore),jerseyshore,http://jerseyshore.craigslist.org/rid/3383450928.html,"5 guys car service! we have you covered with all of your transportation needs. fully insured, ez-pass,gps in each car. 1000+ runs between us. we take care of each and everyone of our clients like family. give us a call for the best rates in town. 908 [...]",2012-11-03T08:29:00-04:00,emailnotfound
#sandyrides (toms river ),jerseyshore,http://jerseyshore.craigslist.org/rid/3378685360.html,"through @seatoserve on twitter, i will be trying to help people coordinate rides so there are less cars and less demand for gas in the distressed areas. if you are living in nyc or n jersey and trying to get down to the shore, first consider if you n [...]",2012-11-01T03:36:12-04:00,emailnotfound
need a ride?  errands?  designated driver?  let's roll!!! (jersey shore/central jersey),jerseyshore,http://jerseyshore.craigslist.org/rid/3331786626.html,"if you can't find a ""hitch"" and need a ride for any reason (designated driver, errands, run to the airport, long distance, etc.) . . . except as a ""getaway car"" . . . call me. i'm an experienced excellent licensed/insured driver with a spotless recor [...]",2012-10-27T14:03:23-04:00,emailnotfound
evacuation ride assistance (ocean county ),jerseyshore,http://jerseyshore.craigslist.org/rid/3368738037.html,emergency prepardness is important. as a community service i am forming a emergency evacuation rideshare network. not everyone is able to drive to safety. contact mike to volunteer or if you or someone you know need help getting to safety. 848-333-36 [...],2012-10-27T13:25:28-04:00,emailnotfound
5 guys rides (jersey shore),jerseyshore,http://jerseyshore.craigslist.org/rid/3331185808.html,"5 guys car service! we have you covered with all of your transportation needs. fully insured, ez-pass,gps in each car. 1000+ runs between us. we take care of each and everyone of our clients like family. give us a call for the best rates in town. 908 [...]",2012-10-25T12:40:39-04:00,emailnotfound
ride to collingwood flea market? (ocean grove),jerseyshore,http://jerseyshore.craigslist.org/rid/3317801681.html,"looking for ride to collingwood. can be any weekend, and if you go on a regular basis i'd probably be into getting a ride now and then. totally willing to chip in for gas. i don't drive so don't have any other way to get there. i have no problem if y [...]",2012-10-25T09:08:58-04:00,emailnotfound
do you need a ride? im here,jerseyshore,http://jerseyshore.craigslist.org/rid/3315178967.html,"hi how are you? 
i am offering to drive you around! 
i hsve a 2001 hondai sanata! 
instead of a cab be in a roomy nice car! 
willing to drive just about anywhere! just name your place of going! 
please text me if your looking for a ride! in your text [...]",2012-10-20T15:21:32-04:00,emailnotfound
the transporter (toms river and all surrounding towns),jerseyshore,http://jerseyshore.craigslist.org/rid/3322879952.html,"no, i'm not frank martin (jason statham) from the movie the transporter. i don't even own an armored audi a8 w12, and i promise my driving isn't action pack. but, what i am is a friendly, dependable mature gentleman with a comfy pick-up truck availab [...]",2012-10-17T17:17:38-04:00,emailnotfound
looking for a ride from lakewood to toms river  (toms river),jerseyshore,http://jerseyshore.craigslist.org/rid/3338825011.html,"im looking for a ride from lakewood to toms river everyday around 2:30 pm. 
from lakewood (river avenue) i need to be dropped off in my house in toms river near ocean county college 
i can pay $15 round trip. so $7.50 one way. 
im just sharing a car  [...]",2012-10-14T16:41:46-04:00,emailnotfound
"brick to roselle park and back (brick, nj)",jerseyshore,http://jerseyshore.craigslist.org/rid/3304239881.html,"looking for rideshare leaving from brick between 6:30 a.m.-7:00 am. to roselle park destination, and return leaving roselle park between 3:00 p.m.-3:30 p.m. m-f. share expenses or rotate drivers. pickup along route not far off the gsp may be ok. exit [...]",2012-10-13T20:15:59-04:00,emailnotfound
ride/ellp moving up to boston (middletown area),jerseyshore,http://jerseyshore.craigslist.org/rid/3332295026.html,need help moving my belongings up to the boston this sunday area basically clothes a mattress and a tv/computer i am willing to help pay for gas and such/ uhaul van if needed i have a permit to drive but no license if interested please email me as so [...],2012-10-11T16:30:17-04:00,emailnotfound
"new jersey to north caroline (october 20th/21st, split expence!)",jerseyshore,http://jerseyshore.craigslist.org/rid/3288545008.html,"hey, im leaving early am on sat oct 21st to go to north caroline and coming back the following saturday oct 28th! 
looking for someone to share the ride with and split gas and tolls... nj to nc or ny to nc 
call me if interested @ 508-364-1990",2012-10-07T09:07:22-04:00,emailnotfound
nj to ri,jerseyshore,http://jerseyshore.craigslist.org/rid/3314765102.html,"easy going professional, white male, comfortable camry. share some gas n tolls. 
sunday or monday",2012-10-06T09:17:41-04:00,emailnotfound
"rent my 2006 saturn vue for $42.00/day (on ocean blvd,)",jerseyshore,http://jerseyshore.craigslist.org/rid/3319747126.html,"rent my 2006 saturn vue in long branch 2006 saturn vue automatic transmission, 
v6 engine/ac $8.50/hour $42.00/day $210.00/week (insurance included) available any time but i need one weeks notice click here to rent this car.",2012-10-06T00:54:02-04:00,emailnotfound
ocean grove to whiting nj,jerseyshore,http://jerseyshore.craigslist.org/rid/3317037020.html,need ride back from whiting 2 or maybe three days week. split gas cost/tolls.,2012-10-04T19:57:51-04:00,emailnotfound
5 guys rides (jersey shore),jerseyshore,http://jerseyshore.craigslist.org/rid/3253754596.html,"5 guys car service! we have you covered with all of your transportation needs. fully insured, ez-pass,gps in each car. 1000+ runs between us. we take care of each and everyone of our clients like family. give us a call for the best rates in town. 908 [...]",2012-10-04T18:18:03-04:00,emailnotfound
looking for ride from waretown to tom's river (waretown nj),jerseyshore,http://jerseyshore.craigslist.org/rid/3316741155.html,"i am looking for someone who lives nearby and works in toms river area to drop off at work in mornings. my car is not running and will pay money, please send me email if interested. . thanks!",2012-10-04T17:38:10-04:00,emailnotfound
you can laugh at gasoline prices (anywhere),jerseyshore,http://jerseyshore.craigslist.org/rid/3297342063.html,you can laugh at gasoline prices when your gas is free! reply by email for details or go to thirdjohntwo dot com,2012-10-02T23:09:21-04:00,emailnotfound
