title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
ride offered - college station to irving on fri 11/2 (college station),collegestation,http://collegestation.craigslist.org/rid/3374037715.html,"i'm offering a ride from college station to irving. 
leaving november 2nd returning november 4th. contact me on zimride: http://www.zimride.com/ride/share?ride=510813 ",2012-10-29T22:34:41-05:00,emailnotfound,TRUE,collegestation,2012-11-02T22:34:41-05:00,irving
"ride needed: cs to lubbock, dec 2012",collegestation,http://collegestation.craigslist.org/rid/3372727110.html,"i'm needing a ride to lubbock sometime in the first week and a half of december. please let me know if you'll be heading that way. i would be more than happy to throw in on gas money. 
thanks",2012-10-29T12:11:09-05:00,emailnotfound,FALSE,collegestation,2012-12-20T12:11:09-05:00,lubbock
ride offered - college station to austin on wed 12/5 (college station),collegestation,http://collegestation.craigslist.org/rid/3370573413.html,"i'm offering a ride from college station to austin. 
leaving december 5th returning december 7th. contact me on zimride: http://www.zimride.com/ride/share?ride=509071 
i drive a 2012 toyota corrola. 
silver",2012-10-28T11:44:48-05:00,emailnotfound,TRUE,collegestation,2012-12-05T11:44:48-05:00,austin
ride offered - college station to austin on thu 11/8 (college station),collegestation,http://collegestation.craigslist.org/rid/3370566135.html,"i'm offering a ride from college station to austin. 
leaving november 8th returning november 10th. contact me on zimride: http://www.zimride.com/ride/share?ride=509069 
i drive a 2012 toyota corrola. 
silver",2012-10-28T11:41:12-05:00,emailnotfound,TRUE,collegestation,2012-11-08T11:41:12-05:00,austin
ride offered - college station to addison on fri 11/2 (college station),collegestation,http://collegestation.craigslist.org/rid/3365582948.html,"i'm offering a ride from college station to addison. 
leaving november 2nd. -dodge dakota pickup -i can carry plenty of extra luggage, it fits - it ships! -no a/c. sorry, but it doesn't work. windows down! i drive in the evenings when the day has sta [...]",2012-10-25T23:21:48-05:00,emailnotfound,TRUE,collegestation,2012-11-02T23:21:48-05:00,addison
ride offered - college station to dallas on fri 10/26 (college station),collegestation,http://collegestation.craigslist.org/rid/3365190915.html,"i'm offering a ride from college station to dallas. 
leaving october 26th returning october 28th. i love to swim, enjoy movies, and work in property management for an apartment complex :) contact me on zimride: http://www.zimride.com/ride/share?ride= [...]",2012-10-25T18:57:21-05:00,emailnotfound,TRUE,collegestation,2012-10-26T18:57:21-05:00,dallas
ride offered - college station to dallas on fri 10/26 (college station),collegestation,http://collegestation.craigslist.org/rid/3363861403.html,"i'm offering a ride from college station to dallas. 
leaving october 26th returning october 28th. contact me on zimride: http://www.zimride.com/ride/share?ride=506193 ",2012-10-25T10:02:14-05:00,emailnotfound,TRUE,collegestation,2012-10-26T10:02:14-05:00,dallas
ride needed - college station to dallas on fri 10/26 (college station),collegestation,http://collegestation.craigslist.org/rid/3360438021.html,"i'm looking for a ride from college station to dallas. 
leaving october 26th returning october 28th. start time will be flexible from friday to saturday contact me on zimride: http://www.zimride.com/ride/share?ride=504139 ",2012-10-23T19:19:37-05:00,emailnotfound,TRUE,collegestation,2012-10-26T19:19:37-05:00,dallas
ride offered - college station to austin on sun 10/21 (college station),collegestation,http://collegestation.craigslist.org/rid/3352239947.html,"i'm offering a ride from college station to austin. 
leaving october 21st returning october 22nd. contact me on zimride: http://www.zimride.com/ride/share?ride=501157 ",2012-10-20T10:12:41-05:00,emailnotfound,TRUE,collegestation,2012-10-21T10:12:41-05:00,austin
need a ride to dallas/fort worth area,collegestation,http://collegestation.craigslist.org/rid/3351600158.html,"looking to catch a ride to dfw area 10/21. can help to pay for gas, feel free to text/call me on my cell...301-219-0677",2012-10-19T23:17:41-05:00,emailnotfound,FALSE,collegestation,2012-10-21T23:17:41-05:00,dallas/fort
need ride to austin on oct 20th (chn),collegestation,http://collegestation.craigslist.org/rid/3348385459.html,"i need a ride to austin on the early morning of oct 20th, and then will need come back later on the same day. 
please contact me... thank you so much~~",2012-10-18T15:25:40-05:00,emailnotfound,TRUE,collegestation,2012-10-20T15:25:40-05:00,austin
ride offered - college station to austin on thu 10/11 (college station),collegestation,http://collegestation.craigslist.org/rid/3331260949.html,"i'm offering a ride from college station to austin. 
leaving october 11th returning october 14th. contact me on zimride: http://www.zimride.com/ride/share?ride=465511 ",2012-10-11T08:50:41-05:00,emailnotfound,TRUE,collegestation,2012-10-11T08:50:41-05:00,austin
ride offered - college station to austin on fri 10/12 (college station),collegestation,http://collegestation.craigslist.org/rid/3330764620.html,"i'm offering a ride from college station to austin. 
leaving october 12th returning october 14th. alec grad student. i go to austin, waco, and houston from college station. contact me on zimride: http://www.zimride.com/ride/share?ride=486968 
i drive [...]",2012-10-10T22:49:57-05:00,emailnotfound,TRUE,collegestation,2012-10-12T22:49:57-05:00,austin
ride offered - college station to austin on fri 10/19 (college station),collegestation,http://collegestation.craigslist.org/rid/3330055918.html,"i'm offering a ride from college station to austin. 
leaving october 19th 12 pm returning october 19th evening . contact me on zimride: http://www.zimride.com/ride/share?ride=491607 ",2012-10-10T16:32:53-05:00,emailnotfound,TRUE,collegestation,2012-10-19T16:32:53-05:00,austin
ride offered - college station to frisco on thu 10/25 (college station),collegestation,http://collegestation.craigslist.org/rid/3329301005.html,"i'm offering a ride from college station to frisco. 
leaving october 25th returning october 28th. contact me on zimride: http://www.zimride.com/ride/share?ride=491251 ",2012-10-10T11:48:36-05:00,emailnotfound,TRUE,collegestation,2012-10-25T11:48:36-05:00,frisco
ride needed to austin and back to cs (cstat),collegestation,http://collegestation.craigslist.org/rid/3326903347.html,need to be at the austin airport by 4 this friday the 12th and my flight gets back monday the 14th at 4 and i need to get back to college station then. either leg of the trip would be appreciated. have money to pitch in for gas. contact me at 956.534 [...],2012-10-09T10:35:55-05:00,emailnotfound,FALSE,collegestation,2012-10-12T10:35:55-05:00,austin
looking for ride share to plano (college station),collegestation,http://collegestation.craigslist.org/rid/3321293720.html,"would like to hitch a ride to plano, tx to pick up my car. bought a new one and drove it back and left the other one there. willing to buy gas there (cash on delivery, i think $75 is fair). i am looking for a ride friday, october 12. would prefer you [...]",2012-10-06T17:02:26-05:00,emailnotfound,TRUE,collegestation,2012-10-12T17:02:26-05:00,plano
"ride needed: cs to austin, 10/14 (sun) (cs -&gt; austin)",collegestation,http://collegestation.craigslist.org/rid/3321061699.html,"ride needed: cs to austin, 10/14 (sunday) 
please email. will share expenses/gas.",2012-10-06T15:12:08-05:00,emailnotfound,TRUE,collegestation,2012-10-14T15:12:08-05:00,austin
ride offered - college station to houston on sat 10/6 (college station),collegestation,http://collegestation.craigslist.org/rid/3319031515.html,"i'm offering a ride from college station to houston. 
leaving october 6th returning october 7th. let's go houston, people! maybe i'll leave here one hour after noon on saturday, please ask for a ride, 'cause i'm online almost everytime! and i""ll retu [...]",2012-10-05T16:35:06-05:00,emailnotfound,TRUE,collegestation,2012-10-06T16:35:06-05:00,houston
ride offered - college station to austin on thu 10/11 (college station),collegestation,http://collegestation.craigslist.org/rid/3317621498.html,"i'm offering a ride from college station to austin. 
leaving october 11th returning october 14th. you don't have to share in anything except the driving (if i'm tired) contact me on zimride: http://www.zimride.com/ride/share?ride=465511 ",2012-10-05T04:24:17-05:00,emailnotfound,TRUE,collegestation,2012-10-11T04:24:17-05:00,austin
ride needed - bryan / cs to austin fri 05 oct (bryan),collegestation,http://collegestation.craigslist.org/rid/3314617467.html,"howdy 
looking for a ride to austin on friday 5 october. 
i can meet most anywhere in bcs and can get dropped off and get a ride from just about anywhere in or around austin. 
very flexible on time - would prefer afternoon. 
will help out with gas $. [...]",2012-10-03T18:17:01-05:00,emailnotfound,TRUE,collegestation,2012-10-05T18:17:01-05:00,austin
