title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
ride to deland from jacksonville (jacksonville),jacksonville,http://jacksonville.craigslist.org/rid/3381567083.html,"hello, 
i need a ride to deland today -- cash + gas. let me know if you can do it. 
kb",2012-11-02T11:56:04-04:00,emailnotfound,FALSE,jacksonville,2012-11-02T11:56:04-04:00,deland
ride offered to nyc (nyc),jacksonville,http://jacksonville.craigslist.org/rid/3376467561.html,"we are two driving from miami to nyc leaving tomorrow morning around 11. will pass through jacksonville in the afternoon. hoping to get to nyc in 2 days. split gas, tolls, etc. text 917.348.2838",2012-10-31T01:57:30-04:00,emailnotfound,TRUE,jacksonville,2012-10-31T01:57:30-04:00,nyc
need ride j-ville to tampa area,jacksonville,http://jacksonville.craigslist.org/rid/3373113053.html,"hi! i am visiting my parents (who live in bradenton) for thanksgiving and will need a ride from jacksonville around november 20, give or take one day on either side. i am happy to contribute gas money to the ride. i am in north carolina now, but will [...]",2012-10-29T15:34:42-04:00,emailnotfound,FALSE,jacksonville,2012-11-20T15:34:42-04:00,tampa
"ride to asheville, nc (jacksonville)",jacksonville,http://jacksonville.craigslist.org/rid/3363066029.html,"hello, i need a ride to asheville this saturday if anyone is going. i will help out with gas and am great company. i just really need to get back to asheville and do not have a car at this time. i would really appreciate it if anyone is going that wa [...]",2012-10-24T22:06:51-04:00,emailnotfound,FALSE,jacksonville,2012-10-27T22:06:51-04:00,asheville
heading to nyc after the election (jacksonville),jacksonville,http://jacksonville.craigslist.org/rid/3357034215.html,i am heading to the northeast on or about november 7 to 9. looking for a non smoking travel mate. i have a passat wagon. ,2012-10-22T14:08:11-04:00,emailnotfound,TRUE,jacksonville,2012-11-07T14:08:11-04:00,nyc
westbound ride offered to tx nm az or ca (jacksonville),jacksonville,http://jacksonville.craigslist.org/rid/3334828213.html,"leaving jax approx. oct 23 or 24. one-way only. it's okay if you are going just part of the way. 
car is a 2011 altima, and there would be room for you to bring a suitcase or two. you would need to pick up your own hotel tabs, of course, and contribu [...]",2012-10-21T13:19:35-04:00,emailnotfound,TRUE,jacksonville,2012-10-23T13:19:35-04:00,tx
to ing freedom commerce (oceanway),jacksonville,http://jacksonville.craigslist.org/rid/3351921925.html,"looking for a carpool from oceanway to ing on freedom commerce in baymeadows. 
monday thru friday, 8 am to 5 pm. 
shared cost of fuel. 
send me an email if you want to split gas costs. 
thanks",2012-10-20T08:16:48-04:00,emailnotfound,TRUE,jacksonville,2012-10-22T08:16:48-04:00,ing
rider(s) wanted: jacksonville to tallahassee sunday oct 21st (jax to tlh),jacksonville,http://jacksonville.craigslist.org/rid/3350886238.html,"leaving jacksonville at around 8pm on sunday the 21st and heading straight to tallahassee. 
my car is a lincoln town car, it's clean, safe, and reliable. no smoking and no drugs in the car please. 
ride is $20. i can pick up near the highway (i-295)  [...]",2012-10-19T17:24:38-04:00,emailnotfound,TRUE,jacksonville,2012-10-21T17:24:38-04:00,tallahassee
friday morning trip to orlando (jacksonville),jacksonville,http://jacksonville.craigslist.org/rid/3344831322.html,"i need one-way transportation to orlando for a business event at 10 a.m. friday in orlando. i have a ride back available. 
any business professionals open to carpooling to orlando on friday morning or is there an inexpensive shuttle or executive car  [...]",2012-10-17T08:44:16-04:00,emailnotfound,TRUE,jacksonville,2012-10-19T08:44:16-04:00,orlando
west jacksonville to downtown today (please!!!!),jacksonville,http://jacksonville.craigslist.org/rid/3342547709.html,"couple need a ride from west jacksonville (corner of herlong and foracker) to downtown for a job interview at 1:00 today. 
i don't have any funds until i get paid if i get the job. 
no sexual favors! 
904-729-0138",2012-10-16T09:58:29-04:00,emailnotfound,FALSE,jacksonville,2012-10-16T09:58:29-04:00,downtown
in need of a ride back to jax,jacksonville,http://jacksonville.craigslist.org/rid/3340669241.html,"i will be in need of a ride from sarasota-ish area back to jacksonville anywhere from wednesday the 24th to sunday the 27th. ill split gas $$ and listen/tell stories and i enjoy good music. 
please anyone let me know!! 
nine-4-one-3-zero-2-three-0-fi [...]",2012-10-15T13:44:19-04:00,emailnotfound,FALSE,jacksonville,2012-10-24T13:44:19-04:00,jax
professional needs ride from wside to baymeadows,jacksonville,http://jacksonville.craigslist.org/rid/3339391116.html,i am a professioanl female who is looking for a ride from the normandy hammond area to baymeadows rd. i work monday thru thursday 9 to 6 an friday 9 to 3....i could catch the bus home if need be but getting to work is the hardest. would be willing to [...],2012-10-14T21:43:17-04:00,emailnotfound,FALSE,jacksonville,2012-10-15T21:43:17-04:00,baymeadows
headed to ny 10/15 (daytona),jacksonville,http://jacksonville.craigslist.org/rid/3338778089.html,leaving tomorrow late afternoon early evening 3-6pm from daytona non stop to upstate ny i-95 to i-87 do you need a ride up north along the way of those interstates? if so text me 518-3161248,2012-10-14T16:19:24-04:00,emailnotfound,TRUE,jacksonville,2012-10-15T16:19:24-04:00,ny
ride provided to daytona,jacksonville,http://jacksonville.craigslist.org/rid/3336876676.html,leaving from jacksonville at 5 : 30 pm today and will be back to jacksonville tomorrow( anytime is okay for me).,2012-10-13T16:37:09-04:00,emailnotfound,TRUE,jacksonville,2012-10-13T16:37:09-04:00,daytona
rideshare to the fest in gainesville? (jacksonville/gainesville),jacksonville,http://jacksonville.craigslist.org/rid/3336205485.html,"my friend and i are flying in from new york to go to the fest this year (happening friday 10/26- sunday 10/28) but we may not have a ride there. i'm originally from jacksonville, my folks live near the san pablo area. if you're driving to gainesville [...]",2012-10-13T12:02:35-04:00,emailnotfound,FALSE,jacksonville,2012-10-26T12:02:35-04:00,the
ride offered from jaxonville to anywhere between and upto daytona,jacksonville,http://jacksonville.craigslist.org/rid/3332319151.html,"i will be leaving today as well as on 10 th or 11 th as your wish. 
please contact me if you need the ride. ",2012-10-11T16:39:56-04:00,emailnotfound,TRUE,jacksonville,2012-10-11T16:39:56-04:00,anywhere
jacksonville/st. augustine to tampa (cr210),jacksonville,http://jacksonville.craigslist.org/rid/3319394936.html,i will be driving to tampa tomorrow morning and i can take someone along for gas money. send me a reply if you are interested.,2012-10-05T20:33:09-04:00,emailnotfound,TRUE,jacksonville,2012-10-05T20:33:09-04:00,tampa
"need a ride to winnsboro, texas (jacksonville (ws))",jacksonville,http://jacksonville.craigslist.org/rid/3313624481.html,"hello; my name is squeoo and i'm looking to try and get a ride to texas, hopefully to winnsboro, between the dates 10/7/12 and 10/10/12; i might be able to help with gas a little bit, but i have been out of work for a very, very long time. i will pro [...]",2012-10-03T12:42:09-04:00,emailnotfound,FALSE,jacksonville,2012-10-07T12:42:09-04:00,winnsboro
ride offered - jacksonville to counterpoint on wed 9/26 (jacksonville),jacksonville,http://jacksonville.craigslist.org/rid/3283277091.html,"i'm offering a ride from jacksonville to counterpoint. 
leaving september 26th returning september 30th. insanity friendly lol. driving in a pickup contact me on zimride: http://www.zimride.com/ride/share?ride=462616 ",2012-09-19T19:18:14-04:00,emailnotfound,TRUE,jacksonville,2012-09-26T19:18:14-04:00,counterpoint
