title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
anyone heading to the coast? (or coast),corvallis,http://corvallis.craigslist.org/rid/3388861773.html,hey there! i'm an osu student looking for a rideshare to/from the or coastline. i need to get out there to collect some samples for a project and would also like to do some tide-pooling. i can offer gas moneys and i'm free to go anytime on thursday t [...],2012-11-05T12:38:49-08:00,emailnotfound,FALSE,corvallis,2012-11-05T12:38:49-08:00,the
ride offered - corvallis to tahoe city on sun 11/18 (corvallis),corvallis,http://corvallis.craigslist.org/rid/3388290342.html,"i'm offering a ride from corvallis to tahoe city. 
leaving november 18th. driving back to tahoe city on sunday morning, i could go down the 395 through susanville too, haven't decided yet. contact me on zimride: http://www.zimride.com/ride/share?ride [...]",2012-11-05T09:17:36-08:00,emailnotfound,TRUE,corvallis,2012-11-18T09:17:36-08:00,tahoe
ride offered (11/5): corvallis to portland (corvallis),corvallis,http://corvallis.craigslist.org/rid/3387084504.html,i'm headed up to north portland tomorrow (11/5/12) early in the morning. i need to be there by 8:30am at the latest so i'm thinking leaving here around 5:30am ish. i have room for up to three additional people. i can drop you off along the way if it  [...],2012-11-04T17:29:03-08:00,emailnotfound,TRUE,corvallis,2012-11-05T17:29:03-08:00,portland
"driving to eureka,ca",corvallis,http://corvallis.craigslist.org/rid/3387038766.html,my name is james and i am driving from corvallis @9:00am tuesday to eureka. ,2012-11-04T17:02:25-08:00,emailnotfound,FALSE,corvallis,2012-11-06T17:02:25-08:00,eureka
"corvallis to eugene, monday or tuesday (corvallis to eugene)",corvallis,http://corvallis.craigslist.org/rid/3385949185.html,"hello, are you heading south to eugene? i am in need of a ride on monday or tuesday, nov. 5th or 6th. let me know if you would have space for me and my pack, 541.740.0200! 
thanks!!!!!",2012-11-04T08:15:22-08:00,emailnotfound,FALSE,corvallis,2012-11-05T08:15:22-08:00,eugene
ride offered to pdx sunday eve 11/4 (corvallis),corvallis,http://corvallis.craigslist.org/rid/3385445500.html,"hi there! gf and i will be leaving corvallis around 9 pm towards portland, let me know if you'd need a ride 
call/text 
nate - 541-ninefivefour-8785",2012-11-04T00:16:32-07:00,emailnotfound,TRUE,corvallis,2012-11-04T00:16:32-07:00,pdx
offered: roundtrip corvallis to portland friday (corvallis 2 portland roundtrip),corvallis,http://corvallis.craigslist.org/rid/3313511897.html,"im going to portland... 
i'm asking 10 dollars gas ^^; but if that's too much, 5 will do! i will be returning monday or sunday evening and you can 
catch a ride for free.",2012-11-01T20:23:08-07:00,emailnotfound,TRUE,corvallis,2012-11-05T20:23:08-07:00,portland
need ride: corvallis to pdx 11/1 or 11/2(hopefully am),corvallis,http://corvallis.craigslist.org/rid/3380620570.html,"heyo, 
my names ian and i need to get up to portland friday 11/1, ideally before noon, for a meeting at 4pm. if you are leaving tonight or anytime tomorrow i would love a ride. if you have space i can help with gas. let me know quick as ya like, 5o3  [...]",2012-11-01T18:48:25-07:00,emailnotfound,FALSE,corvallis,2012-11-01T18:48:25-07:00,pdx
ride offered - corvallis to oakland on mon 11/5 (corvallis),corvallis,http://corvallis.craigslist.org/rid/3378629819.html,"i'm offering a ride from corvallis to oakland. 
leaving november 5th returning november 6th. call nick 541-760-359...last number is between 2 and 4.willing to pick up in eugene, or or anywhere on the way. going to livermore, ca but willing to drop of [...]",2012-10-31T23:01:38-07:00,emailnotfound,TRUE,corvallis,2012-11-05T23:01:38-07:00,oakland
corvallis to eugene airport 11/2,corvallis,http://corvallis.craigslist.org/rid/3378169488.html,"if anyone is going down to eugene airport on fri nov 2, that will get into the airport by 3:30 i have $15 in gas money. its okay if its earlier than that as well. 
please email me. my original flight home was cancelled due to the hurricane and my rid [...]",2012-10-31T16:36:27-07:00,emailnotfound,FALSE,corvallis,2012-11-02T16:36:27-07:00,eugene
need ride corvallis to eug tomorrow (11/1) morning,corvallis,http://corvallis.craigslist.org/rid/3377794008.html,"early as possible. i can give gas money. a ride would be so appreciated! thank you. 
call/text: 
503 3one0 four28nine.",2012-10-31T13:28:31-07:00,emailnotfound,TRUE,corvallis,2012-11-01T13:28:31-07:00,eug
corvallis to sisters/bend  (sunday or monday),corvallis,http://corvallis.craigslist.org/rid/3369670503.html,"i need a ride from corvallis to sisters on either sunday or monday. i'll give you money for gas, i've got a couple bags with me but not much. text or call me at (503) 385-6803. or email me alexjcristiano@gmail.com. 
thanks, alex.",2012-10-27T18:08:40-07:00,emailnotfound,FALSE,corvallis,2012-10-29T18:08:40-07:00,sisters/bend
i need a ride to pdx (corvallis),corvallis,http://corvallis.craigslist.org/rid/3369079791.html,"i'm looking for a ride to portland airport tomorrow afternoon 10/28/12. i can help with gas. 
thanks, 
chris ",2012-10-27T12:46:53-07:00,emailnotfound,TRUE,corvallis,2012-10-28T12:46:53-07:00,pdx
ride needed: corvallis to pdx friday 10/26 (near campus),corvallis,http://corvallis.craigslist.org/rid/3308320435.html,"hi, i'm looking for a ride north friday morning 10/26. i have class until 11, but would ideally like to leave right after that. i'm heading up to meet up with friends for a festival and just need a lift. i'm willing to chip in for gas money and conve [...]",2012-10-24T20:26:34-07:00,emailnotfound,FALSE,corvallis,2012-10-26T20:26:34-07:00,pdx
"ride needed from corvallis to pdx, 10/26 (corvallis-pdx)",corvallis,http://corvallis.craigslist.org/rid/3361395267.html,"please help me get from osu to pdx friday afternoon! i'm hoping to leave between 3:30-7:00 p.m., and i'd like to be dropped off in se/belmont area, but i'm pretty flexible. 
will obviously help with gas $$! 
cheers!",2012-10-24T07:29:57-07:00,emailnotfound,FALSE,corvallis,2012-10-26T07:29:57-07:00,pdx
ride needed- corvallis to pdx early morning 10/28 (corvallis),corvallis,http://corvallis.craigslist.org/rid/3360918698.html,"i am looking for a ride from corvallis to se pdx sunday morning (10/28) pretty early. i need to be in se pdx by probably 7:45, 8 at the latest. happy to contribute gas money!",2012-10-23T22:53:37-07:00,emailnotfound,FALSE,corvallis,2012-10-28T22:53:37-07:00,pdx
seattle trip 10/26-10/28 (corvallis to seattle and back),corvallis,http://corvallis.craigslist.org/rid/3360023511.html,"i am planning to drive from corvallis to seattle for the weekend, leaving friday 10/26 and returning sunday 10/28. friday will be a departure time around 1-2 pm, and plan on returning around 4-5 pm on sunday. 
i would appreciate money for gas (probab [...]",2012-10-23T14:13:56-07:00,emailnotfound,TRUE,corvallis,2012-10-26T14:13:56-07:00,seattle
driving to pdx from corvallis area wed pm 10/24,corvallis,http://corvallis.craigslist.org/rid/3359604831.html,"asking $15 for gas. departure time flexible. email if you are interested. room for additional passengers/some luggage (no dogs). 
rich",2012-10-23T11:36:56-07:00,emailnotfound,TRUE,corvallis,2012-10-24T11:36:56-07:00,pdx
i need a ride from corvallis to pdx 10/26 (sw pdx barbur exit),corvallis,http://corvallis.craigslist.org/rid/3358188360.html,"hey, 
i am a sophomore at osu and i am looking for a ride sometime this friday 10/26. if possible looking for a ride back to corvallis the 27th around 6pm? please let me know! and of course some gas money will be provided. 
you may call or text for q [...]",2012-10-22T19:21:53-07:00,emailnotfound,FALSE,corvallis,2012-10-26T19:21:53-07:00,pdx
i'm driving to san francisco friday (corvallis to san fran.),corvallis,http://corvallis.craigslist.org/rid/3355817646.html,"hello, i'm driving to san francisco this friday the 26 of october. if you need a ride there or anywhere along the way by i-5 email me. if you want to split gas with me, and have good stories to tell, email me please 
thanks ",2012-10-21T20:47:00-07:00,emailnotfound,TRUE,corvallis,2012-10-26T20:47:00-07:00,san
"corvallis to portland nahn meetings (corvallis, albany, salem)",corvallis,http://corvallis.craigslist.org/rid/3354812378.html,looking for local (nahn) national association of hispanic nurse members to rideshare monthly (every third thursday of the month) from corvallis to portland (pcc climb building near omsi). email if interested. ,2012-10-21T11:45:16-07:00,emailnotfound,TRUE,corvallis,2012-10-22T11:45:16-07:00,portland
help! oregon to greeley(denver) colorado (albany oregon),corvallis,http://corvallis.craigslist.org/rid/3354677808.html,"need to get to greeley(denver)! my dad has cancer. i'll be ready to leave on the 27th(flexible on the date). have license, & can help with gas. i'm 35, female, and always up for an adventure, unless... your not... then neither am i.lol. if interested [...]",2012-10-21T10:45:02-07:00,emailnotfound,TRUE,corvallis,2012-10-27T10:45:02-07:00,greeley
corvallis to portland sunday @11:30 am roundtrip (corvallis to portland roundtrip),corvallis,http://corvallis.craigslist.org/rid/3334953707.html,"asking ......10 dollars in gas. can drop you off anywhere i-5 n to pioneer square. leaving at 11:30 am this sunday, 
returning around 7 roundtrip. 
call five4one- five7one - 8zero9three. 
thanks!",2012-10-20T21:57:58-07:00,emailnotfound,TRUE,corvallis,2012-10-21T21:57:58-07:00,portland
