title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
ride offered - richmond to fredericksburg on sat 11/10 (richmond),richmond,http://richmond.craigslist.org/rid/3395066862.html,"i'm offering a ride from richmond to fredericksburg. 
leaving november 10th returning november 11th. contact me on zimride: http://www.zimride.com/ride/share?ride=521910 ",2012-11-08T10:04:48-05:00,emailnotfound,TRUE,richmond,2012-11-10T10:04:48-05:00,fredericksburg
vcu area to fairfax county area  (richmond),richmond,http://richmond.craigslist.org/rid/3394983686.html,"hi. i am a vcu business student. my permanent resident is northern va in the annandale/falls church area. i usually travel to n.va every other weekend. i am going for the weekend of thanksgiving from vcu on wedn. morning to n.va, then coming back on  [...]",2012-11-08T09:23:55-05:00,emailnotfound,TRUE,richmond,2012-11-12T09:23:55-05:00,fairfax
richmond to detroit (richmond to det),richmond,http://richmond.craigslist.org/rid/3385100708.html,"hello, my name is chris and i am driving to detroit from richmond friday nov 9 at around 2pm. i am looking for someone to pitch in on gas money. i can drop you off somewhere that is on the way. if interested email me or text me at 804-901-7721. ",2012-11-06T13:54:11-05:00,emailnotfound,TRUE,richmond,2012-11-09T13:54:11-05:00,detroit
richmond to williamsburg (mcv to williamsburg),richmond,http://richmond.craigslist.org/rid/3385461545.html,i am driving to williamsburg this tuesday nov 6 in the morning. i am willing to drop you off if you can pitch in on gas. if interested email me or text me at 804-901-7721. thanks,2012-11-06T13:54:06-05:00,emailnotfound,TRUE,richmond,2012-11-06T13:54:06-05:00,williamsburg
round trip to cleveland oh-can pickup/deliver stuff 11/11-11/13 (ric - cleveland oh - ric),richmond,http://richmond.craigslist.org/rid/3389561293.html,"i will be making a round trip from richmond to cleveland ohio, starting here on 11/11 in the early hours. i can do a door-to-door pickup or delivery of stuff that fits in the trunk of my standard 4-door sedan for gas dollar$. passing thru nw virginia [...]",2012-11-05T20:52:59-05:00,emailnotfound,TRUE,richmond,2012-11-11T20:52:59-05:00,cleveland
offering ride to polls tomorrow (museum district),richmond,http://richmond.craigslist.org/rid/3389050870.html,if anyone needs a ride to a polling station in richmond let me know. i will be free after five pm tomorrow and don't want to see anyone miss out on their chance to vote due to lack time/transportation. if this is still up i am still available to help [...],2012-11-05T16:51:36-05:00,emailnotfound,FALSE,richmond,2012-11-05T16:51:36-05:00,polls
ride offered - richmond to california on thu 11/8 (richmond),richmond,http://richmond.craigslist.org/rid/3387769192.html,"i'm offering a ride from richmond to california. 
leaving november 8th. this ride may begin in norfolk, va... i'll know more in 48 hours... i'd like to drive without any overnight stops -- but this depends on a few factors...picking up people along t [...]",2012-11-05T08:41:21-05:00,emailnotfound,TRUE,richmond,2012-11-08T08:41:21-05:00,california
offering ride from charlottesville to dc/baltimore/philly/nyc,richmond,http://richmond.craigslist.org/rid/3383731978.html,"i'll be heading up from charlottesville, va to new york on sunday november 11th. if you need to go there or anywhere on the way (trenton, philly, baltimore, dc, nova, etc.), drop me a line. i can drop you off anywhere convenient. fixed rate gas price [...]",2012-11-03T11:10:28-04:00,emailnotfound,TRUE,richmond,2012-11-11T11:10:28-04:00,dc/baltimore/philly/nyc
"downtown silver spring, md to brooklyn, ny - $30 (dc/ny)",richmond,http://richmond.craigslist.org/rid/3381294113.html,"so i was gonna take the train, but that's not gonna happen, so i'm renting a car instead. i have 3 seats for anyone headed to brooklyn. $30 each. i'm leaving silver spring around 3-3:30pm today (friday 11/2). let me know if you wanna come along for t [...]",2012-11-02T09:59:56-04:00,emailnotfound,TRUE,richmond,2012-11-02T09:59:56-04:00,brooklyn
richmond to myrtle beach saturday (ric - mb sat),richmond,http://richmond.craigslist.org/rid/3365243818.html,"going to myrtle beach saturday morning. returning sunday via fayetteville. room for one person and luggage. 
one way or round trip. can drop off along the way.",2012-11-02T08:32:45-04:00,emailnotfound,TRUE,richmond,2012-11-05T08:32:45-04:00,myrtle
"ride offer: richmond to durham, to nov 8th, back nov 12th (richmond main stree station)",richmond,http://richmond.craigslist.org/rid/3380558187.html,"round trip megabus tickets from richmond, va to durham, nc. 
total for $8. 
here is the trip information 
thu, nov 8 2012 
depart richmond, va, the plaza at main street station on november 8, 2012 3:00 pm arrive durham, nc, willard st. outside of dur [...]",2012-11-01T21:11:09-04:00,emailnotfound,TRUE,richmond,2012-11-08T21:11:09-04:00,durham
264.4074260 door to door richmond va private shuttle to airport,richmond,http://richmond.craigslist.org/rid/3378825279.html,....,2012-11-01T07:55:00-04:00,emailnotfound,TRUE,richmond,2012-11-05T07:55:00-04:00,door
ride offer to washington dc or new york (richmond),richmond,http://richmond.craigslist.org/rid/3378719832.html,"if you are in richmond or a surrounding city looking for a ride to either washington dc or new york in the morning, please do contact me asap at 410.two nine two.two zero four nine. call or text with name, number, pick up and drop off locations. leav [...]",2012-11-01T04:49:53-04:00,emailnotfound,TRUE,richmond,2012-11-01T04:49:53-04:00,washington
nees ride to new orleans,richmond,http://richmond.craigslist.org/rid/3378205042.html,"one 27 yr old artist & 4 month puppy plus luggage to nola asap 
split gas tolls & driving. valid ny drivers license 
in charlottesville, can get to rva if you prefer to take 85 over 81 ",2012-10-31T19:57:47-04:00,emailnotfound,FALSE,richmond,2012-10-31T19:57:47-04:00,new
trying to get to roanoke (or somewhere in the direction)  friday (rva to roanoke),richmond,http://richmond.craigslist.org/rid/3375819490.html,"my name is austin, i'm trying to find someone that is leaving richmond and heading towards roanoke (64 west) on friday. i have some gas money that i can offer too. if not roanoke, anywhere near 81 would work too. i'm a nice guy, 21 yr old student jus [...]",2012-10-30T18:43:37-04:00,emailnotfound,FALSE,richmond,2012-10-36T18:43:37-04:00,get
rva to nova (leesburg/sterling),richmond,http://richmond.craigslist.org/rid/3374826313.html,"i'm looking for a ride to nova this up coming thursday or friday i will gladly throw some gas money your way, i live in the fan area. 
thank you.",2012-10-30T12:08:11-04:00,emailnotfound,FALSE,richmond,2012-10-36T12:08:11-04:00,nova
"ride offered - driving to durham, nc (westend)",richmond,http://richmond.craigslist.org/rid/3372538115.html,"driving to durham, nc on friday, november 16th. leaving at 3pm. ride offered and can take drop you off anywhere along the way. i am driving 95s -&gt; 85s. pitch in for gas and we'll be good. 
if you need a ride back, i am leaving sunday morning and r [...]",2012-10-29T12:01:46-04:00,emailnotfound,TRUE,richmond,2012-11-16T12:01:46-04:00,durham
ride needed to texas 11/22/12 ( going west...),richmond,http://richmond.craigslist.org/rid/3369340176.html,"i'm looking for a ride to texas november 23... 
i can help with gas and drive too... 
clean, mature, retired guy, great talker and 
easy going. thanks...",2012-10-27T17:50:44-04:00,emailnotfound,FALSE,richmond,2012-11-22T17:50:44-04:00,texas
ride offered from richmond to raleigh on sunday 28,richmond,http://richmond.craigslist.org/rid/3369250572.html,"hello there! i'd like to offer you a ride to raleigh this sunday (the 28th). :) we'll be heading out of d.c. in the afternoon, passing through richmond, and getting back to raleigh sometime in the evening. we can drop you off anywhere along the way a [...]",2012-10-27T17:06:04-04:00,emailnotfound,TRUE,richmond,2012-10-28T17:06:04-04:00,raleigh
ride offered to dc: fri 11-9 (richmond to dc),richmond,http://richmond.craigslist.org/rid/3367974719.html,"i am driving from richmond to dc on friday afternoon, nov 9th. apprx 2 pm. 
anyone who needs a point-to-point ride and can pay $20 is welcome! 
can provide references... stuart",2012-10-27T03:40:18-04:00,emailnotfound,TRUE,richmond,2012-11-09T03:40:18-04:00,dc
ride needed richmond to staunton monday 10/29,richmond,http://richmond.craigslist.org/rid/3367377269.html,"hi! i am looking for a ride from richmond to staunton monday afternoon. i am about to go on a roadtrip this weekend and my friends are driving, but i will end up in richmond with no way back to my car in staunton. if anybody is driving over to i-81 o [...]",2012-10-26T19:17:26-04:00,emailnotfound,FALSE,richmond,2012-10-29T19:17:26-04:00,staunton
driving to nyc (pickup - anywhere in rva dropoff - anywhere in nyc),richmond,http://richmond.craigslist.org/rid/3366833106.html,"driving up to manhattan tonight and looking to share travel expenses. my f-150 eats gas, so your share of gas and tolls is $50.....but i will drop you off at your final destination. 
this ride-share is for only (1) person (pet friendly) and only to n [...]",2012-10-26T15:15:44-04:00,emailnotfound,TRUE,richmond,2012-10-26T15:15:44-04:00,nyc
"richmond, va to ct, ri or boston (richmond, va)",richmond,http://richmond.craigslist.org/rid/3365895746.html,"need boat trailer ( empty, no boat) hauled from richmond area, to anywhere along ct, ri coast, or even boston area in next two weeks (10/29-11/14) would require you to have a 2"" tow hitch. paul 781 264-5150",2012-10-26T08:35:00-04:00,emailnotfound,TRUE,richmond,2012-10-29T08:35:00-04:00,ct
in need for somebody to drive my car (richmond to washington dc),richmond,http://richmond.craigslist.org/rid/3363895519.html,dear all i need somebody to drive me and my family to and from washington dc to richmond on the sameday.as i am new to driving i am not used to driving on highways.you shall drive my car and i shall pay for gas and everything.all you need to do is dr [...],2012-10-25T11:16:24-04:00,emailnotfound,FALSE,richmond,2012-10-29T11:16:24-04:00,drive
looking for ride to boston 10/30 (rva),richmond,http://richmond.craigslist.org/rid/3363389182.html,"hi. i am looking to split drive time and/or gas to boston ma on tuesday oct 30. 
i can leave anytime on tuesday oct 30th. inuding midnight as i drive taxi overnight so im used to it and actually prefer night driving! im visiting friends and fam up th [...]",2012-10-25T03:07:27-04:00,emailnotfound,FALSE,richmond,2012-10-30T03:07:27-04:00,boston
ride needed to alexandria/dc thursday(friday?),richmond,http://richmond.craigslist.org/rid/3362829875.html,need ride to alexandria tomorrow day or eve is fine. have gas cash for you. nonsmoker cleancut educated employed.,2012-10-24T19:57:21-04:00,emailnotfound,FALSE,richmond,2012-10-24T19:57:21-04:00,alexandria/dc
richmond to knoxville tn (mechanicsville),richmond,http://richmond.craigslist.org/rid/3361891291.html,"help me see my sister i have not seen since 1985. this trip planned for thanksgiving goes out west 64 to 81 and then south all the way to knoxville, less than 8 hours total each way. 
if you can go with me or need a ride, even part way let me know i  [...]",2012-10-24T13:33:15-04:00,emailnotfound,FALSE,richmond,2012-10-29T13:33:15-04:00,knoxville
driving to florida 10/24 (anywhere along 95),richmond,http://richmond.craigslist.org/rid/3360576632.html,i'm leaving very early tomorrow morning ( wednesday) for south florida. i can take you anywhere along 95 from baltimore to palm beach. driving brand new 6 passenger van. small dog okay and light smoking okay. ,2012-10-23T21:31:17-04:00,emailnotfound,TRUE,richmond,2012-10-24T21:31:17-04:00,florida
ride offered - richmond to albany (mechanicville) on fri 10/26 (richmond),richmond,http://richmond.craigslist.org/rid/3351951192.html,"i'm offering a ride from richmond to albany ny (mechanicville). 
leaving october 26th returning october 29th. going near annapolis, philly, nyc and albany ny on the way up. can include baltimore and dc for the return trip cool laid back guy, looking  [...]",2012-10-20T08:40:47-04:00,emailnotfound,TRUE,richmond,2012-10-26T08:40:47-04:00,albany
need ride to work hopewell (tri-cities) to richmond weekly,richmond,http://richmond.craigslist.org/rid/3351886767.html,"in need of a ride / transportation service to & possibly from work daily around 6am (monday through friday, possible saturdays on occassion) from hopewell, va (or nearby tri-city location) to my construction job site in richmond, va at the richmond c [...]",2012-10-20T07:41:41-04:00,emailnotfound,TRUE,richmond,2012-10-22T07:41:41-04:00,work
