title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
headed east to chicago.,omaha,http://omaha.craigslist.org/rid/3370659435.html,"full size truck going to chicago. i can tow a trailer, dolly, anything. have room for 2 passengers, and lots of cargo. trying to leave asap. can drop off anywhere along the way. 702.900.7992. 
in las vegas now",2012-10-28T12:27:12-05:00,emailnotfound,TRUE,omaha,2012-10-28T12:27:12-05:00,chicago
need a ride  (to springfield mo),omaha,http://omaha.craigslist.org/rid/3359787943.html,i am pregnant and my brother and i need a ride to springfield mo on the date of october 31st or november 1st we are trying to start a new life and we would like help please contact me at (402)813-3058 if you can help thank you and god bless,2012-10-23T14:43:08-05:00,emailnotfound,FALSE,omaha,2012-10-31T14:43:08-05:00,springfield
"trying to get to bemidji, mn (bemidji, mn)",omaha,http://omaha.craigslist.org/rid/3359105007.html,"trying to get to bemidji, minnesota by the end of this week to start a job which will last through the winter. i am supposed to winterize someone""s house in exchange for staying there throught until spring. really need this ride, have gas money. also [...]",2012-10-23T10:40:13-05:00,emailnotfound,FALSE,omaha,2012-10-29T10:40:13-05:00,get
50/50 on gas expense (omaha  to k.c.),omaha,http://omaha.craigslist.org/rid/3355555763.html,"heading out (one way only) towards kansas city area tomorrow (monday, oct. 22nd). 
i have an an a.m. appt. in omaha that should be over by approx. 8 or 8:30 am at the very latest, and then i have another appt. in k.c. area at 12:30 pm, so time will d [...]",2012-10-21T19:56:07-05:00,emailnotfound,TRUE,omaha,2012-50-50T19:56:07-05:00,k.c
ride offered - omaha to sioux falls on mon 10/22 (omaha),omaha,http://omaha.craigslist.org/rid/3347152838.html,"i'm offering a ride from omaha to sioux falls. 
leaving october 22nd. i have been a flight attendant for 26 years, live in sioux falls now, based in phoenix. i often drive between sioux falls to minneapolis, or to omaha depending on where i can get f [...]",2012-10-18T06:37:39-05:00,emailnotfound,TRUE,omaha,2012-10-22T06:37:39-05:00,sioux
ride to and from work needed (west omaha),omaha,http://omaha.craigslist.org/rid/3341722819.html,i need a ride from around 144th and center to around 108th and l monday - friday by 8 am and then the other direction after 5. would anybody be going that way that would want a passenger that's willing to pay a reasonable amount or do you know of any [...],2012-10-15T20:02:37-05:00,emailnotfound,FALSE,omaha,2012-10-15T20:02:37-05:00,and
"omaha to fort collins, co (oct 23/24(ish))",omaha,http://omaha.craigslist.org/rid/3335243611.html,"ride offered from omaha to fort collins or denver, co 
oct 23-24th ish. 
split gas, great conversation with a 26 yr old girl on a journey",2012-10-12T20:26:03-05:00,emailnotfound,TRUE,omaha,2012-23-24T20:26:03-05:00,fort
going to little rock this weekend (144th and maple),omaha,http://omaha.craigslist.org/rid/3330925527.html,anyone want to share a ride? i will go on friday evening and start to come back on monday afternoon.,2012-10-11T01:43:47-05:00,emailnotfound,TRUE,omaha,2012-10-15T01:43:47-05:00,little
dependable ride needed (carter lake to cb),omaha,http://omaha.craigslist.org/rid/3312557709.html,"for about two months, i need a ride for the following: 
mondays, carter lake to tj by 7, then to wilson, then to work by 8am 
tuesday -- friday, carter lake, to wilson jr high, to my work in downtown cb by 8am 
both schools are on my way to work, so  [...]",2012-10-02T20:55:44-05:00,emailnotfound,TRUE,omaha,2012-10-08T20:55:44-05:00,cb
"omaha to denver, eventually az (omaha)",omaha,http://omaha.craigslist.org/rid/3283858035.html,"i'll be leaving for arizona friday evening sept 21. passing through denver, co. 
i have room for maybe 2. small coupe car. all i ask is you pay some gas. i have a fb profile to prove i'm a real person. (: if i have any ?s, go ahead & shoot me a msg. ",2012-09-20T01:29:47-05:00,emailnotfound,TRUE,omaha,2012-09-21T01:29:47-05:00,denver
omaha to kci for two! 9/19  (9/20 early morning!),omaha,http://omaha.craigslist.org/rid/3283042467.html,from omaha to kci airport! two people will pay $75.00 402-709-0736,2012-09-19T16:28:11-05:00,emailnotfound,TRUE,omaha,2012-09-19T16:28:11-05:00,kci
