title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
need ride santa barbara to westwood dec. 8th,santabarbara,http://santabarbara.craigslist.org/rid/3415085460.html,i need a ride from sb to westwood on dec 8th. i will split the cost of gas. please let me know if you are going. thanks!,2012-11-16T16:40:36-08:00,emailnotfound,FALSE,santabarbara,2012-12-08T16:40:36-08:00,westwood
ride offered - sb to bay area tues 11/20 (oakland),santabarbara,http://santabarbara.craigslist.org/rid/3414958451.html,offering a ride to oakland on tuesday afternoon. i will most likely leave sb around 3:30 - 4 pm. i can drop you off at a bart station or at your destination as long as it's on the way or close to oakland. asking for $40. let me know if you need a rid [...],2012-11-16T15:36:46-08:00,emailnotfound,TRUE,santabarbara,2012-11-20T15:36:46-08:00,bay
ride offered - goleta to la on thu 11/22 (goleta),santabarbara,http://santabarbara.craigslist.org/rid/3414888361.html,"i'm offering a ride from goleta to los angeles. 
leaving november 22nd returning november 24th. contact me on zimride: http://www.zimride.com/ride/share?ride=537896 ",2012-11-16T15:03:28-08:00,emailnotfound,TRUE,santabarbara,2012-11-22T15:03:28-08:00,la
ride offered sb to sacramento 11/20 (sb --&gt; sactown),santabarbara,http://santabarbara.craigslist.org/rid/3414748951.html,"i'll be driving from santa barbara to sacramento area on nov 20th. i can pick you up anywhere in the santa barbara area and drop you off anywhere reasonably along the way to the sacramento international airport. my trunk is filled, but the passenger  [...]",2012-11-16T14:02:23-08:00,emailnotfound,TRUE,santabarbara,2012-11-20T14:02:23-08:00,sacramento
ride offered - santa barbara to la on sat 11/17 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3414713665.html,"i'm offering a ride from santa barbara to los angeles. 
leaving november 17th. we have destinations in pasadena and downtown l.a. but are pretty flexible in terms of where we can drop you off. contact me on zimride: http://www.zimride.com/ride/share? [...]",2012-11-16T13:47:44-08:00,emailnotfound,TRUE,santabarbara,2012-11-17T13:47:44-08:00,la
11/17 or 11/18 ride needed from santa ynez to sf,santabarbara,http://santabarbara.craigslist.org/rid/3413846782.html,"i could meet you on the 101/154 ,if you come through. i am a traveler from germany ,my name is heidi. please, call on 714 322 9839",2012-11-16T08:21:27-08:00,emailnotfound,FALSE,santabarbara,2012-11-17T08:21:27-08:00,sf
ride offered goleta to la/usc area friday nov 16 (goleta),santabarbara,http://santabarbara.craigslist.org/rid/3413289008.html,"i'm leaving from goleta at noon and driving to downtown la (usc area). i can pick up people in iv or sb and drop off anywhere along the way for $15. also, i will be heading back to sb sometime on sunday and can give a ride. call, text, or send me an  [...]",2012-11-16T00:29:25-08:00,emailnotfound,TRUE,santabarbara,2012-11-16T00:29:25-08:00,la/usc
iv to oc wednesday morning (isla vista),santabarbara,http://santabarbara.craigslist.org/rid/3413201683.html,"ucsb student going home for thanksgiving weekend, got 2 spots available, spacious buick, 20 for gas. 
email or call/txt 7148337955 thanks :)",2012-11-15T22:25:49-08:00,emailnotfound,TRUE,santabarbara,2012-11-21T22:25:49-08:00,oc
ride needed to san diego 11/21 (sb-sd),santabarbara,http://santabarbara.craigslist.org/rid/3413177886.html,"ride needed. sbcc student headed south to san diego on wednesday 21st or thursday 22nd. i can talk, or just chill and listen to music. dont care if you smoke. can pay for some gas and lunch. i like to skateboard, make art, and enjoy a good beer. tryi [...]",2012-11-15T22:00:17-08:00,emailnotfound,FALSE,santabarbara,2012-11-21T22:00:17-08:00,san
ucsb to palmdale/lancaster,santabarbara,http://santabarbara.craigslist.org/rid/3413111130.html,"i am going to be driving up to palmdale/lancaster on the wednesday before thanksgiving (11/21/2012) at around 11ish. i can wait a bit longer if need be. all i ask is $10 per passenger for gas. i have an aux port, so if you wish to listen to your musi [...]",2012-11-15T20:59:22-08:00,emailnotfound,TRUE,santabarbara,2012-11-21T20:59:22-08:00,palmdale/lancaster
offered sb to colorado ,santabarbara,http://santabarbara.craigslist.org/rid/3412896569.html,leaving sat 11/17 getting to co on sunday,2012-11-15T18:32:43-08:00,emailnotfound,TRUE,santabarbara,2012-11-17T18:32:43-08:00,colorado
need ride sb iv to oakland 11/21 return 11/25  $100,santabarbara,http://santabarbara.craigslist.org/rid/3412867601.html,"it's worth $100 to me to get my son henry home for thanksgiving. he gets off at 3pm wednesday, and will be need to go back down sunday. anyone?",2012-11-15T18:15:28-08:00,emailnotfound,FALSE,santabarbara,2012-11-21T18:15:28-08:00,oakland
"bring stuff (not me, only 1 forgotten item!) from sb to slo area? (atascadero)",santabarbara,http://santabarbara.craigslist.org/rid/3412711510.html,"hi, 
i forgot something at home and i'm headed out to go skiing tomorrow at 5pm. 
i'm hoping you can pick it up from my roommate and bring it with you on your way north any time from now until dropping it off tomorrow here in atascadero at 5pm (that' [...]",2012-11-15T16:49:31-08:00,emailnotfound,TRUE,santabarbara,2012-11-15T16:49:31-08:00,slo
santa barbara to san diego/alpine (leaving downtown sb),santabarbara,http://santabarbara.craigslist.org/rid/3412432692.html,"i am driving a toyota sedan with 4 available seats to san diego, ca, passing through la, leaving tomorrow afternoon around 4pm. returning sunday afternoon at any time that works for everybody. please contact me at your earliest convenience. ",2012-11-15T14:36:35-08:00,emailnotfound,TRUE,santabarbara,2012-11-15T14:36:35-08:00,san
ride offered - ventura to berkeley on sun 11/18 (ventura),santabarbara,http://santabarbara.craigslist.org/rid/3412125072.html,"i'm offering a ride from ventura to berkeley. 
leaving november 18th. taking the 101 all the way contact me on zimride: http://www.zimride.com/ride/share?ride=535247 
i drive a 2004 toyota solara. ",2012-11-15T12:26:25-08:00,emailnotfound,TRUE,santabarbara,2012-11-18T12:26:25-08:00,berkeley
"looking for ride, sb to bay area, thanksgiving. $$$$ (santa barbara)",santabarbara,http://santabarbara.craigslist.org/rid/3400854392.html,"i need a ride from santa barbara to the bay area for thanksgiving weekend. leaving that weds or thurs and returning that sunday. will cover half the gas to get me wherever you are going in the bay. alternatively, i will pay for all of your gas both w [...]",2012-11-15T11:40:51-08:00,emailnotfound,FALSE,santabarbara,2012-11-21T11:40:51-08:00,bay
ride offered:ucsb to san jose wed. nov 21st,santabarbara,http://santabarbara.craigslist.org/rid/3405208335.html,"leaving home to san jose early wednesday morning, probably around 5ish. will need some gas contributions, prices depend on how many ride.let me know if you'd like a ride! ",2012-11-15T11:35:31-08:00,emailnotfound,TRUE,santabarbara,2012-11-21T11:35:31-08:00,san
ride offered - santa barbara to oceanside on fri 11/16 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3411804160.html,"i'm offering a ride from santa barbara to oceanside. 
leaving november 16th returning november 18th. contact me on zimride: http://www.zimride.com/ride/share?ride=534784 ",2012-11-15T10:24:06-08:00,emailnotfound,TRUE,santabarbara,2012-11-16T10:24:06-08:00,oceanside
driving to los angeles from santa barbara (iv to la),santabarbara,http://santabarbara.craigslist.org/rid/3411800626.html,"leaving tonight, november 15, to la to sb around 6pm. 
i am asking for $20 to pitch in for gas. text me at 323.718.0552",2012-11-15T10:22:46-08:00,emailnotfound,TRUE,santabarbara,2012-11-15T10:22:46-08:00,los
sb/goleta to oakland 11/15 pm,santabarbara,http://santabarbara.craigslist.org/rid/3410980011.html,"hi, i am driving to oakland from santa barbara or goleta on thursday (november 15th), leaving at around 5:30 pm. i'm coming back on sunday, leaving around noon. i currently have room for two passengers on the way up, 3 on the way down. 30 bucks for g [...]",2012-11-15T01:01:07-08:00,emailnotfound,TRUE,santabarbara,2012-11-15T01:01:07-08:00,oakland
"ride to santa maria needed--wed, nov 21st",santabarbara,http://santabarbara.craigslist.org/rid/3410869258.html,"hi, i need to get to santa maria (airport) from santa barbara/goleta/isla vista on wednesday, november 21st. if you're leaving before noon please let me know. of course i'm going to throw in gas money. thanks!!",2012-11-14T22:04:27-08:00,emailnotfound,FALSE,santabarbara,2012-11-21T22:04:27-08:00,santa
ride offered friday sb to la (ucsb),santabarbara,http://santabarbara.craigslist.org/rid/3410775289.html,"hi! 
i'm leaving from ucsb friday around 2pm. i can pick you up in goleta or sb and i'm taking 101s and hwy1 to redondo beach. if you're heading to santa monica, lax, or somewhere along the way i can give you a ride. i'll go out of my way to pick up/ [...]",2012-11-14T20:35:23-08:00,emailnotfound,TRUE,santabarbara,2012-11-19T20:35:23-08:00,la
ride offered - santa barbara to fresno on wed 11/21 (sb area),santabarbara,http://santabarbara.craigslist.org/rid/3410405150.html,"i'm offering a ride from iv/goleta/sb to fresno (and potentially any of those small towns around fresno that no one knows about). leaving the 21st sometime around 4pm and returning sunday the 25th sometime in the evening. 
still not sure which route  [...]",2012-11-14T16:46:13-08:00,emailnotfound,TRUE,santabarbara,2012-11-21T16:46:13-08:00,fresno
ride offered - isla vista to la on fri 11/16 (isla vista),santabarbara,http://santabarbara.craigslist.org/rid/3410279527.html,"i'm offering a ride from isla vista/goleta/santa barbara to los angeles. 
leaving november 16th. 
$14 one way, contact me 714 653 4827contact me on zimride: http://www.zimride.com/ride/share?ride=526010 ",2012-11-14T15:43:36-08:00,emailnotfound,TRUE,santabarbara,2012-11-16T15:43:36-08:00,la
looking for ride from santa barbara to san jose area  (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3410235766.html,looling for a ride from santa barbara to san jose (cupertino area) to get there about noon this saturday 11/17. would love to share gas $. thanks! ,2012-11-14T15:23:01-08:00,emailnotfound,FALSE,santabarbara,2012-11-17T15:23:01-08:00,san
ride offered - santa barbara to monterey on wed 11/21 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3409993488.html,"i'm offering a ride from santa barbara to monterey/salinas/santa cruz area. 
leaving november 21st evening or november 22nd morning returning november 25th afternoon. heading home for the weekend. looking for cool people that would make the drive mor [...]",2012-11-14T13:38:20-08:00,emailnotfound,TRUE,santabarbara,2012-11-21T13:38:20-08:00,monterey
"ride needed 11/20 or 11/21 sb to sf (santa barbara, ca)",santabarbara,http://santabarbara.craigslist.org/rid/3409826878.html,"hi- 
i am looking for a ride from sb to sf on tuesday 11/20 anytime or wed 11/21in the morning. i am specifically headed to the golden gate park area, but can be dropped off at any bart station. if you are looking for a return carpool partner, i'm al [...]",2012-11-14T12:33:00-08:00,emailnotfound,FALSE,santabarbara,2012-11-20T12:33:00-08:00,sf
ride offered - santa barbara to oakland/sf/berkeley on sat 11/24 (santa barbara area),santabarbara,http://santabarbara.craigslist.org/rid/3409629149.html,"leaving november 24th, late morning. leaving from san fernando valley (happy to stop anywhere on the way) to berkeley. will drop off in sf or other bay area cities (like oakland, berkeley, san jose, etc.). 
contact me here or on zimride: http://www.z [...]",2012-11-14T11:19:55-08:00,emailnotfound,TRUE,santabarbara,2012-11-24T11:19:55-08:00,oakland/sf/berkeley
ride offered: santa barbara to corona 11/17 sat. (ucsb),santabarbara,http://santabarbara.craigslist.org/rid/3409248381.html,"ucsb student driving from isla vista to corona. taking the 101 - 134 - 210 - 57 - 71 - 91. drop off/pick up anywhere along the way (by the freeway). asking for $20 gas money. door to door drop off/pick up available for $5 extra. 420 friendly, room fo [...]",2012-11-14T09:02:53-08:00,emailnotfound,TRUE,santabarbara,2012-11-17T09:02:53-08:00,corona
santa barbara to la  (santa b to la),santabarbara,http://santabarbara.craigslist.org/rid/3409098878.html,"hey there, two aussies looking at getting to la on friday 16th november. on a budget but chip in for gas if necessary! great conversationalists do give us a buzz asap! speak soon!! ",2012-11-14T08:06:29-08:00,emailnotfound,FALSE,santabarbara,2012-11-14T08:06:29-08:00,la
ride needed santa barbara to santa cruz fri. 11/23,santabarbara,http://santabarbara.craigslist.org/rid/3408995324.html,"i can share the driving and gas expense. 
eight 3 1 
four59-eight999",2012-11-14T07:23:15-08:00,emailnotfound,FALSE,santabarbara,2012-11-23T07:23:15-08:00,santa
ride offered - santa barbara to arcata on wed 11/14 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3408620919.html,"i'm offering a ride from santa barbara to arcata. 
leaving november 14th. i can pick you up or drop you off anywhere along the way.....
for shorter distances we arrange the price.... my name is andrea .... contact me on zimride: http://www.zimride.co [...]",2012-11-14T01:24:25-08:00,emailnotfound,TRUE,santabarbara,2012-11-14T01:24:25-08:00,arcata
driving to seattle?  (sba - sea),santabarbara,http://santabarbara.craigslist.org/rid/3408565459.html,"i need three boxes of dishes, approximately 100lbs, brought to seattle. shipping by ups is expensive. i will give you $100 for gas when you deliver in seattle. you would need to pick them up at the music academy of the west in montecito during busine [...]",2012-11-13T23:34:47-08:00,emailnotfound,TRUE,santabarbara,2012-11-19T23:34:47-08:00,seattle
ride offered - santa barbara to la on wed 11/14 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3408436120.html,"i'm offering a ride from santa barbara to los angeles. 
leaving november 14th. recent ucsb grad driving to manhattan beach, but can stop anywhere along the 405 or lax. contact me on zimride: http://www.zimride.com/ride/share?ride=530377 ",2012-11-13T21:00:22-08:00,emailnotfound,TRUE,santabarbara,2012-11-14T21:00:22-08:00,la
ride offered to sacramento 11-17 early am (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3408430478.html,leaving from sb early this sat morning. i have room for people and stuff. asking 30 bucks for gas. email is better. thx,2012-11-13T20:55:26-08:00,emailnotfound,TRUE,santabarbara,2012-11-17T20:55:26-08:00,sacramento
ride offered - santa barbara to la on wed 11/14 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3408425143.html,"i'm offering a ride from santa barbara to los angeles. 
leaving november 14th. im heading down to la around 3pm. my car is clean and comfortable. contact me on zimride: http://www.zimride.com/ride/share?ride=528742 ",2012-11-13T20:50:51-08:00,emailnotfound,TRUE,santabarbara,2012-11-14T20:50:51-08:00,la
ride offered tomorrow wed 11/14 sb to santa cruz (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3408387618.html,hello all! i posted on here earlier in the week but it looks like i can leave earlier than i thought as i don't work tomorrow. so i will be leaving the la area around 9 or 10am and will be passing thru sb around noon i am thinking. i am willing to pi [...],2012-11-13T20:20:55-08:00,emailnotfound,TRUE,santabarbara,2012-11-14T20:20:55-08:00,santa
need ride to lax thursday 11/15 (sb-lax),santabarbara,http://santabarbara.craigslist.org/rid/3408152966.html,i am needing to go to lax on thursday any time before 5pm! willing to pay $$! please!! email me!,2012-11-13T17:53:24-08:00,emailnotfound,FALSE,santabarbara,2012-11-15T17:53:24-08:00,lax
ride offered - isla vista to san diego on wed 11/21 (isla vista),santabarbara,http://santabarbara.craigslist.org/rid/3408101909.html,"i'm offering a ride from isla vista to san diego. 
leaving november 21st (wednesday - undecided time as of now) returning november 25th (sunday - probably heading back late 8-10pm to avoid traffic and stay in san diego longer, im flexible tho) . i'm  [...]",2012-11-13T17:26:10-08:00,emailnotfound,TRUE,santabarbara,2012-11-21T17:26:10-08:00,san
need a ride from s.b. to portland to catch train (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3407920169.html,"looking for a ride to portland or...leaving anytime 11/14, or after....i can help with gas. clean cut male, 55 years old.....catching a train in portland. was given a free ticket (amtrak), only catch is have to leave from portland. 
let me know a s a [...]",2012-11-13T15:56:14-08:00,emailnotfound,FALSE,santabarbara,2012-11-14T15:56:14-08:00,portland
driving to los angeles from santa barbara (iv to la),santabarbara,http://santabarbara.craigslist.org/rid/3407173299.html,"leaving thursday night, november 15, to la to sb around 6pm. 
i am asking for $20 to pitch in for gas. text me at 323.718.0552",2012-11-13T11:00:07-08:00,emailnotfound,TRUE,santabarbara,2012-11-15T11:00:07-08:00,los
ride share offered from sb to la on nov 14th and back on nov 15th (santa barbara to ucla and back),santabarbara,http://santabarbara.craigslist.org/rid/3390894065.html,"i'm offering a ride from santa barbara to ucla (westwood village) or anywhere in between 
onward 
i will start from sb around 6:30 pm on nov 14th wednesday. will reach la around 8:00 pm 
return 
i will start from ucla around 7:15 am on nov 15th thurs [...]",2012-11-13T10:51:58-08:00,emailnotfound,TRUE,santabarbara,2012-11-14T10:51:58-08:00,la
ride offered - goleta to oxnard on sun 11/18 (goleta),santabarbara,http://santabarbara.craigslist.org/rid/3406869845.html,"i'm offering a ride from goleta to oxnard. 
leaving november 18th returning november 18th. this is for the last day of training for clinical care extender internship at st. john's. we will leave on time at 6:30 a.m., and will not wait for any late co [...]",2012-11-13T09:11:58-08:00,emailnotfound,TRUE,santabarbara,2012-11-18T09:11:58-08:00,oxnard
"offered ride from santa barbara to arcata, via san francisco...wed 14 (santa barbara)",santabarbara,http://santabarbara.craigslist.org/rid/3406325165.html,"hello !!!!! 
i m driving from sb to arcata on wednesday 14....i can pick you up or drop you off along the way. 
i leave early in the morning so contact me on tuesday....i ask money for gas, depending on your ride.... 
call me or text me... 
andrea 
8 [...]",2012-11-13T04:46:04-08:00,emailnotfound,TRUE,santabarbara,2012-11-19T04:46:04-08:00,arcata
offered: sb to la (nov. 21) (la county),santabarbara,http://santabarbara.craigslist.org/rid/3406124366.html,"heading off to the 909 for some thanksgiving goodness. no set return date, but if you need a ride back i can accommodate. 
i'll charge only for the gas i use to get yah there, it'll probably cost you somewhere around $25, depending on holiday gas pri [...]",2012-11-12T23:23:25-08:00,emailnotfound,TRUE,santabarbara,2012-11-21T23:23:25-08:00,la
sb to san fran/san jose (nov. 13th),santabarbara,http://santabarbara.craigslist.org/rid/3406089491.html,"yup, like the title says, i'm driving up to sf or san jose tomorrow. i don't mind dropping anyone off on the 101. i don't have a specific time, but i can accomidate if you need to leave at a specific time. 
i've got a bad-ass volvo named nancy. she's [...]",2012-11-12T22:38:04-08:00,emailnotfound,TRUE,santabarbara,2012-11-12T22:38:04-08:00,san
ride offered - isla vista to oakland on tue 11/20 (isla vista),santabarbara,http://santabarbara.craigslist.org/rid/3406047355.html,"i'm offering a ride from isla vista to oakland. 
leaving november 20th returning november 25th. contact me on zimride: http://www.zimride.com/ride/share?ride=528701 ",2012-11-12T21:51:23-08:00,emailnotfound,TRUE,santabarbara,2012-11-20T21:51:23-08:00,oakland
sb to sf leaving thursday afternoon 11/15 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3405997624.html,i will be renting a car and driving from santa barbara to sf airport on thursday 11/15. i'm hoping to leave around 2:30pm and looking for one or two ladies to join me! i work for a nonprofit organization and graduated from ucsb in 2007. i'm asking $4 [...],2012-11-12T21:03:55-08:00,emailnotfound,TRUE,santabarbara,2012-11-15T21:03:55-08:00,sf
ride offered santa barbara to santa cruz wed 11/14 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3405399786.html,"hello fellow ridesharers... i am heading up the coast this coming wednesday, i am leaving the la area wed afternoon/evening so i would be in santa barbara in the early evening hopefully. i am willing to pick up and drop off anywhere along the way tha [...]",2012-11-12T15:21:57-08:00,emailnotfound,TRUE,santabarbara,2012-11-14T15:21:57-08:00,santa
offered: santa barbara to oregon / washington ,santabarbara,http://santabarbara.craigslist.org/rid/3405278654.html,"i'm leaving today, 
need to help for fuel",2012-11-12T14:30:41-08:00,emailnotfound,TRUE,santabarbara,2012-11-12T14:30:41-08:00,oregon
ride offered - santa barbara to arcata on tue 11/13 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3404957954.html,"i'm offering a ride from santa barbara to arcata. 
leaving november 13th. i can pick you up or drop you off anywhere along the way..... my name is andrea .... contact me on zimride: http://www.zimride.com/ride/share?ride=527820 ",2012-11-12T12:30:21-08:00,emailnotfound,TRUE,santabarbara,2012-11-13T12:30:21-08:00,arcata
offered: sb to la today 11/12 (united states),santabarbara,http://santabarbara.craigslist.org/rid/3404867322.html,"santa barbara to los angeles, i'm leaving sb at 2:30-3pm today. $20 if you want a ride. call/text danielle at 805-698-8318",2012-11-12T11:57:52-08:00,emailnotfound,TRUE,santabarbara,2012-11-12T11:57:52-08:00,la
ride needed: sf to sb today? ((sf to sb)),santabarbara,http://santabarbara.craigslist.org/rid/3404787105.html,"hey, 
we are two nice ucsb students and neede a ride to santa barbara today. we are now in sf downtown but we also could meet u somewhere else around here. we would be happy to split gas money. please let me know as soon as possible (347-273-7446) 
b [...]",2012-11-12T11:29:40-08:00,emailnotfound,FALSE,santabarbara,2012-11-12T11:29:40-08:00,sb
ride offered - santa barbara to palo alto on sun 11/18 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3404572991.html,"i'm offering a ride from santa barbara to palo alto. 
leaving november 18th. driving 2012 subaru impreza awd hatchback, will have 6'5"" surfboard in the trunk with one rear seat folded down and some luggage. have room for one in the front and two in t [...]",2012-11-12T10:17:14-08:00,emailnotfound,TRUE,santabarbara,2012-11-18T10:17:14-08:00,palo
ride needed to the bay (sf),santabarbara,http://santabarbara.craigslist.org/rid/3402833560.html,"i am a uc berkeley student who is visiting a friend here in santa barbara for the weekend. i need a ride either today or tomorrow back to the bay (either to san francisco, oakland, or berkeley.) 
my number is (909) 496-5664 feel free to give me a cal [...]",2012-11-11T14:15:42-08:00,emailnotfound,FALSE,santabarbara,2012-11-11T14:15:42-08:00,the
ride offered - santa barbara to sf on mon 11/19 (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3402525083.html,"i'm offering a ride from santa barbara to san francisco. 
leaving november 19th. contact me on zimride: http://www.zimride.com/ride/share?ride=526394 ",2012-11-11T11:49:16-08:00,emailnotfound,TRUE,santabarbara,2012-11-19T11:49:16-08:00,sf
looking for a ride to la on 11/17 or 11/18 cheers! (to los angeles ),santabarbara,http://santabarbara.craigslist.org/rid/3402059975.html,"hi! if you are headed to la on november 17th or 18th i would love to talk to you. please email me! 
i live near downtown sb, and i am happy to pitch for gas money! 
thanks! ",2012-11-11T08:18:06-08:00,emailnotfound,FALSE,santabarbara,2012-11-17T08:18:06-08:00,la
ride needed from sb to bay area (iv to oakland),santabarbara,http://santabarbara.craigslist.org/rid/3401392130.html,"hi, i need a ride back from santa barbara visiting my girlfriend to oakland or anywhere i can take bart from in the bay area. i need to be in oakland/piedmont no later than 5pm monday 11/12 to get to work on time. 
please let me know if you're headin [...]",2012-11-10T20:22:21-08:00,emailnotfound,FALSE,santabarbara,2012-11-12T20:22:21-08:00,bay
help me move to norcal soon? (santa barbara),santabarbara,http://santabarbara.craigslist.org/rid/3401391030.html,"hello, i would like someone to help me move out and transport my storage belongings to sacramento. i can pay whatever seems reasonable, my storage is small and organized (5x5) and no where near full. i would like to leave sometime between this sunday [...]",2012-11-10T20:21:16-08:00,emailnotfound,FALSE,santabarbara,2012-11-11T20:21:16-08:00,norcal
