title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
"ride wanted to phx, 11/15 am~~two easygoing people w/ gas money. (flagstaff)",flagstaff,http://flagstaff.craigslist.org/rid/3406881595.html,"hello, myself and one other are flying to minnesota on thursday. we need to be in phoenix by 2pm. 
if these requirements happen to mesh with your plan to drive to phoenix, give us a call! totally down to ride in the back of a pickup truck, or cram in [...]",2012-11-13T10:16:12-07:00,emailnotfound,TRUE,flagstaff,2012-11-15T10:16:12-07:00,phx
artist need ride from flagstaff to vegas or washington (flagstaff az),flagstaff,http://flagstaff.craigslist.org/rid/3406178079.html,"hi im luke traveling looking to get to vegas to visit friends/family in vegas and then on to washington. im 25 good easy going sane people. i have a valid drivers license and can help with gas as well. also i am an artist, painter and tattoo artist b [...]",2012-11-13T01:49:32-07:00,emailnotfound,FALSE,flagstaff,2012-11-16T01:49:32-07:00,vegas
ride needed to phx-thursday (phoenix),flagstaff,http://flagstaff.craigslist.org/rid/3405845910.html,"i need a ride to the valley this thursday afternoon or evening. if your looking for some help with gas money or going in that direction you can contact me at (480) 459-6432, my name is olin.",2012-11-12T20:12:21-07:00,emailnotfound,FALSE,flagstaff,2012-11-12T20:12:21-07:00,phx-thursday
ride flagstaff to phx airport 11/20,flagstaff,http://flagstaff.craigslist.org/rid/3404843334.html,"hey i am a student in need of a ride to the airport on 11/20 early in the day because my flight is at night 
let me know, i am willing to help pay for gas",2012-11-12T12:49:26-07:00,emailnotfound,FALSE,flagstaff,2012-11-20T12:49:26-07:00,phx
need a ride to cordes junction/ashfork/prescott (flag to prescott),flagstaff,http://flagstaff.craigslist.org/rid/3404410750.html,"hi, i'm looking for a ride to prescott on friday 11-16 preferably late morning, but other times would work. or, if you're passing cordes junction on i17, or the ashfork/prescott exit on i40, either of these places would be helpful, as i can get a rid [...]",2012-11-12T10:22:35-07:00,emailnotfound,TRUE,flagstaff,2012-11-16T10:22:35-07:00,cordes
ride offered flag to chicago xmas (flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3403213628.html,"me and the dog will be leaving flag 12-21 in our rental car heading to chicago, looking for company and gas money. let know. 
neil",2012-11-11T18:41:28-07:00,emailnotfound,TRUE,flagstaff,2012-11-12T18:41:28-07:00,chicago
ride offered flagstaff to phoenix (flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3403007948.html,ride offered from flagstaff to phoenix tomorrow morning (monday 11/12) around 10a. can drop you off most places in the valley. call or email if interested (928) 679-0636. thanks. ,2012-11-11T16:45:06-07:00,emailnotfound,TRUE,flagstaff,2012-11-12T16:45:06-07:00,phoenix
ride for you to oklahoma from flagstaff (flagstaf),flagstaff,http://flagstaff.craigslist.org/rid/3402190991.html,"i am going from flagstaff to oklahoma via highway 40; i have room for your stuff. i am probably leaving on thursday 11-15-12. 
sheila 310-804-1414",2012-11-11T10:19:17-07:00,emailnotfound,TRUE,flagstaff,2012-11-15T10:19:17-07:00,oklahoma
weekly travel phx to flag and back (flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3373702098.html,i will be commuting weekly between flagstaff and phoenix. coming to flagstaff every friday pm and going to pheonix on monday mornings around 5 am. would like to know if anyone is interested in carpooling.,2012-11-11T00:38:53-07:00,emailnotfound,TRUE,flagstaff,2012-11-12T00:38:53-07:00,flag
ride offered to san diego 11/12 (sedona-sandiego),flagstaff,http://flagstaff.craigslist.org/rid/3351093811.html,"we are heading west to san diego from sedona on 11/12/12 
its 462miles and about 8 hours. asking $45. 
call/text/email anytime 
508.212.5434 
laura",2012-11-10T19:39:03-07:00,emailnotfound,TRUE,flagstaff,2012-11-12T19:39:03-07:00,san
flagstaff to sf (sunday 11th),flagstaff,http://flagstaff.craigslist.org/rid/3400930299.html,going through flagstaff early sunday 11th on my way to sf. would be nice to have happy company. ,2012-11-10T16:12:03-07:00,emailnotfound,TRUE,flagstaff,2012-11-11T16:12:03-07:00,sf
seeking a ride to phx wed. early am (sedona / voc),flagstaff,http://flagstaff.craigslist.org/rid/3400327993.html,hi. i am looking for a ride from the sedona area to phoenix wednesday morning (11/14) for an 11:15 am flight. i hope to get to the airport (sky harbor) no later than 9:45 am. anyone headed that direction at an early hour? anything after 4 am could wo [...],2012-11-10T11:43:41-07:00,emailnotfound,TRUE,flagstaff,2012-11-14T11:43:41-07:00,phx
ride offered - flagstaff to phoenix on fri 11/9 (flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3396932981.html,"i'm offering a ride from flagstaff to phoenix. 
leaving november 9th returning november 14th. i'm catching a plane at 6:20 and need to be in the valley by 4pm. i will be driving into tempe if you need to be dropped off somewhere, however we must leav [...]",2012-11-08T22:32:57-07:00,emailnotfound,TRUE,flagstaff,2012-11-09T22:32:57-07:00,phoenix
flagstaff to santa fe (flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3396887871.html,"hello, 
i am driving through flagstaff on monday the 12th and looking for someone to split gas and potentially driving. i am a female in her early 30's with a wagon so i could haul things if needed. i am mellow and looking for a smooth ride back to s [...]",2012-11-08T21:51:14-07:00,emailnotfound,TRUE,flagstaff,2012-11-12T21:51:14-07:00,santa
ride offered to phx tomorrow morning (west side flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3396708708.html,"heading down in the morning on friday. have room for one person ideally. single cab pick up but have topper on 
back so can haul whatever you have. 
gas money would be good. for sure if you want to be dropped off at a specific place in the valley. 
i [...]",2012-11-08T19:44:04-07:00,emailnotfound,TRUE,flagstaff,2012-11-08T19:44:04-07:00,phx
tomorrow(friday) around 1pm (flagstaff to tempe/phoenix),flagstaff,http://flagstaff.craigslist.org/rid/3395580719.html,"need a ride down to phoenix tempe area from flagstaff. looking to leave around 1 pm. wanting to pay 20$ 
please give me (kayla) a call after 4 today or text me whenever. my number is (231)670-4352. thank you! (:",2012-11-08T11:20:12-07:00,emailnotfound,TRUE,flagstaff,2012-11-08T11:20:12-07:00,tempe/phoenix
need ride to skyharbor airport $$,flagstaff,http://flagstaff.craigslist.org/rid/3393872886.html,"i need a ride. two people. will pay 100.00 dollars. 
i am in clarke near cottonwood .. if you commute.. it can work out 
great. from sunday the 11th onward. i will buy tickets once we get a ride confirmed. 
steve. 520 488 1143",2012-11-07T15:38:04-07:00,emailnotfound,FALSE,flagstaff,2012-11-11T15:38:04-07:00,skyharbor
looking for a ride to idaho (flg to boise),flagstaff,http://flagstaff.craigslist.org/rid/3392221213.html,"i'm a rambling, ernest youth looking to see my grandparents. will spare some bux for gas, share some stories. 
email me! looking to leave mid-december and hopefully make my way back south in the same month, i'm somewhat flexible though.",2012-11-06T22:59:35-07:00,emailnotfound,FALSE,flagstaff,2012-11-12T22:59:35-07:00,idaho
need a ride flag to la (11/9),flagstaff,http://flagstaff.craigslist.org/rid/3392095067.html,"i'm willing to share gas for anyone thats going to la this friday and going back monday. let me know. nau student and trust worthy. 
text me 8083664581 thanks",2012-11-06T20:57:54-07:00,emailnotfound,FALSE,flagstaff,2012-11-09T20:57:54-07:00,la
flag to san diego 11/15/12,flagstaff,http://flagstaff.craigslist.org/rid/3391493696.html,going to san diego and want to split more people in the gas. leaving thursday around 9pm. text me 5412282368,2012-11-06T15:18:55-07:00,emailnotfound,TRUE,flagstaff,2012-11-15T15:18:55-07:00,san
flagstaff to phoenix and back ~ 11/7 (flagstaff/phoenix),flagstaff,http://flagstaff.craigslist.org/rid/3391463161.html,i am driving to phoenix on 11/7 and returning that same afternoon. my destination is north phoenix but i could probably deliver you or scoop you up anywhere in the valley. throw in some money for gas. i've got room for 3. let me know if you're intere [...],2012-11-06T15:05:38-07:00,emailnotfound,TRUE,flagstaff,2012-11-07T15:05:38-07:00,phoenix
"2 nau student to la (flagstaff, los angeles)",flagstaff,http://flagstaff.craigslist.org/rid/3391056915.html,"hello. 
my and my partner are looking for a ride to la on the night of 11/15 or the morning of 11/16. 
i am a art history student and he is a studio art major. we love meeting new people and road trips! 
please let me know if you are headed that way. [...]",2012-11-06T12:23:54-07:00,emailnotfound,FALSE,flagstaff,2012-11-15T12:23:54-07:00,la
flagstaff to las vegas,flagstaff,http://flagstaff.craigslist.org/rid/3390869424.html,i am driving my car from flagstaff to las vegas friday morning november 9th. i have room for one possibly two. depending what you have. $30 in gas for the ride and i want to leave early. willing to negotiate on gas and time. ,2012-11-06T11:15:07-07:00,emailnotfound,TRUE,flagstaff,2012-11-09T11:15:07-07:00,las
going to phoenix for thanksgiving (w. flagstaff to e. valley),flagstaff,http://flagstaff.craigslist.org/rid/3355207928.html,"i plan on leaving flagstaff on wednesday, november 21 around noon and returning tuesday, november 27 so that we will be back in flagstaff by 3:30ish. 
i have a pontiac montana with sufficient room for 5 passengers. 
let me know if you would like to r [...]",2012-11-05T19:53:38-07:00,emailnotfound,TRUE,flagstaff,2012-11-21T19:53:38-07:00,phoenix
ride needed: flag to la  (flagstaff ),flagstaff,http://flagstaff.craigslist.org/rid/3389023554.html,"hi there, 
i am looking for a ride to la sometime between this friday (11/9) and the following thursday (11/15) and also back to flagstaff before the 20th. i am a 25-year-old female going to venice beach to see a friend and meet some potential publis [...]",2012-11-05T14:40:46-07:00,emailnotfound,FALSE,flagstaff,2012-11-09T14:40:46-07:00,la
ride offered - flagstaff to las vegas on tue 11/20 (flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3388821294.html,"i'm offering a ride from flagstaff to las vegas. 
leaving november 20th returning november 24th. contact me on zimride: http://www.zimride.com/ride/share?ride=492329 ",2012-11-05T13:23:49-07:00,emailnotfound,TRUE,flagstaff,2012-11-20T13:23:49-07:00,las
flagstaff 2 phoenix/east valley $ 4 ride-2 vote (flagstaff to phoenix/east valley 2 vote ),flagstaff,http://flagstaff.craigslist.org/rid/3388816187.html,"i am looking for a ride to phoenix ? east valley hopefully today or tomorrow - i need to go vote and do a few other things- 
i am looking for either a 1 wayy or preferably round trip scenerio- 
please respond to the craigslistaddress listed above or  [...]",2012-11-05T13:21:57-07:00,emailnotfound,TRUE,flagstaff,2012-11-05T13:21:57-07:00,phoenix/east
flag to san diego or nearby,flagstaff,http://flagstaff.craigslist.org/rid/3387492428.html,i'm looking for a ride to san diego the day b4 thanksgiving...and a ride back the sunday after...i can pay part of gas etc,2012-11-05T00:15:04-07:00,emailnotfound,FALSE,flagstaff,2012-11-11T00:15:04-07:00,san
ride offered - flagstaff to surprise on mon 11/5 (flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3387359923.html,"i'm offering a ride from flagstaff to surprise. 
leaving november 5th returning november 14th. if you need to get somewhere besides the west valley i will need to charge extra. i typically llisten to cnbc (stock market news) on my commute between the [...]",2012-11-04T21:46:20-07:00,emailnotfound,TRUE,flagstaff,2012-11-05T21:46:20-07:00,surprise
ride needed: flagstaff to la (downtown flagstaff),flagstaff,http://flagstaff.craigslist.org/rid/3386092903.html,"hello, 
we are two northern arizona students and we are looking for a ride to los angeles from flagstaff on thursday november 15th. we are wanting to go that day for a concert on the 16th so leaving early morning on the 16th could work as well. pleas [...]",2012-11-04T10:22:03-07:00,emailnotfound,FALSE,flagstaff,2012-11-15T10:22:03-07:00,la
"flagstaff to santa fe, tues, nov. 6 or wed. nov. 7",flagstaff,http://flagstaff.craigslist.org/rid/3384973026.html,"hi, 
i'm driving to santa fe on either tuesday or wednesday of this week, and have two spots open. we will split the cost of gas divided the number of people in the car. 
i'm, 25, male, canadian, and on a road trip through the states. 
thanks!",2012-11-03T17:14:43-07:00,emailnotfound,TRUE,flagstaff,2012-11-06T17:14:43-07:00,santa
"flagstaff to grand canyon, nov.5",flagstaff,http://flagstaff.craigslist.org/rid/3384961970.html,"hi, 
i'm driving to the grand canyon on monday and can offer two spots on my car. i'm not totally set on where i'm going exactly, so i'm sure we could make something work. i'm also driving back either on tuesday, or wednesday, and then to santa fe, i [...]",2012-11-03T17:07:57-07:00,emailnotfound,TRUE,flagstaff,2012-11-05T17:07:57-07:00,grand
pitch in ga$$ 4 ride to tempe or close by (flagstaff to tempe-today or tomorrow),flagstaff,http://flagstaff.craigslist.org/rid/3384831932.html,"i am in need of a ride to the tempe area & will pitch in money for gass _-&gt;$$$$ ! 
please respond to craigslist address listed here- 
thank you",2012-11-03T15:53:55-07:00,emailnotfound,TRUE,flagstaff,2012-11-03T15:53:55-07:00,tempe
do you need a ride (leaving flagstaff to east coast),flagstaff,http://flagstaff.craigslist.org/rid/3384824562.html,"i am thinking to travel back to new england either mid november or on/by dec 1st? if you are sane and 'good-people' wanting to travel back that way. pay gas. i can take as many as 3 or 4 people rather comfortablly. no drugs, smoking or drinking. 
if  [...]",2012-11-03T15:49:55-07:00,emailnotfound,TRUE,flagstaff,2012-12-01T15:49:55-07:00,east
ride from tucson to flagstaff (november 14th),flagstaff,http://flagstaff.craigslist.org/rid/3382981920.html,"hey my name is renee! 
need a ride to flagstaff from tucson on novemeber 14th- email me if you are in tucson and need companion back to flagstaff- can contribute to gas",2012-11-02T19:20:47-07:00,emailnotfound,FALSE,flagstaff,2012-11-14T19:20:47-07:00,flagstaff
flag to grand junction then keystone,flagstaff,http://flagstaff.craigslist.org/rid/3382463944.html,headed to the mountains on the 7th. stopping in grand junction then on to keystone.no creepers please :-) ha ha ,2012-11-02T14:41:03-07:00,emailnotfound,TRUE,flagstaff,2012-11-07T14:41:03-07:00,grand
