title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
needing ride m-f for work (dwntwn to wdsm),desmoines,http://desmoines.craigslist.org/rid/3396195084.html,"i am needing a ride to and from work monday through friday. i work 10:30am to 7pm. so i would prefer getting picked up at 10, and then would need a ride back and would prefer you there at 7:10pm-7:15pm. i get paid weekly so would like to pay that pay [...]",2012-11-08T16:18:40-06:00,emailnotfound,TRUE,desmoines,2012-11-12T16:18:40-06:00,wdsm
misty needs a ride to texas (austin or houston),desmoines,http://desmoines.craigslist.org/rid/3395686133.html,"i have some gas money and good company. my dog is getting kicked out of a kennell in austin texas,shes a good dog and well trained i just cant pay the kennell anymore. my dog is my world ill hitch hike if i have to bc i wont let her get re owned i pu [...]",2012-11-08T12:58:33-06:00,emailnotfound,FALSE,desmoines,2012-11-12T12:58:33-06:00,texas
ride offer to oklahoma (dsm/ames-okc),desmoines,http://desmoines.craigslist.org/rid/3392237945.html,"ride offered to oklahoma city from dsm/ames on 11/11. i can drop you anywhere in between. i'm also expecting you to be a solid driver. 
email back if interested ",2012-11-07T00:19:40-06:00,emailnotfound,TRUE,desmoines,2012-11-11T00:19:40-06:00,oklahoma
driving to cedar falls this friday afternoon. room for two  (dsm to cedar falls),desmoines,http://desmoines.craigslist.org/rid/3389927791.html,$25 a person one-way and can only take two people. email me with any questions or text 410-926-9092,2012-11-06T00:35:54-06:00,emailnotfound,TRUE,desmoines,2012-11-09T00:35:54-06:00,cedar
female needs a ride to ames (des moines iowa),desmoines,http://desmoines.craigslist.org/rid/3385743966.html,"female needs ride from downtown des moines to am.es sunday morning. can pitch in for gas 
if you can help please call 515-943-5739 thank you and aloha",2012-11-04T08:22:32-06:00,emailnotfound,FALSE,desmoines,2012-11-04T08:22:32-06:00,ames
need ride to class and back tuesday (east side-grandview),desmoines,http://desmoines.craigslist.org/rid/3380225229.html,i got hit by another car today. so my cars gonna be in the shop for at least a week. i have class tuesday nov 6 from 5:45-10:15 i need a ride there from my house on hutton st to grandview and then back home at 10:15. i may need that on thursday nov 8 [...],2012-11-01T17:21:19-05:00,emailnotfound,TRUE,desmoines,2012-11-01T17:21:19-05:00,class
ride offered to chicago land or east friday morning,desmoines,http://desmoines.craigslist.org/rid/3378936134.html,driving alone on my empty mini van.looking for company and willing to share the van.,2012-11-01T08:22:42-05:00,emailnotfound,TRUE,desmoines,2012-11-02T08:22:42-05:00,chicago
heading to arizona (des moines),desmoines,http://desmoines.craigslist.org/rid/3367255064.html,"im heading to west-phx area on the 2nd of november. im leaving des moines after i get off work on friday probably 4-5ish in the afternoon. i'm going through denver, santa fe, albuquerque, flagstaff and then to phx. 
i can drop you anywhere. i drive a [...]",2012-10-31T17:28:40-05:00,emailnotfound,TRUE,desmoines,2012-10-02T17:28:40-05:00,arizona
going to chicago,desmoines,http://desmoines.craigslist.org/rid/3370666742.html,"full size truck going to chicago. i can tow a trailer, dolly, anything. have room for 2 passengers, and lots of cargo. trying to leave asap. can drop off anywhere along the way. 702.900.7992. 
in las vegas now",2012-10-28T12:30:48-05:00,emailnotfound,TRUE,desmoines,2012-10-28T12:30:48-05:00,chicago
des moines to mn (mankato),desmoines,http://desmoines.craigslist.org/rid/3367183108.html,"i can get you to mankato, mn or anyplace in that area. 
going through tomorrow. (saturday) 
andy ",2012-10-26T16:42:23-05:00,emailnotfound,TRUE,desmoines,2012-10-26T16:42:23-05:00,mn
driving to mn friday (twin cities/duluth),desmoines,http://desmoines.craigslist.org/rid/3362513130.html,"greetings, i will be driving from ames to duluth on friday, and returning on sunday. let me know if you need a ride anywhere along the way. thanks.",2012-10-24T16:30:12-05:00,emailnotfound,TRUE,desmoines,2012-10-26T16:30:12-05:00,mn
driving to fallbrook california (ames/desmoines),desmoines,http://desmoines.craigslist.org/rid/3356927229.html,"i'm driving to fallbrook ,ca and is willing to give someone a lift if they help drive and pay for gas , i can leave as early as today or next week ",2012-10-22T12:30:20-05:00,emailnotfound,FALSE,desmoines,2012-10-22T12:30:20-05:00,fallbrook
need ride to minneapolis,desmoines,http://desmoines.craigslist.org/rid/3351420141.html,i am trying to get to minneapolis on 10/22 or 10/23. i'm trying to avoid taking the bus. i will pay for gas of course. just email me.,2012-10-19T21:00:15-05:00,emailnotfound,FALSE,desmoines,2012-10-22T21:00:15-05:00,minneapolis
ride needed to kansas city thursday,desmoines,http://desmoines.craigslist.org/rid/3345636958.html,"ride needed tomorrow to kc from des moines, airport area or downtown. have bucks for your tank. headed there to pick up my truck at a ford dealership.",2012-10-17T13:14:48-05:00,emailnotfound,FALSE,desmoines,2012-10-17T13:14:48-05:00,kansas
"ride offered to st. louis, mo (grinnell)",desmoines,http://desmoines.craigslist.org/rid/3339109201.html,"driving to saint louis tomorrow, monday the 15th. respond to this ad or text 717.715.7783.",2012-10-14T18:03:40-05:00,emailnotfound,TRUE,desmoines,2012-10-14T18:03:40-05:00,st.
need ride to minneapolis 10/18,desmoines,http://desmoines.craigslist.org/rid/3332898776.html,"married couple, mid-twenties, both work at a non-profit, trying to find a ride from des moines to minneapolis (preferably later in the day) on thursday, october 18. please contact us if you're heading that way on 35, even just part way to the twin ci [...]",2012-10-11T20:19:35-05:00,emailnotfound,FALSE,desmoines,2012-10-18T20:19:35-05:00,minneapolis
