title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
trying to get to denver (from co springs),cosprings,http://cosprings.craigslist.org/rid/3400679352.html,looking for a ride to denver from co springs (union & academy) this evening. any time will do. will willingly pitch money for gas. 845 863 7248,2012-11-10T14:09:50-07:00,emailnotfound,FALSE,cosprings,2012-11-12T14:09:50-07:00,get
colorado springs to denver airport (11/14 - evening) (colorado springs - west side),cosprings,http://cosprings.craigslist.org/rid/3394966108.html,"i am looking for a ride to the denver airport on the evening of 11/14/2012 (wednesday). i have a small suitcase and my briefcase, all carry-on items. i will share gas costs with you. if you are interested send me a message. 
many thanks - 
don",2012-11-08T07:14:27-07:00,emailnotfound,FALSE,cosprings,2012-11-14T07:14:27-07:00,denver
need ur car/truck moved to austin (cos to aus one way),cosprings,http://cosprings.craigslist.org/rid/3394429917.html,"hello, responsible cdl driver wanting to be in austin around the 16th, will not drive straight thru, no need, i do like to smell the roses and sleep in a hotel. willing to drive your car/truck/motorcycle/airplane/helicopter etc will safely deliver to [...]",2012-11-07T20:37:54-07:00,emailnotfound,TRUE,cosprings,2012-11-16T20:37:54-07:00,austin
cargo van to cleveland ohio (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3393591030.html,"want to split the gas traveling east on i-80 
smoking at stops outside the van please. 
leaving asap, call or text me 216-926-5003",2012-11-07T13:43:15-07:00,emailnotfound,TRUE,cosprings,2012-11-07T13:43:15-07:00,cleveland
i need a ride (to las vegas),cosprings,http://cosprings.craigslist.org/rid/3392995065.html,i really need a ride asap out to vegas - will pay all the gas to and from ,2012-11-07T10:05:09-07:00,emailnotfound,FALSE,cosprings,2012-11-07T10:05:09-07:00,las
i have extra room in moving truck to colorado (bay area to colorado) (california to colorado),cosprings,http://cosprings.craigslist.org/rid/3391353928.html,i am moving to colorado at the end of november - first part of december. i have rented a truck 16' and i am only using 2/3 maybe even as little as 1/2. im looking for someone who is also heading that way with the need of a moving somethings or just i [...],2012-11-06T14:20:42-07:00,emailnotfound,TRUE,cosprings,2012-02-03T14:20:42-07:00,colorado
ride to breckenridge - room for 2 (westside),cosprings,http://cosprings.craigslist.org/rid/3390639656.html,i am going up to breck this weekend to go snowboarding on saturday. i can drive and have room for 2 more if you want to throw in for gas. email me if you want to go. this can turn out to be a regular carpool up to summit county.,2012-11-06T09:51:18-07:00,emailnotfound,TRUE,cosprings,2012-11-10T09:51:18-07:00,breckenridge
need a ride from colorado springs to south texas (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3389551391.html,"honestly, i'll go anywhere in texas and try and figure out a secondary ride if i have to. i have gas money to pay for my share and i am able to drive if need be. thank you and god bless",2012-11-05T18:47:29-07:00,emailnotfound,FALSE,cosprings,2012-11-05T18:47:29-07:00,south
denver to san francisco (colo springs),cosprings,http://cosprings.craigslist.org/rid/3389063211.html,leaving around the 8 th to the 10th so get back to me,2012-11-05T14:56:35-07:00,emailnotfound,TRUE,cosprings,2012-11-10T14:56:35-07:00,san
ride offer - co springs to denver to cheyenne (co springs / denver),cosprings,http://cosprings.craigslist.org/rid/3385250460.html,"plan to depart colorado springs sunday, 4 nov 12 after noon about 3pm. go to cheyenne, wy with a stop in denver. would like to offer a ride to help with fuel cost. if interested call steven at 3zero7214zero329.",2012-11-03T21:29:51-06:00,emailnotfound,TRUE,cosprings,2012-11-12T21:29:51-06:00,denver
"ride needed: colorado springs, co to dallas, tx 11/4-6 (cos to dal)",cosprings,http://cosprings.craigslist.org/rid/3378672597.html,"hello, i'm needing to get from colorado springs, co to dallas, tx between sunday afteroon and tuesday morning november 4-6th. to be clear, i do not have a car, i do need a ride. 
i'm happy to pay a fair share of the actual gas costs and to help with  [...]",2012-11-01T01:12:11-06:00,emailnotfound,FALSE,cosprings,2012-11-04T01:12:11-06:00,dallas
"ride needed- can help with gas (colorado springs to columbia, mo)",cosprings,http://cosprings.craigslist.org/rid/3367525501.html,really need a ride asap so that i can get home and see my girl for her birthday. i don't have many things to take so i can fit in any size vehical. i have money for gas also. please help me get home.,2012-10-26T18:39:26-06:00,emailnotfound,FALSE,cosprings,2012-10-26T18:39:26-06:00,columbia
"need ride to tulsa, ok in november (colorado-tulsa, ok)",cosprings,http://cosprings.craigslist.org/rid/3367172213.html,"hello, 
i am looking for a ride to tulsa, oklahoma from colorado springs (and the surrounding areas) on november 7th. also, i need a ride back to colorado springs on november 10th or 11th. please let me know if you are driving to/through tulsa at eit [...]",2012-10-26T15:37:25-06:00,emailnotfound,FALSE,cosprings,2012-11-07T15:37:25-06:00,tulsa
ride to moab? (from cos or denver),cosprings,http://cosprings.craigslist.org/rid/3366427089.html,"hi. i'm going to moab nov. 1 or 2 for a trail race. returning to colorado springs via denver nov. 4 or 5. i have a car and could drive, but would prefer to pay to ride with someone else. so this is both a ""ride offered"" and a ""ride sought."" i don't s [...]",2012-10-26T10:42:33-06:00,emailnotfound,TRUE,cosprings,2012-11-01T10:42:33-06:00,moab
ride to denver today or a delivery done (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3315634493.html,i am driving to denver about noon today. ####7####1#9####6####4###5###3###3###5####7### i have a 2003 ford ranger pick up. maybe you need something delivered?,2012-10-26T00:55:07-06:00,emailnotfound,TRUE,cosprings,2012-10-26T00:55:07-06:00,denver
north cs to westminster ride share - m-f 8-5 (stetson hills),cosprings,http://cosprings.craigslist.org/rid/3365352068.html,"i will be driving from north powers to lockheed martin off of i25 and 36 (boulder turnpike). willing to take up to 2 others to share costs anywhere on that trip as long as it's close to the interstate. 
men only, i'm married and a guy in my 30's. mon [...]",2012-10-25T19:30:08-06:00,emailnotfound,TRUE,cosprings,2012-10-29T19:30:08-06:00,westminster
truck and trailer to abq 10/28  (springs to abq),cosprings,http://cosprings.craigslist.org/rid/3362615950.html,heading to albuquerque on sunday morning around 10 am with an empty pick up truck and 5x8 foot open trailer. both the truck bed and trailer will be empty and available if there is anything that needs to be transported. also there is room for 1 (possi [...],2012-10-24T16:15:02-06:00,emailnotfound,TRUE,cosprings,2012-10-28T16:15:02-06:00,abq
need daily/semiweekly ride to monument (fillmore and i25),cosprings,http://cosprings.craigslist.org/rid/3352369483.html,need either daily or once/twice per week commute from cos (can pickup at fillmore exit and i-25) to monument (can drop off at/near woodmoor drive exit and i-25). must be able to accommodate my mountain bike. would prefer early pick (5:30am or so). ca [...],2012-10-20T10:04:20-06:00,emailnotfound,TRUE,cosprings,2012-10-22T10:04:20-06:00,monument
ride needed to denver saturday (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3351720589.html,"looking to catch a ride to denver saturday, oct 20th anytime from morning to afternoon. can help with gas money if needed. if interested, text me, dan, 307-258-seven seven zero nine. 
other info: 
small male, 32 years old, very smart, excellent conve [...]",2012-10-20T00:36:20-06:00,emailnotfound,FALSE,cosprings,2012-10-20T00:36:20-06:00,denver
cos to florida (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3348456934.html,"were stuck in colorado springs, we are trying to go home to florida, we have a jeep but no money to get there, does anyone need to go to florida or can help us out, we can work for gas money...",2012-10-18T14:53:59-06:00,emailnotfound,FALSE,cosprings,2012-10-22T14:53:59-06:00,florida
going to salt lake on saturday (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3345859358.html,"i am going to salt lake city this saturday and will be returning on tuesday. i will be driving through denver and cheyenne as well of course. if you are going that direction and can help out with gas let me know. 
please call me at 608 206 1285 
than [...]",2012-10-17T13:36:04-06:00,emailnotfound,TRUE,cosprings,2012-10-23T13:36:04-06:00,salt
need ride from colorado springs to omaha,cosprings,http://cosprings.craigslist.org/rid/3340707120.html,i am traveling from colorado springs have been stuck here since friday and lookin to go too omaha ne. anybody that can get me close to that would greatly appreciate the help with the ride.,2012-10-15T11:57:28-06:00,emailnotfound,FALSE,cosprings,2012-10-19T11:57:28-06:00,omaha
anybody want to go to denver  (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3320547446.html,if you want to go to denver and help me gas money just let me know. nine five one three one four zero six six seven.. thank you,2012-10-14T10:45:45-06:00,emailnotfound,FALSE,cosprings,2012-10-15T10:45:45-06:00,go
driving to grand junction sun eve (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3329042579.html,"leaving about 5pm from the freedom financial services expo center 
3650 north nevada avenue 
you pay $25 and share driving. 
phone reference needed. 
thanks.",2012-10-13T21:11:49-06:00,emailnotfound,TRUE,cosprings,2012-10-14T21:11:49-06:00,grand
colorado springs to kansas city/ne missouri,cosprings,http://cosprings.craigslist.org/rid/3335280293.html,"im a musician on tour. i drive a minivan. it's pretty loaded with stuff but there is some room for small stuff and one or two people. i'd love help with gas and driving. 
i'm leaving early sunday morning. ",2012-10-12T19:50:07-06:00,emailnotfound,TRUE,cosprings,2012-10-14T19:50:07-06:00,kansas
i need a ride to arazona  (615 n corona ),cosprings,http://cosprings.craigslist.org/rid/3332220038.html,i need a ride to phonix arizona and you can contact me at 405 2490861 and i need to leave asap a free ride would be nice im just trying to go see my family ,2012-10-11T14:00:19-06:00,emailnotfound,FALSE,cosprings,2012-10-11T14:00:19-06:00,arazona
ride to las vegas (colorado springs),cosprings,http://cosprings.craigslist.org/rid/3327713658.html,"need ride to sin city or somewhere along the way, usually hitchhike but we can talk about cash towards petrol, running on a tight budget. straight. just another hard working free spirit heading for where the work, fun and sun is. leaving 16th, 17th?  [...]",2012-10-09T14:30:25-06:00,emailnotfound,TRUE,cosprings,2012-10-14T14:30:25-06:00,las
