title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
"nashville to sarasota fl, 11/25/-12/2 (mount juliet)",nashville,http://nashville.craigslist.org/rid/3400410951.html,"looking to get me 33 male and my son to sarasota florida and back to visit family any time between 11/25/12 and 12/2/12 please call 615-six six three-nine two three five to make arrangements, will help with gas. 
thank you for looking. ",2012-11-10T13:16:18-06:00,emailnotfound,FALSE,nashville,2012-11-25T13:16:18-06:00,sarasota
ride needed - nashville to washington on mon 11/19 (nashville),nashville,http://nashville.craigslist.org/rid/3397197132.html,"i'm looking for a ride from nashville to washington. 
leaving november 19th returning november 26th. heading home for thanksgiving. will share with driving and expenses. small suitcase and me. contact me on zimride: http://www.zimride.com/ride/share? [...]",2012-11-09T06:29:38-06:00,emailnotfound,TRUE,nashville,2012-11-19T06:29:38-06:00,washington
nashville to chicago 11/9 or 11/10 (nash/louisville/indy/chicago),nashville,http://nashville.craigslist.org/rid/3394512173.html,"32 male driving from nashville to chicago on friday evening, nov 9 or saturday morning, nov 10. if anyone safe and friendly needs to ride, email me with details. i am driving a rental car and can add you to the agreement. be over 21 with a valid driv [...]",2012-11-07T22:41:10-06:00,emailnotfound,TRUE,nashville,2012-11-09T22:41:10-06:00,chicago
ride offered to in (nashville to in),nashville,http://nashville.craigslist.org/rid/3387346960.html,"i'm looking to leave this weekend to south bend--friday (nov 9th) early morning. i would love some company and help with driving! you really don't need to contribute anything monetary unless you are able to. i'll be coming back that monday or so. 
th [...]",2012-11-07T14:13:20-06:00,emailnotfound,TRUE,nashville,2012-11-09T14:13:20-06:00,in
ride offered: nashville to st.louis (denver co) 11/8 11/9 11/10 11/11 (nash),nashville,http://nashville.craigslist.org/rid/3393185943.html,"planning on heading to nashville area soon, but not sure when exactly, depends on other people. soon! i'm a young 20's guy on a cool road trip in a cool vw van from ca. come on along.. 
fro, there, heading west. could be anywhere. denver, boulder co, [...]",2012-11-07T12:13:34-06:00,emailnotfound,TRUE,nashville,2012-11-08T12:13:34-06:00,st.louis
ride offered 10/8 nashville to san francisco,nashville,http://nashville.craigslist.org/rid/3384047537.html,"ride offered 10/8 nashville to san francisco 
cost is $200 = 1/2 of gas 
call 850-866-9040",2012-11-06T11:36:55-06:00,emailnotfound,TRUE,nashville,2012-10-08T11:36:55-06:00,san
ride offered 10/8 nashville to portland,nashville,http://nashville.craigslist.org/rid/3384051125.html,"ride offered 10/8 nashville to portland 
cost is $180 = 1/2 of gas 
call 850-866-9040",2012-11-06T11:36:35-06:00,emailnotfound,TRUE,nashville,2012-10-08T11:36:35-06:00,portland
ride offered 10/8 nashville to denver,nashville,http://nashville.craigslist.org/rid/3384056129.html,"ride offered 10/8 nashville to denver 
cost is $80 = 1/2 of gas 
call 850-866-9040",2012-11-06T11:36:27-06:00,emailnotfound,TRUE,nashville,2012-10-08T11:36:27-06:00,denver
ride offered 10/8 nashville to seattle,nashville,http://nashville.craigslist.org/rid/3384041237.html,"ride offered 10/8 nashville to seattle 
cost is $180 = 1/2 of gas 
call 850-866-9040",2012-11-06T11:25:42-06:00,emailnotfound,TRUE,nashville,2012-10-08T11:25:42-06:00,seattle
ride offered to colorado (boulder),nashville,http://nashville.craigslist.org/rid/3390455098.html,"i will be leaving nashville sometime nov 9th 10th or the 11th or when i fill the seats.i can take two people no dogs. i have a dog and some dogs he doesnt get along with.i need help with gas and driving.i hope to depart around 4:20 hello.let me know, [...]",2012-11-06T09:40:22-06:00,emailnotfound,TRUE,nashville,2012-11-09T09:40:22-06:00,colorado
ride offered - nashville to greensboro on tue 11/6 (nashville),nashville,http://nashville.craigslist.org/rid/3389851297.html,"i'm offering a ride from nashville to greensboro. 
leaving november 6th. offering a ride between nashville, tn and greensboro, nc must stay close to i 40 contact me on zimride: http://www.zimride.com/ride/share?ride=517919 ",2012-11-05T23:11:16-06:00,emailnotfound,TRUE,nashville,2012-11-06T23:11:16-06:00,greensboro
nashville to detroit 11/9 - 11/11 (nash),nashville,http://nashville.craigslist.org/rid/3389832849.html,leaving friday around 1 or 2 pm and will be returning sunday morning. just looking for some help with gas.,2012-11-05T22:54:37-06:00,emailnotfound,TRUE,nashville,2012-11-09T22:54:37-06:00,detroit
looking for someone going from nashville to nyc,nashville,http://nashville.craigslist.org/rid/3386406448.html,"are you traveling from nashville to nyc? 
if so, i need some artwork transported from nashville to nyc before jan 1st. 
will contribute $75 for gas on your trip if you're willing to bring a few things in your vehicle. 
thanks!",2012-11-04T13:43:06-06:00,emailnotfound,FALSE,nashville,2012-01-01T13:43:06-06:00,nyc
ride needed nashville to upstate ny or scranton pa (november weekends) (november weekend),nashville,http://nashville.craigslist.org/rid/3386363309.html,"looking for a ride from nashville, tn to the upstate ny region. one way only, looking to leave on a friday or early saturday in november. which weekend is flexible. i can share in gas money and driving and also bring some munchies for on the way. one [...]",2012-11-04T13:23:42-06:00,emailnotfound,FALSE,nashville,2012-11-05T13:23:42-06:00,upstate
ride needed today (bellvue to m'boro),nashville,http://nashville.craigslist.org/rid/3385839919.html,"hello, 
my bf needs a ride today from bellvue to m'boro. his friend picked him up a couple weeks ago and is refusing to being him back home to m'boro. he will give u gas money to bring him. i would do it but my car isn't working right so i don't driv [...]",2012-11-04T09:19:07-06:00,emailnotfound,FALSE,nashville,2012-11-04T09:19:07-06:00,m'boro
ride needed tonight (bellvue to m'boro),nashville,http://nashville.craigslist.org/rid/3384956827.html,"hello, 
my bf needs a ride tonight from bellvue to m'boro. his friend picked him up a couple weeks ago and is refusing to being him back to m'boro. he will give u some gas money to bring him. i would do it but my car isn't working right so i don't dr [...]",2012-11-03T19:04:56-05:00,emailnotfound,FALSE,nashville,2012-11-05T19:04:56-05:00,m'boro
manchester tn/nashville tn to st louis missouri..wanna go? (nashville to st louis),nashville,http://nashville.craigslist.org/rid/3382487699.html,"im in machester tn (south of nashville) 
im getting an early start tommorow morning (sat) 
leaving manchester between 5 and 7am.. ..my final destination is st louis missouri 
i have a 4dr car 
name is eric 
three,one,four,two,two,one,four,two,seven,e [...]",2012-11-02T16:51:18-05:00,emailnotfound,TRUE,nashville,2012-11-03T16:51:18-05:00,st
two need ride from nash to sarasota/southern florida for thanksgiving (nashville area/to sarasota fl area),nashville,http://nashville.craigslist.org/rid/3381540736.html,"hey! we're two musicians who need to get to our families in sarasota fl for thanksgiving, we'll be done recording in nashville on the 18th of november and wanna leave asap afterwards. please let me know if you're headed that way, willing to split gas [...]",2012-11-02T10:45:55-05:00,emailnotfound,FALSE,nashville,2012-11-02T10:45:55-05:00,sarasota/southern
free ride to anywhere near west virginia (nashville),nashville,http://nashville.craigslist.org/rid/3380939300.html,"i'll be in nashville on the 7th of november. i need someone to come with me to pick up my car in brentwood, and then drive it with me to west virginia. you would be driving, so there is no charge for gas or anything like that. must have a valid licen [...]",2012-11-02T01:27:41-05:00,emailnotfound,TRUE,nashville,2012-11-07T01:27:41-05:00,anywhere
nashville to portland oregon (anywhere in between),nashville,http://nashville.craigslist.org/rid/3380833575.html,"if you have gas money i am leaving from nashville on the 9th of november, will consider being flexible but need to be in portland oregon on 15th. can take you almost any route (excepting for snow and ice) and will drive entire way if you pay gas. ema [...]",2012-11-01T23:22:52-05:00,emailnotfound,TRUE,nashville,2012-11-09T23:22:52-05:00,portland
traveling from murfreesboro tn/nahsville tn to miami fl,nashville,http://nashville.craigslist.org/rid/3380416928.html,hi ya! looking to possibly rent a car to travel from murfreesboro tn/nashville tn down to miami fl. on monday the 5th through the 8th (flexible on dates). could possibly be as late as friday to leave. looking for people to help offset the expense of  [...],2012-11-01T18:54:02-05:00,emailnotfound,TRUE,nashville,2012-11-05T18:54:02-05:00,miami
looking for a ride from nash to asheville nov 4th or 5th (nashville),nashville,http://nashville.craigslist.org/rid/3373302744.html,"hey there, cl! 
i am looking to visit a few friends with an intentional community forming in asheville. i can certainly help with gas money, conversation, driving, whatever else. 
my name is scott kirschenbaum and i'm a documentary filmmaker (periphe [...]",2012-11-01T16:21:04-05:00,emailnotfound,FALSE,nashville,2012-11-04T16:21:04-05:00,asheville
"nashville to ky (nashville,tn)",nashville,http://nashville.craigslist.org/rid/3378484218.html,"i will be leaving nashville friday the 2nd at 2pm, maybe 3pm, depends what traffic is like, would like someone to help with gas, please email",2012-10-31T22:20:54-05:00,emailnotfound,TRUE,nashville,2012-05-03T22:20:54-05:00,ky
"nashville to sarasota,150.00 (nashville)",nashville,http://nashville.craigslist.org/rid/3377713337.html,"southbound to tampa and sarasota florida area 
tahoe with room for passengers and stuff 
thursday am depart 
nashville to chattanooga atlanta tampa sarasota ",2012-10-31T14:54:25-05:00,emailnotfound,TRUE,nashville,2012-10-32T14:54:25-05:00,"sarasota,150.00"
