title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
ride offered to seattle (or anywhere along i-90 w) for thanksgiving,missoula,http://missoula.craigslist.org/rid/3409862760.html,"hi friends! what are you doing for thanksgiving? going to seattle? neat! do you need a ride? that's neat, too, because i need passengers. 
i will be leaving on tuesday (11/20) or wednesday (11/21) depending on what feels right at the time (we women a [...]",2012-11-14T13:46:43-07:00,emailnotfound,TRUE,missoula,2012-11-20T13:46:43-07:00,seattle
offering ride from missoula to bozeman (missoula),missoula,http://missoula.craigslist.org/rid/3409399062.html,"i'm headed to bozeman wednesday, november 21 (the day before thanksgiving) at about 10:30 a.m.-- leaving from missoula. i'm probably coming back friday afternoon. i've got room for 4 more people and a little bit of luggage. split some gas with me, an [...]",2012-11-14T10:56:38-07:00,emailnotfound,TRUE,missoula,2012-11-21T10:56:38-07:00,bozeman
"ride to and from jackson wy  (jackson, wy)",missoula,http://missoula.craigslist.org/rid/3408212705.html,looking to get a ride or gain a passenger to jackson wy november 30- december 2 nd weather pending. if you want to discuss options let me know.,2012-11-13T19:27:13-07:00,emailnotfound,FALSE,missoula,2012-11-30T19:27:13-07:00,and
missoula to bozeman,missoula,http://missoula.craigslist.org/rid/3403182243.html,"i'm headed to bozeman tuesday, november 20 around 5 p.m. and will head back to missoula wednesday or thursday. anyone that wants a ride is welcome to come too-asking for help with fuel costs. ",2012-11-11T18:22:42-07:00,emailnotfound,TRUE,missoula,2012-11-20T18:22:42-07:00,bozeman
ride needed from msla to spokane,missoula,http://missoula.craigslist.org/rid/3399308666.html,"nov 14th am...arrive at spokane airport by noon...or the 13th travel anytime. 
please let me know asap...pitch in for gas obviously.",2012-11-09T22:58:47-07:00,emailnotfound,FALSE,missoula,2012-11-09T22:58:47-07:00,spokane
ride to bozeman from missoula needed (missoula mt),missoula,http://missoula.craigslist.org/rid/3398791968.html,"hi i need a ride home to bozeman from missoula early this next week. nov 12,13,14,or 15th 
i would be willing to split gas 
5164450734",2012-11-09T16:59:04-07:00,emailnotfound,FALSE,missoula,2012-11-12T16:59:04-07:00,bozeman
ride offered-&gt;missoula to bozeman (11/11) (bozeman),missoula,http://missoula.craigslist.org/rid/3397035177.html,"hi, 
my name is keith and i am a 23 year old male who will be heading from missoula to bozeman on sunday (11/11). i plan on leaving sometime around 630pm. i am looking for someone interested in splitting gas. ",2012-11-09T00:39:09-07:00,emailnotfound,FALSE,missoula,2012-11-11T00:39:09-07:00,bozeman
ride offered:  missoula to portland and back for thanksgiving weekend,missoula,http://missoula.craigslist.org/rid/3396548699.html,"hi, 
my boyfriend and i are driving from missoula to portland and back for thanksgiving weekend (nov 20-25th) and were hoping to find one or two people to ride with us and split the cost of gas. we were planning on heading out early tuesday afternoon [...]",2012-11-08T18:11:45-07:00,emailnotfound,TRUE,missoula,2012-11-20T18:11:45-07:00,portland
"ride offered missoula to spokanne, boise, and/or bend, oregon (missoula to bend, or)",missoula,http://missoula.craigslist.org/rid/3396357580.html,"i'm leaving from missoula on november 16th and headed to bend, oregon. i can either go through coeur d'alane/spokanne/tri cities to bend, or i can go through lolo pass/boise/eastern oregon to bend. i can fit up to three people with luggage. i ask tha [...]",2012-11-08T16:33:28-07:00,emailnotfound,TRUE,missoula,2012-11-16T16:33:28-07:00,spokanne
offering ride to seattle today! (missoula),missoula,http://missoula.craigslist.org/rid/3395850172.html,hi i'm offering a ride to seattle or all the way to vancouver b.c. or anywhere along the day. i have 2 seats left in my car. we're planning on leaving today so we can beat the storm. it's supposed to hit lookout at 7:00 pm idaho time. we're planning  [...],2012-11-08T12:59:53-07:00,emailnotfound,TRUE,missoula,2012-11-08T12:59:53-07:00,seattle
need:misoula to spokane (missoula/spokane),missoula,http://missoula.craigslist.org/rid/3395795433.html,i am an 18 year old white male. my girlfriend lives in spokane and will be alone for on thanksgiving. this is the first holiday she has been alone for and it is really bumming her out. my car is not running. i am asking if there is anyway i could get [...],2012-11-08T12:39:04-07:00,emailnotfound,FALSE,missoula,2012-11-09T12:39:04-07:00,spokane
offering a ride to seattle november 9th (missoula),missoula,http://missoula.craigslist.org/rid/3389402568.html,"hi all, 
i am heading to seattle this friday, the 9th in the morning. i have a honda fit which is tiny, but can fit a lot of stuff. i am putting my snow tires on to ensure we can make all the passes. i will be heading back on the 18th, if you need a  [...]",2012-11-07T21:04:32-07:00,emailnotfound,TRUE,missoula,2012-11-09T21:04:32-07:00,seattle
"ride needed, soonish, destination ~ northward (missoula to east glacier park)",missoula,http://missoula.craigslist.org/rid/3394379746.html,"hello, 
an englishman and sewing machine would be very grateful for a lift soon. will help out with gas and conversation (if required). 
i've been having phone problems, but if you pm/email me i can send you my friend's phone number. 
i look forward  [...]",2012-11-07T20:03:50-07:00,emailnotfound,FALSE,missoula,2012-11-09T20:03:50-07:00,east
ride offered: to seattle 11-12 (missoula to seattle),missoula,http://missoula.craigslist.org/rid/3394289529.html,"we are headed to seattle very early monday morning. we can drop you off anywhere inbetween. respond to this posting with the area you need to be picked up from and where you are headed. we ask that you contribute gas money. 
we are both licensed, res [...]",2012-11-07T19:07:35-07:00,emailnotfound,TRUE,missoula,2012-11-12T19:07:35-07:00,seattle
"ride offered: missoula to williston, nd 11/11 (missoula to williston, nd)",missoula,http://missoula.craigslist.org/rid/3394279990.html,"we are headed to williston, nd saturday evening from seattle (passing through the missoula area around 3-4am), driving straight through. we can drop you off anywhere inbetween. respond to this posting with the area you need to be picked up from and w [...]",2012-11-07T19:01:51-07:00,emailnotfound,TRUE,missoula,2012-11-11T19:01:51-07:00,williston
anyone headed to phx with a pickup? (missoula),missoula,http://missoula.craigslist.org/rid/3357973235.html,"i am headed to phx in nov but if anyone is leaving earlier and is driving a big enough pickup to haul a cb550 motorcycle i can pay you to drop it off at a friends house before then for me. 
it doesn't look the the weather is going to hold out for me  [...]",2012-11-07T14:47:48-07:00,emailnotfound,TRUE,missoula,2012-11-09T14:47:48-07:00,phx
ride offered missoula to denver and back around thanksgiving (missoula to denver area),missoula,http://missoula.craigslist.org/rid/3391406615.html,"so i am going to be driving to denver area probably leaving the tuesday before thanksgiving, getting back sunday. im looking for someone to help out with gas and split driving time. departure flexible please email or text 303 eight two seven 9o96. 
t [...]",2012-11-06T14:42:00-07:00,emailnotfound,TRUE,missoula,2012-11-06T14:42:00-07:00,denver
ride to eugene for thanksgiving week,missoula,http://missoula.craigslist.org/rid/3390845934.html,need a ride to eugene and back to missoula for thanksgiving week. can go and stay as long as you can. am willing to split gas with you. really need to go see my daughters for the holidays. please contact me asap.,2012-11-06T11:06:26-07:00,emailnotfound,FALSE,missoula,2012-11-06T11:06:26-07:00,eugene
needed: ride to spokane 11/7 (return 11/8) (missoula),missoula,http://missoula.craigslist.org/rid/3390638458.html,two cool chicks need a ride to dropkick in spokane this wednesday. will split gas (of course). also... we already have a hotel room booked with one extra bed. we can share a bed if someone else wants to share the other (or sleep alone) and then we'd  [...],2012-11-06T09:50:51-07:00,emailnotfound,TRUE,missoula,2012-11-07T09:50:51-07:00,spokane
missoula to salt lake city,missoula,http://missoula.craigslist.org/rid/3388268694.html,"i'm driving an empty pickup, towing an empty boat trailer, to the salt lake area on thursday 11-8. i can haul cargo, no passengers. 
bill 208.699.3649",2012-11-05T10:10:08-07:00,emailnotfound,TRUE,missoula,2012-11-08T10:10:08-07:00,salt
"need ride to portland for thanksgiving (portland, or)",missoula,http://missoula.craigslist.org/rid/3387404243.html,"hey i am looking for a ride to portland (or anywhere close by) for thanksgiving break- i can leave tuesday, nov. 20 (or wednesday) and would like to come back on the 25. i can pitch in for gas and help with driving! i'm a easy travel companion. i wou [...]",2012-11-04T22:29:41-07:00,emailnotfound,TRUE,missoula,2012-11-20T22:29:41-07:00,portland
driving to seattle friday november 9 (seattle),missoula,http://missoula.craigslist.org/rid/3387149332.html,"i am driving to seattle friday, november 9 at 3 p.m. i would like to drive with someone to decrease the cost of gas. i drive a 2000 toyota 4runner. please feel free to e-mail me. i'm returning monday the 12th if you would like a ride back to missoula [...]",2012-11-04T19:08:19-07:00,emailnotfound,TRUE,missoula,2012-11-09T19:08:19-07:00,seattle
need a ride to freds lounge! (south and reserve),missoula,http://missoula.craigslist.org/rid/3383626912.html,"was going to take the bus, but oh wait there isn't one! desperately need a ride to and from work today and tomorrow. please help!",2012-11-03T08:21:18-06:00,emailnotfound,FALSE,missoula,2012-11-03T08:21:18-06:00,freds
traveling from missoula to whitfish.,missoula,http://missoula.craigslist.org/rid/3382529819.html,i'm traveling out on the amtrak this coming wednesday. all i have to offer is ten dollars. i graduated last december and i'm heading back to chicago. i have one backcountry backpack and a smaller gear bag. my destination is as close to downtown white [...],2012-11-02T16:10:20-06:00,emailnotfound,FALSE,missoula,2012-11-07T16:10:20-06:00,whitfish
"missoula to coeur d'alene (missoula,mt)",missoula,http://missoula.craigslist.org/rid/3374117690.html,"i'm driving to cd'a on friday evening (11/2). leaving around seven. i'll have room for one, maybe two people. gas money appreciated. text or call if interested. 2003 subaru outback wagon. roger 406-529-8 five nine eight.",2012-11-01T09:51:32-06:00,emailnotfound,TRUE,missoula,2012-11-02T09:51:32-06:00,coeur
ride to vermont (new england) (montana),missoula,http://missoula.craigslist.org/rid/3375122109.html,"hey all, 
i have been unsuccessful searching the bozeman craigslist so i am spreading my search to other vermonter outposts like missoula. 
i am looking for a ride home to the northeast around christmas with my 4 year old husky. i can't fly with the  [...]",2012-10-30T11:59:04-06:00,emailnotfound,FALSE,missoula,2012-10-36T11:59:04-06:00,vermont
missoula to las vegas area (missoula to las vegas),missoula,http://missoula.craigslist.org/rid/3352964813.html,"full size pickup, or enclosed van taking reservations to take you/ your stuff anywhere between missoula and las vegas area. wanting to leave between nov 8-15. cost is assumed and will be discussed.roger 406 370 2931",2012-10-30T07:52:32-06:00,emailnotfound,TRUE,missoula,2012-11-08T07:52:32-06:00,las
needs ride from missoula to seattle,missoula,http://missoula.craigslist.org/rid/3373728781.html,"i need a ride to seattle from missoula the tuesday before thanksgiving, 11/20, and potentially one back on 11/25. please contact me asap! thanks!",2012-10-29T18:13:45-06:00,emailnotfound,FALSE,missoula,2012-11-20T18:13:45-06:00,seattle
"ride offered to eugene or portland, november 1st (missoula to eugene)",missoula,http://missoula.craigslist.org/rid/3373430318.html,"heading to eugene very early thursday morning (around 5 a.m.) and looking for someone to split fuel cost and possibly drive-time. can stop anywhere along the way. driving a medium sedan with room for 3 or 4, that gets reasonable gas mileage. coming b [...]",2012-10-29T15:47:04-06:00,emailnotfound,TRUE,missoula,2012-11-01T15:47:04-06:00,eugene
"missoula, mt to portland or - nov 7 (united states)",missoula,http://missoula.craigslist.org/rid/3371603469.html,"i am looking for a rideshare from missoula, mt to portland, or on november 7. 
i am looking for a safe, responsible driver who is queer-friendly. i am a friendly, gay, artist fellow living in portland. i will only have a couple bags, and will pitch i [...]",2012-10-28T19:48:08-06:00,emailnotfound,TRUE,missoula,2012-11-07T19:48:08-06:00,portland
need ride for two to bozeman or west yellowstone (missoula),missoula,http://missoula.craigslist.org/rid/3371570425.html,hi there. my friend and i are looking for a ride from missoula to bozeman or west yellowstone around nov 7th or so. we can help pay for gas. hope you can help us out.,2012-10-28T19:27:16-06:00,emailnotfound,FALSE,missoula,2012-11-07T19:27:16-06:00,bozeman
ride to seattle or vancouver bc (missoula),missoula,http://missoula.craigslist.org/rid/3370694923.html,"i'm offering a ride to vancouver bc or anywhere along the way on nov. 9th and returning to missoula on the 12th. i'm looking to fill at least one more seat in my car, maybe two if you don't mind getting cozy with 3 people in the back. you would have  [...]",2012-10-28T11:44:31-06:00,emailnotfound,TRUE,missoula,2012-11-09T11:44:31-06:00,seattle
wanted:ride to portland nov 7 (missoula),missoula,http://missoula.craigslist.org/rid/3370508419.html,"ride wanted to portland, or on november 7th or 8th. will split gas and help with driving. have minimal luggage. 
thanks, carly",2012-10-28T10:12:19-06:00,emailnotfound,TRUE,missoula,2012-11-07T10:12:19-06:00,portland
female student looking for a ride to work (missoula),missoula,http://missoula.craigslist.org/rid/3365628817.html,i am looking for someone who could give me a ride from lower rattlesnake to gull boats and murdock's area on saturdays and sundays for about 2 months. i start work on saturdays at 9:00am and on sundays i work 9:00 am to 3:00pm. i usually bike to work [...],2012-10-25T23:11:08-06:00,emailnotfound,FALSE,missoula,2012-10-29T23:11:08-06:00,work
ride needed from um to msu monday (bozeman),missoula,http://missoula.craigslist.org/rid/3365432333.html,"i am looking for a ride from missoula to bozeman on monday oct. 29 and i have gas money and a smile for the road so if you or someone you know will be making this trip please let me know! 
thank you!",2012-10-25T20:22:27-06:00,emailnotfound,FALSE,missoula,2012-10-29T20:22:27-06:00,msu
ride from northside to um,missoula,http://missoula.craigslist.org/rid/3364228833.html,i am looking for an 8-8:15 am ride from the missoula northside to um once or twice per week for 2 people. would be willing to contribute gas money.,2012-10-25T11:19:47-06:00,emailnotfound,FALSE,missoula,2012-10-29T11:19:47-06:00,um
