title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
bend to santa cruz monday 11/19 or tuesday  (anywhere in between),bend,http://bend.craigslist.org/rid/3412226316.html,"hello there, i will be driving from bend or to santa cruz/bay area on monday or tuesday, i have 3 seats open, contributions with gas would be greatly appreciated. laid back girl, clean driving record, good conversation and good music! can pick up/dro [...]",2012-11-15T13:08:03-08:00,emailnotfound,TRUE,bend,2012-11-19T13:08:03-08:00,santa
"bend to portland next tues. 20th, afternoon (bend to portland)",bend,http://bend.craigslist.org/rid/3411917953.html,"hi, 
i have room for two in my comfortable, reliable and clean toyota sienna van. leaving bend in the afternoon on tues. the 20th for the holiday. $20 for fuel/ person would be great. 
cheers",2012-11-15T11:05:41-08:00,emailnotfound,TRUE,bend,2012-11-20T11:05:41-08:00,portland
ride offered to portland monday early morning 11/19 (bend- gresham/pdx/vancouver),bend,http://bend.craigslist.org/rid/3411876092.html,"i'm heading to vancouver this next monday to pick up my boy for thanksgiving week, and as usual would love to fill my empty seats with fun, interesting and like-minded individuals. hippies, gays, weirdos and liberals are encouraged to ride. republica [...]",2012-11-15T10:50:22-08:00,emailnotfound,TRUE,bend,2012-11-19T10:50:22-08:00,portland
need a ride to portland  (prineville),bend,http://bend.craigslist.org/rid/3411673500.html,i need a ride from prineville to portland monday.i don't have any money but i could help drive. please help a girl out. thanks. marie ,2012-11-15T09:35:50-08:00,emailnotfound,FALSE,bend,2012-11-19T09:35:50-08:00,portland
"looking for ride- bend to portland (saturday, november 17th )",bend,http://bend.craigslist.org/rid/3411478300.html,"hello- looking for a ride for 2 people from bend, or any area of central oregon to portland on saturday. flexible on the time we leave. can help with gas also. flying out of portland, and flying back into redmond. you can email or text, my number is  [...]",2012-11-15T08:21:59-08:00,emailnotfound,TRUE,bend,2012-11-17T08:21:59-08:00,portland
ride needed - bend to boise on wed 11/21 (bend),bend,http://bend.craigslist.org/rid/3410759271.html,"i'm looking for a ride from bend to boise. 
leaving november 21st returning november 25th. contact me on zimride: http://www.zimride.com/ride/share?ride=533754 ",2012-11-14T20:22:34-08:00,emailnotfound,TRUE,bend,2012-11-21T20:22:34-08:00,boise
ride offered bend to portland tomorrow,bend,http://bend.craigslist.org/rid/3410719379.html,"hey good people. 
i've been trying to get out of bend for a few days now but rides are few and far between so i've decided to rent a car. if anyone needs a ride let me know, i'll probably be leaving tomorrow afternoon. 
it's a rental so no smoking in [...]",2012-11-14T19:52:57-08:00,emailnotfound,TRUE,bend,2012-11-14T19:52:57-08:00,portland
i need a ride to klamath falls 11/24/12 (redmond),bend,http://bend.craigslist.org/rid/3410624568.html,"is anyone going thru klamath falls saturday november 24? 
i will chip in for gas $$ 
i am a 34 year old female just looking to get a ride up for the weekend. i will or can find my way back on sunday unless you are coming back that day too..... 
pleas [...]",2012-11-14T18:50:29-08:00,emailnotfound,FALSE,bend,2012-11-24T18:50:29-08:00,klamath
is anyone going to portland 11-15-12 (redmond),bend,http://bend.craigslist.org/rid/3410619094.html,"is anyone going to portland thursday the 15th after 8:30pm? 
i will chip in for gas $$ 
i am a 34 year old female just looking to get a ride up for the weekend. i have a way back ..... 
please text/ email or call me if you have room for 1 extra roadi [...]",2012-11-14T18:47:08-08:00,emailnotfound,FALSE,bend,2012-11-15T18:47:08-08:00,portland
take my bicycle to arizona please (bend),bend,http://bend.craigslist.org/rid/3407471535.html,"are you driving to arizona? 
my bicycle needs a ride. its lightweight, and good natured. 
it can be boxed, ( 9"" x 35"" x 55"" ) 
or if you have an unused rack? 
the airlines charge $35 but it has to fit in a breadbox. 
go figure. 
anytime in next month [...]",2012-11-13T12:49:55-08:00,emailnotfound,FALSE,bend,2012-11-19T12:49:55-08:00,arizona
bend to portland 11/16-11/19 (bend/portland),bend,http://bend.craigslist.org/rid/3405802842.html,driving to portland on friday around noon. room for up to 3 more people and room for luggage. will have to chip in on gas. ,2012-11-12T18:46:03-08:00,emailnotfound,TRUE,bend,2012-11-16T18:46:03-08:00,portland
need a ride from bend to boise (bend to boise),bend,http://bend.craigslist.org/rid/3405633967.html,"looking for a ride from bend to boise on wednesday, november 21. i'm a non-smoker, easy-going.",2012-11-12T17:13:09-08:00,emailnotfound,TRUE,bend,2012-11-21T17:13:09-08:00,boise
"ride offered- bend to boise, nov 21 (bend to boise)",bend,http://bend.craigslist.org/rid/3405382124.html,"planning to head over to boise, id in the am on wednesday, november 21. i can take up to three passengers. i will be returning to bend on sunday, november 25 if you need a ride back. 
non-smoking vehicle. no illegal substances please. bring music alo [...]",2012-11-12T15:14:06-08:00,emailnotfound,TRUE,bend,2012-11-21T15:14:06-08:00,boise
ride offered redmond to eugene today (monday) (anywhere in redmond to springfield i-5),bend,http://bend.craigslist.org/rid/3404612905.html,"i will be headed out around 2pm and returning around 6pm. easy-going, listening to radio, good conversation. help with gas money would be much appreciated. no smoking in the vehicle and probably don't want to stop much... 
text is best! 
541-three ""o [...]",2012-11-12T10:30:34-08:00,emailnotfound,TRUE,bend,2012-11-12T10:30:34-08:00,eugene
ride offerd to tri-cities (leaving nov 20th returning nov 26th),bend,http://bend.craigslist.org/rid/3398652790.html,cursing in my motor home riders wanted rooe for 5 and pet are welcome. 541-771-7848 chuck ,2012-11-12T10:08:47-08:00,emailnotfound,TRUE,bend,2012-11-20T10:08:47-08:00,tri-cities
need ride from bend to portland (bend -&gt; portland),bend,http://bend.craigslist.org/rid/3402380326.html,"greetings, my name is spencer and i am a traveling musician on my way to hawaii for the winter. i am also in need of a ride to portland from bend as soon as possible, more than willing to compensate 40$ for fuel. i will have 3 large bags to travel wi [...]",2012-11-11T10:44:41-08:00,emailnotfound,TRUE,bend,2012-11-17T10:44:41-08:00,portland
need a ride from bend to portland,bend,http://bend.craigslist.org/rid/3401290118.html,"hey there i'm looking for a ride tomorrow to portland from bend or the surrounding areas. 25 year old, friendly, easy going and gas money. let me know thanks!",2012-11-10T18:57:17-08:00,emailnotfound,FALSE,bend,2012-11-10T18:57:17-08:00,portland
need a ride to newport 11/14 (waldport),bend,http://bend.craigslist.org/rid/3398962306.html,i need a ride to newport oregon on wednesday i am a 19 year old male i can chipin for gas have one large suite case and 1 large and 1small backpack,2012-11-09T17:31:29-08:00,emailnotfound,FALSE,bend,2012-11-14T17:31:29-08:00,newport
need ride from redmond to prineville (tonight/tomorrow),bend,http://bend.craigslist.org/rid/3398945491.html,"have $20 for someone who can drive us to prineville from redmond tonight. two people and a small dog in a carrier. we were planning on taking the bus, but they apparently stop at 5:30 now. tomorrow may work if nothing else happens. call or text 541-4 [...]",2012-11-09T17:21:43-08:00,emailnotfound,TRUE,bend,2012-11-09T17:21:43-08:00,prineville
madras to bend daily (madras/bend),bend,http://bend.craigslist.org/rid/3397552181.html,hello i am looking for someone to do a carpool from madras to bend i have to be at work by 8am and get off work between 5 and 6 mon-fri currently have 2 of us so need 3 more i want to split gas price completly we are both currently riding the cet bus [...],2012-11-09T07:49:38-08:00,emailnotfound,TRUE,bend,2012-11-12T07:49:38-08:00,bend
looking for a ride to eugene with my small surfboard (bend-eugene),bend,http://bend.craigslist.org/rid/3397090133.html,i am looking to go to eugene today or tomorrow with my surfboard. the board is 7 feet long and 1.75 feet wide i have all straps to put it on a roof rack or it can rise in a pickup bed or fit in most cars i am a fairly clean cut 19 year old male who i [...],2012-11-09T01:22:16-08:00,emailnotfound,FALSE,bend,2012-11-09T01:22:16-08:00,eugene
bend to hoodoo by 2,bend,http://bend.craigslist.org/rid/3396965710.html,"have a job interview at hoodoo tomorrow at 2, and i need a ride! have plenty of gas money. this would be perfect for someone on their way to eugene. if i don't get a reply ill be hitchhiking early so stop and pick me up! especially if its snowing! yo [...]",2012-11-08T22:06:49-08:00,emailnotfound,TRUE,bend,2012-11-08T22:06:49-08:00,hoodoo
need ride - bend to portland or eugene thursday 11/8,bend,http://bend.craigslist.org/rid/3394659330.html,"look for a ride to portland or eugene thursday, preferably in the late afternoon... 
or to portland on friday in the morning. 
i can chip in for gas and i come with good snacks, yum. 
54one 41nine 672three",2012-11-07T23:26:29-08:00,emailnotfound,TRUE,bend,2012-11-08T23:26:29-08:00,portland
i can offer a ride to portland this fri 11/9 (bend),bend,http://bend.craigslist.org/rid/3394332143.html,"i'm leaving around 8pm fri night and can offer a ride from bend to portland. 
i've done this in the past and $20 seems to be the going rate. 
i have a clean and new car that is awd in case we run into some bad weather. 
if interested, let me know. ",2012-11-07T18:33:15-08:00,emailnotfound,TRUE,bend,2012-11-09T18:33:15-08:00,portland
ride needed from bend to portland friday 11/9 (bend),bend,http://bend.craigslist.org/rid/3393705299.html,"i'm looking for a ride to portland this friday, 11/9 leaving anytime in the afternoon and/or around 4 when i get out of work. i'm pretty flexible. i'm clean, responsible, easy going, and have $ for gas. let me know. thanks and enjoy the day!",2012-11-07T13:28:01-08:00,emailnotfound,FALSE,bend,2012-11-09T13:28:01-08:00,portland
gorge to bend or bend to gorge (hood river/white salmon),bend,http://bend.craigslist.org/rid/3391904806.html,"heading from white salmon to bend and back on thursday (11/8). plenty of room, just going to pick up a boat. looking for help with gas money. time so far is flexible. anywhere along the way or in the gorge area i will try to help you out. ",2012-11-06T17:49:00-08:00,emailnotfound,TRUE,bend,2012-11-08T17:49:00-08:00,bend
"ride need: bend to portland (11/6) (bend, or)",bend,http://bend.craigslist.org/rid/3389177262.html,"ride needed from bend to portland on tuesday, november 6th. ideally leaving mid-morning to early afternoon, but flexible on time. can pitch gas money. early 20s, easy-going. 
give me a call or shoot me a text at 
541-350-5713 
brock",2012-11-05T14:44:33-08:00,emailnotfound,TRUE,bend,2012-11-06T14:44:33-08:00,portland
looking for ride to pdx thursday,bend,http://bend.craigslist.org/rid/3388029766.html,"looking for ride to pdx and only 1 way. $20 gas! what time thursday isn't that important if we left at 1pm that would be perfect but your driving so whatever works for you! i'm an outgoing 18 year old, male. 
503-six86-1896",2012-11-05T07:44:43-08:00,emailnotfound,FALSE,bend,2012-11-08T07:44:43-08:00,pdx
looking for ride from bend to bay area nov 18 (bend or to bay area ca),bend,http://bend.craigslist.org/rid/3387358158.html,"blind man looking for a ride from bend/la pine or to san francisco bay area ca. looking to leave november 18th, 19th or 20th. please call ed (541)536-3606",2012-11-04T20:44:43-08:00,emailnotfound,TRUE,bend,2012-11-18T20:44:43-08:00,bay
bend to portland area thanksgiving 21st (bend),bend,http://bend.craigslist.org/rid/3386150805.html,"im hopefully going to be driving into the valley, to newberg for thanksgiving, short on money right now, so not sure if i'll be able to for sure. looking for someone who might want to pitch in on gas wanting a ride the same way. if you dont have gas  [...]",2012-11-04T09:48:11-08:00,emailnotfound,TRUE,bend,2012-11-05T09:48:11-08:00,portland
"ride offered: portland to bend tomorrow, 11/5 (portland to bend)",bend,http://bend.craigslist.org/rid/3385906163.html,"hello, 
i'm heading back to bend tomorrow morning. i'm flexible on the time, but earlier the better. i live in bend, and am a professional guy, mid-30s with a reliable toyota sienna. 
let me know if you need a ride. $20 for gas would be great. 
text  [...]",2012-11-04T07:53:31-08:00,emailnotfound,TRUE,bend,2012-11-05T07:53:31-08:00,bend
going to pdx sun 3 pm (bend to pdx),bend,http://bend.craigslist.org/rid/3385088449.html,"leaving for portland at 3. if you need a ride 
$20 will get ya there! please be chill, we are! 
541-350-7177",2012-11-03T18:28:35-07:00,emailnotfound,TRUE,bend,2012-11-04T18:28:35-07:00,pdx
ride needed bend to pdx gas $$$,bend,http://bend.craigslist.org/rid/3384437916.html,"i'm looking for a ride for my friend, she's been stranded in bend and she's trying to make it back home to portland today or tomorrow 11/03-11/04 the sooner the better. will give gas money up to 50 bucks. 
call or text 503-453-5212 
thx ",2012-11-03T12:50:28-07:00,emailnotfound,FALSE,bend,2012-11-03T12:50:28-07:00,pdx
ride needed to butte montana (bend),bend,http://bend.craigslist.org/rid/3382530532.html,female looking for a ride to butte montana soon. can help with gas! please text if you are going that way within the next couple of weeks. 541-678-3622. ,2012-11-02T15:10:40-07:00,emailnotfound,FALSE,bend,2012-11-05T15:10:40-07:00,butte
"ride to boise, id or salt lake city (bend)",bend,http://bend.craigslist.org/rid/3382449737.html,will be driving to park city utah on nov 16th and willing to offer a ride to anyone travelling somewhere in between at $0.10/mile to help cover gas. will be passing through boise and salt lake city along the way. please email with a little about your [...],2012-11-02T14:34:55-07:00,emailnotfound,TRUE,bend,2012-11-16T14:34:55-07:00,boise
bend to pdx needed sat 11/3.  $30 for gas (united states),bend,http://bend.craigslist.org/rid/3381422076.html,looking to leave around lunchtime from bend to portland saturday 11/3. will pitch in $30 for gas.,2012-11-02T07:58:47-07:00,emailnotfound,TRUE,bend,2012-11-03T07:58:47-07:00,pdx
ride offered bend to eugene saturday november 3rd (bend to eugene),bend,http://bend.craigslist.org/rid/3380892859.html,"i'm headed to eugene saturday the 3rd from bend, got lots of space. 15 bucks in gas money should do it. call hailee for more info...541.619.9388",2012-11-01T22:24:25-07:00,emailnotfound,TRUE,bend,2012-11-03T22:24:25-07:00,eugene
ride to eugene offered friday 11/02 (bend-eugene and all between),bend,http://bend.craigslist.org/rid/3378046474.html,i am headed down to eugene for the weekend and back on monday. i have a seat left in my truck and plenty of cargo space for anything you need to bring down or up with you. i am easygoing and open to all kinds of music. i can pick up anywhere along th [...],2012-10-31T15:28:19-07:00,emailnotfound,TRUE,bend,2012-11-02T15:28:19-07:00,eugene
"ride needed/offered bend to missoula, mt by 11/9 (bend to missoula, mt)",bend,http://bend.craigslist.org/rid/3377380830.html,"i can either offer a ride or am looking for a ride from bend, oregon to missoula, montana. i can't afford the gas (and don't want the carbon footprint) to drive alone, so i'd be willing to ride with someone else who's already going or give someone a  [...]",2012-10-31T10:42:16-07:00,emailnotfound,TRUE,bend,2012-11-09T10:42:16-07:00,missoula
ride needed to kfalls wed (bend),bend,http://bend.craigslist.org/rid/3376410723.html,"will pay for gas, 60 year old woman, just need to get there asap, call mike 541-419-7434",2012-10-30T21:50:52-07:00,emailnotfound,FALSE,bend,2012-10-30T21:50:52-07:00,kfalls
going to portland thurs am (bend),bend,http://bend.craigslist.org/rid/3376178031.html,"heading to portland on thurs am. 
need a ride, $20 will get ya there! 
door to door, no buses or having 
to call someone to pick ya up. 
541-350-7177",2012-10-30T18:53:22-07:00,emailnotfound,TRUE,bend,2012-10-32T18:53:22-07:00,portland
needed to ashland/holloween (bend),bend,http://bend.craigslist.org/rid/3375436725.html,"i just got stood up on a ""ride to humboldt"" i am only trying to get to ashland. i have gas money to contribute. 360-649-0190 today, tomorrow, or the next. call, text or email -richard.",2012-10-30T12:59:13-07:00,emailnotfound,FALSE,bend,2012-10-30T12:59:13-07:00,ashland/holloween
"ride offered bend to salem (mon, oct 29)",bend,http://bend.craigslist.org/rid/3371528920.html,i am headed to salem at 8am tomorrow morning. i have room from someone willing to pitch in for gas and that doesn't bring drama with them. email me if interested. ,2012-10-28T18:01:51-07:00,emailnotfound,TRUE,bend,2012-10-28T18:01:51-07:00,salem
need a ride from bend to madras ,bend,http://bend.craigslist.org/rid/3370884200.html,looking for a ride to madras on friday from bend to visit someone ...please call 5412512876 thank you my name is chelsey ,2012-10-28T12:16:13-07:00,emailnotfound,FALSE,bend,2012-10-33T12:16:13-07:00,madras
