title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
sacramento to arcata or close by. (arcata),goldcountry,http://goldcountry.craigslist.org/rid/3400261383.html,hi my names cole 23 looking for a lift up to arcada or humbult countly give me a call i can help with gas and lots of prop 215 my numbers 865 776 9312. wanting to leave asap ,2012-11-10T10:18:06-08:00,emailnotfound,FALSE,goldcountry,2012-11-10T10:18:06-08:00,arcata
looking for a ride from grass valley to berkeley!,goldcountry,http://goldcountry.craigslist.org/rid/3399485242.html,"hi there! i'm looking to get to berkeley from the surrounding grass valley area today, saturday november 10th! can chip in on gas and snacks!",2012-11-10T02:57:16-08:00,emailnotfound,FALSE,goldcountry,2012-11-10T02:57:16-08:00,berkeley
"going to the eric church concert? (grass valley, sacramento)",goldcountry,http://goldcountry.craigslist.org/rid/3399077397.html,"looking for someone going to the eric church concert tomorrow. 2 people want to share gas. 
let me know asap. email me and i will get back to you quickly. ",2012-11-09T18:44:39-08:00,emailnotfound,FALSE,goldcountry,2012-11-09T18:44:39-08:00,the
grass valley to bay area friday 9th (to berkeley),goldcountry,http://goldcountry.craigslist.org/rid/3395682032.html,"hi i am looking for a ride to berkeley or anywhere in the east bay central i need to be there by 5pm. give me a call 530 802 4212 
i can help out with gas $. ",2012-11-08T10:57:03-08:00,emailnotfound,TRUE,goldcountry,2012-11-09T10:57:03-08:00,bay
ride needed to colorado 11-19 or 20 (nevada city),goldcountry,http://goldcountry.craigslist.org/rid/3391297903.html,"hello! i am visiting some family and old friends for thanksgiving in colorado, but don't quite have a car. if you are driving out between the 18th to 20th, please let me know, i would be so grateful. i could help drive (depending if i get a new pair  [...]",2012-11-06T12:58:08-08:00,emailnotfound,FALSE,goldcountry,2012-11-18T12:58:08-08:00,colorado
need ride from gv to bay area (grass valley),goldcountry,http://goldcountry.craigslist.org/rid/3391282610.html,hi i am in desperate need of a ride to the bay area. i need to get there every week for school in sf. i leave every week on tuesday and return every thursday night. right now i am stuck with out a ride but i still want to try to make my class on thur [...],2012-11-06T12:52:04-08:00,emailnotfound,FALSE,goldcountry,2012-11-06T12:52:04-08:00,bay
ride needed mon 5th to grass valley from sacramento/smf (grass valley),goldcountry,http://goldcountry.craigslist.org/rid/3386364647.html,"hi, i'm landing at 10:30pm, mon 5th nov (tonight) at smf and need to get to grass valley. if anyone is heading that way, i would love a ride. i will pay. 
call or text me on 310 592 9709. thanks! ",2012-11-04T11:24:18-08:00,emailnotfound,FALSE,goldcountry,2012-11-05T11:24:18-08:00,grass
ride to colorado 11/7-11/11,goldcountry,http://goldcountry.craigslist.org/rid/3386233655.html,"im driving a subaru impreza hatchback with extra space and am flexible with take off date. im 25 years old and not creepy. looking for help with gas/driving. if interested, leave me your phone number and ill call you back asap. 
thanks 
aaron ",2012-11-04T10:25:28-08:00,emailnotfound,FALSE,goldcountry,2012-11-07T10:25:28-08:00,colorado
need ride. grass valley to bay area. sunday 11/4. (grass valley),goldcountry,http://goldcountry.craigslist.org/rid/3383225002.html,"need ride from grass valley to bay area anytime sunday 11/4. 
low on funds but do have some gas money. thanks",2012-11-02T23:06:20-07:00,emailnotfound,FALSE,goldcountry,2012-11-04T23:06:20-07:00,bay
looking for rideshare north to ashland (nevada city),goldcountry,http://goldcountry.craigslist.org/rid/3380867217.html,"hi everybody, i'm going up north to ashland tuesday or wednesday of next week (the 6th or 7th) and would love to share the ride with another peaceful person. happy to help with gas of course! 
-cr",2012-11-01T21:55:56-07:00,emailnotfound,FALSE,goldcountry,2012-11-06T21:55:56-07:00,ashland
need ride from auburn to myers flat north coast (humboldt),goldcountry,http://goldcountry.craigslist.org/rid/3377691208.html,hello i need a ride up the coast to myers flat north of garberville. i am currently in auburn and would like to get there asap. i have a 50 lb dog with me who is quiet and nice and can sit in my lap the whole way. i have gas money for the whole trip  [...],2012-10-31T12:45:15-07:00,emailnotfound,FALSE,goldcountry,2012-10-31T12:45:15-07:00,myers
offering ride from california to north carolina ,goldcountry,http://goldcountry.craigslist.org/rid/3375766602.html,i'm going to north carolina i have 3 seats open i would like a person who either gas jugs or has money to help with gas animals are okay i don't have a phone only email ( there should be a craigslist email address ) i don't mind dropping someone off  [...],2012-10-30T15:18:34-07:00,emailnotfound,TRUE,goldcountry,2012-10-36T15:18:34-07:00,north
commute to sacramento (auburn),goldcountry,http://goldcountry.craigslist.org/rid/3375477965.html,"hello. 
anyone want to commute together from the auburn/nevada city area to sacramento during the work week. 
monday through friday. or any days in between. 
i work off highway 80 and madison avenue, in sacramento. 
we can share expenses, and drive i [...]",2012-10-30T13:15:45-07:00,emailnotfound,TRUE,goldcountry,2012-10-36T13:15:45-07:00,sacramento
ride offered: 11/4 grass valley/nevada city to ashland/eugene/portla (grass valley/nevada city),goldcountry,http://goldcountry.craigslist.org/rid/3375280434.html,"i am leaving the grass valley/nevada city area on 11/4 and driving up to portland, passing through redding, ashland, medford, eugene, etc. my intention is to get back to portland no later than midnight, so i'll be launching off no later than noon. ho [...]",2012-10-30T11:58:52-07:00,emailnotfound,TRUE,goldcountry,2012-11-04T11:58:52-07:00,ashland/eugene/portla
need ride nevada city to arcata (nevada city-arcata),goldcountry,http://goldcountry.craigslist.org/rid/3373245814.html,"hi! i'm looking for a ride from nevada city to arcata sometime this upcoming weekend, preferably saturday. if you're headed to any city north of the bay area on the 101 and could just give me a ride there, that would be really great too! i can throw  [...]",2012-10-29T13:28:00-07:00,emailnotfound,FALSE,goldcountry,2012-10-34T13:28:00-07:00,arcata
need ride to humbolt (or along the way) from nevada city area :),goldcountry,http://goldcountry.craigslist.org/rid/3373236514.html,"hi all... i'm an easy-going gal needing a ride from nevada city/grass valley to garberville (or as close as i can get) asap! 
would love to head that direction today (mon) or 2moro (tue) if at all possible. 
would also be glad to catch a ride to sac  [...]",2012-10-29T13:24:17-07:00,emailnotfound,FALSE,goldcountry,2012-10-29T13:24:17-07:00,humbolt
"ride offered ( from auburn, ca- to elk, ca)",goldcountry,http://goldcountry.craigslist.org/rid/3371755111.html,"not sure if i'm leaving tomorrow or tuesday. 
leaving anywhere from 10am-2pm 
let me know if you need a ride i have 2 seats available. 
give thanks 
sheri",2012-10-28T20:36:16-07:00,emailnotfound,TRUE,goldcountry,2012-10-28T20:36:16-07:00,elk
grass valley to truckee,goldcountry,http://goldcountry.craigslist.org/rid/3371688026.html,"hi, looking to catch a ride to truckee on wednesday. i have a few big bags and a dog in a kennel. i have gas money, let me know i know its asking a lot",2012-10-28T19:45:01-07:00,emailnotfound,FALSE,goldcountry,2012-10-29T19:45:01-07:00,truckee
need ride to portland or nearby (nevada county),goldcountry,http://goldcountry.craigslist.org/rid/3371216905.html,"heya, there are two of us wanting to get back to portland oct 27- nov 1. we have 2 backpacks total and good music to listen to along the way. 
call 530-414-4272 and ask for meg or trenton. 
thanks!",2012-10-28T15:05:08-07:00,emailnotfound,TRUE,goldcountry,2012-10-27T15:05:08-07:00,portland
need a ride to humboldt &lt;3 ~!!!!! (grass valley/n.c.),goldcountry,http://goldcountry.craigslist.org/rid/3368330686.html,"hey there! 
looking for a ride to garberville...but anything close works! i'm ready to go whenever, was trying to get there by sunday! will most def. help with gas as well. 
let me know...you can give me a call, 860.518.1836 
thanks and blessings, 
m [...]",2012-10-27T07:32:55-07:00,emailnotfound,FALSE,goldcountry,2012-10-28T07:32:55-07:00,humboldt
jimi....whos leaving tomorrow from grass vally to humboldt!!! (g.v.),goldcountry,http://goldcountry.craigslist.org/rid/3367969359.html,"hey jimi, 
just wanted to touch base about when you are leaving tomorrow morning! please call me, don't have your number. i'll be ready to go at 6:30. 
thanks and hope to hear from you soon. (860.518.1836) 
marla lane",2012-10-27T00:30:05-07:00,emailnotfound,FALSE,goldcountry,2012-10-27T00:30:05-07:00,humboldt
need a ride to humboldt!!!! &lt;3 (grass valley/nevada city),goldcountry,http://goldcountry.craigslist.org/rid/3365712420.html,"hey there! 
looking for a ride to garberville...but anything close works! i'm trying to be up there for sunday but i'm flexibe! will help with gas as well. 
let me know...you can give me a call, 860.518.1836 
thanks and blessings, 
marla lane",2012-10-26T00:19:09-07:00,emailnotfound,FALSE,goldcountry,2012-10-28T00:19:09-07:00,humboldt
wanted! ride from gv to san diego (grass valley),goldcountry,http://goldcountry.craigslist.org/rid/3363231216.html,i and my boyfriend are looking for a ride from grassvalley to san diego asap. we have some gas money and both are licensed drivers and are willing to drive. we are going to san diego to pick up a car. it would be truely appreciated. feel free to give [...],2012-10-24T21:01:09-07:00,emailnotfound,FALSE,goldcountry,2012-10-24T21:01:09-07:00,san
driving to sebastopol saturday.  (nevada city - auburn),goldcountry,http://goldcountry.craigslist.org/rid/3363205318.html,"driving to sebastopol saturday, can take you to the north bay, & can potentially pick up in auburn or other stops around 49 & 80. definitely need gas $ and nonsmoking please. :) bless! liam",2012-10-24T20:41:06-07:00,emailnotfound,TRUE,goldcountry,2012-10-27T20:41:06-07:00,sebastopol
looking for a lift to the bay (nevada city/grass valley),goldcountry,http://goldcountry.craigslist.org/rid/3362638863.html,"looking for a lift to the bay this weekend to 
see my friend whose birthday it is. friday or saturday 10/26 or 27 would be awesome! got a couple bucks for gas and can certainly help drive (manual transmission as well) 
thanks! 
303-862-1597 
:)",2012-10-24T15:25:39-07:00,emailnotfound,FALSE,goldcountry,2012-10-26T15:25:39-07:00,the
need a ride to oregon? (murphys to sac),goldcountry,http://goldcountry.craigslist.org/rid/3360561888.html,"i'm leaving foro ashland, medford, grants pass tomorrow at appx 10 am. i'm in calaveras so i can pick you up almost anywhere. 
cost is $40. totally safe, rainbow family vibe. 
lemme know! 
chaitanya ",2012-10-23T18:23:16-07:00,emailnotfound,TRUE,goldcountry,2012-10-23T18:23:16-07:00,oregon
"ride needed to santa cruz tonight or tomorrow (auburn, gv, or nc)",goldcountry,http://goldcountry.craigslist.org/rid/3357941877.html,"i'm looking for a ride to santa cruz tonight or tomorrow. i can meet you in auburn, grass valley, or nevada city. 
i'm told i'm generally pleasant and easy to be around. i'm happy to talk or not and/or to listen to pretty much any kind of music. i ca [...]",2012-10-22T17:07:37-07:00,emailnotfound,FALSE,goldcountry,2012-10-22T17:07:37-07:00,santa
"wanted ride from grass valley, sac or bay area to la 10/28 or 29  (grass valley, sac, bay area, los angeles)",goldcountry,http://goldcountry.craigslist.org/rid/3357243869.html,i'm looking for a ride to la. i would like to leave the 28th or 29th. can share gas or driving. my name is sarah. ,2012-10-22T12:23:48-07:00,emailnotfound,FALSE,goldcountry,2012-10-28T12:23:48-07:00,la
"ride offered: gv to la, nov. 10th, returning on nov. 11th (grass valley)",goldcountry,http://goldcountry.craigslist.org/rid/3346194717.html,i'm headed from grass valley to los angeles on saturday nov. 10th at 8am and will be returning on nov. 11th leaving la at noon. i have room for up to four gas riders. i'm driving a vw jetta that gets aprox 42 miles to the gallon. lemme know if you're [...],2012-10-17T14:49:21-07:00,emailnotfound,TRUE,goldcountry,2012-11-10T14:49:21-07:00,la
lookin 4 ride from grass valley to tracy (tonight  10/14),goldcountry,http://goldcountry.craigslist.org/rid/3341860319.html,858-964-8052,2012-10-15T19:20:13-07:00,emailnotfound,TRUE,goldcountry,2012-10-14T19:20:13-07:00,tracy
ride from grass valley / auburn / sacramento / davis to san francisco (san francisco),goldcountry,http://goldcountry.craigslist.org/rid/3340701051.html,"i am driving from grass valley to san francisco tuesday afternoon, and i can pick you up anywhere along the way, i.e. auburn, davis, sacramento, etc. for $15-$20 to help with gas. 
i am a 24 year old guy, grew up in the bay area and work in tech, i h [...]",2012-10-15T10:55:18-07:00,emailnotfound,TRUE,goldcountry,2012-10-16T10:55:18-07:00,san
i need a ride from grassvalley/n.c. to garberville! (grass valley/nevada city),goldcountry,http://goldcountry.craigslist.org/rid/3329474708.html,"hey there, 
looking for a ride up to garberville sometime this weekend...would like to be up there by monday if can! if you'd like some good company and some gas money, give me a ring. my number is 860-518-1836. 
blessings, 
marla lane",2012-10-10T10:50:20-07:00,emailnotfound,FALSE,goldcountry,2012-10-15T10:50:20-07:00,garberville
ride offered~ gv/nc/auburn/sac to: i-5 north to eugene (auburn area to eugene oregon),goldcountry,http://goldcountry.craigslist.org/rid/3325845032.html,"im a super sweet cozmik woman driving to eugene oregon with room for 2 other passengers! 
share gas, music, snacks and good vibez! 
leaving early wednesday morning! 
call or text 5three0 368 two158 
or email me back! i check often! ",2012-10-08T17:18:45-07:00,emailnotfound,TRUE,goldcountry,2012-10-10T17:18:45-07:00,i-5
"seeking ride from grass valley to ashland, oregon",goldcountry,http://goldcountry.craigslist.org/rid/3323346131.html,"hello everyone, 
i'm seeking a ride from grass valley to ashland oregon some time between now and wednesday. 
i can't drive but can help with gas and offer good car company. 
hope to hear from you, 
thanks, 
kim",2012-10-07T16:13:09-07:00,emailnotfound,FALSE,goldcountry,2012-10-10T16:13:09-07:00,ashland
i need a ride to portland (grass valley),goldcountry,http://goldcountry.craigslist.org/rid/3318662355.html,hi i got stuck in california. trying to get home. i spent all my money getting down here and things arent working out so i wanna go back. i dont have any money but im a good driver and i have food stamps so ill feed us. if gas is a big issue i can pr [...],2012-10-05T12:08:10-07:00,emailnotfound,FALSE,goldcountry,2012-10-08T12:08:10-07:00,portland
least i'm enjoyin' the ride! (to la on sat oct 6th) (gold country),goldcountry,http://goldcountry.craigslist.org/rid/3316650558.html,"heading out early sat morning, oct 6, for further at the greek in la. (i can take you anywhere in la or along the way within reason). 
i live in murphys but we can talk logistics. 
its a very reliable 2003 suburban and will be a chill ride! 
$40 one  [...]",2012-10-04T13:59:56-07:00,emailnotfound,TRUE,goldcountry,2012-10-06T13:59:56-07:00,la
ride offered nevada city/gv to bay oct 8th,goldcountry,http://goldcountry.craigslist.org/rid/3316156537.html,"i am driving down to the bay monday morning from nevada city. i have room for 3 other people plus gear or a dog or something. 
ideally, i'm looking for someone who would either drop $ for gas or do the driving so i can relax in the passenger seat. i  [...]",2012-10-04T10:49:49-07:00,emailnotfound,TRUE,goldcountry,2012-10-08T10:49:49-07:00,bay
