title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
need ride to orlando 10/27 morning (butler plaza),gainesville,http://gainesville.craigslist.org/rid/3359379439.html,we have two person.,2012-10-23T13:17:39-04:00,emailnotfound,TRUE,gainesville,2012-10-27T13:17:39-04:00,orlando
heading to nyc after the election (central florida),gainesville,http://gainesville.craigslist.org/rid/3357132139.html,i am heading to the northeast on or about november 7 to 9. looking for a non smoking travel mate. i have a passat wagon. ,2012-10-22T14:42:56-04:00,emailnotfound,TRUE,gainesville,2012-11-07T14:42:56-04:00,nyc
going to miami tonight or tommorow am (gainesville),gainesville,http://gainesville.craigslist.org/rid/3357003327.html,im going to miami for christian aguilars service. im leaving either tonight around. early 7 tonight or tommorow very early. im returning after the service at around 5 pm tuesday. let me know if you are interested. i have room for 4 and plenty of carg [...],2012-10-22T13:57:17-04:00,emailnotfound,TRUE,gainesville,2012-10-23T13:57:17-04:00,miami
carpool needed to orlando airport on the morning of oct. 26th (on campus ganesville),gainesville,http://gainesville.craigslist.org/rid/3355820468.html,i am looking for a ride to the airport from gainesville around campus on the morning of oct. 26th. my flight leaves at 11am in the morning and was wondering if anyone has the same plan and can share a ride. i am happy to help with gas. email me to le [...],2012-10-21T23:49:18-04:00,emailnotfound,FALSE,gainesville,2012-10-26T23:49:18-04:00,orlando
ride needed to orlando airport 12/25,gainesville,http://gainesville.craigslist.org/rid/3354179952.html,we are looking for a ride to the airport from gainesville christmas morning. there are two of us. our flight leaves at 800 in the morning and were wondering if anyone was driving past on the way to family. we are happy to help with gas. email me to l [...],2012-10-21T09:28:57-04:00,emailnotfound,FALSE,gainesville,2012-12-25T09:28:57-04:00,orlando
"driving s to naples - sat, oct. 27th (waldo)",gainesville,http://gainesville.craigslist.org/rid/3352654920.html,"i'm driving down to naples, fl this coming saturday, october 27th. taking my toyota 4 runner which will be mostly empty so i can accommodate people and/or stuff. i'd like to have help paying for gas and i don't mind some good conversation either. i l [...]",2012-10-20T13:53:12-04:00,emailnotfound,TRUE,gainesville,2012-10-27T13:53:12-04:00,naples
anyone going to new orleans for halloween? (gainesville),gainesville,http://gainesville.craigslist.org/rid/3350671064.html,"i'm looking for a ride to new orleans for halloween. once i get there i have places to stay but would like to meet up again if you are heading back this way. please contact me if you are heading for nola around the 29th. 
thanks!",2012-10-19T15:58:54-04:00,emailnotfound,FALSE,gainesville,2012-10-29T15:58:54-04:00,new
ride needed - gainesville to jacksonville on sun 12/16 (gainesville),gainesville,http://gainesville.craigslist.org/rid/3344581308.html,"i'm looking for a ride from gainesville to jacksonville. 
leaving december 16th returning january 3rd. i would i have one check in bag contact me on zimride: http://www.zimride.com/ride/share?ride=497924 ",2012-10-17T01:57:25-04:00,emailnotfound,TRUE,gainesville,2012-12-16T01:57:25-04:00,jacksonville
ride offered to north carolina (along i-95 ),gainesville,http://gainesville.craigslist.org/rid/3333951209.html,"i am leaving gainesville on thursday, probably in the morning, to visit my relatives who live outside raleigh (closer to rocky mount). 
there is a slight chance that i'd leave on friday morning, but we can always talk about the time frame. 
i have ro [...]",2012-10-12T12:15:41-04:00,emailnotfound,TRUE,gainesville,2012-10-18T12:15:41-04:00,north
"offering ride from gainesville to and/or from athens, ga (gainesville)",gainesville,http://gainesville.craigslist.org/rid/3332737862.html,"heading to athens on friday, october 12th around 1ish. returning from athens on monday morning, the 15th. if you need a ride in either direction and are willing to pitch in for gas, send me a message through cragslist to let me know who you are.",2012-10-11T19:50:06-04:00,emailnotfound,TRUE,gainesville,2012-10-12T19:50:06-04:00,and/or
ride offered gainesville to palm beach,gainesville,http://gainesville.craigslist.org/rid/3330047518.html,"im going home for the weekend so have a ride offered from gaineseville to palm beach on thursday at around 6pm (can be flexible) on october 25 and back on sunday morning, the 27th. i preferrer another female and we can meet up before hand if youd lik [...]",2012-10-10T17:29:29-04:00,emailnotfound,TRUE,gainesville,2012-10-25T17:29:29-04:00,palm
"need a ride to merritt island, cocoa  (gainesville)",gainesville,http://gainesville.craigslist.org/rid/3324112425.html,"i'm a 52 year young professional man that has been out of work for a few months. i have a couple of offers in the merritt island area and my son is there. i have a couple of suitcases, small tv, little plastic shelves, 2 bags of clothes & my bicycle. [...]",2012-10-08T08:35:10-04:00,emailnotfound,TRUE,gainesville,2012-10-08T08:35:10-04:00,merritt
"driving to birmingham, al oct 15 (gainesville)",gainesville,http://gainesville.craigslist.org/rid/3319496562.html,cal or text rob @ 407-279-2622 if you want to cruise comfortably along with me to tallahassee or continued service to alabama..,2012-10-05T21:34:02-04:00,emailnotfound,TRUE,gainesville,2012-10-15T21:34:02-04:00,birmingham
going to chicago?  (please bring my table) (thomasville ga),gainesville,http://gainesville.craigslist.org/rid/3317097859.html,i purchased a small table and chairs from pinetreepawn in thomasville ga. they said they would store it for me for a few months. i am looking for a kind soul to bring it north with them so i can pick it up. i can send photos but the table is about th [...],2012-10-04T20:30:39-04:00,emailnotfound,TRUE,gainesville,2012-10-08T20:30:39-04:00,chicago
ride to new orleans (la),gainesville,http://gainesville.craigslist.org/rid/3312408636.html,"i would like to travel to new orleans on october 25th, it is a thursday. am willing to pay for gas if you drive your vehicle, i will only need a one-way trip there. i don't mind smoking at all, as i am a smoker, but also do not mind not smoking. woul [...]",2012-10-02T20:33:48-04:00,emailnotfound,FALSE,gainesville,2012-10-25T20:33:48-04:00,new
ride offered from virginia (to gainesville or jax),gainesville,http://gainesville.craigslist.org/rid/3312158822.html,"i am a science advisor driving from charlottesville, va through richmond, down i-95 to jax then over to gainesville. 
i'd like to find a rider who can share the gas and who doesn't have much luggage. 
my schedule may be flexible, but i might leave as [...]",2012-10-02T18:31:32-04:00,emailnotfound,TRUE,gainesville,2012-10-08T18:31:32-04:00,gainesville
