title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
fresno to southern california (fresno / santa monica),fresno,http://fresno.craigslist.org/rid/3397650583.html,i will be leaving fresno early tuesday (11/13) or wednesday (11/14) morning traveling to various cities in southern california to call on customer's i do business with. i will be staying in or near santa monica one night and returning to fresno the t [...],2012-11-09T08:27:37-08:00,emailnotfound,TRUE,fresno,2012-11-13T08:27:37-08:00,southern
needed: ride to chowchilla from clovis saturday,fresno,http://fresno.craigslist.org/rid/3396544840.html,"looking for a ride up the 99 anytime saturday. will contribute for gas. email me and we can work out a reasonable time, place, and gas fee. ",2012-11-08T17:09:39-08:00,emailnotfound,FALSE,fresno,2012-11-10T17:09:39-08:00,chowchilla
fresno to los angeles - weekly,fresno,http://fresno.craigslist.org/rid/3395241473.html,"hello - i travel from fresno to los angeles area and back on a weekly basis. generally leave fresno on monday afternoons and return friday nights, however with the holidays coming up my schedule is varying a bit. have room for 1 to 2 people only. cos [...]",2012-11-08T08:16:33-08:00,emailnotfound,TRUE,fresno,2012-11-12T08:16:33-08:00,los
fresno to los banos & back dec. 23rd 2012,fresno,http://fresno.craigslist.org/rid/3394386262.html,"ride needed to los banos and back 
dec 23rd 2012 
gas money 
call or text 559 761 4142 ",2012-11-07T19:08:14-08:00,emailnotfound,FALSE,fresno,2012-12-23T19:08:14-08:00,los
needed: ride to san jose or santa cruz,fresno,http://fresno.craigslist.org/rid/3393455927.html,"i would like a ride to san jose or all the way to santa cruz (if possible) on 
the 11th or 12th. i can help with gas $$. 
please reply to this e-mail 
thanks!",2012-11-07T11:51:26-08:00,emailnotfound,FALSE,fresno,2012-11-11T11:51:26-08:00,san
fresno to vegas (fresno),fresno,http://fresno.craigslist.org/rid/3392820656.html,2 people need to get to vegas anybody heading that way please leave name and number asap. no number no reply..thx,2012-11-07T07:59:52-08:00,emailnotfound,TRUE,fresno,2012-11-07T07:59:52-08:00,vegas
need ride from chowchilla to san jose (chowchilla),fresno,http://fresno.craigslist.org/rid/3384667033.html,"hi, i am in chowchilla and need to get to san jose before tuesday. can pay $20 for gas. please get back to me asap. 
thanks, 408 332 three one five seven 
sarah",2012-11-03T14:31:26-07:00,emailnotfound,FALSE,fresno,2012-11-03T14:31:26-07:00,san
ride offered - fresno to san jose on fri 11/9 (fresno),fresno,http://fresno.craigslist.org/rid/3378330010.html,"i'm offering a ride from fresno to san jose. 
leaving november 9th returning november 10th. i drive up to see my fiance two/three times a month on the weekend or whenever i have time off. let me know if you need a ride and we can work something out.  [...]",2012-10-31T18:20:18-07:00,emailnotfound,TRUE,fresno,2012-11-09T18:20:18-07:00,san
offering a ride to fresno from sf (sf area),fresno,http://fresno.craigslist.org/rid/3374190972.html,"leaving 10/30 around midday. please email asap if you are interested in a ride to fresno. i would only ask help with gas. 
thank you. ",2012-10-29T23:19:51-07:00,emailnotfound,TRUE,fresno,2012-10-30T23:19:51-07:00,fresno
fresno to bay area and sonoma county,fresno,http://fresno.craigslist.org/rid/3371080455.html,"hi 
im leaving to go to the bay area (specifically santa rosa) and i would love to have someone chip in on gas and join me on the trip. im leaving in the morning on tuesday, 10/30. im coming back on thursday. 
thanks, 
spencer",2012-10-28T13:54:09-07:00,emailnotfound,TRUE,fresno,2012-10-30T13:54:09-07:00,bay
"offering ride: fresno to berkeley on sunday, october 28",fresno,http://fresno.craigslist.org/rid/3369456135.html,"hey craigslisters, 
i'm a 29-year-old guy offering a ride from fresno to berkeley on sunday, october 28. i'll be leaving fresno around 4:00pm, maybe 4:30, which means we should be in berkeley around 7:30pm. i'm willing to drop you off anywhere along  [...]",2012-10-27T15:53:18-07:00,emailnotfound,TRUE,fresno,2012-10-28T15:53:18-07:00,berkeley
driving south to san diego today (from modesto to sd),fresno,http://fresno.craigslist.org/rid/3367191273.html,"renting a car and driving south on 99 to 5 into san diego. let me know if you need a ride just be normal, non smoker and willing to chip in on gas. leaving around 4 from modesto",2012-10-26T14:46:04-07:00,emailnotfound,TRUE,fresno,2012-10-26T14:46:04-07:00,san
need a ride to ontario (fresno to la),fresno,http://fresno.craigslist.org/rid/3365709237.html,"hi, my name is richard and i am a student at fresno state. i am looking for a ride from fresno to la on saturday after i take an exam in the early afternoon (finish at 12pm). please text me if you are willing to share a ride with me- i will share for [...]",2012-10-26T00:12:30-07:00,emailnotfound,FALSE,fresno,2012-10-27T00:12:30-07:00,ontario
needed: fresno to san jose (10/28),fresno,http://fresno.craigslist.org/rid/3365646511.html,"would like to leave fresno for san jose on sunday (10/28) anytime is ok 
can help with gas! 
please reply to this post 
thanks",2012-10-25T22:33:02-07:00,emailnotfound,FALSE,fresno,2012-10-28T22:33:02-07:00,san
ride offered - fresno to san jose on fri 10/26 (fresno),fresno,http://fresno.craigslist.org/rid/3364983096.html,"i'm offering a ride from fresno to san jose. 
leaving october 26th returning october 27th. live in kerman, travel up to spend time with my fiance each week. anybody need a ride hit me up contact me on zimride: http://www.zimride.com/ride/share?ride=5 [...]",2012-10-25T15:15:22-07:00,emailnotfound,TRUE,fresno,2012-10-26T15:15:22-07:00,san
fresno to sf (fresno),fresno,http://fresno.craigslist.org/rid/3364921251.html,"i have some free time this weekend and want to travel to the bay area to be part of the world series atmosphere. 
i have room for 3. we can hang out while up there or we can go our separate ways its up to you. i will be returning 
on sunday. ",2012-10-25T14:47:13-07:00,emailnotfound,TRUE,fresno,2012-10-28T14:47:13-07:00,sf
fresno to las vegas (fresno state),fresno,http://fresno.craigslist.org/rid/3364914860.html,"i will be driving to vegas on 10/26. i want to leave early so if you want to ride with me let me know. 
i will be traveling alone and maybe we can share the cost of staying over there. will return on sunday. ",2012-10-25T14:44:25-07:00,emailnotfound,TRUE,fresno,2012-10-26T14:44:25-07:00,las
"leaving bishop ca, to vermont to quebec. (around mid december.)",fresno,http://fresno.craigslist.org/rid/3364271827.html,"offering a ride from bishop ca heading diagonal to vermont. and then up to quebec. if you are looking to get across to any where in between.. pls drop a word. thx 
no tobacco smoking pls.",2012-10-25T10:35:07-07:00,emailnotfound,TRUE,fresno,2012-10-29T10:35:07-07:00,vermont
ride offered - fresno to oakland on thu 10/25 (fresno),fresno,http://fresno.craigslist.org/rid/3363386395.html,"i'm offering a ride from fresno to oakland. 
leaving october 25th returning october 30th. smoking or non smoking, no beer or alcohol, animals okay, door to door contact me on zimride: http://www.zimride.com/ride/share?ride=505959 ",2012-10-25T00:02:13-07:00,emailnotfound,TRUE,fresno,2012-10-25T00:02:13-07:00,oakland
ride to & or from the bay area (fresno),fresno,http://fresno.craigslist.org/rid/3362878646.html,"i will be leaving fresno friday or morning and returning sunday night. driving to san fran 
i could pick up and drop off anywhere along in the bay area within reason for some gas money. 
if you need a ride to the bay or back or both give me a call 
j [...]",2012-10-24T17:22:36-07:00,emailnotfound,TRUE,fresno,2012-10-29T17:22:36-07:00,or
fresno to bakersfield today (fresno),fresno,http://fresno.craigslist.org/rid/3361796278.html,"going to bakersfield in the late afternoon, 20/seat thank you 661-*281-5777.",2012-10-24T09:59:29-07:00,emailnotfound,TRUE,fresno,2012-10-24T09:59:29-07:00,bakersfield
visalia to portland (ride offered),fresno,http://fresno.craigslist.org/rid/3360417527.html,"just help out with some gas, mellow, good vibes only leavin friday or saturday",2012-10-23T17:09:30-07:00,emailnotfound,TRUE,fresno,2012-10-26T17:09:30-07:00,portland
need ride from mariposa to san francisco  (mariposa),fresno,http://fresno.craigslist.org/rid/3353963175.html,"i need a ride from mariposa to san francisco thursday the 25th or friday the 26th. can pitch in for gas. no perverts please. 
callae 909-257-4295",2012-10-21T01:19:50-07:00,emailnotfound,TRUE,fresno,2012-10-25T01:19:50-07:00,san
seeking ride from fresno to sacromento (or grass valley) (north fork vipassana centre),fresno,http://fresno.craigslist.org/rid/3341383255.html,"need to be in grass valley by late afternoon october 19th, so hoping to leave fresno to sacromento fairly early to connect to a busor train to grass valley",2012-10-15T15:17:37-07:00,emailnotfound,TRUE,fresno,2012-10-19T15:17:37-07:00,sacromento
limousine to los angeles (madera or fresno),fresno,http://fresno.craigslist.org/rid/3339734239.html,hi i'm going to los angeles tomorrow 19/15/12 like around 12;00 or 2;00 pm i have lots of room i have a 2005 limousine all to my shelf please tex me because i don't have acsses to internet 818 336-7792 you can smoke anyting but sigarrets lol hablo es [...],2012-10-15T00:15:12-07:00,emailnotfound,TRUE,fresno,2012-19-15T00:15:12-07:00,los
seeking ride from fresno to grass valley october 19th (north fork),fresno,http://fresno.craigslist.org/rid/3337406386.html,"ill be leaving the north fork vipassana meditation centre and heading for grass valley on october 19th. i need to be in grass valley by 5pm. im happy to spilt gas costs :) call or text 845 857 6316 
look forward to a happy ride share with u",2012-10-13T18:30:59-07:00,emailnotfound,TRUE,fresno,2012-10-19T18:30:59-07:00,grass
fresno to la (r. kelly concert) (palazzo residence),fresno,http://fresno.craigslist.org/rid/3335591191.html,"november 2nd: r. kelly single ladies tour at nokia theater los angeles. i need a ride from fresno to la november 1st or november 2nd to go to this concert! 
please contact me if you are driving to la and having a spot in your car. i'm from the nether [...]",2012-10-12T23:46:41-07:00,emailnotfound,FALSE,fresno,2012-11-02T23:46:41-07:00,la
fresno to los angeles - oc (fresno),fresno,http://fresno.craigslist.org/rid/3335099795.html,"hi there, 
i'm traveling to orange county either tonight at around 8p, or tomorrow at around 10:30a. if you are heading towards los angeles or orange county, contact me and we could split the gas money. it should be around $45 each way since i drive  [...]",2012-10-12T17:02:14-07:00,emailnotfound,TRUE,fresno,2012-10-12T17:02:14-07:00,los
fresno to santa cruz (tower),fresno,http://fresno.craigslist.org/rid/3334904567.html,"need ride for two to santa cruz tomorrow (10/13) 
can help with gas $$ 
reply to this email 
thanks",2012-10-12T15:24:37-07:00,emailnotfound,TRUE,fresno,2012-10-13T15:24:37-07:00,santa
ride offer: fresno to east bay/sf to fresno tue oct 9th (fresno -&gt; sf -&gt; fresno),fresno,http://fresno.craigslist.org/rid/3324546315.html,"hi! i am traveling to san francisco (castro valley bart) tomorrow morning tuesday, oct 9th early. if you are making the trip, i am leaving fresno about 6 am. we can meet along the 180/41/99 area. for the return trip, i am planning on leaving from the [...]",2012-10-08T08:57:22-07:00,emailnotfound,TRUE,fresno,2012-80-41T08:57:22-07:00,east
seats available from fresno to san francisco (fresno / clovis / sanger ),fresno,http://fresno.craigslist.org/rid/3316071125.html,"we are couple, will drive from sanger to san francisco on early morning oct. 11st. it's a large pickup, two back seats available and large carrier space. contribute $25 for gasoline cost will be much appreciated. email me with some information about  [...]",2012-10-04T10:18:49-07:00,emailnotfound,TRUE,fresno,2012-10-11T10:18:49-07:00,san
