title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
bozeman to oregon,bozeman,http://bozeman.craigslist.org/rid/3409806538.html,"seeking a ride to portland oregon or surrounding areas asap. 
i'm ready to leave today. 
please contact me if your heading that way. 
i check my email very frequently. 
thanks ",2012-11-14T13:25:23-07:00,emailnotfound,FALSE,bozeman,2012-11-14T13:25:23-07:00,oregon
ride needed to denver for thanksgiving (denver/boulder),bozeman,http://bozeman.craigslist.org/rid/3407385857.html,"i am looking for a ride from bozeman to denver for thanksgiving. it's just my girlfriend and i and we are more than happy to split gas. if we could leave anytime from tuesday night the 20th-wed. 21st, this would be great. email back or call me if ser [...]",2012-11-13T13:18:03-07:00,emailnotfound,FALSE,bozeman,2012-11-20T13:18:03-07:00,denver
bozeman to minnesota (detroit lakes area),bozeman,http://bozeman.craigslist.org/rid/3404915486.html,"leaving friday, nov 16 around 1pm... driving straight through. send me an email!",2012-11-12T13:15:05-07:00,emailnotfound,TRUE,bozeman,2012-11-16T13:15:05-07:00,minnesota
bozeman to billings ride offered (bozeman),bozeman,http://bozeman.craigslist.org/rid/3363455039.html,i'm going to billings the morning of nov 14th for a drs appt. willing to give you a ride for $25. anyone interested? willing to take pets too. have a decent sized car. email me.,2012-11-09T03:56:19-07:00,emailnotfound,TRUE,bozeman,2012-11-14T03:56:19-07:00,billings
ride offered-&gt;bozeman to missoula (11/9) (bozeman),bozeman,http://bozeman.craigslist.org/rid/3397035453.html,"hi, 
my name is keith and i am a 23 year old male, who is heading up to missoula on friday (11/9) at about 130pm. i will also be leaving missoula at around 630pm sunday(11/11) night to head back to bozeman. looking for someone to split the gas in eit [...]",2012-11-09T00:39:37-07:00,emailnotfound,FALSE,bozeman,2012-11-09T00:39:37-07:00,missoula
bozeman to seattle,bozeman,http://bozeman.craigslist.org/rid/3396012839.html,needing to get to seattle by the 15th. could meet in missoula and go from there if that's where your at. let me know!!,2012-11-08T14:03:44-07:00,emailnotfound,FALSE,bozeman,2012-11-15T14:03:44-07:00,seattle
ride offered to st. louis via denver or sioux falls (bozeman),bozeman,http://bozeman.craigslist.org/rid/3395222395.html,"headin home to st. louis come early next week, sometime between monday and wednesday if everything goes according to plan. will be passing through either denver or sioux falls depending on who needs a ride so let me know. i can drop you on the way or [...]",2012-11-08T09:09:03-07:00,emailnotfound,TRUE,bozeman,2012-11-12T09:09:03-07:00,st.
offered: ride to cali via all points between mt-ca (montana- cali),bozeman,http://bozeman.craigslist.org/rid/3394457307.html,my dog and i are driving to california from bozeman montana around the 11th. i want to share the ride with someone so i can be flexible as far as when i leave. the truck is mostly empty and i can tow something out if needed. i can go by way of washin [...],2012-11-07T20:57:33-07:00,emailnotfound,TRUE,bozeman,2012-11-11T20:57:33-07:00,cali
 need a ride bozeman to denver   ( or anywhere in co),bozeman,http://bozeman.craigslist.org/rid/3394148418.html,"is anyone going to denver on thinks-giving week nov,19 or 20. 
msu student here.i'm planing to visiting my friend there and i will split gas. ",2012-11-07T17:48:59-07:00,emailnotfound,FALSE,bozeman,2012-11-09T17:48:59-07:00,denver
ride offered: bozeman to chicago for thanksgiving,bozeman,http://bozeman.craigslist.org/rid/3393027273.html,i will be heading to chicago around the 19th for thanksgiving. i will be taking i-90 the entire way and can drop you off anywhere along the way if need be. i have a very reliable car and room for 3 people. i would ask that you help split gas money. i [...],2012-11-07T10:16:31-07:00,emailnotfound,TRUE,bozeman,2012-11-19T10:16:31-07:00,chicago
ride offered: bozeman to salt lake city or moab ut on sunday 11/11 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3392694382.html,heading south from bozeman to moab via salt lake city bright and early sunday morning (11/11). looking for a passenger to share cost of fuel. plenty of storage space in my '01 tacoma. call will @ 802-338-1706,2012-11-07T08:06:47-07:00,emailnotfound,TRUE,bozeman,2012-11-11T08:06:47-07:00,salt
bozeman to williston,bozeman,http://bozeman.craigslist.org/rid/3384601990.html,"heading to williston, nd tomorrow after noon. 
can pickup or drop off anywhere along the way. 
asking for help with gas. 
driving a spacious, comfortable toyota tundra. 
email asap if interested. 
thanks",2012-11-03T15:01:44-06:00,emailnotfound,TRUE,bozeman,2012-11-03T15:01:44-06:00,williston
ride offered: boze to minneapolis (bozeman),bozeman,http://bozeman.craigslist.org/rid/3384412610.html,"i will be driving from bozeman to minneapolis on thursday or friday. 
if you need a ride anywhere in between, that would work fine. 
looking for someone to share driving time and chipping in a little bit of money for gas. 
john ",2012-11-03T13:39:55-06:00,emailnotfound,TRUE,bozeman,2012-11-05T13:39:55-06:00,minneapolis
bozeman to indian creek (boze),bozeman,http://bozeman.craigslist.org/rid/3383124774.html,need climbing partner or i'll give you a ride to moab and back for a week split gas leave asap. 406 852 022 nine,2012-11-02T22:14:20-06:00,emailnotfound,FALSE,bozeman,2012-11-02T22:14:20-06:00,indian
need ride to southeast for thanksgiving (big sky to southeast),bozeman,http://bozeman.craigslist.org/rid/3381833340.html,"i'm trying to get to nashville for thanksgiving for my best friend's wedding. departure/return dates flexible!!! if you're only going part of the way, that could work too. i will chip in for fuel and drive time. thanks!!! ",2012-11-02T11:35:01-06:00,emailnotfound,FALSE,bozeman,2012-11-07T11:35:01-06:00,southeast
bozeman to billings (bozeman),bozeman,http://bozeman.craigslist.org/rid/3380949105.html,"i am looking for a ride up to billings, whenever this month no time date, i dont have money and will hitch hike if i have to but i am good company and its always nice to meet new people for a long ride :] email me if u think u can help out!",2012-11-02T00:43:48-06:00,emailnotfound,FALSE,bozeman,2012-11-05T00:43:48-06:00,billings
"ride offered bozeman to spokane, wa (bozeman, mt to spokane wa)",bozeman,http://bozeman.craigslist.org/rid/3378118311.html,"ride offered from bozeman mt to spokane wa on friday nov. 2, 2012. leaving bozeman early evening. will be returning spokane to bozeman sunday nov. 4, early afternoon, if interested. 
will also be commuting friday nov. 9, bozeman to spokane, returning [...]",2012-10-31T17:07:28-06:00,emailnotfound,TRUE,bozeman,2012-11-02T17:07:28-06:00,spokane
"ride offered to missoula: friday, nov 2 (bozeman)",bozeman,http://bozeman.craigslist.org/rid/3377146007.html,"ride offered in a subaru all wheel drive wagon from bozeman to missoula friday morning. will have room for *some* stuff. will return saturday or sunday. share expenses. no druggies, no smokers. please e.",2012-10-31T10:11:52-06:00,emailnotfound,TRUE,bozeman,2012-11-02T10:11:52-06:00,missoula
heading to east coast 10/31  (new jersey),bozeman,http://bozeman.craigslist.org/rid/3376505019.html,"i am an insurance adjuster heading to the east coast to work hurricane sandy, leaving 10/31 let me know if you need a ride, going through billings, chicago, etc. doing the drive in 2 days hopefully and taking my 5th wheel so will be sleeping at walma [...]",2012-10-31T00:53:17-06:00,emailnotfound,TRUE,bozeman,2012-10-31T00:53:17-06:00,east
bozeman to missoula and back (bozeman),bozeman,http://bozeman.craigslist.org/rid/3375449821.html,heading to missoula for the weekend. leaving friday afternoon coming back sunday afternoon. let me know if you want a ride. ,2012-10-30T14:04:26-06:00,emailnotfound,TRUE,bozeman,2012-10-33T14:04:26-06:00,missoula
ride to vermont (new england) (bozeman),bozeman,http://bozeman.craigslist.org/rid/3375111200.html,"hey all, 
still looking for a ride to vermont for christmas with me and my dog (4 year old husky). 
will split gas and road trip costs. 
bozeman is essentially a miniature vermont, there has got to be someone driving back. 
doesn't need to necessaril [...]",2012-10-30T11:55:01-06:00,emailnotfound,FALSE,bozeman,2012-10-36T11:55:01-06:00,vermont
heading to missoula from bozeman oct 31,bozeman,http://bozeman.craigslist.org/rid/3374871461.html,"i'm driving with my dog to missoula from bozeman tomorrow, wednesday oct 31 around 2pm. can fit 1 or 2 folks. split gas. cheers! ",2012-10-30T10:25:28-06:00,emailnotfound,TRUE,bozeman,2012-10-30T10:25:28-06:00,missoula
"bozeman to missoula 11/9-11/11 (bozeman, mt)",bozeman,http://bozeman.craigslist.org/rid/3374476186.html,"i am driving to missoula and back on 11/9 and returning on 11/11. i am looking for passengers to split gas. 
send me an email if you are interested.",2012-10-30T07:24:36-06:00,emailnotfound,TRUE,bozeman,2012-11-09T07:24:36-06:00,missoula
need a ride to nyc or as close asap (bozeman to east coast),bozeman,http://bozeman.craigslist.org/rid/3374235688.html,"or a ride to cleveland/ pennsylvannia will do. . my family needs help, they are living in rockaway beach, queens, new york. the hurricane just destroyed my whole town and now it is burning down too, i will pay all gas, please. 
347 453 
-mikey",2012-10-30T01:37:39-06:00,emailnotfound,FALSE,bozeman,2012-10-30T01:37:39-06:00,nyc
bozeman to missoula 11/4 (bozeman),bozeman,http://bozeman.craigslist.org/rid/3374046828.html,"i am leaving between 7:30 and 8:30 on the morning of sunday, november 4th. 
if you're interested in a ride to missoula, let me know. 
i have room for up to three people, and gear. 
be well. ",2012-10-29T21:42:25-06:00,emailnotfound,TRUE,bozeman,2012-11-04T21:42:25-06:00,missoula
need a ride to denver (bozeman),bozeman,http://bozeman.craigslist.org/rid/3366944338.html,need ride to denver around nov 15--23.............flexible on dates but need to be there between a monday and wednesday. i have gas $ and can help drive. one backpack.... contact steve,2012-10-26T14:00:13-06:00,emailnotfound,TRUE,bozeman,2012-11-15T14:00:13-06:00,denver
need ride from msla to  bozeman (missoula),bozeman,http://bozeman.craigslist.org/rid/3365428732.html,"hello i am looking for a ride basically from um to msu on monday oct. 29th. i have gas money and a fully charged ipod so hit me up if you are going this way or know someone who is! 
thanks ",2012-10-25T20:20:03-06:00,emailnotfound,FALSE,bozeman,2012-10-29T20:20:03-06:00,bozeman
bozeman to whitefish via missoula (bozeman),bozeman,http://bozeman.craigslist.org/rid/3358009869.html,"i am driving from bozeman (msu) to whitefish october 26th and returning the 28th, and looking for a passenger to share fuel costs. 
subaru legacy outback, room for up to 3 passengers and bags. potential for a dropoff/pickup in missoula en route. 
dep [...]",2012-10-22T18:41:28-06:00,emailnotfound,TRUE,bozeman,2012-10-26T18:41:28-06:00,whitefish
bring my raft and frame to seattle (bozeman-bellingham),bozeman,http://bozeman.craigslist.org/rid/3357626777.html,"i am looking for someone to transport my raft from bozeman to bellingham. i will compensate the driver. the boat folds down to about 4x3x3ft and the frame is about 8x7. looking to get this moved soon. please let me know if you can assist. 
thanks, 
r [...]",2012-10-22T15:47:41-06:00,emailnotfound,FALSE,bozeman,2012-10-27T15:47:41-06:00,seattle
ride offered! bozeman to denver/vail,bozeman,http://bozeman.craigslist.org/rid/3352828902.html,i have to drive to vail within the first week of november and have an extra seat available. would be awesome to have a partner to split gas/driving with. dates are flexible as long as we land in co by the 6th. ,2012-10-20T13:01:42-06:00,emailnotfound,TRUE,bozeman,2012-10-06T13:01:42-06:00,denver/vail
need ride jackson hole to bozeman,bozeman,http://bozeman.craigslist.org/rid/3352395009.html,need a ride monday morning the 22nd to bozeman by 2pm or continue to minnesota... have gas money and goods driving experience...,2012-10-20T10:14:12-06:00,emailnotfound,FALSE,bozeman,2012-10-22T10:14:12-06:00,bozeman
driving from bozeman to minneapolis roundtrip - thanksgiving,bozeman,http://bozeman.craigslist.org/rid/3350837338.html,"i will be driving to minneapolis this thanksgiving. help pay for gas, and you can have a seat. my car has a rack with space for a bike or two. leaving monday(19) or tuesday(20) and returning sunday(25). 
1 seat left",2012-10-19T15:04:36-06:00,emailnotfound,TRUE,bozeman,2012-10-22T15:04:36-06:00,minneapolis
