title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
need ride  santa cruz to bay area (scott valley),monterey,http://monterey.craigslist.org/rid/3385130194.html,"i'm looking for a ride from the santa cruz/scott valley area to the bay area on sunday. the perfect drop off point would be the richmond marina, but anywhere close will do. i can even take the bart from the west bay. i will have internet access, but  [...]",2012-11-03T18:57:38-07:00,emailnotfound,TRUE,monterey,2012-11-05T18:57:38-07:00,bay
needing ride--&gt;monterey to venice ca (monterey ),monterey,http://monterey.craigslist.org/rid/3382508117.html,"hello myself and a couple of travelers are looking for a ride to venice, ca. there are 3 people total in our group, 2 guys and a girl. will be willing to help with gas or what ever, but would be best to discuss details through email that is located a [...]",2012-11-02T15:00:27-07:00,emailnotfound,TRUE,monterey,2012-11-05T15:00:27-07:00,venice
monterey to sfo monday nov 5th (marina),monterey,http://monterey.craigslist.org/rid/3381901368.html,"going to san francisco airport (sfo) on monday, two passengers and a couple bags of luggage. willing to pay $45 to help with gas etc. fairly flexible on time but later in the afternoon is preferred. anyone heading up that way anyway that wants to let [...]",2012-11-02T10:59:52-07:00,emailnotfound,TRUE,monterey,2012-11-05T10:59:52-07:00,sfo
ride needed - salinas to san diego on fri 11/9 (salinas),monterey,http://monterey.craigslist.org/rid/3375799217.html,"i'm looking for a ride from salinas to san diego. 
leaving november 9th returning november 12th. contact me on zimride: http://www.zimride.com/ride/share?ride=511563 ",2012-10-30T15:33:58-07:00,emailnotfound,TRUE,monterey,2012-11-09T15:33:58-07:00,san
monterey to bakersfield (monterey),monterey,http://monterey.craigslist.org/rid/3372483786.html,trying to get down to see my kids for halloween. i could get to salinas or maybe even i5 for someone coming from up north and anywhere around bakersfield maybe even la. i will help with gas ,2012-10-29T08:40:28-07:00,emailnotfound,TRUE,monterey,2012-10-29T08:40:28-07:00,bakersfield
ride offered - big sur to santa barbara on mon 10/29 (big sur),monterey,http://monterey.craigslist.org/rid/3369963381.html,"i'm offering a ride from big sur to santa barbara. 
leaving october 29th returning october 30th. i can pick up from the big sur bakery or an agreed upon big sur location. contact 510 459 6784 or kat@steelemoon.com
contact me on zimride: http://www.zi [...]",2012-10-27T22:41:03-07:00,emailnotfound,TRUE,monterey,2012-10-29T22:41:03-07:00,santa
share moving truck to nm or close.  (monterey bay),monterey,http://monterey.craigslist.org/rid/3369165895.html,"i will be moving some stuff to santa fe sometime in november or december. i am very flexible. would like to share truck and gas with someone going to nm or az, or? 
i don't have a lot of things -5x10 storage area. i could probably fit in a 10 or 12'  [...]",2012-10-27T13:26:00-07:00,emailnotfound,TRUE,monterey,2012-10-29T13:26:00-07:00,nm
dada life this sunday (salinas to chico),monterey,http://monterey.craigslist.org/rid/3367942473.html,hello me and a friend both got super lucky and won tickets to go see dada life this sunday only prob is the truck we have is a major gas hog so we r looking for someone to drive and go with us to the concert this sunday it would be me plus 2 others s [...],2012-10-26T23:43:53-07:00,emailnotfound,FALSE,monterey,2012-10-26T23:43:53-07:00,chico
ride offered salinas/prunedale to east bay (prunedale),monterey,http://monterey.craigslist.org/rid/3366721216.html,"hello, i'm offering a ride from salinas or prunedale to anywhere in the east bay (hayward, berekly, oakland ect) today sometime before 
7:00 pm. i am very friendly and i can take someone anywhere in the east bay as long as its no farther north than c [...]",2012-10-26T11:32:17-07:00,emailnotfound,TRUE,monterey,2012-10-26T11:32:17-07:00,east
seeking ride: big sur to carmel/monterey and/or back (fernwood parking lot),monterey,http://monterey.craigslist.org/rid/3362548066.html,"looking for someone who commutes up to the carmel/monterey area from big sur on a regular basis. i have a couple of duffles and a folding cart with me, so a truck/van type vehicle would be best. any day is fine. any direction is fine (there or back), [...]",2012-10-24T14:45:02-07:00,emailnotfound,TRUE,monterey,2012-10-29T14:45:02-07:00,carmel/monterey
ride offered  salinas to san luis obispo (slo) arroyo grande thu 10-25 (salinas south to arroyo grande),monterey,http://monterey.craigslist.org/rid/3361581825.html,"riding from salinas to arroyo grande around noon. can drop off all along the way! $15 door to door service for $25. room for luggage, cargo. call angela 805-709-5088 or email or text. ",2012-10-24T08:42:50-07:00,emailnotfound,TRUE,monterey,2012-10-25T08:42:50-07:00,san
la to monterey (offered: both directions) (monterey / la),monterey,http://monterey.craigslist.org/rid/3344404124.html,"hello, 
i'm driving la-monterey friday, 10/19 (leaving after work at 4:30 pm, arrive in monterey bay at 11pm) 
monterey to la sunday 10/21 (leaving at 3pm on the dot, arrive in la county around 8:30) 
i can take the 101 --- through santa barbara, san [...]",2012-10-19T08:51:04-07:00,emailnotfound,TRUE,monterey,2012-10-19T08:51:04-07:00,monterey
need ride from monterey bay area to ohio (ca to oh),monterey,http://monterey.craigslist.org/rid/3349387150.html,"hey. i'm a young, mild-mannered female going to be traveling a bunch around the states to see friends and family before the peace corps sends me to latin america to teach english this next year. i'll be greyhounding and crashing with friends for most [...]",2012-10-19T00:56:38-07:00,emailnotfound,FALSE,monterey,2012-10-22T00:56:38-07:00,ohio
ride needed - monterey to esalen institute on sun 11/11 (monterey),monterey,http://monterey.craigslist.org/rid/3344601189.html,"i'm looking for a ride from monterey to esalen institute. 
leaving november 11th returning november 16th. on 11/16 i am hoping to find a ride to the sf bay area. contact me on zimride: http://www.zimride.com/ride/share?ride=497936 ",2012-10-16T23:25:44-07:00,emailnotfound,TRUE,monterey,2012-11-11T23:25:44-07:00,esalen
ride needed - big sur to la on sun 10/21 (big sur),monterey,http://monterey.craigslist.org/rid/3343755073.html,"i'm looking for a ride from big sur to los angeles. 
leaving october 21st. the closer i can get to hollywood the better, but any place near la is better than nothing. i'm visiting a friend who can come pick me up wherever. ",2012-10-16T14:28:17-07:00,emailnotfound,FALSE,monterey,2012-10-21T14:28:17-07:00,la
need a ride to la asap  (off 101 ),monterey,http://monterey.craigslist.org/rid/3336064910.html,"my ride situation got into an emergency and now i'm stranded in salinas . can meet you off 101. 
respectful 
clean 
awesome 
need to get to la 
i have gas money :) 
602 930 1324 ",2012-10-13T08:04:35-07:00,emailnotfound,FALSE,monterey,2012-10-13T08:04:35-07:00,la
ride to anywhere for a price (salinas),monterey,http://monterey.craigslist.org/rid/3334581979.html,"offering rides to wherever you need to go in this cities for a price. , salinas, santa cruz, monterey, san jose ,marina, watsonville, soledad, greenfield . available fridays and sundays only in the mornings of 8:00am to12:00pm call 831 794 8697 831 2 [...]",2012-10-12T13:08:12-07:00,emailnotfound,TRUE,monterey,2012-10-15T13:08:12-07:00,anywhere
wanted:oct 21st mry/salinas to san luis obispo (to san luis obispo),monterey,http://monterey.craigslist.org/rid/3326133608.html,looking for a ride from monterey or salinas to san luis obispo on sunday october 21st. will gladly help with gas cost.,2012-10-12T11:21:35-07:00,emailnotfound,TRUE,monterey,2012-10-21T11:21:35-07:00,san
offering: monterey to la fri 10/12 (la),monterey,http://monterey.craigslist.org/rid/3333032128.html,"leaving tomorrow (friday) oct 12 from monterey to la. looking to leave around 2pm. taking the 101 -&gt; 46 -&gt; 5 -&gt; 210-&gt;diamond bar (can take the 57, 10, or 60 if you're in that area). 
will pick you up and drop you at your door. looking for [...]",2012-10-11T19:48:25-07:00,emailnotfound,TRUE,monterey,2012-10-12T19:48:25-07:00,la
monterey to oakland (oakland),monterey,http://monterey.craigslist.org/rid/3333032129.html,"hi there, 
i am looking to catch a ride tomorrow from monterey area to oakland. i can definitely chip in for gas. let me know if you have room! 
thanks! 
cheers",2012-10-11T19:48:25-07:00,emailnotfound,FALSE,monterey,2012-10-11T19:48:25-07:00,oakland
ride offered - salinas to fresno on thu 10/11 (salinas),monterey,http://monterey.craigslist.org/rid/3332320093.html,"i'm offering a ride from salinas to fresno. 
leaving october 11th returning october 14th. contact me on zimride: http://www.zimride.com/ride/share?ride=492965 ",2012-10-11T13:40:19-07:00,emailnotfound,TRUE,monterey,2012-10-11T13:40:19-07:00,fresno
ride needed - salinas to sf on thu 10/11 (salinas),monterey,http://monterey.craigslist.org/rid/3330671152.html,"i'm looking for a ride from salinas to san francisco. 
leaving october 11th returning october 11th. i'm very flexible on the times. if driver can only provide a one way trip to sf, i will take it. contact me on zimride: http://www.zimride.com/ride/sh [...]",2012-10-10T19:43:24-07:00,emailnotfound,TRUE,monterey,2012-10-11T19:43:24-07:00,sf
i need a ride to colorado! (california-colorado),monterey,http://monterey.craigslist.org/rid/3330030224.html,hey there im in a really tough situation i got really sick a month ago and lost my ride to colorado! i am moving out there to live with my older brother im broke to be completely honest im really chill so if you want someone to tag along with you on  [...],2012-10-10T14:22:33-07:00,emailnotfound,TRUE,monterey,2012-10-15T14:22:33-07:00,colorado
ride offer to s.f (salinas),monterey,http://monterey.craigslist.org/rid/3328506543.html,"leaving tonight maybe in an hour headed to the mission have room for a few people. 
call me asap! 
nes 
(520)2894459",2012-10-09T20:02:21-07:00,emailnotfound,TRUE,monterey,2012-10-09T20:02:21-07:00,s.f
"monterey to la, oct 12 2pm (san gabriel valley (la))",monterey,http://monterey.craigslist.org/rid/3328416301.html,"will be driving back to la this friday. looking to leave at around 2pm. taking the 101 to 46 to i5 to 210e to 57 to diamond bar/walnut area. 
willing to pick you up/drop off to your destination along the way. looking for a passenger or two to split t [...]",2012-10-09T19:04:39-07:00,emailnotfound,TRUE,monterey,2012-10-12T19:04:39-07:00,la
monterey to la friday oct 12 (la proper),monterey,http://monterey.craigslist.org/rid/3328273073.html,"i'm leaving from monterey around 3:30pm to la on friday october 12th. returning in the evening sunday october 14th, should be back before midnight. 
looking for passengers to help split with gas, and i'm willing to pick up and drop off along the 101. [...]",2012-10-09T17:43:33-07:00,emailnotfound,TRUE,monterey,2012-10-12T17:43:33-07:00,la
monterey/salinas to sjc saturdays am (monterey to sjc),monterey,http://monterey.craigslist.org/rid/3326184609.html,"willing to drop you off at the airport (sjc) any saturday around 8 am or p/u around 2 pm back to monterey/salinas. 
or ride share to san jose/santa clara area.",2012-10-08T20:51:27-07:00,emailnotfound,TRUE,monterey,2012-10-08T20:51:27-07:00,sjc
ride needed santa barbara to big sur!,monterey,http://monterey.craigslist.org/rid/3325007859.html,looking for a ride on wednesday the 10th of oct from santa barbara to big sur. happy to pitch in for gas:).,2012-10-08T11:37:48-07:00,emailnotfound,FALSE,monterey,2012-10-10T11:37:48-07:00,big
ride needed: monterey to santa barbara 8 oct,monterey,http://monterey.craigslist.org/rid/3322486635.html,"i'm an australian backpacker looking for a ride from monterey to santa barbara monday morning. happy to chip in for gas, am friendly and enjoy a chit chat. ",2012-10-07T09:18:01-07:00,emailnotfound,FALSE,monterey,2012-10-08T09:18:01-07:00,santa
hardly strictly bluegrass sunday? (monterey to sf),monterey,http://monterey.craigslist.org/rid/3321877058.html,"anyone headed up to sf tomorrow from the monterey area? i'm looking for a one-way ride to the hardly strictly bluegrass concert in golden gate park, or anywhere nearby in sf/ oakland. happy to split gas. cheers! jon",2012-10-06T22:01:03-07:00,emailnotfound,TRUE,monterey,2012-10-06T22:01:03-07:00,sf
offering ride king city to sf (anywhere along the way),monterey,http://monterey.craigslist.org/rid/3319833596.html,leaving tomorrow (saturday) around 1230pm to sf union square area taking the 101 fwy all the way. asking for $15-20 depending where you are. ,2012-10-05T23:47:39-07:00,emailnotfound,TRUE,monterey,2012-10-05T23:47:39-07:00,sf
ride offer to l.a/phx/tucson/mex (salinas),monterey,http://monterey.craigslist.org/rid/3318722455.html,hello me and my boyfriend are headed on a roadtrip to mexico to pick up natural stones and jewelry supply we have a nice mini van and have room for 4 people +luggage we are leaving in the next couple of days late monday the latest! please contact me  [...],2012-10-05T12:31:01-07:00,emailnotfound,TRUE,monterey,2012-10-08T12:31:01-07:00,l.a/phx/tucson/mex
ride offered to la today (los alamitos/garden grove),monterey,http://monterey.craigslist.org/rid/3318191380.html,leaving today for la. have $ for fuel and i'll get you to the door.,2012-10-05T09:02:18-07:00,emailnotfound,TRUE,monterey,2012-10-05T09:02:18-07:00,la
ride offered - santa cruz to la/area friday 10/5 possibly sat (headin' home to seal beach),monterey,http://monterey.craigslist.org/rid/3317434513.html,"headed home to seal beach from santa cruz area....just my self so i have some room. email me asap if you are looking for a ride tomorrow. 
most likely leaving pm before 5pm(?). 
just be normal, not a criminal or druggie and have some gas cash...heck, [...]",2012-10-04T21:18:52-07:00,emailnotfound,TRUE,monterey,2012-10-05T21:18:52-07:00,la/area
