title,postingFrom,permalink,shortDescription,postingDate,mailToLink
ride to florida end of nov,columbia,http://columbia.craigslist.org/rid/3393913122.html,"hi there, i am offering a ride to southeast florida on thursday, november 29th i have a small toyota king cab pick up truck, covered, so can take a few people, small dog in animal cage(have done that before) and some stuff too. if interested, call 82 [...]",2012-11-07T17:55:38-05:00,emailnotfound
columbia to charleston? (columbia),columbia,http://columbia.craigslist.org/rid/3392919012.html,anyone goin to charleston today or tomrrow? ,2012-11-07T11:37:20-05:00,emailnotfound
anyone commuting to charleston? (west columbia),columbia,http://columbia.craigslist.org/rid/3390224230.html,starting a new job in north charleston soon and looking to see if there are any others crazy enough to drive from columbia everyday. someone who wouldn't mind some company and sharing the expense and driving chores. ,2012-11-06T08:47:35-05:00,emailnotfound
need something hauled  (s.c to mich),columbia,http://columbia.craigslist.org/rid/3372721583.html,"trying to set up a return trip am going to be bringing a 16' car trailor. can bring tarps as well if you need something hauled, to mich from south carolina or along the way, please call tom @989 657 2079 please no calls after 10 pm thanks and have a  [...]",2012-11-04T10:56:05-05:00,emailnotfound
columbia to charlotte,columbia,http://columbia.craigslist.org/rid/3385080735.html,"looking for a ride from columbia sc to charlotte nc tomorrow, sunday, november the 4th. i will pay for all the gas there. email me back or call or text me at 704-258-1788.",2012-11-03T21:23:21-04:00,emailnotfound
florida anyone going that way?  (tampa or sarasota or orlando area),columbia,http://columbia.craigslist.org/rid/3384934685.html,"looking for someone going to florida flexible on date share gas please let me 
know thanks tampa, sarasota, or orlando area call or email me thanks 
843-562-8001",2012-11-03T19:51:49-04:00,emailnotfound
florida to new york/new england offered (orlando to east coast),columbia,http://columbia.craigslist.org/rid/3380397112.html,"offering ride to sane and clean non-felon from orlando area toward daytona to new york and on to new england. please be a non-smoker, drug free mature non-crazy man or woman who can share expenses a driving. let me know your situation. i am leaving s [...]",2012-11-01T19:44:05-04:00,emailnotfound
"columbia to los angeles (columbia,sc)",columbia,http://columbia.craigslist.org/rid/3379499923.html,"hello just posting to see if anyone was driving to los angeles from columbia,sc and had an extra seat. i can help with gas. email me for my phone number. ",2012-11-01T13:27:26-04:00,emailnotfound
columbia to orlando florida (cola-orlando),columbia,http://columbia.craigslist.org/rid/3378888601.html,ride share to orlando fl leaving late today thursday -,2012-11-01T08:50:29-04:00,emailnotfound
"going to ohio every other week (columbia, sc)",columbia,http://columbia.craigslist.org/rid/3375231238.html,"i am going to columbus, oh every other week. going this friday too. 
i will be passing thru charlotte, nc, charleston, wv. (77 n, 33 w or 35 n) 
if anyone needs a ride along my way, please reply with about you & your travel plans. 
i want to share ga [...]",2012-10-30T14:40:19-04:00,emailnotfound
"augusta airport to columbia, sc (ags to cae)",columbia,http://columbia.craigslist.org/rid/3345979558.html,"need a ride from augusta, ga to columbia, sc. specifically from augusta regional airport to holiday inn express 221 lanneau court, columbia, sc. flight arrives in ags at 11 pm nov. 13, tuesday. will pay $20.",2012-10-29T18:01:35-04:00,emailnotfound
rideshare (shaw afb to downtown columbia),columbia,http://columbia.craigslist.org/rid/3363457619.html,"i commute mon-friday leaving the shaw afb area down on s-441 to n-521 and i-20e and off at exit 82 towards spears creek rd. 
i usually leave around 5:30am and head back around 5pm on the same route-reversed. please email me if interested in splitting [...]",2012-10-25T05:42:54-04:00,emailnotfound
need daily commute ride to w. columbia (ups customer center),columbia,http://columbia.craigslist.org/rid/3361469152.html,"i am looking for someone to share a ride with monday - friday from 1-77/garner's ferry rd area (hampton courts apartments), to the ups customer center near the airport in w. columbia on old dunbar rd. i need to be at work by 5:00am, and am off by 9:0 [...]",2012-10-24T11:00:18-04:00,emailnotfound
ride offered - gaston to orlando on tue 10/23 (florence sc),columbia,http://columbia.craigslist.org/rid/3359715636.html,"i'm offering a ride from florence sc. to orlando. 
leaving october 23rd returning october 29th. one way contact me on zimride: http://www.zimride.com/ride/share?ride=503712 ",2012-10-23T15:16:34-04:00,emailnotfound
"looking for rideshare columbia to tampa/orlando, fl (columbia, sc)",columbia,http://columbia.craigslist.org/rid/3356316792.html,"hi there - looking for a buddy with a car to get from columbia (near usc) to either tampa or orlando, fl. i'm visiting friends in both places and bus/train schedules look pretty inconvenient. 
my preferred day to leave is tues, nov 6th, but i'm relat [...]",2012-10-22T09:42:04-04:00,emailnotfound
a ride to ohio (meigs county...nelsonville),columbia,http://columbia.craigslist.org/rid/3347205666.html,i need to leave for ohio tonight if possible please email me or call 803-363-8457,2012-10-18T08:28:21-04:00,emailnotfound
female seeking to ridealong w female columbia to charlotte part-time. (columbia),columbia,http://columbia.craigslist.org/rid/3342134466.html,"30 yr old female here. 
live at exit 103 off i26. 
seeking to ride along with a female commuter to and from charlotte 2-3 days a week. 
standard businss hours. flexible days and hours with your schedule. 
i don't want to put miles on my luxury piece  [...]",2012-10-16T01:56:56-04:00,emailnotfound
"free ride to miami (lexington,sc)",columbia,http://columbia.craigslist.org/rid/3324524617.html,i leave on thursday for miami beach in 18 wheeler and would like to have some company. if you are interesting in becomming a driver it would be a great time to experience a long haul or if you are just curious in what being a trucker is all about let [...],2012-10-15T11:48:10-04:00,emailnotfound
"need a ride to ohio and back? (columbia, sc)",columbia,http://columbia.craigslist.org/rid/3340237896.html,"hi, 
i am traveling to columbus, oh on friday 4pm. i will return on sunday midnight. i pass thru charlotte, nc, charleston, vw. 
i am looking for someone who is headed that way, to share gas, tolls and driving. i drive a 1999 vw passat. 
if this suit [...]",2012-10-15T11:11:45-04:00,emailnotfound
need ride from lex. to gold's gym (off mineral springs rd),columbia,http://columbia.craigslist.org/rid/3281417159.html,"will go anytime 
please help me get there! 
been a member for over a year, unemployed now & gas is killing me 
call 803 319.8829",2012-10-14T12:53:43-04:00,emailnotfound
daily commute n. augusta to columbia (n. augusta to usc area),columbia,http://columbia.craigslist.org/rid/3335922824.html,"i commute mon.-fri. from exit 5 (north augusta) to downtown columbia (usc campus area). would like to carpool on a regular basis. i usually leave at 6:30 or 7:00, but could leave earlier. would love to be able to leave columbia 4:30 or so in the afte [...]",2012-10-13T09:55:37-04:00,emailnotfound
"augusta,ga (columbia to augusta,ga)",columbia,http://columbia.craigslist.org/rid/3332634871.html,803-257-8687 anytime between now and a week,2012-10-11T18:58:43-04:00,emailnotfound
are you driving to la? (columbia),columbia,http://columbia.craigslist.org/rid/3332097444.html,i would love to ride with you to la,2012-10-11T15:12:59-04:00,emailnotfound
need a ride to charleston (from five points),columbia,http://columbia.craigslist.org/rid/3329704352.html,"hi - need a ride to charleston on monday 10/15 from columbia, sc (five points area) let me know if you're headed that way!",2012-10-10T15:14:26-04:00,emailnotfound
columbia to baton rouge (lsu usc game),columbia,http://columbia.craigslist.org/rid/3329580661.html,i'm a 28 year old local guy who is looking for a ride down to baton rouge for the lsu-usc game on saturday. maybe someone with an extra seat to fill and/or a generous heart. i kinda belatedly realized that i could realistically go to this game but no [...],2012-10-10T14:28:20-04:00,emailnotfound
ride needed to new mexico mid october (nm),columbia,http://columbia.craigslist.org/rid/3280155262.html,"hi, i am a twenty year old female traveling with a well trained puppy, a bass guitar, and a bag or two...i need to make it anywhere in new mexico by the end of october (preferably mid october). i can help drive and help with some gas money. 
please l [...]",2012-10-10T13:55:17-04:00,emailnotfound
"headed to charleston friday (lex, cola)",columbia,http://columbia.craigslist.org/rid/3329180729.html,"hey, 
i am headed to charleston on friday. i will be leaving fairly early like around 5:30 or 6:00 am. i have a meeting that morning and need to be on time. i am not asking for any gas or anything just some company or and mostly looking to help you o [...]",2012-10-10T12:02:25-04:00,emailnotfound
"need a ride to charleston sc this thurs, fri or sat (columbia, sc)",columbia,http://columbia.craigslist.org/rid/3325134351.html,"hello! i am looking for a ride to charleston sc this thurs, fri or sat, oct 11, 12 13. i also need to return sunday or monday or so. i am a professional male 45 years old. i may take a bicycle if room permits and/or you have a bike rack. 
i will shar [...]",2012-10-08T15:22:43-04:00,emailnotfound
driving to charleston today,columbia,http://columbia.craigslist.org/rid/3322361532.html,"i am driving to charleston from columbia today. i'll probably even be driving back later this evening. if anyone wants a ride there, i'll take anyone who buys me gas. 
text works, i'll be leaving around noon today 3019154741",2012-10-07T11:16:32-04:00,emailnotfound
driving to miami,columbia,http://columbia.craigslist.org/rid/3321531292.html,"clean, non-smoking professional drivng to miami tonight. room for one person with luggage or two small people.willing too pick up or drop off anywhere along the way. call or text mike@754-444-2331.no drugs!",2012-10-06T20:17:26-04:00,emailnotfound
"anyone going to austin city limits? i need a ride! i'm normal!  (columbia, sc)",columbia,http://columbia.craigslist.org/rid/3296227646.html,"is anyone out there driving to austin city limits (acl) this year? i'm meeting a group of friends down there, but as they are driving from columbus, ohio, the closest they come to here is nashville, which would make for quite an uncomfortable day(s)  [...]",2012-10-03T13:52:58-04:00,emailnotfound
