title,postingFrom,permalink,shortDescription,postingDate,mailToLink
wanna share a move from atlanta to mass. or rhode island (grant park to new england),providence,http://providence.craigslist.org/rid/3349150875.html,i have a queen bed in grant park and i need it moved to rhode island.i am looking for space in a moving truck headed from atlanta to the ne. please contact me if you care to share a truck or have space in your moving truck or van from atlanta to new  [...],2012-11-15T16:45:18-05:00,emailnotfound
going south soon (south kingstown),providence,http://providence.craigslist.org/rid/3412127584.html,room for a rider with $150 to florida. next week or very soon.,2012-11-15T15:27:27-05:00,emailnotfound
ride needed this weekend  prov-nyc (prov),providence,http://providence.craigslist.org/rid/3411652130.html,needed for 2 adults and one little chihuhua in a small travel box one way to new york city flexible for time jerry 401-487-4539 or email,2012-11-15T12:28:08-05:00,emailnotfound
providence to plymouth (providence),providence,http://providence.craigslist.org/rid/3410552531.html,wondering if there's anyone looking to share a commute from providence to plymouth weekdays (all or any) getting to plymouth around 8:30 and leaving around 5:50. i have a car and am looking for someone to share the gas and possibly the driving. i'm a [...],2012-11-14T21:07:20-05:00,emailnotfound
ride offered - providence to manchester on thu 11/22 (providence),providence,http://providence.craigslist.org/rid/3409457726.html,"i'm offering a ride from providence to manchester. 
leaving november 22nd returning november 24th. i will have my two greyhounds with me. they are friendly, but will be occupying the back seat, so i can only have one additional passenger. i am a laid [...]",2012-11-14T13:17:41-05:00,emailnotfound
in need of a hitchhicking partner (anywhere),providence,http://providence.craigslist.org/rid/3387770585.html,"im in need of a hitchhicking partner im looking to leave ri soon im looking for an adventure , some place warm and a friend to travle with if this sounds like what you are looking for shoot me a line and we can set something up thanks",2012-11-14T08:21:25-05:00,emailnotfound
"driving company wanted (southwest, usa)",providence,http://providence.craigslist.org/rid/3407543372.html,"planning on driving out west in december, this year. will drive to sedona, az and return in january, next year. would like company. prefer female passenger 50 or older. 
i'm a 66 year old white male and a excellent driver.",2012-11-13T16:17:19-05:00,emailnotfound
rides for sale (rhode island and mass),providence,http://providence.craigslist.org/rid/3406017359.html,"driver available for your needed transportation 
doctors 
shopping 
erands 
night out 
visiting with friends 
any thing at all 
late model mercury gps equipped 
call 
774-203-3055 
ask for bud",2012-11-13T00:21:48-05:00,emailnotfound
rides for sale (rhode island and mass),providence,http://providence.craigslist.org/rid/3406014018.html,"driver available for your needed transportation 
doctors 
shopping 
erands 
night out 
visiting with friends 
any thing at all 
late model mercury gps equiped 
call 
774-203-3055 
ask for bud",2012-11-13T00:18:47-05:00,emailnotfound
ride offer - pvd to nyc 11/21 (pvd - ny),providence,http://providence.craigslist.org/rid/3405823454.html,"i'll be driving down to nyc wednesday, 11/21 (the day before thanksgiving) and i have room for a 1 or 2 people and some luggage (would also consider 1 person and a pet or just 1 person). looking to split gas and tolls (usually comes to about $20 per  [...]",2012-11-12T21:58:23-05:00,emailnotfound
ride offer (anywhere),providence,http://providence.craigslist.org/rid/3404097725.html,"i'm a male with a 2dr acura, willing to give rides today for cheap price anywhere in rhode island! ",2012-11-12T10:29:32-05:00,emailnotfound
rides for sale (rhode island),providence,http://providence.craigslist.org/rid/3392673477.html,"dependable driver at your service 
you need a ride-------we provide it 
clean late model full size mercury sedan 
call cell number 
774-203-3055 
bud",2012-11-12T07:59:17-05:00,emailnotfound
ri to swf 11/21 back 11/25-6 (s ri),providence,http://providence.craigslist.org/rid/3401874901.html,looking for one driver to share expenses. 30mpg,2012-11-11T09:34:44-05:00,emailnotfound
"ride needed to quincy, ma 11/11 (pawtucket)",providence,http://providence.craigslist.org/rid/3401191601.html,one way or round-trip; 9am to 6pm; although i have some flexibility in the return. thank you in advance. 663-0878,2012-11-10T20:47:11-05:00,emailnotfound
ride offered jfk airport  to rhode island nov 18 after 7 pm (cranston),providence,http://providence.craigslist.org/rid/3354401920.html,"i will be driving from jfk airport to cranston ri on nov 18 . can accommodate 2 people at $25 per person and can drop anywhere in rhode island. i will do all the driving , you don't have to worry about driving. i cannot start before 7pm but can start [...]",2012-11-10T13:21:10-05:00,emailnotfound
need ride? (se mass and ri),providence,http://providence.craigslist.org/rid/3399982235.html,"daily ride to and from work 
super market 
doctors 
night out 
what ever 
safe and comfortable ride 
references provided 
call bud 
774-203-3055",2012-11-10T11:30:45-05:00,emailnotfound
i buy junk cars 401-300-2185 $250-$1000 cash,providence,http://providence.craigslist.org/rid/3331234789.html,"i buy junky cars and trucks! 
i pay $250-$1000 cash on the spot! 
call or text 401 300 2185 jimmy epic!",2012-11-09T09:55:48-05:00,emailnotfound
rent my 2005 mazda mazda6 for $36.00/day (woonsocket/no. smithfield),providence,http://providence.craigslist.org/rid/3397292470.html,"rent my 2005 mazda mazda6 in woonsocket this car is so fun to drive! it is clean, it has a sunroof, and a very roomy trunk with seats the fold into the backseat. $7.25/hour $36.00/day $180.00/week (insurance included) the car can be available any tim [...]",2012-11-09T08:45:14-05:00,emailnotfound
driver available (rhode island),providence,http://providence.craigslist.org/rid/3375134597.html,"have you lost your right to drive? 
i am available to provide you with the service you require 
i an dependable and experienced 
i provide a late model automobile 
call-----774-203-3055 
references provided ",2012-11-09T05:34:29-05:00,emailnotfound
sr. male only....south fla...after christmas (r.i./cape/s.coast),providence,http://providence.craigslist.org/rid/3395037926.html,"ride share available to southern florida after christmas ....senior male here/you be also please (min. over 50)....no pets (allergies) 
travel dates are flexible........i will be there until april and will be looking for someone to drive back with as [...]",2012-11-08T09:51:16-05:00,emailnotfound
deliver your auto to fla,providence,http://providence.craigslist.org/rid/3395002857.html,mature couple will deliver your dependable auto to sw florida. leaving after christmas. reasonable. very responsible.,2012-11-08T09:34:03-05:00,emailnotfound
"adirondacks-bound, thanksgiving (ri-lake placid, ny)",providence,http://providence.craigslist.org/rid/3393504285.html,"i am driving to lake placid on wednesday, november 21st. returning to ri on sunday, november 25. 
looking for someone to pitch in for gas. 
i drive a very roomy chrysler concorde lxi. email if interested.",2012-11-07T15:09:46-05:00,emailnotfound
"mishnock,wg to portsmouth (portsmouth)",providence,http://providence.craigslist.org/rid/3392691971.html,"need a ride to portsmouth,mon-fri.need to be there for 7 am.can meet you at 95 ramp on hopkins hill rd if you coming from south.will pay gas and whatevers.",2012-11-07T10:05:39-05:00,emailnotfound
do you need a ride to the pools in johnston (johnston),providence,http://providence.craigslist.org/rid/3389072343.html,"i am willing to give you a ride to the polls tomorrow, round trip in the johnston area. some people just don't have a ride. call me and get a time to go , convenient for you . i am a female with insurance and reliable. lets get our president into off [...]",2012-11-05T17:00:17-05:00,emailnotfound
move a table and chairs from warwick to metro dc (warwick),providence,http://providence.craigslist.org/rid/3383725658.html,are you moving to the metro dc area? i would like to move a dining room table and six chairs from warwick to metro dc. will pay $100 for space in your moving van. have family in ri who can load items onto truck. my husband and i can unload items on t [...],2012-11-03T11:07:44-04:00,emailnotfound
looking for ride to philly (pvd-phl),providence,http://providence.craigslist.org/rid/3382636968.html,"i am looking for ride to philly from providence sometime this week, let me know if your heading that direction and have space. will help with gas $$$ 
call or text 802-579-8560",2012-11-02T19:01:09-04:00,emailnotfound
will pay all gas northeast bound (prov. to detroit or baltimore or nyc),providence,http://providence.craigslist.org/rid/3369739555.html,"please call 313-885-6967 or better e mail me, alison....thanks!",2012-11-02T18:11:29-04:00,emailnotfound
need ride share from coventry to technology way,providence,http://providence.craigslist.org/rid/3382183061.html,"i need a car poling facility from coventry to technology way on daily basis and 5 days a week around 9 in mor. 
time can vary in between 8:30 to 9:30, its as per car owner convenience. 
i can ofer the desired bucks. 
please reply me via mail. ",2012-11-02T15:46:22-04:00,emailnotfound
seeking a ride to boston today or tomorrow (providence),providence,http://providence.craigslist.org/rid/3381887408.html,"hello there, 
i'm a 23 year old boy trying to get home to boston today or tomorrow, just a very small backpack and me and that's it. i can't offer money for gas, but i'd gladly get us some food since i'm getting food stamps right now. 
ok well! send  [...]",2012-11-02T13:54:40-04:00,emailnotfound
mari/orlando (nov 12),providence,http://providence.craigslist.org/rid/3354125930.html,heading to orlando via rt 95 leaving nov 12 6-7pm. looking to drive straight thru. ive done it 3 times with no problems. got room for 1 person and bag... must split gas and tolls any questions call 5084363222 or email please 420 friendly,2012-11-02T07:31:16-04:00,emailnotfound
ride needed-cov/w.wto portsmouth (portsmouth),providence,http://providence.craigslist.org/rid/3378159295.html,need a ride to work in portsmouth from washington st on cov w.w line. need to be in portsmouth for 7 am.mon-fri.,2012-10-31T19:30:31-04:00,emailnotfound
discount  rate on travel to any city,providence,http://providence.craigslist.org/rid/3332967933.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-10-30T20:41:13-04:00,emailnotfound
elderly service / transportation (ri),providence,http://providence.craigslist.org/rid/3375661985.html,"we care transportation. 
our general goal is to provide safe, secure, and professional transportation for the elderly, physically disabled , mentally challenged. 
we assist individuals with transportation to medical appointments, grocery shopping, ph [...]",2012-10-30T17:32:13-04:00,emailnotfound
driver (ri&amp; or se ma),providence,http://providence.craigslist.org/rid/3357675392.html,"you need a driver for: 
getting to work 
errands 
doctors 
night out on the town 
foxwoods 
what ever your needs are 
call me 
774-203-3055 
bud ",2012-10-30T13:55:22-04:00,emailnotfound
october 11  prov to jfk (need ride),providence,http://providence.craigslist.org/rid/3315887536.html,"need to be at jfk by 2 pm october 11th. 
can share driving and expenses. ",2012-10-28T07:14:34-04:00,emailnotfound
maine for a day for my kids (rhode island),providence,http://providence.craigslist.org/rid/3368296863.html,"i am looking for someone that is already driving to maine for a day or weekend visit that has room for someone else to tag along my kids live with their mom in augusta me i live in woonsocket and dont have reliable transportation 
i just want to see  [...]",2012-10-27T10:15:52-04:00,emailnotfound
"maryland for thanksgiving? (cranston, ri )",providence,http://providence.craigslist.org/rid/3366180750.html,"hello! i just moved up here from maryland over the summer and i would really like to visit my family for both the winter and thanksgiving holidays, but i can only really afford one. if anyone is traveling south past maryland using 95 or near dc i wou [...]",2012-10-26T11:07:19-04:00,emailnotfound
"rhode island to manhattan (newport, ri)",providence,http://providence.craigslist.org/rid/3366173692.html,"i'm taking an impromptu trip to new york tonight. leaving from newport, ri around 6:30 pm to arrive in the city for 9:30/10:00 ish. 
if you are located in or can get yourself to newport, jamestown, or someplace in south county relatively on the way s [...]",2012-10-26T11:04:23-04:00,emailnotfound
need ride to nyc or l.i. 11/20/2012 (rideshare),providence,http://providence.craigslist.org/rid/3340126572.html,"need ride to long island or nyc for thanksgiving holiday leaving 11/20/2012 will share gas & tolls and ferry if we use .dates are flexible open to discussion 
please call john 401-741-0224 ",2012-10-26T07:24:58-04:00,emailnotfound
ride needed          providence to long island or nyc on tue 11/20 (cumberland),providence,http://providence.craigslist.org/rid/3342539292.html,"i'm looking for a ride from cumberland to long island or nyc. 
leaving november 20th returning november 26th. if we took ferry would be willing to split costs call john 401-741-0224contact me on zimride: http://www.zimride.com/ride/share?ride=497025 ",2012-10-26T07:23:26-04:00,emailnotfound
driving to new haven from newport ri and back on monday (newport/newhaven),providence,http://providence.craigslist.org/rid/3365620268.html,driving from newport to new haven (yale and the train station) and back on monday. email me if you want to share a ride. thanks!,2012-10-26T01:01:23-04:00,emailnotfound
driving from newport to nyc/southern westchester (bronxville/nyc),providence,http://providence.craigslist.org/rid/3365616994.html,"i am driving from newport to southern westchester county near the bronx on friday, nov. 2. i have extra room in my car if you would like a ride. email me if interested. thanks!",2012-10-26T00:57:37-04:00,emailnotfound
anyone going ny on fri or sat (providence),providence,http://providence.craigslist.org/rid/3364958280.html,"i want to go to ny tomorrow or may be saturday , i will pay for gas or anything i have valid drivers license. let me know if anyone has a seat",2012-10-25T18:03:46-04:00,emailnotfound
need a errand done or ride (ri se mass),providence,http://providence.craigslist.org/rid/3361488113.html,need a ride or errand done shopping or dr appointment ride to work please call ray 508 332-2148 ,2012-10-24T11:07:53-04:00,emailnotfound
ride offered from woon to prov family court  (woonsocket),providence,http://providence.craigslist.org/rid/3361001418.html,"i am a 27 yr old female with two young children, i have court in the morning, but i need a couple bucks for gas. if anyone has five or ten bucks and needs a ride to prov by nine in the morning please call or text me at 401-516-7045. thanks a lot.",2012-10-24T04:07:53-04:00,emailnotfound
offering ride ri to albany ny  nov 2 ,providence,http://providence.craigslist.org/rid/3360705046.html,"hello, heading to albany ny from ri on nov 2. open to offering ride to nice person in need on nov 2",2012-10-23T22:46:31-04:00,emailnotfound
"northern ri to charlestown,ma (ri to charlestown, ma)",providence,http://providence.craigslist.org/rid/3359791493.html,"stable, funny guy looking to alternate driving to boston. i am regular guy, easy going and i can provide references if necessary. i have a newer car and i am looking to share driving with someone who has a car.",2012-10-23T15:44:28-04:00,emailnotfound
we want your junk car/truck (ri),providence,http://providence.craigslist.org/rid/3349260973.html,http://ibuyjunkcarsri.com 401-450-7347,2012-10-23T13:00:45-04:00,emailnotfound
looking for anyone wanting a ride near rochester,providence,http://providence.craigslist.org/rid/3359068371.html,driving to rochester new york will have to pay about 70 and we are willing to go anywhere near rochester ,2012-10-23T11:26:52-04:00,emailnotfound
tennessee ,providence,http://providence.craigslist.org/rid/3356549869.html,"hello all, 
i am heading south to tennessee with a uhaul. anyone heading that way with similar situation let me know. looking to leave sometimes next week. ",2012-10-22T11:19:08-04:00,emailnotfound
"limo, livery, black car, sedan transportation service  (ri, newport, boston, mass, ct)",providence,http://providence.craigslist.org/rid/3315276607.html,"affordable, professional, safe and comfortable car service: 
airport 
hotels 
restaurants and bars 
out of state destinations i.e. boston, gillette stadium, logan, ct casinos 
we will run all your errands as well 
this is a service as affordable as u [...]",2012-10-21T19:30:50-04:00,emailnotfound
need a ride back to maryland (warwick),providence,http://providence.craigslist.org/rid/3355311504.html,"looking for a ride back to maryland within the next week or so,date and time is flexible.will help put with gas and tolls.thanks",2012-10-21T18:43:34-04:00,emailnotfound
need ride to sterling va/washington dc area (pawcatuck ct),providence,http://providence.craigslist.org/rid/3355117477.html,i need a ride to sterling va or washington dc area this week 10/23 to 10/28. very flexible on the leaving time. thanks joe calls only 401-932-3830. no scams please!,2012-10-21T17:06:41-04:00,emailnotfound
ride offered cranston ri to jfk  airport 12 dec morning or afternoon (cranston),providence,http://providence.craigslist.org/rid/3354415899.html,"i will be driving from cranston ri to jfk airport on dec 12 . can accommodate 2 people at $25 per person and can pick up from anywhere in rhode island.i will do all the driving , you don't have to worry about driving. i cannot start after 12pm but ca [...]",2012-10-21T11:44:35-04:00,emailnotfound
providence to northern me (providence to bangor),providence,http://providence.craigslist.org/rid/3353996512.html,"have room for couple people plus baggage. $50 gas, females can ride for free.....lol 420 friendly, and have a place to crash if it to late. leaving 7-9 tonight 10/21/2012 maybe your a female that just wants to get away for a couple days...",2012-10-21T05:33:30-04:00,emailnotfound
ride offered - providence to burlington on sun 10/21 (providence),providence,http://providence.craigslist.org/rid/3351304874.html,"i'm offering a ride from providence to burlington. 
leaving october 21st returning october 22nd. i'm a student in providence right now, though i'm originally from miami. that's pretty much it. contact me on zimride: http://www.zimride.com/ride/share? [...]",2012-10-19T20:48:06-04:00,emailnotfound
ri to miami saturday,providence,http://providence.craigslist.org/rid/3349259058.html,"looking to split gas/tolls. i get 30mpg. i'm pretty laid back. send me an email. let me know about yourself. 
luvin u",2012-10-19T00:13:21-04:00,emailnotfound
man with a pick-up (ri),providence,http://providence.craigslist.org/rid/3348721853.html,"man with a full size truck able for deliveries, moving, hauling or anything else you could think of. 
reasonable hourly rate plus gas 
email me your information. ",2012-10-18T18:49:03-04:00,emailnotfound
anyone going to foxwoods on sunday (prov to foxwoods),providence,http://providence.craigslist.org/rid/3348211186.html,i'd like to catch a ride to and from foxwoods on sunday. i'm also willing to contribute to gas $$. let me know what time your leaving from providence. thanks,2012-10-18T15:18:37-04:00,emailnotfound
weekly ride to woburn ma  (providence),providence,http://providence.craigslist.org/rid/3346996329.html,"looking for ride after 5pm every friday to woburn....open 
401-651-3425",2012-10-18T02:36:55-04:00,emailnotfound
carpool needed (rhode island  to cambridge),providence,http://providence.craigslist.org/rid/3346440358.html,"i'm starting at le cordon bleu in november and i need to carpool with someone, anyone who is going to cambridge( or boston) would be helpful it doesnt have to be to the school i can walk or take a bus or such but i need to get there everyday from 3-8 [...]",2012-10-17T19:44:18-04:00,emailnotfound
explorer for rent (w/driver and loader if necessary) (providence),providence,http://providence.craigslist.org/rid/3320813565.html,"if you're looking to transport anything, contact me. we have an explorer in good shape, capable of hauling whatever you might need. we can provide a driver, and a loader. we can pick you and friends up, or pick your stuff up and deliver it, or whatev [...]",2012-10-17T10:45:05-04:00,emailnotfound
need a ride anywhere in ri? (east providence),providence,http://providence.craigslist.org/rid/3344406032.html,"willing to give a ride anywhere for a price, i am a male with a 2 door car. give me a price and i will give you a ride!",2012-10-16T23:11:34-04:00,emailnotfound
anyone commuting from nw ri to andover?  (lowell st),providence,http://providence.craigslist.org/rid/3341097413.html,"hi - looking to car pool to andover, ma from nw ri . meet in woonsocket area. m- f 
must be responsible and dependable ! 
please provide contact tn in reply ! 
thanks",2012-10-15T16:20:46-04:00,emailnotfound
wanted female companion for a drive to california (rhode island),providence,http://providence.craigslist.org/rid/3337993714.html,"i will be driving to california starting this week. 
\would love to have a woman companion with me to enjoy the drive. 
sharinng meals and driving time. 
enjoying the scenery and making short stops along the way. taking pictures and having fun. ",2012-10-14T09:53:51-04:00,emailnotfound
$$$will pay for car service - birthday october 20th pm in boston (tiverton ri to boston),providence,http://providence.craigslist.org/rid/3335134977.html,"it's my birthday... 30!!!! ..going to be in boston for the night. anyone happen to be going from tiverton to boston that late afternoon and returning late that evening? two people - will compensate you. 
let me know.",2012-10-12T20:21:52-04:00,emailnotfound
needed: to boston tuesday (providence),providence,http://providence.craigslist.org/rid/3333089063.html,"hi! i'm looking for a ride to boston (and/or back) this tuesday. i make pretty good company, and can chip in a couple bucks for gas too. i also will be going up to boston every tuesday for the next few weeks, so any week you head up there could be he [...]",2012-10-11T23:31:45-04:00,emailnotfound
ride needed from pawt to riverside weekdays 315pm,providence,http://providence.craigslist.org/rid/3329141782.html,ride needed weekdays from the corner of armistice & york at 315pm or a little later to riverside ri,2012-10-10T11:46:25-04:00,emailnotfound
"need ride to bronx, ny (providence)",providence,http://providence.craigslist.org/rid/3328622286.html,not sure when we will need the ride but i think its better to plan ahead but also going to need a ride sometime around march. need a ride there and back same day just email me with a few things about you. and how much you want us to put in for gas,2012-10-10T00:34:37-04:00,emailnotfound
anyone heading south (fla),providence,http://providence.craigslist.org/rid/3327557585.html,"hello looking for someone heading south to florida or anywhere along the 95 corridor preferebly florida,will split gas and tolls please call anytime 1-401-935-3857 thank you",2012-10-09T15:31:18-04:00,emailnotfound
pvd to nyc november 21 (penn  sta),providence,http://providence.craigslist.org/rid/3326757815.html,"i am looking for a ride to downtown, nyc on wednesday november 21st the day before thanksgiving day. i need to arrive by 2pm near penn station. have ezpass and will share gas expenses. i am a non-smoker, male (63), meeting family for macy's parade et [...]",2012-10-09T10:38:14-04:00,emailnotfound
"providence to baltimore or nyc needed, 10/10 or 10/11",providence,http://providence.craigslist.org/rid/3326000200.html,title says it all. i have two small bags. coming home from honk and pronk.,2012-10-08T21:44:55-04:00,emailnotfound
need ride from warwick to cumberland (warwick),providence,http://providence.craigslist.org/rid/3324861837.html,"i need a ride tomorrow from warwick to cumberland one way,i need to be there by 1045am if you can help let me know what you will charge.thanks in advance.",2012-10-08T13:47:20-04:00,emailnotfound
"new england to montreal, 10/18 or 19 to 10/22 (providence)",providence,http://providence.craigslist.org/rid/3324747964.html,"i'm driving up to montreal next week, starting in providence. i want to leave either the evening of thursday, october 18 or early morning the following day, friday. i can fit 4 people besides myself in the car, which is a 2008 toyota yaris, fully ins [...]",2012-10-08T13:07:44-04:00,emailnotfound
rides for sale (all ri &amp; se ma),providence,http://providence.craigslist.org/rid/3324113035.html,"need a ride? 
work daily ( one way or round trip) 
shopping 
doctors 
appointments 
breakfast--lunch---dinner 
visit a friend 
etc.etc.etc 
clean full size car 
dependable driver 
references provided 
call-------774-203-3055 (cell) 
ask for bud",2012-10-08T08:35:40-04:00,emailnotfound
going out tonight? (providence),providence,http://providence.craigslist.org/rid/3320833298.html,"headed out to the bar tonight? need a safe ride? call us, we'll pick you up and drop you off for a reasonable fee, depending on the distance. 
licensed, insured, suv can fit 3-4 passengers.",2012-10-06T14:34:20-04:00,emailnotfound
"pvd - nyc bus tickets today, return tomorrow (providence)",providence,http://providence.craigslist.org/rid/3320711531.html,"not quite rideshare, but discounted bus tickets: 
got bus tickets on peter pan to go to the nyc today (sat) and return tomorrow, but i can't make this trip. just trying not to lose 40 bucks on a ride i can't take. tickets are valid for travel on any  [...]",2012-10-06T13:44:50-04:00,emailnotfound
"ride today from newport, providence to nyc",providence,http://providence.craigslist.org/rid/3317911531.html,"hey all, i'm a late 20s male who needs a ride from either providence or newport to nyc, this afternoon or this evening. will share gas expense. let me know if youre heading that way, thanks!",2012-10-05T10:06:59-04:00,emailnotfound
going south ??? (warwick to fla),providence,http://providence.craigslist.org/rid/3304150425.html,"hello looking to head south within the next 10 days or less will split gas and tolls , anywhere down the 95 corridor as close as i can get to florida. please call me at 1-401-935-3857 thank you ",2012-10-04T21:37:19-04:00,emailnotfound
"driving to maine, leaving by 5pm today (east prov)",providence,http://providence.craigslist.org/rid/3315125331.html,"im driving to newport maine, let me know who ya are and what your bringing, sorry no free rides, gass money for a ride. im in a newer 4 door car, i wont listen to country music, i do have my fingerprint clearance card so you know im not a creeper or  [...]",2012-10-04T00:40:48-04:00,emailnotfound
ri to fla (newport ),providence,http://providence.craigslist.org/rid/3314884888.html,i'm hoping to find a ride to florida from rhode island asap. i can provide company and some gas $. i need to go back home to family please call dan 954.464.4432,2012-10-03T21:41:31-04:00,emailnotfound
from providence to nyc  (providence),providence,http://providence.craigslist.org/rid/3312263055.html,"hi and thanks an advance ,i neeed a ride to nyc thursday 10-11-12 ..........................cant wait to hear from you (^ =^)",2012-10-02T19:20:11-04:00,emailnotfound
drunk bus (woonsocket area),providence,http://providence.craigslist.org/rid/3311022320.html,"i can come and pick you up and bring you home after a night on the town, and i can drive you to your location. you can even book me for a whole evening. call 508-440-9041 for rates. ",2012-10-02T11:11:41-04:00,emailnotfound
