title,postingFrom,permalink,shortDescription,postingDate,mailToLink
driving to colorado (ocala/orlando/tampa),ocala,http://ocala.craigslist.org/rid/3399914813.html,"driving to colorado next tuesday or wednesday room for 1 person, pet friendly and can transport some stuff in the bed of my pick up truck, share the petro. !!!!",2012-11-10T11:03:25-05:00,emailnotfound
ocala to d.c. (i-95),ocala,http://ocala.craigslist.org/rid/3397233365.html,"leaving nov. 10th at noon. email for details. looking for company to keep me awake. might overnight in florence sc. 41 year old professional male, non smoker, driving a new chevy cruze.",2012-11-09T08:03:27-05:00,emailnotfound
emergency ride needed to airport in orlando (ocala),ocala,http://ocala.craigslist.org/rid/3396351557.html,need a ride to the airport asap to orlando anytime is reasonable for me please help.....flight leaves at 5:40am friday,2012-11-08T18:30:35-05:00,emailnotfound
"in need of ride to tucson, az. (ocala, fl)",ocala,http://ocala.craigslist.org/rid/3391943494.html,"i am willing to work off the price of a greyhound ticket. vets helping vets lost there funding and i need medical treatment that i cant get im florida. i will work off the price of the ticket!! please help me!! god bless!!! 
marty",2012-11-06T21:13:04-05:00,emailnotfound
"fort mccoy, area and forrest taxi transport (fort mccoy area)",ocala,http://ocala.craigslist.org/rid/3386032555.html,"hello, i am going to start a taxi/transport service out of fort mccoy. i have a pickup truck that can fit up to 4 people and take them any where in the ocala area or farther if needed. i know that a taxi can cost way to much to go to town and back. l [...]",2012-11-04T11:54:30-05:00,emailnotfound
need rideshare asap due to family emergency (from homosassa to st. augustine),ocala,http://ocala.craigslist.org/rid/3383887607.html,"we're two females who need a rideshare to st. augustine from homosassa springs/crystal river area... we will pay fair gas money. we don't have much we're bringing with us, a couple backpacks, etc. 
thank you 
please e-mail or call 213-359-1459 ",2012-11-03T12:14:15-04:00,emailnotfound
need a ride south to orlando or ft lauderdale (lady lake),ocala,http://ocala.craigslist.org/rid/3382313507.html,"i'm in lady lake and am looking to split gas for a ride to orlando or ever further south to ft. lauderdale if you're heading in that direction. i'm looking to leave sometime next week (11/8-11/10). 
i'm a normal friendly 26 yr old guy visiting friend [...]",2012-11-02T16:38:16-04:00,emailnotfound
i will drive your car to new york,ocala,http://ocala.craigslist.org/rid/3381340235.html,"retired man 63 years, non smoker ,will drive your car to orange county area . call 352-465-3571",2012-11-02T10:22:31-04:00,emailnotfound
need ride from silver spring shores to summerfield walmart (ocala),ocala,http://ocala.craigslist.org/rid/3380490580.html,"hi, my name is jason and i am looking to get ride to work until i can save to fix my car. i have a 92 honda accord that will not start. i have a wife and 3 stepkids, and we are stuck walking to local stores for food only. i usually work 5 days a week [...]",2012-11-01T20:33:08-04:00,emailnotfound
"need a rideshare asap, due to family emergency (homosassa to st. augustine)",ocala,http://ocala.craigslist.org/rid/3377103510.html,"we're two females who need a rideshare to st. augustine from homosassa springs/crystal river area... we will pay fair gas money. we don't have much we're bringing with us, a couple backpacks, etc. 
thank you 
please e-mail or call 213-359-1459",2012-10-31T11:55:01-04:00,emailnotfound
"need a friend or a driver on your trip? (ocala, florida)",ocala,http://ocala.craigslist.org/rid/3376848587.html,"hi, im a photographer/videographer/singer and i love traveling and getting photos of the world. 
i am 20, have a cleen fl drivers license, and also a motorcycle endorsement. 
i dont have money to help with gas, but i can split the driving, and im a v [...]",2012-10-31T10:03:23-04:00,emailnotfound
look inexpensive travel to any city,ocala,http://ocala.craigslist.org/rid/3332970738.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-10-30T20:42:12-04:00,emailnotfound
ocala to california (santa cruz),ocala,http://ocala.craigslist.org/rid/3370110616.html,"leaving on or about the 3rd or 4th, of november. 
looking for someone to share gas & if possible help with the driving. 
just e-mail... 
thank you..!",2012-10-28T06:36:52-04:00,emailnotfound
need cruise buddy (ocala area),ocala,http://ocala.craigslist.org/rid/3342309936.html,"hi there gwm going on a cruise with a couple friends oct 2013 with carnival,leaving from miami port. im looking for someone interested and can afford it. the rooms are based on double occupancy so need a roommate for the week. very out going,friendly [...]",2012-10-24T07:07:45-04:00,emailnotfound
need ride to boynton beach fl asap (from summerfield/ocala),ocala,http://ocala.craigslist.org/rid/3357187402.html,"i need a ride to boynton beach, florida [[or closeby]] from summerfield, florida [[or ocala or the villages]] as soon as possible. can contribute to cost of fuel. just one person with one bag. please call or text my cell: 352-653-five nine two three.",2012-10-22T15:02:56-04:00,emailnotfound
ride share after election to nyc (ocala),ocala,http://ocala.craigslist.org/rid/3356978337.html,i am heading to the northeast on or about november 7 to 9. looking for a non smoking travel mate. i have a passat wagon. ,2012-10-22T13:48:23-04:00,emailnotfound
"moving to atlanta (crystal river, fl to atl)",ocala,http://ocala.craigslist.org/rid/3356602672.html,"i'm moving up to atlanta on a flexible date- so i can choose basically any time during december to move. 
what i'm looking for is anybody else who might be headed that way who would want to split the costs of transportation. what i am bringing is not [...]",2012-10-22T11:37:52-04:00,emailnotfound
need to travel to nw arkansas. i  (rogers),ocala,http://ocala.craigslist.org/rid/3332106812.html,"i am looking for a ride to nw arkansas. would like to bring my personal things (no furniture), if possible. i would like to leave by nov. 1.",2012-10-17T15:34:30-04:00,emailnotfound
ocala to california (santa cruz),ocala,http://ocala.craigslist.org/rid/3328661927.html,"will be leaving soon for california, 
seeking driving companion to share gas & driving, 
would prefer a driver, but it's ok, if you don't drive. 
just e-mail, with a call back number and i'll get back 
to you. ",2012-10-10T03:49:06-04:00,emailnotfound
driving 2 ny in nov... (villages),ocala,http://ocala.craigslist.org/rid/3317343720.html,"leaving for ny around the first couple of days in november...would like company and someone to share the ride....save money is the thing...split everything. 
i am posting it here but i would like this person to be a gay man.....more fun things to tal [...]",2012-10-04T23:04:11-04:00,emailnotfound
ride to work (belleview to oxford (villages)),ocala,http://ocala.craigslist.org/rid/3315747003.html,"i need a ride to and from work!!! live in downtown belleview work in oxford on 301.& 466. 6 mi. give or take sunday's 9:00 am - 4:00 pm. mon. 8:00 am - 5:00 pm. tues. 8:00am - 5:00pm 
getting there is the problem. can probably get ride home on sunday [...]",2012-10-04T11:17:47-04:00,emailnotfound
need a ride to atlanta  (ocala fl),ocala,http://ocala.craigslist.org/rid/3314735405.html,i need a ride for me an my daughter soon with our lol dog that us a yorkiee terrier very friendly dog willing to help pay for whatever please contact me soon at cheerrw@gmail.com please someone help us we got stuck here cause my cousin isn't going ba [...],2012-10-03T20:16:47-04:00,emailnotfound
ocala to california (santa cruz),ocala,http://ocala.craigslist.org/rid/3314661709.html,"looking for a driver companion, to share driving and gas expense! 
if you don't drive, half the gas, would be ok. 
leaving within the next 2 days. 
e-mail me if interested.",2012-10-03T19:39:01-04:00,emailnotfound
i work in ocala (north magnolia ave),ocala,http://ocala.craigslist.org/rid/3312065111.html,"i currently live in wildwood but work in ocala and lost my vehicle two weeks before starting my new job. i had a ride, however that arrangement ended. i am looking to rideshare with someone who may work in my vicinity. i am able to help with gas mone [...]",2012-10-02T17:50:23-04:00,emailnotfound
i 75 north to michigan (thumb/east side),ocala,http://ocala.craigslist.org/rid/3310561844.html,north to michigan exit 26 new haven split gas in 2004 van 6cyl and empty trailer 4x6. in 2 weeks for halloween party.,2012-10-02T04:24:41-04:00,emailnotfound
i will deliver your vehicle (to your door.),ocala,http://ocala.craigslist.org/rid/3219802569.html,"to or from florida....55 yr. old male...spotless record..allstate,full coverage...352-357-0628...michael.",2012-09-19T11:22:52-04:00,emailnotfound
