title,postingFrom,permalink,shortDescription,postingDate,mailToLink
looking for ride - boise to denver - 2nd week of january (boise),boise,http://boise.craigslist.org/rid/3415274192.html,trying to get to denver in the second week of january. aiming for the 7th or 8th. if anybody knows of any good ways to get there any advice would be greatly appreciated. thanks!,2012-11-16T19:28:56-07:00,emailnotfound
offered - boise via or to eureka ca (boi (dt)-bend-brk-crc-acv/eka),boise,http://boise.craigslist.org/rid/3415026288.html,"staying currently in downtown boise, and need to leave tomorrow after a special event that ends late afternoon (saturday 17 nov). need to be in humboldt county for several things on monday morning and afternoon (eureka - arcata). preferred route that [...]",2012-11-16T17:10:03-07:00,emailnotfound
jiujitsu training (emmett),boise,http://boise.craigslist.org/rid/3414830966.html,"i will be doing some bjj training in meridian and would like to know if anyone in the emmett area would like to train as well and share a ride, contact me for specifics.",2012-11-16T15:37:40-07:00,emailnotfound
ride needed to seattle ((boise to seattle)),boise,http://boise.craigslist.org/rid/3414802358.html,i am looking to get a ride up to seattle in the next week. i am trying to be in seattle by wensday. i am friendly and willing to help pay for gas. if anyone is heading that way please contact me at 9707291962 or my email address! thank you.,2012-11-16T15:25:09-07:00,emailnotfound
ride needed portland or seattle (boise),boise,http://boise.craigslist.org/rid/3414483605.html,need a ride to portland or seattle. anytime after monday. thank you derrick 310-779-7329,2012-11-16T13:16:17-07:00,emailnotfound
boise to redding 11/20/12 (boise),boise,http://boise.craigslist.org/rid/3414053146.html,"going through redding on our way to central cali. 
going 11/20/12 and returning 11/27/12 
have room for 1 more. 
100.00 one way or 150.00 round trip. 
kathie 
208.954.6491",2012-11-16T10:37:32-07:00,emailnotfound
"boise to san luis obispo, ca (boise)",boise,http://boise.craigslist.org/rid/3407379755.html,"my son and i will be traveling from boise, idaho to pismo beach, ca. on tuesday november 20th. 
looking for 1 more person to share the ride down. 
i am asking 100.00 each person one way or 150.00 both ways. 
you may be dropped anywhere between boise  [...]",2012-11-16T10:25:16-07:00,emailnotfound
"boise to las vegas (boise, nampa, las vegas)",boise,http://boise.craigslist.org/rid/3413738091.html,"i am leaving from twinfalls to las vegas saturday night or sunday morning ( nov 17/18). for right price i am willing to pick from boise, nampa area. lucury suv. space available for one or two people. share gas costs. text me at 208961706 asap or emai [...]",2012-11-16T08:37:50-07:00,emailnotfound
driving boise to salmon dec 9 (salmon),boise,http://boise.craigslist.org/rid/3413708867.html,i have room for one person you will pay 1/2 gas. ,2012-11-16T08:25:20-07:00,emailnotfound
ride needed december 29th  (boise to lake tahoe),boise,http://boise.craigslist.org/rid/3387639082.html,i was just wondering if anyone from boise was going down to lake tahoe for the snow globe festival to watch deadmau5 and would have room for two more we can help with gas money and were a really nice friendly couple. if you have anymore questions fee [...],2012-11-16T00:40:49-07:00,emailnotfound
ride needed slc to boise (united states),boise,http://boise.craigslist.org/rid/3413211957.html,i'm looking for a ride to boise from slc anytime after 5:30p.m. 11/16 or 11/17 in the morning sometime. let me know if you are headed that way.,2012-11-15T23:37:55-07:00,emailnotfound
"boise to bend, oregon n back (boise towne square)",boise,http://boise.craigslist.org/rid/3413150440.html,"i will be traveling to bend for thanksgiving; am willing to share ride with 1 to 3 persons if you are clean, non-smoking and willing to pay for gas and buy my coffee; and provide a snack or 2 perhaps. lol 
i will be leaving wednesday the 21st at 10 a [...]",2012-11-15T22:33:53-07:00,emailnotfound
ride needed - boise to eugene  11/18-11/20 (boise),boise,http://boise.craigslist.org/rid/3412821540.html,hi! i am trying to back from boise before the holiday. cost is negotiable and my dates are flexible.thanks! contact me on zimride: http://www.zimride.com/ride/share?ride=507951 or call/text 541-543-1791,2012-11-15T18:49:19-07:00,emailnotfound
ride to anywhere in the country for cheap,boise,http://boise.craigslist.org/rid/3412538869.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T16:24:56-07:00,emailnotfound
driving from mccall to boise tomorrow (friday) !! need ride? (mccall),boise,http://boise.craigslist.org/rid/3412328896.html,"need a ride to boise? leaving tomorrow (friday) sometime in the morning. if so, call me! 20eight31five101two 
returning saturday night",2012-11-15T14:51:11-07:00,emailnotfound
offer ride to portland (payette),boise,http://boise.craigslist.org/rid/3412232064.html,"leaving for portland area tues or wed after thanksgiving. n/d prefer non smoker. one small dog okay. senior lady has dvdplayer with many dvd's. i listen to book on tape. friendly. will be going 
back and forth after winter. will offer ride or ridesha [...]",2012-11-15T14:10:26-07:00,emailnotfound
ride offer boise to portland 11/22 (boise),boise,http://boise.craigslist.org/rid/3411911841.html,"i'll be leaving boise 11/22. this will be a one way ride offer as i will be traveling to california after thanks giving. i have a truck with a canopy and i'm cool with dogs, sorry just don't like cats. call or email 
two0eight 8ninezero44oneeight 
no [...]",2012-11-15T12:03:29-07:00,emailnotfound
need a ride for three from boise - slc & back for thanksgiving weekend (boi - slc),boise,http://boise.craigslist.org/rid/3410884955.html,"we're a couple with a small dog trying to get from the treasure valley to the salt lake valley for thanksgiving. we can put the small dog in a kennel for the ride if you wish, but can just as easily sit in our lap on the way. we were thinking of leav [...]",2012-11-14T23:23:18-07:00,emailnotfound
ride needed - boise to portland on wed 11/28 (boise),boise,http://boise.craigslist.org/rid/3410625977.html,"i'm looking for a ride from boise to portland. 
leaving november 28th. &lt; flexible with dates. i can help with driving and gas money. thank you and namaste!contact me on zimride: http://www.zimride.com/ride/share?ride=533499 ",2012-11-14T19:51:19-07:00,emailnotfound
boise to slc (ride needed),boise,http://boise.craigslist.org/rid/3410519726.html,"i'm trying to find a ride to visit salt lake city for a few days next week for thanksgiving. i'm not picky about which days, so if you would like help with gas money give me a call, text or email. 
208-639-0834",2012-11-14T18:48:27-07:00,emailnotfound
need ride boise - portland for thanksgiving (portland),boise,http://boise.craigslist.org/rid/3410277453.html,"i'd like to make it over to see my family for thanksgiving. i'd ideally like to leave boise wednesday and return saturday or sunday, but it's your car so i can be flexible to your plans. i'll pay for half the gas. ",2012-11-14T16:42:35-07:00,emailnotfound
empty trailer goes to sol cal (star),boise,http://boise.craigslist.org/rid/3410235371.html,"i am planing to drive the empty trailer to south california through reno or salt lake on early friday morning (11/16/2012) 
let me know if you have anything that needs to drop off or pick up. we will be back the saturday after thanksgiving. 
let me k [...]",2012-11-14T16:22:51-07:00,emailnotfound
looking for a ride from boise to sun valley arrive wednesday - nov. 21 (boise - sun valley ),boise,http://boise.craigslist.org/rid/3386430001.html,my girlfriend and i are traveling from boise to sun valley for thanksgiving and would love to catch a ride with someone. we will definitely contribute towards gasoline. were both nice people from seattle not necessarily wanting to rent a car or spend [...],2012-11-14T15:36:34-07:00,emailnotfound
looking for a ride to eugene (boise),boise,http://boise.craigslist.org/rid/3409963173.html,"hi, 
i'm trying to get back to eugene between 11/18-11/20. i have gas money and am relaxed, good company. thanks! 
541-543-179one",2012-11-14T14:26:00-07:00,emailnotfound
bozeman to boise - round trip (durston road to boise bench),boise,http://boise.craigslist.org/rid/3409780349.html,"do you have relatives or friends coming to boise for thanksgiving? 
might they have room for one more person in the car? and want some gas money to pay for the trip? 
i want to have my friend (who has never been to boise) come here over the holiday f [...]",2012-11-14T13:15:36-07:00,emailnotfound
leaving boise sun. 11/18 (boise),boise,http://boise.craigslist.org/rid/3409395647.html,"east bound in my rv to pocatello, cheyene, k city, omaha, desmoines, indiana, ohio, new york. need help with fuel cost. one or two people ok. no pets. call fred, (208)401-5999.",2012-11-14T10:55:24-07:00,emailnotfound
nampa to salt lake city (nampa),boise,http://boise.craigslist.org/rid/3403157192.html,leaving for slc on november 17th and returning on the 25th. need a ride? help with gas?,2012-11-14T10:28:15-07:00,emailnotfound
"boise 2   humbolt , no calif (boise highlands)",boise,http://boise.craigslist.org/rid/3409285502.html,"have gas money going to humbolt please help jan 10 boi ,burns ,redding ,boi fire guy 208-392 226 two peace",2012-11-14T10:16:14-07:00,emailnotfound
boise to tri-cities and anywhere between via i84 (boise),boise,http://boise.craigslist.org/rid/3408703004.html,leaving for tri cities washington today.... i have room for 1 and piece of luggage. asking for a little bit of help with gas and in return of drop you off anywhere along i 84 or whatever city along the way.. call or text 20829 37759,2012-11-14T05:05:31-07:00,emailnotfound
boise to spokane valley (please ),boise,http://boise.craigslist.org/rid/3397135554.html,"i am in boise, id and i need to get to spokane valley, wa. i don't have much but a little bit for gas. i need to get home to my family. i have a husband and three kids that need me and i can't get to them. i am willing to go wheneve you are as long a [...]",2012-11-13T22:49:02-07:00,emailnotfound
boise to reno offered sunday 11/18 (boise to reno),boise,http://boise.craigslist.org/rid/3408476888.html,i will be driving from boise to reno on 11/18. i will drive the whole way but would appreciate help with gas money. i will only be going one way. please email if you would like to go or want more information. thanks. rich,2012-11-13T22:39:21-07:00,emailnotfound
ride to bus station for family! need help!,boise,http://boise.craigslist.org/rid/3408389012.html,"hi, my name is april. due to a very bad situation mostly involving being evicted, we need a ride to the bus station. 
we have 4 pieces of large luggage, carry on bags, 2 car seats a toddler an infant, my husband and i. 
we have exhausted all of or re [...]",2012-11-13T21:21:59-07:00,emailnotfound
ride offer (boise to portland/vancouver),boise,http://boise.craigslist.org/rid/3408359394.html,like it says. i have room!! let me know if you need a ride leaving friday the 16th,2012-11-13T21:00:01-07:00,emailnotfound
offering ride to east idaho (boise-idaho falls),boise,http://boise.craigslist.org/rid/3408253129.html,leaving thursday afternoon to idaho falls! if interested txt/call 2zero8-six8one-8one5eight,2012-11-13T19:51:21-07:00,emailnotfound
"need a ride to eugene, or 11/19 (from boise, id)",boise,http://boise.craigslist.org/rid/3408158165.html,i am in need of a ride to eugene on monday the 19th! i have money for gas and snacks! 2088501079,2012-11-13T18:56:10-07:00,emailnotfound
offering ride east. 11/17 (boise to chicago area),boise,http://boise.craigslist.org/rid/3408155274.html,"i am leaving the 17th. heading to the chicago area. need a ride? can help drive/gas? 
let me know. smokers are fine. 
thanks ",2012-11-13T18:54:37-07:00,emailnotfound
ride offer to portland 11/13 today  (nampa),boise,http://boise.craigslist.org/rid/3407645215.html,i going to portland today i am a respectful guy would like to split gas with someone . please let me know 208-870-6713 if you need a ride i have room for 1 ,2012-11-13T14:57:06-07:00,emailnotfound
need a ride to pocatello on the 20th of december (kuna),boise,http://boise.craigslist.org/rid/3407159274.html,"hi im looking for a ride to pocatello on the 20th of december, if anyone is headed that way for the holidays and would like a little help with gas money let me know! i can be reached by text or calling 254-291-7414. thank you! ",2012-11-13T11:55:09-07:00,emailnotfound
ride to portland/ seattle (boise),boise,http://boise.craigslist.org/rid/3407138190.html,"hey sooo heres the deal i'll be leaving saturday sunday or monday nov. 24,25 or 26th i'm not sure which yet. seeing if i can get anyone to come with me first. so the date to go isn't in stone yet so message me and we can work it out. i'm going to por [...]",2012-11-13T11:47:35-07:00,emailnotfound
id to la for thanksgiving (round trip) (sv to  la via us93/i-15),boise,http://boise.craigslist.org/rid/3393427576.html,driving from sun valley to la via us93/i-15 for thanksgiving to see daughter and granddaughter. have room available both going and returning. leaving 11/17 and returning 11/27. share gas/driving. pet may be welcome. not originating in boise. must mee [...],2012-11-12T20:34:11-07:00,emailnotfound
i need a ride-boise to reno (for turkey day!!!),boise,http://boise.craigslist.org/rid/3405706167.html,"hi my name is blake i'm a mechanic in boise and i need a ride to reno, nv for the thanksgiving holiday. i can pay $30-50 for gas. please let me know if you can give me a ride, email or tx/call 775-379-3179 thanks. i can leave the 21st or the 22nd.",2012-11-12T18:51:25-07:00,emailnotfound
carpool?? ontario to boise this week (ontario),boise,http://boise.craigslist.org/rid/3405705262.html,"reg nurse to st al's in boise for training this week. 
if you make that commute and could use a gas break 
my vehicle is in need of some work and don't have time to fix 
would like to not worry about a break down. 
text 541-709-0079 
hrs 7am-4pm",2012-11-12T18:50:56-07:00,emailnotfound
boise to pocatello (and back?)  (boise ),boise,http://boise.craigslist.org/rid/3405483160.html,"i'm leaving boise in the early hours of christmas morning (1 am-ish) to go to pocatello. i'm not sure exactly when i'm coming back, but it will probably be either the 26th or 27th. that's all still up in the air. if anyone needs a ride either way or  [...]",2012-11-12T16:59:37-07:00,emailnotfound
ride needed (boise to salt lake),boise,http://boise.craigslist.org/rid/3405463507.html,my boyfriend and i would like to leave wednesday the 21st and come back by saturday the 24th. if you are driving either way please let us know. willing to pitch in for gas!,2012-11-12T16:50:39-07:00,emailnotfound
"ride needed: boise to salt lake. sunday, november 25 (boise to slc)",boise,http://boise.craigslist.org/rid/3405225867.html,"hi, my name is amanda! my boyfriend and i live in salt lake and will be visiting family in boise for thanksgiving. we have a ride to boise, but may not have one back in time for work on monday morning. we're hoping to leave boise on sunday afternoon  [...]",2012-11-12T15:09:53-07:00,emailnotfound
need boise-utah (caldwell),boise,http://boise.craigslist.org/rid/3404875187.html,"have had some really bad luck traveling. 20 dollars, not much but all we have. god bless",2012-11-12T13:00:40-07:00,emailnotfound
"boise to ogden or anywhere in between (boise, ogden)",boise,http://boise.craigslist.org/rid/3404770248.html,"i'm driving to ogden on tuesday the 20th and can take three more passengers without it being totally ful and uncomfortable. i have a 2004 ford escape that i'll be driving. i plan on leaving around noon but am a little flexible on the time, i just nee [...]",2012-11-12T12:24:00-07:00,emailnotfound
ride offer (boise to portland) (boise to portland),boise,http://boise.craigslist.org/rid/3404361629.html,i am leaving boise friday nov 16th and going to portland oregon then vancouver washington. if you need a ride there is a cost for gas. i have a full size truck there will be room inside and room in the bed for your belongings as well. let me know if  [...],2012-11-12T10:06:03-07:00,emailnotfound
"ride offered (williston, nd)",boise,http://boise.craigslist.org/rid/3403255159.html,"heading back to work on the 18th, planning on leaving early and arriving late. i'm driving a small hyundai, and am non -smoker and don't stop for anything short of fuel. willing to accept any kind of compensation. 
email with any questions.",2012-11-11T19:06:27-07:00,emailnotfound
nampa to idaho falls (nampa),boise,http://boise.craigslist.org/rid/3402973331.html,"hey there, i drive to idaho falls once a month. i drive a sweet older compact car and i do not smoke. i generally head over mid day on a saturday. if i can be helpful let me know. we would probably need to meet for coffee or a root beer before we dri [...]",2012-11-11T16:26:39-07:00,emailnotfound
to idaho falls 11-15 (boise-i.f.),boise,http://boise.craigslist.org/rid/3402238632.html,$25 will get you anywhere from boise to i.f. for the thanksgiving break. i will also be returning on sunday the 25th if interested in a round trip deal. txt 2zero8-six8one-8one5eight for details/questions ,2012-11-11T10:40:46-07:00,emailnotfound
ride offer (boise to portland) (portland),boise,http://boise.craigslist.org/rid/3400769665.html,i have room for anyone needing a ride to portland from boise and up. all i ask is for help splitting the gas. i am leaving nov. 16th that is this coming friday. if you have any questions let me know. i also have the bed of my truck for taking any nee [...],2012-11-10T14:51:37-07:00,emailnotfound
"haul beds from spokane, wa area to boise, id area (spokane to boise)",boise,http://boise.craigslist.org/rid/3399265339.html,"we are moving and need some beds (1queen w/headborard and footboard, 1 twin and 2 cribs and one mattress collapsible) transported for us. willing to pay reasonable price. email with offer. needed weekend before thanksgiving.",2012-11-09T22:14:29-07:00,emailnotfound
"need a ride from mccall to moscow 11/23 (mccall,id)",boise,http://boise.craigslist.org/rid/3399214606.html,"i would love a ride on november 23rd from mccall to moscow after visiting a pal for thanksgiving. i would split gas with you obviously, and i am a great co-pilot. i have a dog, but if that is a problem i can make other arrangements for her to get bac [...]",2012-11-09T21:28:17-07:00,emailnotfound
nampa to vegas (nampa),boise,http://boise.craigslist.org/rid/3398780459.html,"leaving back to vegas sunday or monday morning if need a ride call me 702-788-4126 
$70 thanks",2012-11-09T16:53:11-07:00,emailnotfound
ride offered to la grande today (boise),boise,http://boise.craigslist.org/rid/3398268255.html,"i'm going to la grande for the weekend, leaving this afternoon, friday. i've got space if you need a ride, email me your situation and number and i'll get right back to you -katie",2012-11-09T13:12:50-07:00,emailnotfound
"ride to grand junction, co (gj co)",boise,http://boise.craigslist.org/rid/3398244102.html,"i could use a ride from boise, id to grand junction, co to pick up a moving van. please email me asap if you are going that direction. thank you mary angelo",2012-11-09T13:03:40-07:00,emailnotfound
need ride to ontario to see my family (boise),boise,http://boise.craigslist.org/rid/3397775733.html,need ride to see my kids,2012-11-09T10:13:20-07:00,emailnotfound
ride needed to lewiston today (boise to lewiston),boise,http://boise.craigslist.org/rid/3397270400.html,my name is crystal i have gas money to pitch in if you are going to lewiston or moscow idaho today friday the 9th please let me know,2012-11-09T06:30:40-07:00,emailnotfound
ride needed to lewiston or moscow  (boise to moscow),boise,http://boise.craigslist.org/rid/3396989460.html,needing a ride to lewiston or moscow idaho can pitch in for gas i am hoping to leave friday the 9th after 12pm if you are going that way let me know,2012-11-08T23:35:00-07:00,emailnotfound
11/16- 11/21 (meridian to pocatello),boise,http://boise.craigslist.org/rid/3396605784.html,"wanting to visit family in pocatello. hoping to leave friday 11/16 or saturday 11/17, ride back appreciated too!! any day before 11/22. 
thanks, 
tiffany 
respond thru cl email please!!! 
females only",2012-11-08T18:43:25-07:00,emailnotfound
ride available boise to bend to ashland (boise),boise,http://boise.craigslist.org/rid/3396571737.html,"i will be driving from boise to bend on wednesday, nov. 21, and then on to ashland. 
there is room in the car for anyone that can throw in for gas and doesn't mind friendly basset hounds and awesome tunes. ",2012-11-08T18:24:28-07:00,emailnotfound
"ride offered to bend, oregon (boise to bend)",boise,http://boise.craigslist.org/rid/3396377123.html,"i'm leaving from missoula on november 16th and headed to bend, oregon. i can take a route through lolo pass/boise/eastern oregon to bend, picking up and dropping off riders along the way. i can fit up to three people with luggage. i ask that all ride [...]",2012-11-08T16:42:57-07:00,emailnotfound
"invisible children washington dc trip (boise, surrounding area to washington dc)",boise,http://boise.craigslist.org/rid/3396272227.html,"http://youtu.be/untyoal8r1q 
check out invisible children new documentary! were looking to go to washington dc next week for the rally on the 17th! 
email me if you're interested!",2012-11-08T15:52:59-07:00,emailnotfound
ride needed to moscow or anywhere close (boise to moscow),boise,http://boise.craigslist.org/rid/3396156228.html,my name is crystal i am trying to get to moscow tomorrow friday the 9th after 10:30am if you are going to moscsow idaho or anywhere close by please let me know i do have a little money i can pitch for gas,2012-11-08T15:02:13-07:00,emailnotfound
anyone going to barrister from meridian? (meridian to boise and back),boise,http://boise.craigslist.org/rid/3395939067.html,"hi i am in need of a ride to the sheriffs office and back tomorrow friday nov, 09, 2012. i have to take care of some business that will take me about thirty minutes, and then i need to go back to meridian. i am willing to pay someone 20$ for the ride [...]",2012-11-08T13:34:32-07:00,emailnotfound
offer ride boise to salt lake city and back (boise-salt lake city-boise),boise,http://boise.craigslist.org/rid/3395249733.html,"let me know if you are in need of ride from boise to salt lake. i will be leaving on 11/09, at about 6pm and coming back from slc on 11/11, at about 5pm. $30, or so will do. 
call me (80one70nine 188nine) and leave a message, i'll call you back asap. [...]",2012-11-08T09:19:39-07:00,emailnotfound
going to denver 8/13 80$ a seat (boise),boise,http://boise.craigslist.org/rid/3394549301.html,"boise to portland via i 84 west 11/21 wenseday 11ish am return saturday 11/24 
big nice 2003 safari astro 6 seats available going home for thanksgiving $60 round trip 45$ one way a seat email me if you want have ipod hookup and cd player ",2012-11-07T22:14:23-07:00,emailnotfound
need ride for 2 to slc (nampa),boise,http://boise.craigslist.org/rid/3394047813.html,"hello to all viewing this- 
i am looking for anyone who might be heading or passing through the boise area on or around wed 11/21 who has room for 2 to salt lake city. we are a chill young couple living in nampa who want to go visit family for thanks [...]",2012-11-07T16:58:53-07:00,emailnotfound
need ride friday the 9th (boise - moscow or anywhere close),boise,http://boise.craigslist.org/rid/3393958721.html,my name is crystal i am trying to get to moscow to pick up my car if you or anyone you know are going to moscow or anywhere close to moscow please let me know i do have gas money to pitch in,2012-11-07T16:16:27-07:00,emailnotfound
looking for ride to seattle or washington in general for thanksgiving  (seattle washington),boise,http://boise.craigslist.org/rid/3393708577.html,i am looking to be in seattle for the week of thanksgiving from boise. willing to chip in for gas. will not have much luggage. i am friendly and easy going. please contact me if you are heading to seattle or anywhere near. email or txt prefered. than [...],2012-11-07T14:29:19-07:00,emailnotfound
"driving to california (fresno, ca)",boise,http://boise.craigslist.org/rid/3393320796.html,"i will be leaving the boise area around nov. 23, 2012 and driving to central california, and i am looking for someone to share expenses. i have an economical car and also will be traveling with my 2 yr. old grandson. i will be returning to idaho arou [...]",2012-11-07T12:01:51-07:00,emailnotfound
"offer boise to twin/ogden/evanston & back (boise, idaho)",boise,http://boise.craigslist.org/rid/3392057418.html,"hey all! 
either the weekend of december 1st or december 8th i'll be driving down thru ogden, ut to evanston, wy. i'm going to be spending the weekend there to meet up with some friends and then heading back up on monday. i'm 23, female, and just loo [...]",2012-11-06T20:29:37-07:00,emailnotfound
"offer ride, boise to salt lake, 11/09, return 11/11 (boise to salt lake city and back)",boise,http://boise.craigslist.org/rid/3391951162.html,"let me know if you are in need of ride from boise to salt lake. i will be leaving on 11/09, at about 6pm and coming back from slc on 11/11, at about 5pm. $30, or so will do. 
call me (80one70nine 188nine) and leave a message, i'll call you back asap. [...]",2012-11-06T19:17:54-07:00,emailnotfound
"san francisco, ca this friday (the mission)",boise,http://boise.craigslist.org/rid/3391849594.html,"i'm leaving early this friday, nov. 9 for san francisco . have room for one, possibly two people. must be clean, have a drivers license and be willing to share gas. i'm leaving early. i will need to meet you before we leave. 
i'm easy going, 56 yo ma [...]",2012-11-06T18:16:02-07:00,emailnotfound
"need ride from la to boise (boise, id)",boise,http://boise.craigslist.org/rid/3346262998.html,"i am ready to leave at any time. i am in la now and need to get to boise as soon as possible. 
i am a 45 year old women, i make the trip all the time, my car is in the shop and my daughter is expecting her first baby, so hoping my good karma pays off [...]",2012-11-06T17:08:04-07:00,emailnotfound
ride needed to portland 11/17 and returning 11/19 (boise),boise,http://boise.craigslist.org/rid/3391306807.html,"i am looking for a ride to portland on weekend starting nov 17th (leaving late afternoon) and want to return on nov 19th. 
i can pay for gas bring food too :) 
if you are going there on that weekend then please email. i am quick in responding to emai [...]",2012-11-06T14:01:43-07:00,emailnotfound
ride needed (boise to n. idaho),boise,http://boise.craigslist.org/rid/3391163728.html,i am trying to get to moscow idaho if you are going to or anywhere near moscow please let me know i can pitch in a for gas i am hoping to leave friday the 9th is when i get paid so if you are going my way let me know,2012-11-06T13:05:04-07:00,emailnotfound
"offer: boise to seattle, sat (boise, near downtown)",boise,http://boise.craigslist.org/rid/3390437777.html,"hey there, 
i am driving from boise to seattle this saturday 11/10, at any time. i would like to split the cost a bit. i drive a ford escort wagon, and i will have a dog with me. he is a nice guy, and so am i. i was visiting my great aunt in boise an [...]",2012-11-06T08:33:21-07:00,emailnotfound
ride offered anywhere along the i-84/i-80 corridor (wa to texas),boise,http://boise.craigslist.org/rid/3389602851.html,i'll be departing from tacoma wa tomorrow early morning enroute to amarillo tx. anyone who is needing a ride that way is more than welcome to share the ride with me. must be able to pitch in for gas though. i'm heading that way to see my ailing mothe [...],2012-11-05T19:16:40-07:00,emailnotfound
nampa to vegas (nampa),boise,http://boise.craigslist.org/rid/3389518656.html,u need a ride to vegas call me @702-788-4126 $60 thanks anyone in the treasure valley.,2012-11-05T18:29:49-07:00,emailnotfound
leaving to denver from boise 11/6/12,boise,http://boise.craigslist.org/rid/3388813576.html,"whats up. have room for one more. heading out tomorrow to denver. split gas costs. planning to leave around 9am. im super chill. no creepers please. call or text, seven 6 zero eight one four 7 zero nine 3. jessie.",2012-11-05T13:21:00-07:00,emailnotfound
please read! it's really important! (caldwell),boise,http://boise.craigslist.org/rid/3388154685.html,"hello there, 
i wouldn't be posting here, unless it was really serious. it's gonna start snowing soon. i'm really worried. i go to school in caldwell mondays, wednesdays and fridays. 
i don't have a car. 
i'm a single mother with a 3 year old i have  [...]",2012-11-05T09:30:33-07:00,emailnotfound
ride needed 11/9 (boise to moscow or anywhere close  ),boise,http://boise.craigslist.org/rid/3387323117.html,i am needing to moscow idaho or as close as i can get i will try to get a ride form how ever close i can get to moscow i can pitch in at least half the gas if going all the way to moscow but i am very poor i am heading that way to pick up my very fir [...],2012-11-04T21:14:00-07:00,emailnotfound
ride to sacramento or reno area   (from mccall to sacramento ),boise,http://boise.craigslist.org/rid/3387171569.html,driving from mccall to sacramento on the7th so i will passing through boise as well i will have room in my van for 1 and some gear . i will be traveling with my dogs so you must like some what large dogs. good people only ,2012-11-04T19:22:52-07:00,emailnotfound
need ride from mccall to boise airport,boise,http://boise.craigslist.org/rid/3386876552.html,"hi i need a ride from mccall to the boise airport for tomorrow 11/5. i can help pay for gas, and i will be traveling light with only 1 small bag. let me know if you have room, thanks.",2012-11-04T16:32:00-07:00,emailnotfound
"ride offered: boise to portland, seattle (boise)",boise,http://boise.craigslist.org/rid/3385194210.html,"hey there! i'm heading to seattle from boise early morning on the 7th. i'm flexible as to when i'll be returning; anywhere from the morning of the 9th, to the 11th. i'm going through portland to get there, so if you need a ride to pdx, this would be  [...]",2012-11-03T20:44:25-06:00,emailnotfound
ride needed to portland (from boise id),boise,http://boise.craigslist.org/rid/3384721459.html,"ride needed to portland or area, from boise id 
leave boise on 22 nov and return on 25 nove",2012-11-03T15:57:14-06:00,emailnotfound
