title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"rides to airports, amusement/water parks, beaches, doctors appointment (all areas local and long distance)",lakeland,http://lakeland.craigslist.org/rid/3403965473.html,to all my clients: all my ads has my picture and one of the cars i use. there is another driver who has copied some of my words in my ads and has posted them in his ad. i guess i should be honored that i do such a good job that somebody wants to be j [...],2012-11-12T09:30:37-05:00,emailnotfound
"driver available 24 hours a day, 7 days a week with low cost (all areas)",lakeland,http://lakeland.craigslist.org/rid/3401785843.html,to all my clients: all my ads has my picture and one of the cars i use. there is another driver who has copied some of my words in my ads and has posted them in his ad. i guess i should be honored that i do such a good job that somebody wants to be j [...],2012-11-11T08:28:02-05:00,emailnotfound
cant drive? dui? need transportation? (n.lakeland),lakeland,http://lakeland.craigslist.org/rid/3396063977.html,"do you have a dui suspention or revocation? need to get to appointments,work,shopping hate taking the bus? i have the solution to your problem call me and we will work it out to your satisfaction,weakly, monthly,yearly, your vehicle or mine ,i'll hel [...]",2012-11-08T16:24:12-05:00,emailnotfound
"need to be somewere, errand run, d.d. for your night out? (lakeland,winterhaven,auburndale)",lakeland,http://lakeland.craigslist.org/rid/3365478035.html,"do you need a ride, d.d. or just need an errand run. i have a 4 pass.p/u, im looking for gas + somthing for my time. i can be on call.or i can wait p/u in lakeland,auburndale,or winterhaven area 863-868-9212 call if you have any questions and to disc [...]",2012-11-08T16:21:36-05:00,emailnotfound
"tuesday class in bartow,weekend work camp? (p.u. lakeland)",lakeland,http://lakeland.craigslist.org/rid/3365501198.html,"whatever you need transport.--will pick u up and bring back 3 spaces available leaving to go around 1pm on tue. $20 bucks round trip with wait time.at $10 p/h discounts if more than 2 in your group. special stops at $5 bucs extra, if everybody agrees [...]",2012-10-31T00:17:29-04:00,emailnotfound
driving to nyc nov-10  (winter haven/lakeland ),lakeland,http://lakeland.craigslist.org/rid/3373722305.html,"hello i'm driving to nyc on november 10th i'm taking i95 north all the way there passing thru georgia, north and south carolina, virginia, delaware, pa, new jersey, new york and final destinations connecticut. if you have anything legal that you need [...]",2012-10-29T20:10:19-04:00,emailnotfound
"tired of waiting on the bus?? (surrounding areas tampa,orlando,lakeland)",lakeland,http://lakeland.craigslist.org/rid/3366762278.html,"need transportation to somewhere but hate riding public transportation? long waits outside,usually late arrivals to your destination,well i dont mind taking you new to the area college student will pick you up and take you to your destination up to 5 [...]",2012-10-29T15:51:11-04:00,emailnotfound
need a ride tuesday morning (lakeland -orlando),lakeland,http://lakeland.craigslist.org/rid/3369799866.html,need to be in orlando 8am live in north lakeland,2012-10-27T22:47:59-04:00,emailnotfound
driver for hire with low cost (davenport/polk county/orlando),lakeland,http://lakeland.craigslist.org/rid/3314668140.html,to all my clients: all my ads has my picture and one of the cars i use. there is another driver who has copied some of my words in my ads and has posted them in his ad. i guess i should be honored that i do such a good job that somebody wants to be j [...],2012-10-24T11:29:25-04:00,emailnotfound
need ride south? (hollywood),lakeland,http://lakeland.craigslist.org/rid/3361501138.html,"leaving e lakeland sun 10/29 to hollywood. returning wed 10/31. share expenses possible or just gas. 
email for more information. put hlwd in subject line. dl info will be exchanged and verified.",2012-10-24T11:12:50-04:00,emailnotfound
"anyone going to frostproof county jail? (lakeland, fl to frostproof, fl)",lakeland,http://lakeland.craigslist.org/rid/3334433190.html,"i am looking for a female that may be going to frostproof county jail either this weekend, next weekend, or any other weekend. if you don't mind me riding with you, i can help out with gas $20 depending on where you're coming from? you would have to  [...]",2012-10-23T17:13:56-04:00,emailnotfound
pick up truck can move what you need.. (davenport),lakeland,http://lakeland.craigslist.org/rid/3295796918.html,"do you need something hauled i have a ball.. 
how about a piece from the craigslist.. 
just let know what you need and i'll give you a fair price. 
my hours are your hrs. 
thanks dale. 
p.s it always works best if you let me know from where to where. [...]",2012-10-23T11:01:22-04:00,emailnotfound
airport and local rides (davenport),lakeland,http://lakeland.craigslist.org/rid/3308351735.html,there is now a local car and driver available for the davenport area. i use a toyota prius so my gas cost is low. i charge by the hour and not by the mile to save my clients money. i have a daily rate for out of state rides that are more than eight h [...],2012-10-23T08:18:31-04:00,emailnotfound
dallas/houston to tampa (dfw),lakeland,http://lakeland.craigslist.org/rid/3357954084.html,"i have a 3/4 ton and i will be headed to tampa florida on sunday the 28th. i'm leaving dallas and heading to houston, then over to tampa. if you need something taken over or brought back with me let me know. its not a truck with a bed, its an suv so  [...]",2012-10-22T20:13:39-04:00,emailnotfound
"rides available any time, day or night (all areas)",lakeland,http://lakeland.craigslist.org/rid/3342381983.html,"if you need a ride at any hour give me a call or send a text or email. i will respond right back. cell phone number four one zero 610-0858 or sent an email to this post. 
driver is based in davenport exit 55 off i-4 near heart of flordia hospital. i  [...]",2012-10-21T09:13:26-04:00,emailnotfound
"need to be somwhere ,need an errand run , d.d. for your night out? (lakeland &surroungig area)",lakeland,http://lakeland.craigslist.org/rid/3278207085.html,"do you need a ride, d.d. or just need an errand run. i have a 4 pass.p/u, im looking for gas+a little for my time. i can be on call.or i can wait p/u in lakeland,auburndale,or winterhaven area 863-868-9212 call if you have any questions and to discus [...]",2012-10-16T17:10:34-04:00,emailnotfound
tuesday class in bartow? (n.lakeland),lakeland,http://lakeland.craigslist.org/rid/3281878158.html,"will pick u up and bring back 3 spaces available leaving to go around 1pm $30 bucks round trip with wait time. $20 if more than 1 going so tell your freinds, discounts if all going as one group special stops at $5 bucs extra if everybody agrees call8 [...]",2012-10-16T17:09:50-04:00,emailnotfound
need a ride anywhere here i am,lakeland,http://lakeland.craigslist.org/rid/3338295078.html,out of state will depend on how many riders and milege. i can transport dogs cat birds tell me were you want to go and i will give you a price 8632412715,2012-10-14T12:35:19-04:00,emailnotfound
"need a ride to court october 16th, 2012 (lakeland/kissimmee)",lakeland,http://lakeland.craigslist.org/rid/3331914366.html,"i need a ride to court october 16th, 2012. i need to be there at 8:00am. the address is 2 courthouse square, kissimmee, florida 34741. i have a gps that will get us there with no problems. i live in lakeland on the north side. please let me know if y [...]",2012-10-11T14:04:36-04:00,emailnotfound
groceries/doctors/pharmacys/airports/and more (davenport-haines city),lakeland,http://lakeland.craigslist.org/rid/3270916404.html,"good day we cater to our davenport and haines city residents 
we offer doctor appointment rides which include a ride to the pharmacy to fill precription. 
we wait for you all the way through. no sitting and waiting 
foodshopping- do your monthly shop [...]",2012-10-11T08:47:04-04:00,emailnotfound
"like to get my dog to omaha,ne (lake wales)",lakeland,http://lakeland.craigslist.org/rid/3327438817.html,"cocker spanlar weighs 34 lbs very freindly im flying home you can make some xtra cash.i see heyl drivers here all the time anyone going to council bluffs,iowa or omaha.thanks",2012-10-09T14:47:47-04:00,emailnotfound
