title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need a ride ? (carteret /  craven),eastnc,http://eastnc.craigslist.org/rid/3376839550.html,"need a ride? we can help. 24/7 
doctors office, grocery store, 
drug store, ride to work, 
ride home. 
we will get you there !! 
cost is gas + a donation. 
call designated driver at 252- 503 - 6018 
or 252 - 503- 2661. 
fast friendly and safe. ",2012-10-31T09:58:43-04:00,emailnotfound
taxi service (holly ridge / hampstead / sneads ferry),eastnc,http://eastnc.craigslist.org/rid/3376532147.html,"we are proudly serving: hampstead, holly ridge, sneads ferry 
clean non-smoking cars & vans 
accept credit/debit cards 
flat rate airport service to any airport 
carolina taxi 910 938 9000 ",2012-10-31T03:44:10-04:00,emailnotfound
nc to ca leaving soon if you want a ride ((prefer female)),eastnc,http://eastnc.craigslist.org/rid/3370129688.html,"hi i'm jim. i leaving for los angeles monday morning. i prefer a female rider, more interesting. i've driven back and forth a bunch of times, and i would like some company this time. serious if you want to go let me know soon. if you know someone tel [...]",2012-10-28T07:13:33-04:00,emailnotfound
local rides avialible  to and from....all hours!!!,eastnc,http://eastnc.craigslist.org/rid/3369565020.html,"local licensed and insured driver providing transportaion to and from work, to and from the store or just a better ride for a cheaper price. spacious vehicle with huge luggage space. please contact me with your schedual and we'll get you there and be [...]",2012-10-27T19:58:26-04:00,emailnotfound
"lumberton, nc to sarasota fl (lumberton )",eastnc,http://eastnc.craigslist.org/rid/3368993357.html,will be driving from lumberton to sarasota fl on fri nov 2. can use a passanger to help with the boredom and a little with the gas.,2012-10-27T15:09:38-04:00,emailnotfound
available to give rides on friday  (raleigh),eastnc,http://eastnc.craigslist.org/rid/3365067882.html,i have friday available to assist others in rides in and around raleigh.... please send email with phone and i will be glad to call you and see how i might be of help! i have a passenger van and can also transport luggage and deliveries! thanks!,2012-10-25T18:55:35-04:00,emailnotfound
need a ride from gates county (to edenton),eastnc,http://eastnc.craigslist.org/rid/3356479135.html,i need a ride from gates county to edenton and back if possible monday thru friday,2012-10-22T10:52:08-04:00,emailnotfound
thanksgiving ride from greenville (to grand rapids mi (or anywhere in b/t)),eastnc,http://eastnc.craigslist.org/rid/3352663541.html,"leaving nov 16th, returning nov 26th. 
looking for gas/toll money and some company.",2012-10-20T13:56:30-04:00,emailnotfound
"designated driver service (havelock/newport, nc)",eastnc,http://eastnc.craigslist.org/rid/3340469010.html,"designated driver for newport and havelock 
- call ken at 252-503-3063 or terry at 252-503-6018 
need a ride??? no problem!! we will get you to your destination!!! 
(to and from anywhere/anytime within carteret county) 
*****senior citizens welcome ! [...]",2012-10-20T07:45:51-04:00,emailnotfound
ground transportation (nc),eastnc,http://eastnc.craigslist.org/rid/3283203089.html,"for travel to and from city to city in nc give us a call at vantransit 336-986-0575 
or see vantransit2go.com. 
have a nice trip!",2012-10-18T19:26:56-04:00,emailnotfound
"passenger trains? (wilson,new bern,morehead city)",eastnc,http://eastnc.craigslist.org/rid/3347142343.html,while listening to public radio a couple weeks ago i heard them say passenget trains were starting up that day between these locations. none have gone through new bern. does anybody know....,2012-10-18T07:24:19-04:00,emailnotfound
ride offered from nc (to florida along i-95),eastnc,http://eastnc.craigslist.org/rid/3333968767.html,"i am leaving roanoke rapidsnc (up near the border with va on i-95) on either sunday afternoon or most probably early monday morning and driving to gainesville, fl (and will be going through jacksonville fl) 
i am looking for someone to share the gas. [...]",2012-10-12T12:22:07-04:00,emailnotfound
transportation moving (anywhere),eastnc,http://eastnc.craigslist.org/rid/3324192300.html,will move your belongings call 252-767-2926,2012-10-08T09:27:47-04:00,emailnotfound
"ride share to ny,ct",eastnc,http://eastnc.craigslist.org/rid/3319713217.html,"i'm taking leave on the 12st oct and am driving up to ct, come back 15st,if you interested, wouldn't mind the company and the gas discount if you're heading that way at all. don't mind dropping you off somewhere nearby along the route. thanks, ",2012-10-06T00:20:02-04:00,emailnotfound
beaufort to nyc vicinity (havelock/beaufort),eastnc,http://eastnc.craigslist.org/rid/3315436916.html,"pickup truck (empty bed) returning to nyc area on friday, 10/5 willing to take passenger or freight northbound on i95. gas money.",2012-10-04T08:39:10-04:00,emailnotfound
need ride from greenville to asheville (greenville),eastnc,http://eastnc.craigslist.org/rid/3290978980.html,"title says it all. anytime, sometime soon. anybody going that direction?",2012-10-03T14:33:44-04:00,emailnotfound
need to get home to san diego (new bern),eastnc,http://eastnc.craigslist.org/rid/3313654469.html,im stuck here and pregnant. all my family is in california. im just trying to get a ticket back ,2012-10-03T12:52:55-04:00,emailnotfound
rocky mount to bristol tennessee,eastnc,http://eastnc.craigslist.org/rid/3313333009.html,leaving october 26th returning october 28th.,2012-10-03T10:51:18-04:00,emailnotfound
