title,postingFrom,permalink,shortDescription,postingDate,mailToLink
where do u need to go,iowacity,http://iowacity.craigslist.org/rid/3396590111.html,tell me where u need to go and well work out somthing with cost ,2012-11-08T19:34:42-06:00,emailnotfound
iowa city to cedar rapids(commute),iowacity,http://iowacity.craigslist.org/rid/3393678082.html,"i am in need of ride from iowa city to edgewood campus of cedar rapids on monday, thursday and friday. i have an internship to start soon and would pay $ 40 per day. 
if anyone would like to help, please contact me~ ",2012-11-07T15:17:07-06:00,emailnotfound
need a ride iowa city-madison (iowa city),iowacity,http://iowacity.craigslist.org/rid/3391856781.html,i want to go from iowa city to madison on somewhere around 18th nov. (+- 2 days). will be glad if somebody could offer a ride. willing to share gas :),2012-11-06T19:20:14-06:00,emailnotfound
muscatine to iowa city early (united states),iowacity,http://iowacity.craigslist.org/rid/3391549409.html,"hello. 
i live in muscatine and work in downtown iowa city starting at 6am and generally getting off work at 2pm. i am looking for someone to ride with every so often. would help with some gas in exchange.",2012-11-06T16:43:26-06:00,emailnotfound
st. louis on friday,iowacity,http://iowacity.craigslist.org/rid/3389667936.html,"returning sunday. a couple bucks for gas would be appreciated. 
jeff",2012-11-05T20:55:47-06:00,emailnotfound
rideshare offered to baltimore: nov 12th or 13th (iowa city),iowacity,http://iowacity.craigslist.org/rid/3388854723.html,"hi! 
we are leaving for baltimore from iowa city and have room for 2 people and a modest amount of luggage. 
we have a small manual car with good gas mileage and only 68,000 miles on it. 
we anticipate leaving late on the evening of the 12th, or very [...]",2012-11-05T14:36:10-06:00,emailnotfound
chicago 2night or early am (iowa city),iowacity,http://iowacity.craigslist.org/rid/3386088063.html,"i'm going to lombard, 20miles or 1/2 hr west of the loop, either 2night or early in the morning. i have court at 1pm in the afternoon there. probably coming back anytime btween 3 and 7pm, or maybe the next afternoon. leaving either 6-8ish tonight or  [...]",2012-11-04T11:19:57-06:00,emailnotfound
tow needed for very small trailer to ca,iowacity,http://iowacity.craigslist.org/rid/3336324221.html,"i have a very small lightwieght travel trailer in excellent condition that i need towed out to california. nor-cal specifically. 
trailer is located along your route in janesville, iowa 
the trailer can be towed with ford ranger or s-10 or any small  [...]",2012-11-02T11:17:01-05:00,emailnotfound
need ride to iowa city... (north liberty),iowacity,http://iowacity.craigslist.org/rid/3379025350.html,"im needing a ride to iowa city friday right after lunch.. ill be needing a ride back if possible.. the only thing i have to offer is a smile because im completely strapped for cash :/ 
thank you! 
kacie",2012-11-01T09:12:48-05:00,emailnotfound
need a ride east stop near chicago,iowacity,http://iowacity.craigslist.org/rid/3378935373.html,"i will be driving from des moines friday morning, back to chicago land. in mini van! want to keep me company?",2012-11-01T08:22:15-05:00,emailnotfound
need ride to mpls-stp (ic),iowacity,http://iowacity.craigslist.org/rid/3370927903.html,"i'm looking for a ride to the twin cities; can help with the driving. i am a mature, male graduate student.",2012-10-28T14:37:36-05:00,emailnotfound
need a ride to mpls-stp (ic),iowacity,http://iowacity.craigslist.org/rid/3364556394.html,hi i'm a mature grad student who is looking for a ride to the twin cities. can help with the drive.,2012-10-25T14:19:42-05:00,emailnotfound
my name is brandy and i need a ride to des moines asap  (iowa city),iowacity,http://iowacity.craigslist.org/rid/3363566945.html,"36 year old,trustworthy female, short on cash but i'm a decent conversationalist. roundtrip is preferred but one way would be appreciated as well.",2012-10-25T07:20:43-05:00,emailnotfound
have a vehicle but ill or no driving privilages?  (iowa city),iowacity,http://iowacity.craigslist.org/rid/3363555558.html,i have a commercial scheuffer's lisence and will trade time driving you where you need to go for use of your vehicle for personal use on occussion......times and purpose at your discretion. ,2012-10-25T07:11:00-05:00,emailnotfound
iowa city--&gt;cedar rapids (commute),iowacity,http://iowacity.craigslist.org/rid/3363235180.html,i'm in need of a ride from iowa city (or coralville) to cedar rapids and back monday through friday. i have an internship in line starting in january and would pay for gas.,2012-10-24T23:04:21-05:00,emailnotfound
iowa to west coast (seattle) - anyone wants to join? (se ia to west coast),iowacity,http://iowacity.craigslist.org/rid/3359493742.html,"hello! 
driving a round trip to seattle wa first week in december, will pass by yellowstone national park and plan on camping there for 1 night or so, it's a long trip that i can't do it alone and need travel buddies who are fun to travel with and ca [...]",2012-10-23T12:57:29-05:00,emailnotfound
are you pilot? i need lift  (iowa city),iowacity,http://iowacity.craigslist.org/rid/3347069386.html,"need to go south, earliest availability..... 36, trustworthy....will answer any reasonable question ",2012-10-18T04:03:22-05:00,emailnotfound
offered to st. louis (grinnell),iowacity,http://iowacity.craigslist.org/rid/3339106193.html,"i will be driving to st. louis tomorrow, leaving some time in the morning. respond to this ad or text 717.715.7783.",2012-10-14T18:02:06-05:00,emailnotfound
anyone going from iowa city to colorado (iowa city - denver),iowacity,http://iowacity.craigslist.org/rid/3312583569.html,"looking to find a ride to colorado -have family there i'm and inbetween jobs. anytime oct or nov. 
thanks!",2012-10-13T17:02:58-05:00,emailnotfound
carpool from ic to mt pleasant  (east side ic),iowacity,http://iowacity.craigslist.org/rid/3331773009.html,"looking to car pool from iowa city to washington, or mt pleasant. leave ic at 7am and return at 5 pm. could shift hours some to accomodate someone with a strict schedule. i am a professional, normal, iowa guy, happly married, and father. 
looking to  [...]",2012-10-11T12:14:06-05:00,emailnotfound
