title,postingFrom,permalink,shortDescription,postingDate,mailToLink
yakima to seattle today and back  (yakima),yakima,http://yakima.craigslist.org/rid/3377279139.html,going to seattle today want to share a ride ?? asking for gas 40 dlls ill drive and go to seattle. will.pick my friend from.the airport and will.be coming back to yakima at 1130 pm. will be leaving in the afternoon email or txt me if ur interested 50 [...],2012-10-31T10:03:35-07:00,emailnotfound
ride to sea/tac from ellensburg (ellensburg),yakima,http://yakima.craigslist.org/rid/3376398279.html,need a ride to sea/tac on 11/8/12 got to be there before 7pm that night.. looking at giving $20 for gas money. so if your heading out that way please help me out. ,2012-10-30T21:38:42-07:00,emailnotfound
yakima to mt vernon  (yakima),yakima,http://yakima.craigslist.org/rid/3372859514.html,looking for a ride anytime after the 2nd...,2012-10-29T10:58:44-07:00,emailnotfound
lookin for a ride to bend or(or close) sun/mon (yakima-bend),yakima,http://yakima.craigslist.org/rid/3367365843.html,"so currently im in sandpoint id, from here im trying to get to bend or. i have an offer for a ride share to yakima sunday evening, now im looking for a rideshare to oregon if anyone could help, i have gas money to offer. please let me know asap so th [...]",2012-10-26T16:11:23-07:00,emailnotfound
looking for a ride from ellensburg to seattle friday 10/26 (ellensburg),yakima,http://yakima.craigslist.org/rid/3362802830.html,"i'm looking for a ride from ellensburg (cwu) to seattle (uw) on friday the 26th. i am out of class at 1pm and i need to be there by 6pm. i drive over and back most weekends, but this time i only need a ride over, so i'm hoping to give my car a rest a [...]",2012-10-24T16:43:53-07:00,emailnotfound
"looking for a ""ride"" to seattle from yakima today 10/24 (yakima to seattle )",yakima,http://yakima.craigslist.org/rid/3362428620.html,"i need a ride to seattle sometime around 6-630 today ! i got money for gas or i can drive . i need to go up there just for the night and head back sometime thursday 10/25 . i am suppose to film a show at a club in seattle , so i'f your 21 or over you [...]",2012-10-24T13:54:53-07:00,emailnotfound
need trailer ride for my horse to spanaway and back (west valley),yakima,http://yakima.craigslist.org/rid/3361358677.html,"i am looking for a ride for my horse to the tacoma lariettes halloween benefit play day show on saturday, october the 27th at the tacoma unit 1 in spanaway. i can help pay for some of the gas. i have been wanting to go to this show for 4 years now. i [...]",2012-10-24T07:13:51-07:00,emailnotfound
ride offer yakima to seattle,yakima,http://yakima.craigslist.org/rid/3360007959.html,"i am traveling to seattle this thursday, october 25, i must leave yakima at the latest at 6pm. if you are located anywhere en route to seatlle, i.e. i-82w or i-90w, i would be willing to pick you up and take you to the seattle area. i will return to  [...]",2012-10-23T14:07:34-07:00,emailnotfound
yakima-spokane & back,yakima,http://yakima.craigslist.org/rid/3355819515.html,yakima to spokane thursday nite & back again sunday. must be non-smoker & willing to chip in on gas.,2012-10-21T20:48:31-07:00,emailnotfound
looking for a ride to seattle (yakima),yakima,http://yakima.craigslist.org/rid/3351319869.html,"anyone heading to seattle friday call or text christy (509)4061725, will pitch in for gas.",2012-10-19T17:56:58-07:00,emailnotfound
ride needed to seattle (roslyn),yakima,http://yakima.craigslist.org/rid/3348017420.html,"i am looking to head over to seattle friday afternoon or earlier saturday, then return any time sunday. i am actually trying for west seattle, but if you can get me to downtown i can bus it from there. maybe you are headed to seattle for the weekend, [...]",2012-10-18T11:08:16-07:00,emailnotfound
yakima to seattle 10/19 (yakima to seattle),yakima,http://yakima.craigslist.org/rid/3347693562.html,"looking to hitch a ride to seattle from yakima 10/19 after 6pm. i am 32 white male (gay... if that helps the cause!) shoot me an email if you think can help me out, and we can finalize the details.",2012-10-18T09:13:00-07:00,emailnotfound
cwu to yakima (ellensburg),yakima,http://yakima.craigslist.org/rid/3346412470.html,"need a ride from ellensburg to yakima, tomorrow around 5 pm. willing to help out with gas. please email me thanks",2012-10-17T16:30:10-07:00,emailnotfound
carpool to seattle (through ellensburg),yakima,http://yakima.craigslist.org/rid/3345969580.html,"i will be driving from quincy (through wenatchee, ellensburg) to seattle on saturday - 20th oct (around 9:00 - 9:30 am) .. can pick or drop on the way within reasonable distance ( not more than 5 mins off freeway) .. will follow i 90 ... can meet on  [...]",2012-10-17T13:17:56-07:00,emailnotfound
packwood to salt lake city 11/1 (packwood),yakima,http://yakima.craigslist.org/rid/3344691049.html,need a ride from packwood to salt lake on or around the 1st i live in packwood but could meet you anywhere in surrounding area i will be looking for a ride back around the 10th if anybodys going to be traviling through let me know via email thank you [...],2012-10-17T02:33:36-07:00,emailnotfound
yakima to bellingham 10/16 (yakima),yakima,http://yakima.craigslist.org/rid/3341529707.html,"driving early 5:00 am to bellingham. let me know if you need to go that way. reliable newer car. 
text 509 638 7373 
thanks 
peter",2012-10-15T16:24:46-07:00,emailnotfound
need ride monday am 2 sea (ellensburg to seattle),yakima,http://yakima.craigslist.org/rid/3339277650.html,"looking for ride to seattle monday morning- offering gas money . please call directly - 509-three zero 6-1569 
thanks ",2012-10-14T17:36:17-07:00,emailnotfound
needing a ride to seattle or bellevue from ellensburg(cwu)  (ellensburg to seattle/bellevue),yakima,http://yakima.craigslist.org/rid/3338754937.html,text or call me at 360 632 2844. i'm 20 years old and was visiting central to apply for school in the fall. i dont have enough for a grey hound to get back and i have work on wednesday. please contact me if you can help with a ride either monday 10/1 [...],2012-10-14T13:08:15-07:00,emailnotfound
2 horses need hauled eburg - selah/yakima,yakima,http://yakima.craigslist.org/rid/3337194712.html,"i have two horses that need to be taken from ellensburg. 
one isnt leased yet but im trying to get them to their winter homes. 
if anyone is already bringing their horses and has room for 2 let me know. 
one will be going to selah. the other i dont k [...]",2012-10-13T16:18:29-07:00,emailnotfound
from seattle airport to yakima valley (seatac),yakima,http://yakima.craigslist.org/rid/3337183330.html,i will be driving from seattle to quincy on 14th oct (around 5:30-6:00 pm) .. starting from seatac airport ... can pick or drop on the way within reasonable distance (5-10 mins off freeway) .. will follow i 90 ... can meet on the way .. one way only  [...],2012-10-13T16:11:56-07:00,emailnotfound
10/15 mon: seattle to wenatchee w/ stops between ok (seattle/cle elum/ellensburg /wenatchee),yakima,http://yakima.craigslist.org/rid/3336920593.html,"moving to cle elum monday 15th. returning u-haul in wenatchee. 2 can ride in u-haul 1 in path finder.u-haul moving early mon morning at 6am! pathfinder leaving at 930am. call to reserve place tanya 425.366.1496 cle elum $20, ellensburg $25, wenatchee [...]",2012-10-13T13:57:27-07:00,emailnotfound
weekend commuter  (duvall-zillah),yakima,http://yakima.craigslist.org/rid/3336899858.html,"i am a 24 year old male who lives in duvall but commutes to zillah for work. 
i am looking for a weekly or one time only commuters to help share the cost of gas. 
typical commute times: 
leave duvall: 
sunday evening 5:00-6:00pm or 
monday morning 4: [...]",2012-10-13T13:47:46-07:00,emailnotfound
looking for a ride to seattle!! monday 10/15 or tuesday 10/16 (ellensburg/cwu to seattle ),yakima,http://yakima.craigslist.org/rid/3336788903.html,"i need a ride badly from ellensburg to seattle or mukilteo on monday or tuesday. my money got stolen and i now don't have enough for a grey hound ticket back and i have work on wednesday. please help! text me or call me at 360 632 2844. thank you 
jo [...]",2012-10-13T12:58:24-07:00,emailnotfound
need ride  mon -am (ellensburg to seattle),yakima,http://yakima.craigslist.org/rid/3336503536.html,"looking for ride to seattle monday morning- offering gas money . please call directly - 509-three zero 6-1569 
thanks 
berry",2012-10-13T11:00:23-07:00,emailnotfound
seatac (via wenatchee/ellensburg),yakima,http://yakima.craigslist.org/rid/3335600910.html,saturday (13th oct) noon ... i will be driving from quincy to seattle .. going to airport ... can drop on the way ... i have my own luggage ... so no space for much luggage .. .. will start about noon - 12-12:30 pm from quincy .. will follow i 90 ... [...],2012-10-13T00:02:20-07:00,emailnotfound
ride needed seattle and back (roslyn),yakima,http://yakima.craigslist.org/rid/3334780946.html,i am looking to head over to seattle tonight or saturday and return on sunday. i'm in roslyn just a few minutes off i-90. if you happen to be making a weekend trip i could help with gas. thanks.,2012-10-12T14:29:32-07:00,emailnotfound
regular commute eburg-moses lake (ellensburg),yakima,http://yakima.craigslist.org/rid/3334546644.html,i'm currently commuting from ellensburg to moses lake tuesday-saturday and would like to share the drive with someone at least part of the time. shoot me an e-mail if interested!,2012-10-12T12:54:26-07:00,emailnotfound
to seattle 10/19 to yakima 10/21 (yakima),yakima,http://yakima.craigslist.org/rid/3332454373.html,"needing a ride from yakima to seattle on 10/19 any time after 6pm. i need to return to yakima sometime late sunday 10/21. am will to throw in cash for gas and munchies for the ride. i am a laid-back, 30=something gay male. if you think you could help [...]",2012-10-11T14:36:16-07:00,emailnotfound
need ride to seattle today friday oct12 (yakima),yakima,http://yakima.craigslist.org/rid/3332231679.html,"if your heading to or by seattle today i would like to catch a ride. my bf is in the hospital there. call or text (509)406-1725, thank you",2012-10-11T13:04:49-07:00,emailnotfound
need a ride?  (yakima),yakima,http://yakima.craigslist.org/rid/3332159821.html,"going to seattle today 10/11/2012, leaving around 3 or 4pm. let me know if you need a ride. gas money greatly appreciated. ",2012-10-11T12:36:48-07:00,emailnotfound
need a ride back from seattle (yakima- seattle),yakima,http://yakima.craigslist.org/rid/3315096654.html,"if you are heading back from seattle sunday evening or early monday morning could you give me a call or text. i need a ride back to yakima, i visit my boyfriend at the va hospital every weekend. thanks. (509)406-1725",2012-10-11T10:54:51-07:00,emailnotfound
anyone going to seattle area? (yakima),yakima,http://yakima.craigslist.org/rid/3275806348.html,"anyone traveling to seattle, i'm going back and forth because my boyfriend is in the hospital in seattle. i need a ride anytime, will help with gas. call or text 509-406-1725",2012-10-11T10:53:57-07:00,emailnotfound
iso ride for job interview will compensate generously! (ellensburg - kennewick),yakima,http://yakima.craigslist.org/rid/3331836498.html,looking for a ride from ellensburg to kennewick and back tomorrow (10/12/12) for a job interview at 2pm. your gas and time will be generously compensated =) please reply to this post via e-mail or call/text me at (two-zero-six)eight-four-nine - zero- [...],2012-10-11T10:36:36-07:00,emailnotfound
looking for a ride to seattle/bellevue from ellensburg  (cwu/ellensburg),yakima,http://yakima.craigslist.org/rid/3331732050.html,"looking for a cheap ride from ellensburg to seattle/bellevue on monday 10/15 or tuesday 10/16 at anytime during the day. text or call me at 360 632 2844. 
thank you 
jon",2012-10-11T09:59:23-07:00,emailnotfound
soldier looking for a ride from the westside to ellensburg (ellensburg),yakima,http://yakima.craigslist.org/rid/3330609148.html,"hi, i'm looking for a ride back home on sunday evening from the westside to (ellensburg).. i am an army national guard soldier that has to go to drill on the westside this weekend but does not have a ride back home and i have school on monday...pleas [...]",2012-10-10T19:03:51-07:00,emailnotfound
yakima to portland ride needed (yakima),yakima,http://yakima.craigslist.org/rid/3329952310.html,"hello! 
i would like to return home to portland as soon as possible. 
i can help drive and can help with gas. 
i'm an easy going fellow, and am happy to talk or not. i don't smoke, but i don't mind if you do. 
any music is good as i am easy going. 
t [...]",2012-10-10T13:51:20-07:00,emailnotfound
need ride eburg to seattle wednesday (ellensburg),yakima,http://yakima.craigslist.org/rid/3328156077.html,"guy with small bag needs ride to seattle. gas money offered of course. need to be there by 2ish. thanks, jay 206.293.9281",2012-10-09T16:44:25-07:00,emailnotfound
need ridethursday or friday between 5-8 pm ( ellensburg 2moses lake),yakima,http://yakima.craigslist.org/rid/3327922966.html,i need a ride thursday evening or friday evening around 5up to -8ish from ellensburg to moses lake- no luggage- have gas money :) 509 306 1569,2012-10-09T14:56:00-07:00,emailnotfound
ride to seatac (quincy),yakima,http://yakima.craigslist.org/rid/3326223736.html,saturday noon ... i will be driving from quincy to seattle .. can take up to 2 people .. going to airport ... can drop on the way ... i have my own luggage ... so no space for much luggage .. one way .. will start about noon - 12-12:30 pm from quincy [...],2012-10-08T21:25:43-07:00,emailnotfound
need to get to bremerton wa  (vancouver/portland),yakima,http://yakima.craigslist.org/rid/3324056974.html,have gas money. very respectful. 1 duffel bag. would like to be on the way asap please call or text 3609369844 thank you,2012-10-08T04:40:47-07:00,emailnotfound
"offered:  yakima to east coast (id, wy, ia, il, in, oh, pa, de)",yakima,http://yakima.craigslist.org/rid/3323720831.html,leaving yakima late afternoon/early evening on thursday oct 11 and i have room for one if you are traveling light. taking my two cats (they will be in a kennel and not wondering around the car. but if you're alergic it would not be a good fit). drivi [...],2012-10-07T20:07:24-07:00,emailnotfound
cwu student/army n.g soldier looking for a ride to the westside (ellensburg to westside),yakima,http://yakima.craigslist.org/rid/3321822534.html,hi i'm a national guard soldier that has to go to olympia on either thursday oct. 11 or oct. 12. i live in ellensburg and have not been able to set up a ride. if anybody is willing to let me catch a ride i would greatly appreciate it and would give y [...],2012-10-06T21:00:40-07:00,emailnotfound
responsible driver with reliable car (yakima-ellensburg-seattle),yakima,http://yakima.craigslist.org/rid/3318170581.html,i am going to seattle from yakima on friday (today) @ 2:00 pm. i am happy to pick you up in ellensburg. gas money is appreciated.:),2012-10-05T08:54:29-07:00,emailnotfound
"need a ride from ellensburg to portland, or (ellensburg-portland)",yakima,http://yakima.craigslist.org/rid/3317426580.html,"willing to pitch in for couple tanks of gas. if you're driving through or to portland, oregon from ellensburg, i'd love to catch a ride. friendly girl just wanting to visit her family. please help.",2012-10-04T21:11:36-07:00,emailnotfound
offer: eburg-issaquah-olympia-friday pm (eburg),yakima,http://yakima.craigslist.org/rid/3316953938.html,"hi, 
driving west from eburg to issaquah (possibly seattle) to olympia. i'll be leaving around 5:30 friday (tomorrow), let me know if you would like a ride. i can definitely drop you off anywhere along the way. $for gas, and good tunes! 
thanks, plea [...]",2012-10-04T16:16:30-07:00,emailnotfound
looking for ride from ellensburg to pullman on friday (ellensburg to pullman),yakima,http://yakima.craigslist.org/rid/3315065448.html,i am looking for a ride from ellensburg to pullman this weekend! pi would pay gas money,2012-10-03T20:47:01-07:00,emailnotfound
