title,postingFrom,permalink,shortDescription,postingDate,mailToLink
taxicab convertible $10.00 an hour (california),stockton,http://stockton.craigslist.org/rid/3398761110.html,"i drive a convertible. 
you can choose if you want the top open or closed. 
if you need a ride give me a call. 
i am trying to make extra money. 
my rate is $10.00 an hour with unlimited miles. 
available on short notice. 
contact reisha keyes 
http: [...]",2012-11-09T15:43:26-08:00,emailnotfound
i'm driving to santa cruz and have seats available (stockton --&gt; santa cruz),stockton,http://stockton.craigslist.org/rid/3396950709.html,i'm going to santa cruz friday afternoon sometime anyone want to split gas? i'm coming back sunday afternoon sometime. lemme know i check email several times a day,2012-11-08T21:50:52-08:00,emailnotfound
in need of a ride (yakima),stockton,http://stockton.craigslist.org/rid/3395912225.html,"i would appreciate a ride to yakima,washington anytime this month. i want to do, surprise visit for the holidays so any help would be appreciated. thanks for your time! ",2012-11-08T12:24:01-08:00,emailnotfound
jackson (stockton ),stockton,http://stockton.craigslist.org/rid/3395105111.html,"i'm leaving at noon for stockton from jackson, then returning around 4, or so from stockton to jackson. if you need a ride let me know. 
thanks have a good day.",2012-11-08T07:21:40-08:00,emailnotfound
"transportation to salem,ore (stockton,ca)",stockton,http://stockton.craigslist.org/rid/3392116110.html,"need reliable and secure individual with big rig or pickup to drop off motorcycle to my son in salem, ore. his birthday is the end of the month and i have purchased him a quad. he doesn't know anything about it yet as it will be a surprise. you will  [...]",2012-11-06T20:14:59-08:00,emailnotfound
weekly commute (tracy to la to tracy),stockton,http://stockton.craigslist.org/rid/3387745930.html,"simply put, i commute back and forth to la from tracy every week. i am currently spending $100 per week just on that commute and trying to offset some of those expenses. i believe $30 each way for fuel is fair. 
i normally leave tracy as early as 2pm [...]",2012-11-05T05:25:45-08:00,emailnotfound
"need lodi to ashland,or gas $$",stockton,http://stockton.craigslist.org/rid/3387463218.html,i am in lodi and am looking for a ride to ashland oregon. i am willing to pay all of the gas between ashland and lodi....i have 420 to share. hoping for ride monday afternoon or evening or tuesday morning. please email me or text 5412611928 thank you,2012-11-04T22:36:08-08:00,emailnotfound
"stockton to concord (quail lakes, stockton)",stockton,http://stockton.craigslist.org/rid/3373783381.html,"hello, 
looking for a rideshare/carpool situation from stockton to concord in the morning and back again in the evening, monday thru friday, every week. 
open to suggestions on how to arrange the rideshare/carpool. i can do the driving some of the ti [...]",2012-11-04T10:11:32-08:00,emailnotfound
affordable rides to any state or city in the country,stockton,http://stockton.craigslist.org/rid/3349112003.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-11-03T06:27:35-07:00,emailnotfound
"i need a ride from lodi to la (lodi, ca)",stockton,http://stockton.craigslist.org/rid/3379058051.html,"hi, i'm in need of a ride from lodi to la tomorrow friday november 2nd. lodi is 5miles off of i-5, about 20-25 miles south of sacramento and just north of stockton. i'm willing to contribute to gas too. please feel free to contact me with any questio [...]",2012-11-01T07:28:45-07:00,emailnotfound
"i need a ride fri 11/2 from lodi, ca to la, ca (lodi, ca)",stockton,http://stockton.craigslist.org/rid/3376152153.html,"hi, i need a ride from lodi, ca to la on fri 11/2. lodi is about 5 miles off of the i-5, 20-25 miles south of sacramento, and just north of stockton. i am willing to contribute to gas. please feel free to contact me with any questions. 
thank you, 
t [...]",2012-10-30T18:37:54-07:00,emailnotfound
travel anywhere for less,stockton,http://stockton.craigslist.org/rid/3332961417.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have v [...]",2012-10-30T17:40:48-07:00,emailnotfound
need ride on halloween to sac (stockton),stockton,http://stockton.craigslist.org/rid/3375972462.html,"hi, i'm looking for a ride to sacramento from stockton on halloween. i can pitch in for gas and drive. let me know!!! 
olivia",2012-10-30T16:58:52-07:00,emailnotfound
"ride offer: escalon to bay area, wed 10/31",stockton,http://stockton.craigslist.org/rid/3375170368.html,"departing from escalon in the late afternoon. 
will pick up or drop off anywhere along the 205, 580, tracy, livermore, stockton, etc 
15 for gas, or possibly adjusted according to your trip 
please reply with a phone number you can be reached at, or  [...]",2012-10-30T11:17:12-07:00,emailnotfound
"ride offer: stockton to sf (bay area or inbetween) today, 10/30 (stockton)",stockton,http://stockton.craigslist.org/rid/3374255989.html,"i'm heading to sf to visit some friends/family today, tuesday (10/30), in the late morning. i have a very clean, relatively new rental car that i'll be driving. there is plenty of room for three passengers. i'm very easy going, clean, courteous, get  [...]",2012-10-30T01:21:23-07:00,emailnotfound
offering ride hwy i5 north bound  (stockton),stockton,http://stockton.craigslist.org/rid/3373251815.html,"tonight around 9 pm. 
stockton - portland we can stop any where on the way up from california to oregon north bound on i5. sacramento, chico, redding, ashland, medford, roseburg, eugene, albany, salem, and portland. you bring gas up front. no bs. mak [...]",2012-10-29T13:30:24-07:00,emailnotfound
carpool manteca to fremont,stockton,http://stockton.craigslist.org/rid/3341168921.html,im looking to share a ride or the cost of travel from manteca to fremont. i have a honda civic which is good on gas but would like to either trade off driving or charge someone to share the expense. i work monday thur friday. please call if intrested [...],2012-10-29T08:20:49-07:00,emailnotfound
ride or hauling offered to sacramento ,stockton,http://stockton.craigslist.org/rid/3330978484.html,"i can haul items north to sacramento 
i have great rates and excellent service in a clean truck 
i can also give rides 
traveling in the afternoon 
call/ text/ e-mail me 
916.769.9304",2012-10-28T17:11:15-07:00,emailnotfound
ride offered - manteca to laguna beach on sun 10/28 (manteca),stockton,http://stockton.craigslist.org/rid/3369938467.html,"i'm offering a ride from manteca to laguna beach. 
leaving october 28th. can pick people up/drop off along way. number is 571 276 8430 contact me on zimride: http://www.zimride.com/ride/share?ride=508948 ",2012-10-27T22:07:55-07:00,emailnotfound
need ride to springfield missouri (sonora),stockton,http://stockton.craigslist.org/rid/3369826998.html,"need ride to springfield missouri from sonora/sacramento. have money for gas...ready to leave by next weekend november 3rd time frame, ty and blessings.",2012-10-27T20:11:59-07:00,emailnotfound
4 people need ride to bakersfield area,stockton,http://stockton.craigslist.org/rid/3369815591.html,4 people need ride down to bakersfield la area. are willing to spilt up please give them a call if you can help 541 two one seven 8789,2012-10-27T20:01:46-07:00,emailnotfound
ride to sf today (elk grove/stockton),stockton,http://stockton.craigslist.org/rid/3368169755.html,"offering ride to sf today 
-------------------------------------------------------------------------------- 
date: 2012-10-27 
-------------------------------------------------------------------------------- 
i am going to the audio engineering socie [...]",2012-10-27T05:54:13-07:00,emailnotfound
"rideoffer: escalon / stockton to bay area and sonoma county, wed 10/31",stockton,http://stockton.craigslist.org/rid/3365628314.html,"departing from escalon in the late afternoon. 
will pick up or drop off anywhere along the 205, 580, stockton, etc 
15 for gas, or possibly adjusted according to your trip 
please reply with a phone number you can be reached at, or i might not respon [...]",2012-10-25T22:10:35-07:00,emailnotfound
theres no place like home there's no place like home  ride needed reno bound  (stockton),stockton,http://stockton.craigslist.org/rid/3353669714.html,i really need a ride back home to where i am loved i am tired of stockton this place reminds me.why i left..i am a cool down to earth guy seeking same type of person or persons to assist with ride to reno...i have some money but not tons...just wanna [...],2012-10-20T19:28:42-07:00,emailnotfound
stockton to la and las vegas (stockton),stockton,http://stockton.craigslist.org/rid/3352396406.html,"im leaving back to las vegas tonight or tomorrow morning, i have four seats available in my mercedes..if you need to go anywhere on the route to las vegas just call or text 702-748-2430 asking 30$ to la and 50$ to las vegas for fuel ",2012-10-20T09:14:46-07:00,emailnotfound
stockton to eugene oregon,stockton,http://stockton.craigslist.org/rid/3349296182.html,will be driving my van back to eugene on saturday evening. my spend the night along to way if to tired.,2012-10-18T21:49:22-07:00,emailnotfound
need ride (stockton-sacramento),stockton,http://stockton.craigslist.org/rid/3349041726.html,"need ride from stockton to sacramento monday thru thursday. must arrive at work by 8:15 am, off at 5:30pm. live in north stockton near 8 mile road. please contact me with all offers. will help pay for gas.",2012-10-18T18:37:19-07:00,emailnotfound
get a free tank of gas for driving as usual,stockton,http://stockton.craigslist.org/rid/3278757555.html,"get rewarded with drivad! choose between gym memberships, concerts, dinner cruises, and much more. new free rewards added weekly! .",2012-10-17T10:57:30-07:00,emailnotfound
trade laptop for ride to los angeles (modesto),stockton,http://stockton.craigslist.org/rid/3343680795.html,"i'm willing to trade my compaq presario r3000 for a ride to los angeles today if possible. it runs smoothly and is rarely buggy. 80gb hard drive , linux , jbl pro speakers , sd card slot, cd/dvd drive, 3 usb ports, etc.... it's not the newest or the  [...]",2012-10-16T13:58:01-07:00,emailnotfound
cali to az....seat avaliable (lodi),stockton,http://stockton.craigslist.org/rid/3343402437.html,"i'll be in the lodi area on october 29 picking up a vehicle. 
will be headed south in cali to az then east to grand canyon. 
or will pick up anywhere along my route. 
anyone needing a ride with some cash for gas is welcome. 
hit me with an email 
tha [...]",2012-10-16T12:12:20-07:00,emailnotfound
need a ride to airport? (stockton / sacramento ),stockton,http://stockton.craigslist.org/rid/3298659888.html,"i can ride you to sac airport from stockton for $75.00. i can also ride you anywhere local (stockton)for $15. if you need a ride i'll get ya there no problem, outside the area call me for a quote. i am dependable and have a nice new vehicle for your  [...]",2012-10-14T20:42:44-07:00,emailnotfound
tucson to northern california or anywhere in between starting 10/15/12 (starting in tucson),stockton,http://stockton.craigslist.org/rid/3332573113.html,"hello there folks! i and a couple of my friends are embarking on a journey next week and are interviewing for rideshares. we are heading to no cal but if you need to be dropped off anywhere in between then that can also be arranged. 
driver's license [...]",2012-10-14T13:18:14-07:00,emailnotfound
driving pickup sat bay area to seattle can haul ? (bay area/ stockton/seattle),stockton,http://stockton.craigslist.org/rid/3331576784.html,driving one ton dually pickup sat bay area i-5 to seattle can haul ? five 62- 253- six 256 thanks doug,2012-10-11T09:03:56-07:00,emailnotfound
ride offered: stockton to hayward,stockton,http://stockton.craigslist.org/rid/3330941911.html,offering ride from stockton to hayward on saturday (10/13) at 11am. one way: $15.,2012-10-11T00:10:53-07:00,emailnotfound
ride offered - sacramento to la on fri 10/12 (sacramento),stockton,http://stockton.craigslist.org/rid/3330844335.html,"i'm offering a ride from sacramento to los angeles. 
leaving october 12th returning october 14th. do you need rid to la from sacramento, i leave on this friday before noon and return from la on sunday late afternoon. going along rout 5 and then 405 i [...]",2012-10-10T22:00:42-07:00,emailnotfound
"rideshare offered from stockton/tracy to la/oc  10/9, wed",stockton,http://stockton.craigslist.org/rid/3328606742.html,"i am offering a rideshare from stockton/tracy tomorrow, wed, 10/9 to la/oc. i am planning to leave in the morning. i am asking $35 for gas cost. if interested, please call me at 408-482-8088. thanks.",2012-10-09T21:19:59-07:00,emailnotfound
round trip to seattle (tracy),stockton,http://stockton.craigslist.org/rid/3327912523.html,i need a ride to seattle (round trip). will share gas cost. i can help on driving too. thank you. ,2012-10-09T14:51:34-07:00,emailnotfound
sidecar rides for work or fun (stockton/lodi),stockton,http://stockton.craigslist.org/rid/3316376223.html,"sidecar rides by appointment, or on call, if i'm in the area. 
price negotiable (it'll be cheep). 
call or text 20nine-nine81-342nine",2012-10-04T12:11:52-07:00,emailnotfound
need ride from lodi to rancho cordovo (lodi),stockton,http://stockton.craigslist.org/rid/3313873729.html,"i have been trying to get a ride all week and every time i think i have it figured out it falls through. i just have to get to costco in rancho cordova on white rock road. will give gas money, please call if u can help. thank you 2094500103 ",2012-10-03T11:11:33-07:00,emailnotfound
ride needed to san francisco (stockton),stockton,http://stockton.craigslist.org/rid/3312588340.html,i am seeking cool safe ride to san francisco or bay area nary station i have some gas money not much...willing to leave immidiately or in next couple days,2012-10-02T19:14:22-07:00,emailnotfound
hi not gonna sugsr coat. my son and my dog and i have nothing (kindness in bay area),stockton,http://stockton.craigslist.org/rid/3283011180.html,we need a ride to rhode island or austin or florida. thimgs are bad for us and we need need help,2012-09-19T14:14:37-07:00,emailnotfound
las vegas (lodi),stockton,http://stockton.craigslist.org/rid/3281891735.html,"leaving thursday the 20th, all cost paid for by driver. looking for a female companion to make this trip.",2012-09-19T06:50:03-07:00,emailnotfound
