title,postingFrom,permalink,shortDescription,postingDate,mailToLink
why buy a taxi (linden oaks),fayetteville,http://fayetteville.craigslist.org/rid/3355271420.html,"taxis can be expensive and who knows if theyll come on time? 
going out with the ladies or a night out for a change of pace. 
give us a call and well pick you and your guess up. we charge resonable fare and will prompt you when we depart and how clos [...]",2012-10-23T23:23:19-04:00,emailnotfound
need a ride in january (seattle washington),fayetteville,http://fayetteville.craigslist.org/rid/3355411562.html,"hola, 
lol 
hey, i'm looking for a ride to seattle sometime in january. i'm an easy going guy, and i make pretty easy conversation. i am willing to throw some gas money down, but i dont really have a lot of cash. ill have three bags with me. 
hit me  [...]",2012-10-21T19:37:11-04:00,emailnotfound
night out (fayetteville),fayetteville,http://fayetteville.craigslist.org/rid/3351001534.html,i need a responsible driver to drive me around from 830pm to 1am tonight.will pay $50 on intiaal pickup and $50 att te end of the night. send a picture and include contact info. thanks,2012-10-19T18:14:42-04:00,emailnotfound
fuquay (tonight),fayetteville,http://fayetteville.craigslist.org/rid/3350844937.html,"anyone headed that way tonight.. 
i need a ride fierce !!!",2012-10-19T17:07:41-04:00,emailnotfound
you need a ride call me (fay),fayetteville,http://fayetteville.craigslist.org/rid/3348573198.html,"dnt drive drunk,call me. need a reliable ride to work and home call me! where ever you wanna go i can get you there,$2 a mile and a $10 flat fee:-) email for details and quotes.",2012-10-18T17:41:54-04:00,emailnotfound
need a ride to mount airy. (sandford),fayetteville,http://fayetteville.craigslist.org/rid/3345426743.html,i need a ride to mount airy by 4 pm or first thing tomorrow morning.will pay driver.,2012-10-17T13:00:45-04:00,emailnotfound
need ride to/from raleigh-durham int'l airport (spring lake),fayetteville,http://fayetteville.craigslist.org/rid/3340490866.html,"i have a flight departure from rdu at 6.30 am thu october 25th and return rdu at 6.05 am sat 27th october 2012. 
i'm reviewing greyhound/amtrak options which would still require local transportation in raleigh. 
if you can provide the door-to-door se [...]",2012-10-15T12:42:42-04:00,emailnotfound
fayetteville to virginia beach (fayetteville),fayetteville,http://fayetteville.craigslist.org/rid/3339146241.html,heading toward virgina beach on monday morning. offering a ride to anyone headed that way. just help with the gas. ,2012-10-14T19:23:54-04:00,emailnotfound
ride to augusta. (ft bragg/ cameron),fayetteville,http://fayetteville.craigslist.org/rid/3334965309.html,"family and i just moved ourselves and most of sure stuff from augusta, to ft bragg area of nc. unfortunately while we had a 26 foot truck, it was not large enough. 
i need to get back down to augusta, to the storage unit where the few remaining ideas [...]",2012-10-12T18:53:31-04:00,emailnotfound
hey seeking ride to selma i 95 from dunn 10/15  (dunn nc),fayetteville,http://fayetteville.craigslist.org/rid/3334805746.html,hey like the title reads monday morning around 5:45-6:00 am from exit 73 to exit 105 offer gas $ please let me know if you can help. thanks :) ,2012-10-12T17:40:15-04:00,emailnotfound
offering ride from nc to illinois or anywhere between   (nc to il),fayetteville,http://fayetteville.craigslist.org/rid/3333944159.html,"offering ride from anywhere in nc to the chicago area. i leave sunday. i have 5 seat car and trunk space available. so 4 seats open!!! 
i am 27, male and get good mpg. 
please reply with age, name and destination ",2012-10-12T12:13:10-04:00,emailnotfound
"nc to ca, san diego (raeford)",fayetteville,http://fayetteville.craigslist.org/rid/3316531621.html,"moving to ca. san diego at end of month,looking for help with gas .who is needing to get to ca. 
call for details,ask for john,760-315-0770,thankyou",2012-10-04T16:12:19-04:00,emailnotfound
need a ride to new york and back!!! (fayetteville-ft bragg new york),fayetteville,http://fayetteville.craigslist.org/rid/3316417398.html,"i need a ride to new york, manhattan area from fayetteville/ft bragg area and back by monday... asap i want to leave tonight if possible 
call 619 952 6443",2012-10-04T15:27:49-04:00,emailnotfound
need ride local taxi (pembroke),fayetteville,http://fayetteville.craigslist.org/rid/3252133498.html,need a ride local call or text $5 then$1 a mile after that nine one0threesevenfour foursix98 anytime,2012-10-03T12:30:20-04:00,emailnotfound
fayetteville to atlanta (spring lake),fayetteville,http://fayetteville.craigslist.org/rid/3313013019.html,"hello, i will be leaving for atlanta on friday, october 5th and returning to fayetteville on sunday or monday octiber 8/9. if anyone wants a ride email me back, i have enough for gas so just looking for company on the ride down. ",2012-10-03T07:28:44-04:00,emailnotfound
spring lake area errands (spring lake),fayetteville,http://fayetteville.craigslist.org/rid/3311339653.html,"now serving the spring lake area....do you need a ride to the store, the doctor, your job or run some errands 
got food stamps need to pick up groceries , sick child at school need to be picked up,going to greyhound or 
amtrak,want to go to the mall. [...]",2012-10-02T13:08:14-04:00,emailnotfound
