title,postingFrom,permalink,shortDescription,postingDate,mailToLink
megabus to philadelphia this weekend (state college),pennstate,http://pennstate.craigslist.org/rid/3380329495.html,"i have a round trip ticket from state college to philadelphia this weekend. ( friday nov. 2 - sunday nov. 4) 
i bought it for 35 dollars a piece. i can not make this trip anymore. you can buy one piece or both. price is also negotiable. 
contact me ",2012-11-01T19:10:29-04:00,emailnotfound
trying to get to kutztown (state college),pennstate,http://pennstate.craigslist.org/rid/3377469667.html,i'm a penn state student trying to visit my girlfriend in kutztown this weekend and then be back by sunday night. if anyone is already heading that way and willing to help me i could definitely help with gas and driving. i'm not sure if craigslist re [...],2012-10-31T14:16:28-04:00,emailnotfound
ride to philly either today or tomorrow (wednesday) (united states),pennstate,http://pennstate.craigslist.org/rid/3375722270.html,"hello, i am a grad penn state student need a ride to philadelphia. since the buses are cancelled it will really help if anyone is going to that direction. i will help with gas. you can reach me from my phone number 267 575 4847 or e-mail. thanks a lo [...]",2012-10-30T17:58:36-04:00,emailnotfound
need ride from pittsburgh to state college,pennstate,http://pennstate.craigslist.org/rid/3375328131.html,"hey, i am looking for a ride from pittsburgh to state college on wednesday (10/31) around noon. i'll help pay for gas. thanks, jake",2012-10-30T15:16:59-04:00,emailnotfound
anybody going to soundtribe? (state college to philly),pennstate,http://pennstate.craigslist.org/rid/3375261361.html,anybody from the state college area headed to philly for the sts9 show tomorrow? i'd definitely help out with gas! gotta do something since pretty lights cancelled.,2012-10-30T14:51:40-04:00,emailnotfound
wednesday ride west from clarion.  (clarion west on 80),pennstate,http://pennstate.craigslist.org/rid/3374999527.html,hey looking to get a ride west on 80 from the clarion area some time wednesday am. can help pay for gas and food. let me know john ,2012-10-30T13:13:43-04:00,emailnotfound
ride needed to harrisburg (west campus),pennstate,http://pennstate.craigslist.org/rid/3374588036.html,"senior psu male needs ride to harrisburg area (ie; linglesgtown road or progress avenue exits) on fridays after class about 5:30, sgtarting on 11/3. may also be interested in return trip on sunday. will split costs, ",2012-10-30T10:26:43-04:00,emailnotfound
"ride needed-to and from nyc any weekend (state college, pa)",pennstate,http://pennstate.craigslist.org/rid/3373011486.html,i am willing to pay $ and share gas to ride to nyc any weekend leaving thurs-sat and getting back sunday-ish or so. one to up to 3 people may be interested depending on the weekend. please contact me if you are heading over there. thank you!!,2012-10-29T14:55:30-04:00,emailnotfound
"ride needed-to and from boston any weekend (state college, pa)",pennstate,http://pennstate.craigslist.org/rid/3372997915.html,"i am willing to pay money and share gas for any rides to and from boston on any weekends and perhaps over thanksgiving as well. there may be one or up to three of us interested. willing to leave thursday, friday or saturday and get back sunday. round [...]",2012-10-29T14:50:23-04:00,emailnotfound
boston to state college,pennstate,http://pennstate.craigslist.org/rid/3372235796.html,"i am a psu student stranded in boston. anyone driving to state college in the next day or two? i will help pay for gas. 
thanks",2012-10-29T09:47:31-04:00,emailnotfound
ride needed - state college to harrisonburg on fri 11/2 (state college),pennstate,http://pennstate.craigslist.org/rid/3371247666.html,"i'm looking for a ride from state college to harrisonburg. 
leaving november 2nd returning november 4th. two passengers, split three ways plus tip contact me on zimride: http://www.zimride.com/ride/share?ride=509354 ",2012-10-28T18:21:04-04:00,emailnotfound
megabus to nyc 10/30 (state college),pennstate,http://pennstate.craigslist.org/rid/3370242266.html,"megabus tickets for 2 people 10/30 roundtrip 
state college to nyc departs 245am arrives 7:40am 
nyc departs 420 pm arrives state college 9pm. 
for both tickets $26.00 this is face value 
email me with questions or to buy. 
thanks ",2012-10-28T09:24:32-04:00,emailnotfound
ride offered - altoona to pittsburgh on thu 10/25 (altoona),pennstate,http://pennstate.craigslist.org/rid/3364108720.html,"i'm offering a ride from altoona to pittsburgh. 
leaving october 25th returning october 25th. steelers and redskins contact me on zimride: http://www.zimride.com/ride/share?ride=506313 ",2012-10-25T12:36:34-04:00,emailnotfound
need ride from state college to nyc anytime between 11/8-11/18,pennstate,http://pennstate.craigslist.org/rid/3358093641.html,need ride to nyc will help with gas.there are two of us that need a ride.,2012-10-22T21:26:05-04:00,emailnotfound
ride to nj/allentown/harrisburg/mifflin town/lewistown sunday am (nyc),pennstate,http://pennstate.craigslist.org/rid/3352065214.html,"hello, 
i am driving to lewistown from nyc. i take i- 78. i can drop you to nearby area. 
please call me if sun 11 am to 12 pm is a good time for you to leave from nyc. 
split gas or bus fare/ i prefer single or up to 2 people. 
r 
3475135190",2012-10-20T09:51:21-04:00,emailnotfound
megabus tickets to and from nyc during thanksgiving,pennstate,http://pennstate.craigslist.org/rid/3346134123.html,"hi, 
i have some megabus tickets for sale. $20 each. 
trip 1: nyc to sc at 4:20pm on 11/18 
trip 2: sc to nyc at 3:00pm on 11/23 
trip 3: sc to nyc at 7:55pm on 11/23 
trip 4: nyc to sc at 6:50am on 11/24 
trip 5: sc to nyc at 7:55pm on 11/25 
please [...]",2012-10-17T17:23:59-04:00,emailnotfound
ride needed from state college to toronto for thanksgiving break (state college),pennstate,http://pennstate.craigslist.org/rid/3343787529.html,i need a ride from state college to toronto for thanksgiving break. expenses will be shared.,2012-10-16T17:41:45-04:00,emailnotfound
need ride from state college to nyc for thanksgiving break,pennstate,http://pennstate.craigslist.org/rid/3342081264.html,"looking to get a ride to nyc from state college on either thursday night, 11/15 or friday 11/16 and possibly the return trip too on sunday, 11/25. 
i am a sophomore here at penn state and am willing to split the gas. 
non-smoker and very flexible as  [...]",2012-10-16T01:00:11-04:00,emailnotfound
ride offered to nyc - oct 27th (state college),pennstate,http://pennstate.craigslist.org/rid/3341317959.html,"i'm offering a ride from state college to nyc on oct 27th at about 9 am. 
i'm a phd student at pennstate and will be visiting a friend for a day in nyc. 
be back the same night.. let me know if you're willing to share the gas..",2012-10-15T17:49:09-04:00,emailnotfound
seeking carpool or car share from pine grove mills to penn state (pine grove mills),pennstate,http://pennstate.craigslist.org/rid/3341300604.html,"hello, 
if you live in pine grove mills and have a car and you'd like to make some extra cash, i am looking for a carpool for this spring. i would pay a reasonable (negotiable) amount per round trip or per month, whatever you prefer. i'm also interes [...]",2012-10-15T17:41:42-04:00,emailnotfound
"rides needed from nyc to state college dec 23, 2012",pennstate,http://pennstate.craigslist.org/rid/3333288215.html,"my friend and i need a ride from nyc to state college on dec 23,2012. we are willing to pay for the gas.",2012-10-12T03:31:26-04:00,emailnotfound
"rides needed from state college to ny (dec 23, 2012)",pennstate,http://pennstate.craigslist.org/rid/3333287176.html,"i need a ride from state college to ny on dec 23,2012. i am willing to pay for gas. ",2012-10-12T03:29:21-04:00,emailnotfound
"ride needed from lock haven to state college, friday (10/12) (lock haven)",pennstate,http://pennstate.craigslist.org/rid/3332289067.html,"my friend, chris, is currently stranded at macintyre chevrolet 10 east walnut st., lock haven, pa 17745 
he's without a phone and car and needs to get back to michigan! 
how you could help 
- let him use a phone or 
- let him crash for the night or 
 [...]",2012-10-11T16:27:53-04:00,emailnotfound
transportation to and from cleveland ohio (cleveland ohio),pennstate,http://pennstate.craigslist.org/rid/3326627342.html,"looking for carpooling to and from penn state to the cleveland, ohio area. 
please email or text john at 216-299-2409 
thank you.",2012-10-09T09:36:14-04:00,emailnotfound
state college to denver or any point in between (state college west),pennstate,http://pennstate.craigslist.org/rid/3325187255.html,"leaving at the end of this week or weekend, depending on your preference. share driving and gas (up to but no higher than $150). have room for lots of luggage.",2012-10-08T15:41:54-04:00,emailnotfound
ride offered to pittsburgh (from state college),pennstate,http://pennstate.craigslist.org/rid/3323869041.html,"i am leaving to pittsburgh in the morning at 10 am/oct 8th, pls text/call me asap at 541 740 4608 if you wanna ride.",2012-10-08T01:34:59-04:00,emailnotfound
thanksgiving! riding up to boston needed (state college),pennstate,http://pennstate.craigslist.org/rid/3322929783.html,riding up to boston on november 16th or 17th needed. willing to share expenses. ,2012-10-07T15:41:47-04:00,emailnotfound
ride needed - state college to fairfax on fri 10/12 (state college),pennstate,http://pennstate.craigslist.org/rid/3319256805.html,"i'm looking for a ride from state college to fairfax. 
leaving october 12th returning october 14th. contact me on zimride: http://www.zimride.com/ride/share?ride=486661 ",2012-10-05T19:19:38-04:00,emailnotfound
urgent need ride down to harrisburg or allentown,pennstate,http://pennstate.craigslist.org/rid/3318418608.html,"hello, 
i need a ride tonight down to harrsiburg or allentown. i'm willing to split gas costs. e-mail me back asap if you are going down that way.",2012-10-05T13:40:34-04:00,emailnotfound
ny to state college psu penn state friday 10/5,pennstate,http://pennstate.craigslist.org/rid/3315364190.html,ny to state college/psu/penn state for homecoming weekend 10/5. departure flexible but no later than 2pm. $40.,2012-10-04T07:25:40-04:00,emailnotfound
to wash dc 10/12 ,pennstate,http://pennstate.craigslist.org/rid/3315050200.html,"looking to share a ride to northern va, or the washington dc area from psu on 10/12. i need to return on 10/14. if i can only get one way, i""ll do that as well. thanks.",2012-10-03T23:34:37-04:00,emailnotfound
rides from psu to boston,pennstate,http://pennstate.craigslist.org/rid/3283223571.html,willing to pay $ for rides to boston and back on breaks like thanksgiving and maybe on random weekends if anyones going,2012-09-19T18:51:26-04:00,emailnotfound
ride to d.c. area and back: weekend of 9/28 (state college),pennstate,http://pennstate.craigslist.org/rid/3282678613.html,"hi 
i am traveling to d.c. the weekend of sept 28. if you are looking for a ride, i can drive and we can share gas costs. i will leave friday afternoon and then return back to state college on sunday 9/30.",2012-09-19T15:01:03-04:00,emailnotfound
ride offered - state college to pittsburgh on thu 9/27 (state college),pennstate,http://pennstate.craigslist.org/rid/3282400489.html,"i'm offering a ride from state college to pittsburgh. 
leaving september 27th. i will be driving a ford escape. if you want to be dropped off along the way, that can be arranged. i am originally from the northeast but have lived in the south, europe, [...]",2012-09-19T13:17:09-04:00,emailnotfound
need rideshare (state college to philly),pennstate,http://pennstate.craigslist.org/rid/3282048364.html,"i am working in state college. but my family is in philly. so i need to commute between the two places every weekend in the next few months. 
yesterday i bought a second-hand car, but i am taking my driver licence. maybe next or next next month i wil [...]",2012-09-19T11:02:59-04:00,emailnotfound
