title,postingFrom,permalink,shortDescription,postingDate,mailToLink
free ride upstate (to greenville sc),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3408276502.html,"leaving thanksgiving morning from murrells inlet and returning that sunday. i have a super nice new van with room for 7. no charge for gas but i will need to run a cbi on all riders. just want some company, it's a boring drive.",2012-11-13T22:05:32-05:00,emailnotfound
conway to w-s (conway),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3403231306.html,need a ride to winston-salem from conway this coming week. single female. please reply,2012-11-11T20:52:00-05:00,emailnotfound
need ride to nashville,myrtlebeach,http://myrtlebeach.craigslist.org/rid/3401411939.html,need a ride to nashville..any day or time you can go. ,2012-11-10T23:40:50-05:00,emailnotfound
south ocean blvd to casino boat (s ocean blvd  mbb),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3400995355.html,looking for a ride to and from the casino boat in little river all november,2012-11-10T18:47:07-05:00,emailnotfound
"to all frances a sheppard,s riders (myrtle beach sc)",myrtlebeach,http://myrtlebeach.craigslist.org/rid/3391213072.html,i wanted all my moms riders to know that we are ok and that we are doing fine i was was in the hospital for a week and just wanted you to know as soon as we can our phones will be back on until then god bless and speed thanks her son tony,2012-11-06T15:24:17-05:00,emailnotfound
"anywhere in fl, prefer orlando (from mbsc)",myrtlebeach,http://myrtlebeach.craigslist.org/rid/3386951140.html,"so yeah been laid off for the winter, ex-wife told me she 
was taking our daughter to charlotte,nc for the winter and 
holidays so for now nothing holding me in mb,sc would love to 
find a ride to fl for a new state of mind, new outlook, and 
hopeful [...]",2012-11-04T19:12:46-05:00,emailnotfound
like to go to hana? (maui),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3385983249.html,"anyone got room for a rider to hana from paia? thought i'd try this just to see by chance if i'd find a ride. i'd like to see hana, maybe some beach time, a few pics then head back to paia for a nice day trip, hopefully soon. i'm a positive vibes rid [...]",2012-11-04T11:31:29-05:00,emailnotfound
trip to myrtle beach (charlotte or huntersville),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3385902264.html,looking to share gas charlotte area to myrtle beach some time between wednesday and next monday.have car available or can ride with you and share cost of gas either way. 843-685-7074 ,2012-11-04T10:51:31-05:00,emailnotfound
tampa fla.. early december (wilmington /tampa),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3383535640.html,"i must be in tampa florida in early december, somewhat flexable on dates...times! am a mid 50's w/m..military retired....just need a travel companion......appreciate a non smoker....have a little room for luggage...(driving suv)...will be in area for [...]",2012-11-03T09:30:20-04:00,emailnotfound
cheap travel anywhere,myrtlebeach,http://myrtlebeach.craigslist.org/rid/3332950238.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have v [...]",2012-11-03T09:28:40-04:00,emailnotfound
mb to charlotte r/t (myrtle beach),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3383036826.html,traveling to charlotte and back to myrtle beach wednesday through monday. days and times flexible. have vehicle. can drive or ride. would like someone to share the cost of gas.843-685-7074 ,2012-11-02T23:00:47-04:00,emailnotfound
looking for a ride to nj this weekend? (myrtle beach to nj),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3382383119.html,"i'm planning to drive round trip from myrtle beach to northen nj 
this weekend(nov 3-4). 
i plan to stay sun-tues and then return to myrtle beach(approx. dates) 
if you need a ride one way or round trip call me: 
alex 843-957-5912",2012-11-02T17:06:46-04:00,emailnotfound
need ride share to johnstown pa area,myrtlebeach,http://myrtlebeach.craigslist.org/rid/3376149803.html,"looking for ride share to johnstown pa area in feb, march or april 2013....please respond to email...i will respond to your help...thanks",2012-10-30T21:36:28-04:00,emailnotfound
north myrtle/myrtle to greensboro (nmb),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3373190445.html,call 336-908-5069 would consider ride to charlotte or raleigh need to go asap! ,2012-10-29T16:05:40-04:00,emailnotfound
ride to choir concert at waccamaw high school and back home (pawleys island),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3372360444.html,"my sister and i need a ride from our home in pawleys island to my neices choir concert today at 6 pm. we can put gas in the car. 
thank you.",2012-10-29T10:48:54-04:00,emailnotfound
$5 ride from myrtle to north myrtle (myrtle beach),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3371384843.html,"i ride every day from myrtle beach to north myrtle 
my car can hold 3 others, $5 per person. 
pick up is at 7:30 am 
and if you need a ride back i leave at 4pm 
call or text for more info 
(843) 602-1786",2012-10-28T19:37:36-04:00,emailnotfound
ride to mb high school..,myrtlebeach,http://myrtlebeach.craigslist.org/rid/3357922403.html,i am looking for a female who goes from surfside beach area (crystal lake mhv) to broadway at the beach area ( mb high school) so my daughter has a way to school... or maybe fellow student that lives in surfside that goes to mb high she could ride wi [...],2012-10-22T19:58:07-04:00,emailnotfound
car pooling to myrtle beach for work (surfside beach),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3297230779.html,looking to car pool with someone from surfside to myrtle beach in the mornings and possibly back in the afternoon. i need to be at work at 730 in the am. willing to share gas money. please call rick at 843-503-9143,2012-10-22T07:59:11-04:00,emailnotfound
planning a trip to graceland (grand strand),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3312262894.html,i am looking to put together a group of 10-12 people that are fans of elvis presley to visit graceland. my mother is a huge fan and we went to memphis in 2010 and had a great time. this is a great opportunity for those that have never been to get the [...],2012-10-22T05:57:15-04:00,emailnotfound
ride offerd to raleigh (mb),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3329103980.html,"ride offered to raleigh/rout-florance flex schedule nxt few day's 
will b returning on flexible sched. ",2012-10-19T23:47:57-04:00,emailnotfound
nashville  (nmb),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3336814852.html,going to nashville friday morning and coming back sunday night. if you only need one way that's fine i would just like some gas help at least one way.,2012-10-18T11:39:33-04:00,emailnotfound
one way to columbus ohio (myrtle beach),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3345624065.html,needing one way transportaion from myrtle beach back to ohio - columbus area. leave asap. not indigent - share return gas expenses -,2012-10-17T14:10:15-04:00,emailnotfound
 ride to wilmington airport 10/16 (myrtle beach),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3334500249.html,"flying out of ilm on tuesday 10/16/2012 and seeking a ride between noon and 3:00pm from myrtle beach. 
will pay for the convenience. call me asap theresa 602-327-3705",2012-10-12T15:36:18-04:00,emailnotfound
ride to horse stables (myrtle beach area),myrtlebeach,http://myrtlebeach.craigslist.org/rid/3262615289.html,"hello.....i do not have a car and have a wish to ride a horse on the beach. if anyone goes to the horse stables for rides and is willing to give me a ride from the s. 15th. street beach area, i would be happy to pay for gas. will be in mb from oct. 1 [...]",2012-10-09T19:02:26-04:00,emailnotfound
ride to ny from myrtle beach,myrtlebeach,http://myrtlebeach.craigslist.org/rid/3325816036.html,looking for a ride the first week of nov. from myrtle beach to upstate ny. i will have 500 for gas but i will be needing someone who is willing and able to move most of my furniture with me. i will not be coming back and would love to take as much of [...],2012-10-08T20:04:12-04:00,emailnotfound
