title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need to get to maryland (rideshare),wilmington,http://wilmington.craigslist.org/rid/3411623969.html,is anyone going toward maryland who wants/needs comany?? i need to get home,2012-11-15T12:17:41-05:00,emailnotfound
offered: ride (ws greensboro hickory),wilmington,http://wilmington.craigslist.org/rid/3411439658.html,i will be leaving the shallotte area next wednesday or thursday am. i am driving a pickup and will offer to carry a small load. i am asking help for gas. 910-540-0825,2012-11-15T11:06:25-05:00,emailnotfound
offered: wilmington to greensboro (wilmington),wilmington,http://wilmington.craigslist.org/rid/3411358071.html,"who: 23 year old female (me), and 24 year old male (my boyfriend) 
what: offering a ride 
when: leaving friday 11/16/2012 (time flexible as long as we're there by dinner time), returning sunday 11/18/2012 (time also flexible) 
how many: room for as m [...]",2012-11-15T10:31:23-05:00,emailnotfound
"ride to asheville, nc",wilmington,http://wilmington.craigslist.org/rid/3411115635.html,"i am in need of a ride to asheville from wilmington tomorrow. i had a ride lined up, but it fell through. i have some suitcases to bring with me, so if someone has a truck or a truck route that goes to asheville, nc please give me a call at 910-274-6 [...]",2012-11-15T08:02:46-05:00,emailnotfound
"i could use a ride north (washington, d.c.)",wilmington,http://wilmington.craigslist.org/rid/3409293304.html,"hello, i'm headed up north for thanksgiving & i could use a ride to just south of washington d.c. in northern virginia. if you're headed up north i'd be down to split gas costs and drive if need-be. ideally i'd like to leave after this thursday. 
hit [...]",2012-11-14T12:18:58-05:00,emailnotfound
"sunday...nc, va, wv and ohio (i-40 / i-77 / i-75)",wilmington,http://wilmington.craigslist.org/rid/3408569300.html,"will be headed from wilmington area on sunday across i-40 then up hwy 52 in winston-salem to i-77 then over to i-75 ending in toledo, oh area and can stop anywhere along the way... 
also will be making return trip back to nc on monday from ohio 
only [...]",2012-11-14T02:41:16-05:00,emailnotfound
wilmington to pittsburgh (ilm),wilmington,http://wilmington.craigslist.org/rid/3407611969.html,"i'm leaving this thursday the 15th late night or possibly real early on friday morning. will be returning late monday. if anyone needs a ride, just let me know. feel free to shoot me an email. have a great day. ",2012-11-13T16:43:51-05:00,emailnotfound
need a ride to carolina turkey  (whiteville nc),wilmington,http://wilmington.craigslist.org/rid/3406702750.html,hello. i have just started at job at carolina turkey on night shift and i am need to the area and thought this would be a good way to find someone that works their in my area. i am willing to pay $60 to $ 80 dollars a week to whoever can provide me w [...],2012-11-13T11:10:57-05:00,emailnotfound
need ride to carolina turkey in mount olive nc (elizabthtown nc),wilmington,http://wilmington.craigslist.org/rid/3406544888.html,hello. i have just started at job at carolina turkey on night shift and i am need to the area and thought this would be a good way to find someone that works their in my area. i am willing to pay $60 to $ 80 dollars a week to whoever can provide me w [...],2012-11-13T10:04:49-05:00,emailnotfound
"looking for a ride to new bern, nc",wilmington,http://wilmington.craigslist.org/rid/3406074708.html,"hi, my name is trevor. i'm alright, how are you? 
i totaled my car recently, and i've been relying on my divorced parents to transport me back and forth from wilmington to new bern, they are quite unreliable. 
if anyone happens to be heading towards  [...]",2012-11-13T01:21:10-05:00,emailnotfound
"driving to portsmouth, va from wilmington on 11/16",wilmington,http://wilmington.craigslist.org/rid/3395840513.html,"driving from wilmington, nc to portsmouth, va tomorrow on us-17/us-13 
must be willing to pitch in for gas, and handle a little bit of country music. :-) also, no smoking in the vehicle as i am allergic.. sorry. driving a truck so if you have a bag o [...]",2012-11-12T13:10:36-05:00,emailnotfound
going to charlotte 11/15 (ilm),wilmington,http://wilmington.craigslist.org/rid/3403118388.html,"i driving to charlotte on thursday night, anyone heading there need a ride? must have valid license to split driving. yeah i know close by but because medical reasons can`t drive the 4 hrs. 
if interested reply back",2012-11-11T19:45:47-05:00,emailnotfound
one way trip from wilmington to asheville,wilmington,http://wilmington.craigslist.org/rid/3402639190.html,"in the very near future i will need a one way trip to asheville, nc. i don't know the exact date yet because i am on a short waiting list. when i ride, i'll have about 5 suitcases. i know that it sounds like alot, but it's everything i own and i can' [...]",2012-11-11T15:42:17-05:00,emailnotfound
wilm. to virginia bch. thanksgiving ride wanted (castle hayne),wilmington,http://wilmington.craigslist.org/rid/3402190166.html,"looking for ride from wilmington area to virginia beach (and back) for thanksgiving. (about me= 56yr old male, valid nc drivers license, charactor references). also looking for ride from wilm. area to syracuse ny for christmas holidays. happy to shar [...]",2012-11-11T12:18:53-05:00,emailnotfound
rideshare,wilmington,http://wilmington.craigslist.org/rid/3401690565.html,needing daily ride from rocky point to wilimgton and back home. will help with gas and extra if needed. getting back into the work force and looking to carpool.,2012-11-11T06:34:19-05:00,emailnotfound
wilmington to asheville dec ride offered (wilmington - asheville),wilmington,http://wilmington.craigslist.org/rid/3401225700.html,"going to asheville for the holidays. will be leaving wilmington around the 15th of dec. am flexable on my dates. i plan to be there about two weeks if you are interested in both ways. if not one way is fine with me.. 
you drive my car and i pay the g [...]",2012-11-10T21:10:21-05:00,emailnotfound
roundtrip wilmington to charlotte,wilmington,http://wilmington.craigslist.org/rid/3397877117.html,"i'm going to the pretty lights show tomorrow in charlotte. i might leave tonight or tomorrow morning- i'm flexible. 
is there anyone else that's going? carpooling saves money :)",2012-11-09T12:49:29-05:00,emailnotfound
"wilmington to asheville (asheville, nc)",wilmington,http://wilmington.craigslist.org/rid/3396392020.html,"i was wondering if someone had a truck route or just goes to asheville, nc on a regular basis. i need a ride to get back to school and am struggling with money right now. i'm not sure of the exact date that i'll need the ride, but i should know next  [...]",2012-11-08T18:50:17-05:00,emailnotfound
wilmington to jacksonville daily for commuters (wilmington/jacksonville),wilmington,http://wilmington.craigslist.org/rid/3395989013.html,rideshare commuter van pool from wilmington to jacksonville daily monday through friday. van leaves wilmington at 6:45am and arrives in jacksonville at 7:50am. we share the monthly gas expenses to operate a 12 passenger van so it averages currently a [...],2012-11-08T15:54:17-05:00,emailnotfound
shuttle bus (new hanover county),wilmington,http://wilmington.craigslist.org/rid/3394781209.html,"car-pool-ers wanted $45 pp per week up to 30 people to one facility example: ge workers, verizon call center, ppd, hospital, shift workers, landscapers. first come first serve price is always flexible. call 910 538 6744. mininum of 5 maxium of 30. cl [...]",2012-11-08T06:34:38-05:00,emailnotfound
i'm pursuing a ride to asheville (asheville),wilmington,http://wilmington.craigslist.org/rid/3393532252.html,"i'm headed to asheville, nc at some point after the 16th of november, the sooner the better. i'd be down to split gas costs if you'd like, i also may have some home brewed crafty beer to barter for milage if you so choose. 
hit me back if you're head [...]",2012-11-07T15:20:33-05:00,emailnotfound
need ride near boone nc (carolina beach),wilmington,http://wilmington.craigslist.org/rid/3392914700.html,"i need a ride from cb towards boone nc, ashe county to be exact. this has to be on the 14th of november. willing to share gas expense. it's very urgent that i get there for a court date so that i can get my money back for the bond i posted. it's noth [...]",2012-11-07T11:35:43-05:00,emailnotfound
anyone going to boone (boone),wilmington,http://wilmington.craigslist.org/rid/3392597766.html,looking for a ride to boone tomorrow(thursday) to the boone area or anywhere near by. will contribute to gas and share driving. it's suppose to be a nice weekend in the mountains and the ski slopes are open. please email if you are going that way. th [...],2012-11-07T09:18:13-05:00,emailnotfound
ride to wallace needed wednesday nov. 7th$20 (wilmington),wilmington,http://wilmington.craigslist.org/rid/3389086795.html,i need a ride to wallace tomorrow. must be there at 7am. will pay you 20 bucks.,2012-11-05T17:06:10-05:00,emailnotfound
need ride to charlotte on wednesday (wilmington),wilmington,http://wilmington.craigslist.org/rid/3388891231.html,"looking for a ride to charlotte on wednesday november 7th anytime. i am a backpacker headed to asheville to hike parts of the at up in asheville, so i do have a medium sized pack with me. don't have much money but could help a bit with gas if needed. [...]",2012-11-05T15:49:39-05:00,emailnotfound
ride to asheville for thanksgiving (wilmington),wilmington,http://wilmington.craigslist.org/rid/3386432199.html,"i am going to asheville for thanksgiving and was wondering if anyone is going up there as well? i would love to share a ride with someone, help out with gas, etc. i would be able to leave thursday morning or wednesday night. this is a rare opportunit [...]",2012-11-04T14:54:45-05:00,emailnotfound
need ride near boone nc (carolina beach nc),wilmington,http://wilmington.craigslist.org/rid/3380682023.html,"i need a ride from cb towards boone nc, ashe county to be exact. this has to be on the 14th of november. willing to share gas expense. it's very urgent that i get there for a court date so that i can get my money back for the bond i posted. it's noth [...]",2012-11-01T22:27:17-04:00,emailnotfound
wilmington to tampa (early december),wilmington,http://wilmington.craigslist.org/rid/3377979324.html,i have to spend a few weeks in tampa on business...am willing to share my suv with anyone needing a ride to tampa or somewhere along the way...no need to share expenses..or drive..just could use the company..am w/m..mid 50's professional retired mili [...],2012-10-31T17:54:31-04:00,emailnotfound
taxi service (hampstead / ogden),wilmington,http://wilmington.craigslist.org/rid/3376530112.html,"carolina taxi is proud to announce we now serve: hampstead, scotts hill, porters neck area... 
- we have clean, comfortable, non-smoking vehicles 
- uniformed drivers 
- accept: discover / mastercard / visa / amex 
- reservations accepted 
$2.00 mete [...]",2012-10-31T03:39:59-04:00,emailnotfound
"driving from charlotte to wilmington, then back. (charlotte,nc - wilmington, nc)",wilmington,http://wilmington.craigslist.org/rid/3373802465.html,"i'll be driving from charlotte, nc to wilmington, nc on november 1st, and then returning to charlotte on november 5'th. i enjoy company and meeting new people and will be driving with one friend. could take 1-2 additional people with me. i am 25 year [...]",2012-10-29T20:55:25-04:00,emailnotfound
need ride north @thanksgiving (carolina beach),wilmington,http://wilmington.craigslist.org/rid/3367977893.html,"swf needs ride north for the 4-day holiday or longer...final destination is atlantic city area but phila. would work too. will pay half gas & tolls. nonsmoker. 
thanks",2012-10-27T03:46:31-04:00,emailnotfound
need ride to miami dec 22 (out of wilmington),wilmington,http://wilmington.craigslist.org/rid/3361389007.html,i am looking to share a ride with someone traveling to miami for christmas. i will take care of gas and food in exchange for the ride. i need to be in miami by noon on the 22nd and then return on the 29th.,2012-10-24T10:27:17-04:00,emailnotfound
wilmington to jacksonville nc daily van pool (wilmington),wilmington,http://wilmington.craigslist.org/rid/3359143327.html,seeking interested ride share participants for a daily van pool from wilmington to jacksonville monday through friday. cost is approximately $60 per month. van leaves wilmington promptly at 6:45am and arrives in jacksonville at approximately 8:00am.  [...],2012-10-23T11:53:38-04:00,emailnotfound
need to rent car (wilmington),wilmington,http://wilmington.craigslist.org/rid/3359114562.html,my daughter has to be returned to her father thursday and i have no means of transportation. i am looking for a rental but i cannot go threw a renral agency. i am not 25. i will pay to use a vehichle. i have a license and a clean driving record. i am [...],2012-10-23T11:43:37-04:00,emailnotfound
city to city transportation (nc),wilmington,http://wilmington.craigslist.org/rid/3283209552.html,"for safe dependable travel from city to city, try vantransit at 336-986-0575 
or see vantransit2go.com. 
have a nice trip!",2012-10-18T19:27:02-04:00,emailnotfound
nashville on new years eve... bassnectar (wilmington),wilmington,http://wilmington.craigslist.org/rid/3347386175.html,"looking for someone with wheels who wants to go to nashville, tn to see bassnectar on new years eve. i'm willing to pay half on gas, etc. tickets go on sale tomorrow!!!",2012-10-18T10:12:34-04:00,emailnotfound
need ride to fayetville nov. 1st early (fort bragg walmac medical center),wilmington,http://wilmington.craigslist.org/rid/3345836009.html,"hello, my name is rock taulbee, and i am a disabled vet. i and need a ride to the vascular clinic in fort bragg. i will need to be there on november 1st by 10:30 am. this may be as short as a 20 min consultation, or they could possibly keep me to go  [...]",2012-10-17T15:27:27-04:00,emailnotfound
wilmington-kernersville & back,wilmington,http://wilmington.craigslist.org/rid/3340673673.html,"my ride bailed on me, just going home to see my mom and would to ride with and help out on gas money if that can be arranged. let me know! also, if you aren't going to kernersville exactly then my mom can meet somewhere within an hour of that locatio [...]",2012-10-15T13:45:48-04:00,emailnotfound
car rental? (wilmington),wilmington,http://wilmington.craigslist.org/rid/3338787190.html,i need to use someone's car to go and pick up my daughter. i will me leaving early morning tuesday. i will leave gas in vehicle and pay to use it. i do.t have a lot of money but we can make an offer or work something out. please email me if you can s [...],2012-10-14T16:23:44-04:00,emailnotfound
"wilmington to syr.,ny ride wanted (wilm.area)",wilmington,http://wilmington.craigslist.org/rid/3332609191.html,"i am looking for a ride from the wilmington, nc area to the syracuse, ny area. the 1st or 2nd week of december. happy to share fuel cost and driving(have driven this route 50+times). i have a clean valid nc drivers license and charactor references. i [...]",2012-10-11T18:46:19-04:00,emailnotfound
need - wilmington to atlanta - anytime before sunday (wilm --&gt; atlanta),wilmington,http://wilmington.craigslist.org/rid/3331827464.html,"need to catch my flight to vegas from atlanta, sunday at noon. 
anyone driving to atlanta? i'll chip in on gas and can drive an automatic. i'm easy going, 27, work in film, and i don't smoke but i don't mind if thats your thing. 
lets listen to music [...]",2012-10-11T13:33:26-04:00,emailnotfound
ride to colorado (wilmington),wilmington,http://wilmington.craigslist.org/rid/3328485720.html,"hi! i'm driving from wilmington nc to denver co starting on wednesday oct. 16th. if you're interested in going and sharing gas money, let me know. 
ash 
(970) 376-0899",2012-10-09T22:48:13-04:00,emailnotfound
ride to jacksonville and back (wilmington),wilmington,http://wilmington.craigslist.org/rid/3324045263.html,i need a ride to jacksonville and back today for an interview. it pays $100 for the round trip. the interview should take about 20 minutes. my car broke down and i need a way to get there last minute. so basically if your have the day off and want to [...],2012-10-08T07:25:09-04:00,emailnotfound
"need ride from wilmington to exit 319 (wilmington, north carolina)",wilmington,http://wilmington.craigslist.org/rid/3321086739.html,"need ride from wilmington to exit 319 im 22 years old, got stranded out here my friends left early without informing me !",2012-10-06T16:23:22-04:00,emailnotfound
from wilmington to jacksonville and back daily (wilmington ),wilmington,http://wilmington.craigslist.org/rid/3319592355.html,i'm looking to start a car pool.i live in wilmington and go to school in jacksonville everyday.i have to be at school by 8am and normally leave around 2/3pm but could stay later if need be.i'm trying to save on gas and car maintenance.if you make the [...],2012-10-05T22:39:55-04:00,emailnotfound
ride from wilm to kville area and back,wilmington,http://wilmington.craigslist.org/rid/3318773727.html,"i'm a college student trying to see my family. the specific location i'm trying to go to is kernersville, but anywhere around that area~ within a 45 minute radius of there works. i go to school all week and usually work weekends, so i would have to r [...]",2012-10-05T15:50:50-04:00,emailnotfound
need ride (to atlanta),wilmington,http://wilmington.craigslist.org/rid/3316872958.html,"looking for a ride from wilmington to atlanta on friday or saturday, and if possible, back on monday or tuesday.",2012-10-04T18:37:38-04:00,emailnotfound
ride offered to the triangle/ raleigh 10/i (raleigh),wilmington,http://wilmington.craigslist.org/rid/3316302353.html,"i want to go to raleigh monday and come back tuesday but i have no gas money. if some one needs a ride and can pay for gas let me know. can drop you off anywhere in the triangle area 
thanks",2012-10-04T14:43:42-04:00,emailnotfound
need ride to hickory (from shallotte wilmingotn myrtle beach),wilmington,http://wilmington.craigslist.org/rid/3315988076.html,i will be leaving the shallotte area oct 12th around midday to hickory. i have a king cab pickup and will carry more that 1 person and even a small load. i am just asking for some gas money. i can either go through the charlotte area or travel inters [...],2012-10-04T12:48:32-04:00,emailnotfound
wilm to greensboro and back ,wilmington,http://wilmington.craigslist.org/rid/3311746649.html,"i have to go to greensboro from wilmington and back on the 15th of oct for a meeting. my car sucks on gas. just seeing what is available. if not this, i'll take a bus or something. ",2012-10-02T15:44:47-04:00,emailnotfound
wilmington to north myrtle beach/loris daily  (north myrtle beach / loris),wilmington,http://wilmington.craigslist.org/rid/3310537147.html,"seeking to join or start a daily or semi-daily rideshare from wilmington to north myrtle beach / loris area monday through friday. (910) 616-0064 
leave wilmington in the morning, return in the evening after work.",2012-10-02T03:28:56-04:00,emailnotfound
