title,postingFrom,permalink,shortDescription,postingDate,mailToLink
ride needed to austin texas (boulder / denver),boulder,http://boulder.craigslist.org/rid/3414086204.html,"hi , i need a ride from boulder/denver colorado to austin texas.. can contribute for gas. also i have a bicycle ... can break down take off wheels & box up if necessary . 
thanks 
gary 7203823346 ",2012-11-16T10:49:23-07:00,emailnotfound
i need a ride to co springs (longmont),boulder,http://boulder.craigslist.org/rid/3413792499.html,"my dog and i need a ride to the springs on wed. to spend turkey day w/the family. we can barter on i have cash for gas. 
thx, jimmy",2012-11-16T09:00:13-07:00,emailnotfound
climbers' gathering at indian creek (moab),boulder,http://boulder.craigslist.org/rid/3412937946.html,"2 climbers... a lady and a gent, looking for a ride to indian creek south of moab, utah for the climbers' gathering for thanksgiving weekend. our car was t-boned by another driver rendering it useless. she took time off her awesome job specifically f [...]",2012-11-15T19:57:58-07:00,emailnotfound
ride offered to/ from slc,boulder,http://boulder.craigslist.org/rid/3412688904.html,"hi, 
a friend and i are headed to slc from boulder on sunday morning (11/18) and i will be returning solo from slc to boulder on saturday the 24th or sunday the 25th. 
looking for someone to help split up the gas money, which should be about $40-$50  [...]",2012-11-15T17:37:45-07:00,emailnotfound
need ride from denver to texas (denver texas),boulder,http://boulder.craigslist.org/rid/3412498324.html,need a ride for me and my dog and a few bags from the denver area to texas. anywhere past oklahoma will do and id be able to get a ride from there. have valid drivers licence and gas money. dog is very well trained and tends to just sleep through car [...],2012-11-15T16:06:04-07:00,emailnotfound
discount travel to any state for cheap,boulder,http://boulder.craigslist.org/rid/3407636345.html,"we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have very low operating costs. we specia [...]",2012-11-15T16:04:08-07:00,emailnotfound
"thanksgiving, boulder co =&gt; omaha ne (and back) (boulder, pender)",boulder,http://boulder.craigslist.org/rid/3371765327.html,"'just invited myself to ne nebraska for the thanksgiving holiday. 
my ideal itinerary might be to leave boulder/denver early tuesday pm, and motor on up. and then to return probably sunday. my kin folk are both in omaha, and also further north, like  [...]",2012-11-15T13:46:34-07:00,emailnotfound
"ride to minneapolis, mn from co (boulder/denver)",boulder,http://boulder.craigslist.org/rid/3411754575.html,i'm looking for a ride to minneapolis and am willing to share in gas expense. can leave at any time. tom - 303-834-2499,2012-11-15T11:05:40-07:00,emailnotfound
boulder/denver to la/san diego area (boulder),boulder,http://boulder.craigslist.org/rid/3411711585.html,"my very calm dog and i (22 year old male) will be driving from boulder to southern cali either sunday (11/18) or monday (11/19), returning probably friday or saturday. we'll be going via i70 to i15, through vegas, so i could drop off/pick up anyone a [...]",2012-11-15T10:49:50-07:00,emailnotfound
driving box truck denver to boston area the 17th can fit things (denver-boston),boulder,http://boulder.craigslist.org/rid/3411491789.html,"hi, i will be driving a 12ft box truck from denver to boston area leaving sat nov 17th would be willing to take things for money towards the gas expenses. thanks",2012-11-15T09:27:22-07:00,emailnotfound
ride needed - boulder to grand junction on fri 11/30 (boulder),boulder,http://boulder.craigslist.org/rid/3409823696.html,"i'm looking for a ride from boulder to grand junction. 
leaving november 30th. contact me on zimride: http://www.zimride.com/ride/share?ride=532095 ",2012-11-14T13:31:46-07:00,emailnotfound
driving from buoulder denver to socal (boulder),boulder,http://boulder.craigslist.org/rid/3408512332.html,"leaving thursday11/15 at night driving straight through. 
have a mid sized pick up with an empty bed... can haul stuff or people anywhere along the way route 70 to 15 through vegas. 
call me up raven 
310-266-7869 ",2012-11-13T23:18:57-07:00,emailnotfound
carry me back to virginia (boulder),boulder,http://boulder.craigslist.org/rid/3408490519.html,"i'm looking for a ride back to virginia if anyone's headed in that direction for the holiday or before. me, and my best friend, early 20s. i can bring some money to the table for gas. i look forward to hearing from someone",2012-11-13T22:53:45-07:00,emailnotfound
boulder to kc,boulder,http://boulder.craigslist.org/rid/3408238369.html,"hi, i'm looking for a ride from boulder to kc. please call or text if headed that way seven-two-zero-six-four-eight-six-nine-seven-one.",2012-11-13T19:42:30-07:00,emailnotfound
investors for road trip+dogs,boulder,http://boulder.craigslist.org/rid/3407180578.html,"looking for a group of dog lovers willing to purchase a custom bus for dogs and guardians weekend get aways. 
will need about $100,000 to start. reply if you just like the idea of taking short trips with dog friendly folks leaving the driving to a pa [...]",2012-11-13T12:02:38-07:00,emailnotfound
seeking ride to grand junction (boulder),boulder,http://boulder.craigslist.org/rid/3389095338.html,2 people with a couple backpacks willing to share on gas need ride to grand junction asap. please email at the above address. ,2012-11-13T10:14:18-07:00,emailnotfound
"offer - ride from boulder to vegas (las vegas, nv)",boulder,http://boulder.craigslist.org/rid/3401541756.html,"my girlfriend and i are heading to las vegas, nv on friday 11/16...our final destination is red rocks, nv for some rock climbing. 
we are planning to leave boulder, co sometime between 6 and 8pm on friday november 16th. 
we are open to drive straight [...]",2012-11-13T09:48:30-07:00,emailnotfound
looking for a ride for my dog and i to vail this friday (boulder to vail),boulder,http://boulder.craigslist.org/rid/3406641511.html,"hey there. 
i'm hoping to find a ride from boulder to vail that leaves on friday, the earlier the better. 
i'm happy to chip in for gas or help you drive, and my dog is mild mannered and used to long car rides. 
thanks for your help! 
- bill huggins",2012-11-13T08:46:45-07:00,emailnotfound
louisville to lakewood,boulder,http://boulder.craigslist.org/rid/3406148381.html,"i'm looking for someone who wants to carpool from louisville/superior to lakewood every day, or at least someone who wants to carpool every other day, etc. i usually drive to work around 7 ish and return sometime around 5pm . 
please contact me if yo [...]",2012-11-13T00:59:25-07:00,emailnotfound
trip share ,boulder,http://boulder.craigslist.org/rid/3406101138.html,looking for an adventurous free spirit who is available to do a road trip for a few weeks. open to considering different destinations / regions. tell me more about you and where you would like to go.,2012-11-12T23:52:40-07:00,emailnotfound
im looking for a ride from boulder to nederland colorado fri. midmorning or afte (boulder),boulder,http://boulder.craigslist.org/rid/3405799242.html,im a kind person looking for a ride to nederland.thank u~,2012-11-12T19:43:52-07:00,emailnotfound
"wanted: nm (mora/taos/las vegas) to co (boulder) (mora, new mexico)",boulder,http://boulder.craigslist.org/rid/3405516600.html,"mother and 2.5 yr old searching for safe ride from mora, new mexico to boulder colorado 
as soon as: 11/14/12 
will pay gas $ 
thank you!",2012-11-12T17:15:26-07:00,emailnotfound
need ride to work!,boulder,http://boulder.craigslist.org/rid/3405512413.html,hello! my name is theresa becker. my daughter needs the car to get to school this winter and i need a reliable ride to work (spanish hills area to boulder toyota). will share gas costs! contact me at 720-648-5635. i would not need a ride back and i w [...],2012-11-12T17:13:27-07:00,emailnotfound
need: ride to austin tx or surrounding city (boulder),boulder,http://boulder.craigslist.org/rid/3405467249.html,"hi! my name is natalie. i'm looking for a friendly nomad to help get me home for the holidays(any time between today and the 18th). i can most definetly help pay for gas and snax along the way :} 
let me know if you can help me out! 
(512)sixthree3-f [...]",2012-11-12T16:52:21-07:00,emailnotfound
offer: boulder to wyoming the beginning of december (boulder -&gt; laramie -&gt; jackson),boulder,http://boulder.craigslist.org/rid/3405304723.html,"i'm driving to wyoming and back early next month. i have no specific plans, though i may or may not sleep in my truck in laramie. i have room for one large person or two small people. i will be asking for either gas or grass, your choice. i prefer to [...]",2012-11-12T15:41:19-07:00,emailnotfound
"offer - ride to san diego thursday the 15th in the am (boulder, co)",boulder,http://boulder.craigslist.org/rid/3404853220.html,moving the last of my stuff from boulder so i have room for at least 2 on the way out west. the tab is being picked up by my employer so i don't need gas money but company to help pass the drive would be much appreciated. planning to leave boulder la [...],2012-11-12T12:52:53-07:00,emailnotfound
"need a ride to breck, keystone, or abasin any day!  will pay gas$ (boulder to breck)",boulder,http://boulder.craigslist.org/rid/3404838621.html,"looking for a ride anyday anytime from now until nov 22nd or 23rd. 
my friend alex is visiting from the polish snowboard team and needs a ride to the mountains from boulder! he will pitch in gas money. just call geoff at 303 919 8131",2012-11-12T12:47:48-07:00,emailnotfound
need ride to sonora ca or there abouts (boulder),boulder,http://boulder.craigslist.org/rid/3403047249.html,i've been traveling since spring this year. i'm currently in boulder and am wanting to leave for sonora ca in a week or two. if you are headed in a similar direction hit me up. i do not have any cash at the moment but i am not lazy and i'm sure i cou [...],2012-11-11T17:06:14-07:00,emailnotfound
seeking ride to moab ( from boulder),boulder,http://boulder.craigslist.org/rid/3402392667.html,seeking ride to moab saturday november 17th or shortly after. one way only. willing to pitch in for gas. ,2012-11-11T11:50:11-07:00,emailnotfound
rent my 2011 subaru outback for $49.00/day (boulder),boulder,http://boulder.craigslist.org/rid/3401651280.html,"rent my 2011 subaru outback in boulder the car is large and has a ton of room. if needed i can put on the bike racks or ski racks. as an added plus, it has great mileage, usually 30 mpg! $9.75/hour $49.00/day $245.00/week (insurance included) on the  [...]",2012-11-11T03:20:35-07:00,emailnotfound
"ride wanted boulder/denver to and from copper mtn. tuesday november 13 (boulder, co)",boulder,http://boulder.craigslist.org/rid/3401513583.html,"ride wanted boulder/denver to and from copper mtn. tuesday november 13th to go skiing! have gas money to pitch and good company. i'm a 19 year old studying engineering here at cu. preferably leave boulder 6 or 7am and leave copper at 3ish, but flexib [...]",2012-11-10T23:31:21-07:00,emailnotfound
boulder to new england thanksgiving (boulder co),boulder,http://boulder.craigslist.org/rid/3401182523.html,"i'm en route from ned/boulder to new hampshire and looking to leave around the 17th at the latest. i'm looking for a person with a valid drivers license and some money to pitch in on gas. me, i'm 31, male, i like good music, comedy, etc. i'm easy to  [...]",2012-11-10T18:41:11-07:00,emailnotfound
cracksgiving at the creek - ride offered - ((boulder to moab/ic)),boulder,http://boulder.craigslist.org/rid/3400741860.html,"headed to indian creek for the thanksgiving holiday. leaving boulder tuesday (november 20th) around 2pm. returning sunday (november 25th). room for a couple of folks plus gear/bikes/etc. must be comfortable with a small friendly dog! 
denise",2012-11-10T14:38:17-07:00,emailnotfound
sobo-dia-sobo (s. boulder),boulder,http://boulder.craigslist.org/rid/3399151873.html,seeking rideshare for thanksgiving weekend. need a ride to denver airport wed 11/21 by 2pm and a ride home sun 11/25 11pm. will offer gas $$.,2012-11-09T20:37:39-07:00,emailnotfound
offer: ride from boulder to mn,boulder,http://boulder.craigslist.org/rid/3398210055.html,"offering a ride for 1 or 2 from boulder on november 15th to mn or on the way. 
call me for details. will leave early:) 
gaia 
505-920-8018",2012-11-09T12:50:52-07:00,emailnotfound
"ride offer west on i-70 tuesday 11/13 (boulder to vernal, ut)",boulder,http://boulder.craigslist.org/rid/3397512295.html,"i will be driving from boulder to vernal, ut on tuesday evening the 11th and i'd love to share the ride and some gas costs. i could be convinced to pick you up in denver, or preferably golden, and i could drop you off in vail, glenwood springs, or an [...]",2012-11-09T08:33:31-07:00,emailnotfound
anyone wanting to go boulder/ned to copper sunday? (boulder co.),boulder,http://boulder.craigslist.org/rid/3397485505.html,"i can drive or ride. split gas $$. female, late 20s, skier. but i get along with snowboarders. ;)",2012-11-09T08:22:19-07:00,emailnotfound
ride to greyhound in den or ft collin saturday (i-25 and 119),boulder,http://boulder.craigslist.org/rid/3397007479.html,looking for a ride to the bus station in denver or ft collins. i have like 30-40 buck in gas for the trip to either one. if you are capable of doing either than send me a email or call me at 719-9641534 so we can set up plan to meet. ,2012-11-08T23:58:17-07:00,emailnotfound
"boulder/denver to and from copper mtn. sat november 10th, gas $ (boulder)",boulder,http://boulder.craigslist.org/rid/3396953829.html,"leaving from boulder or denver sat morning november 10th to copper mtn. and back sat evening or before 9am on sun. gas $ and good company! 
630four793864 ",2012-11-08T22:54:09-07:00,emailnotfound
"looking for ride boulder/nederland to vail this weekend, gas $ (nederland or boulder, co)",boulder,http://boulder.craigslist.org/rid/3396522979.html,"looking for ride anytime saturday afternoon/evening or sunday anytime to vail. will provide gas $. starting new job in vail on monday. colorado mountain express from vail doesn't start until the 17th! 
email or text 603 852 2918",2012-11-08T17:57:47-07:00,emailnotfound
boulder to albany - female only,boulder,http://boulder.craigslist.org/rid/3396416742.html,"i'm driving to albany with my small dog in early december (dates are flexible). wanting mature female to help with gas and expenses. this is not your college road trip. this is a luxury vehicle, and i'm wanting to stay at nicer hotels. if this sounds [...]",2012-11-08T17:02:33-07:00,emailnotfound
thursday mornings to winter park,boulder,http://boulder.craigslist.org/rid/3396369329.html,i am looking for a weekly ride to winter park. departure anytime in the morning would be great. happy to pitch for gas.,2012-11-08T16:39:14-07:00,emailnotfound
"need ride share to rawlins, wy on nov 10th, 11th, or 12th (rawlins, wy (west of laramie on i-80))",boulder,http://boulder.craigslist.org/rid/3396137865.html,"selling subaru outback to friend in boulder and need ride back to wy on either nov 10th, 11th, or 12th after selling him the car. will help with gas. the town of rawlins sits right on i-80 if you are heading west from laramie towards salt lake. thank [...]",2012-11-08T14:54:33-07:00,emailnotfound
jaguar transport service (boulder county),boulder,http://boulder.craigslist.org/rid/3342845081.html,i am offering safe insured airport badged trips to and from dia anywhere in boulder for 75 $ a cab is a flat rate of 84 $ plus gate fees plus e- 470 fees plus tips that they live on. i do not have the 110$ fee they pay to rent the cab so i can do thi [...],2012-11-08T13:12:03-07:00,emailnotfound
"working at eldora? (boulder, co)",boulder,http://boulder.craigslist.org/rid/3395861899.html,"i am working at eldora this winter and am looking for a ride whenever our schedules match up. i do not have a four wheel drive car. 
will chip in cash for gas. 
you don't have to pick me up i can meet you. 
i am smoker friendly, but not a smoker.",2012-11-08T13:04:21-07:00,emailnotfound
need a ride to portland oregon (boulder),boulder,http://boulder.craigslist.org/rid/3365098574.html,i will be leaving boulder on november18th and need a ride to portland. i am responsible and friendly. i'm only taking a backpack with me and can chip in for gas. ,2012-11-08T09:13:55-07:00,emailnotfound
"offer -- ride to sante fe, nm (united states)",boulder,http://boulder.craigslist.org/rid/3395036893.html,"i'm taking a weekend trip to sante fe. looking for someone to ride & split gas--should be $25 one way, $50 if you want to come back with me on sunday! i will be leaving friday around 4pm, getting in later--around 10:30 or 11 pm depending. ",2012-11-08T07:50:46-07:00,emailnotfound
need a ride from boulder to seattle 11/17 (boulder),boulder,http://boulder.craigslist.org/rid/3393215481.html,im a cu student looking for a ride so that i can avoid paying for flying my dog home. ill give you some extra cash if you have room for a 40 lb dog. my name is adam 206-240-9338,2012-11-07T11:24:04-07:00,emailnotfound
need ride from boulder to winter park! (boulder---&gt;winter park),boulder,http://boulder.craigslist.org/rid/3391503057.html,"seeking ride please! i'm from austin and stuck in boulder with no where to sleep, must get to winter park! 
i can offer money! 
thx, 
nat 
(512)633-5813",2012-11-06T15:22:58-07:00,emailnotfound
offer: boulder/denver to slc (co to slc),boulder,http://boulder.craigslist.org/rid/3390456611.html,"1) i'm heading from slc to boulder area and back. can go via grand juncation (i-70) or via fort colins (i-80). 
plan on leaving salt lake the 21st and returning the 25th. 
2) this trip is through fort collins/wyoming. 
leaving salt lake november 30th [...]",2012-11-06T08:41:00-07:00,emailnotfound
boulder to greeley  (colorado ),boulder,http://boulder.craigslist.org/rid/3389741136.html,"in need of a ride from boulder to greeley tommorow a.m around 11ish. gas and cash incentives will be provided. call me asap if you can help me out. (617)699-4099. thanks. 
-tyler",2012-11-05T20:43:43-07:00,emailnotfound
need ride from boulder to omaha,boulder,http://boulder.craigslist.org/rid/3388683566.html,"i need to get to omaha by november 15th at the latest for my sister's 16th birthday. it has been quite some time since i have seen my family and the holidays seem to be an appropriate time to reconnect. i am extremely short on funds, in fact i am bus [...]",2012-11-05T12:33:48-07:00,emailnotfound
traveling to florida (denver/boulder),boulder,http://boulder.craigslist.org/rid/3387964294.html,"going to florida, pet friendly,share the fuel , room for 2 riders,email me if you looking for a ride to the southeast.leving in the next day or two.",2012-11-05T08:18:59-07:00,emailnotfound
ride offered boulder to las vegas (red rocks) and back,boulder,http://boulder.craigslist.org/rid/3387775592.html,"driving from boulder to las vegas (red rocks) on sunday november 18. 
$80 one way to pay for gas 
we can drop you off any where along i-70 or i-15 s between here and vegas. 
returning on saturday november 24. 
interested - reply to email me (kevin) 
 [...]",2012-11-05T06:45:24-07:00,emailnotfound
need ride to arizona - prescott or nearby (boulder (louisville)),boulder,http://boulder.craigslist.org/rid/3386006593.html,"looking for a ride to prescott arizona (or nearby) to visit my brother. any time may be good, as long as i have time to make plans/get time off work. if you need a rider and would like any info about me, you can call me at 303-328-5355. 
thanks! sury [...]",2012-11-04T09:42:14-07:00,emailnotfound
"boulder to kc, st. louis, nashville (boulder to nashville)",boulder,http://boulder.craigslist.org/rid/3385411879.html,"i am leaving boulder monday morning to pick up rideshares in denver and will be going through kansas city, st. louis, with the final destination being nashville. i have 3 riders sharing gas already. let me know if you are interested in joining and he [...]",2012-11-04T00:21:00-06:00,emailnotfound
ft collins to las vegas for thanksgiving,boulder,http://boulder.craigslist.org/rid/3385086175.html,"i am driving to las vegas on 11/18 and will be returning to ft collins on 11/25. 
i will be going west on i-70 then south west on i-15 and can stop anywhere in between or make a reasonable detour. 
i have a truck with a camper top and can haul things [...]",2012-11-03T19:27:01-06:00,emailnotfound
ride from longmont to boulder (longmont/boulder),boulder,http://boulder.craigslist.org/rid/3384869163.html,"we are two living in old longmont off of main street. we need a ride to boulder, sunday morning for campaign jobs, if anyone is also doing the same :d please contact me here or at 9702082333",2012-11-03T17:14:11-06:00,emailnotfound
"need a ride to carbondale! friday 9 (boulder, co)",boulder,http://boulder.craigslist.org/rid/3384853466.html,"anyone going to carbondale next weekend (nov 9)??? , glenwood springs or aspen also works! 
please text me if you want to share ride with us! we are a chill couple, early 20's, just going to rock climb there! 
ana & manu 
3057852967 ",2012-11-03T17:05:22-06:00,emailnotfound
need ride from boulder to durango (boulder to durango ),boulder,http://boulder.craigslist.org/rid/3384034242.html,"need a ride from boulder to durango some time in the next few days (3-6th?) i can help with gas or driving. i'm a laid back traveler, only have one backpack. if you can help me out please text 907.three five one.9271 ",2012-11-03T11:10:48-06:00,emailnotfound
need ride to denver (boulder),boulder,http://boulder.craigslist.org/rid/3382704845.html,"needing to depart for denver in the morning on tuesday ( nov 6th ) from boulder. 
will share fuel costs, light conversation or quiet contemplation, either works well. 
please email with contact information.",2012-11-02T17:35:14-06:00,emailnotfound
two nice people trying to get to the west coast/ can help with gas! (boulder to cali),boulder,http://boulder.craigslist.org/rid/3382480958.html,young couple and their (extremely well behaved) canine companion trying to get to the west coast! we can help with driving and gas as well as good conversation. thanks so much!,2012-11-02T15:48:24-06:00,emailnotfound
offered denver to chicago 1/6 wed (boulder),boulder,http://boulder.craigslist.org/rid/3381778301.html,"driving to chicago early wed morning. looking for two people to drive, $50 each for gas $50 for stuff. i have plenty of room for gear/stuff. pick up truck with trailer. give me a call or text matt 630 776 668 two",2012-11-02T11:14:49-06:00,emailnotfound
would like to transport some boxes (boulder to san diego),boulder,http://boulder.craigslist.org/rid/3379533326.html,"i would like to transport some boxes (approx 13 avge size) mostly books from boulder to san diego 
on approx. nov 15 or so. i would come with you and unload in north park. 
pay for gas and keep you entertained for the ride but not share driving. 
non [...]",2012-11-01T11:40:05-06:00,emailnotfound
boulder to telluride--ride offered (boulder),boulder,http://boulder.craigslist.org/rid/3379232406.html,"hi, 
driving to telluride on saturday (november 10th), sunday or monday (nov 12th) and would love company and help with gas. 
going i 70 to glenwood, then carbondale, paonia, montrose, etc., if any of those places suites.",2012-11-01T09:44:21-06:00,emailnotfound
ride offerred boulder to paonia (boulder),boulder,http://boulder.craigslist.org/rid/3379067053.html,"hi there. headin' down to paonia/crawford next thursday,nov 8. i'll be returning to boulder sat.or sunday nov.10-11. share gas,conversation and the beautiful views. ",2012-11-01T08:33:02-06:00,emailnotfound
"anyone want a ride to iowa? (boulder, co to ames, ia)",boulder,http://boulder.craigslist.org/rid/3378119242.html,"i'm driving to ames, iowa (iowa state university) on friday, november 2. i have room for a person and a couple small bags. i'll be passing through denver, lincoln, omaha and des moines. i'm friendly and would love some company and to split the gas! c [...]",2012-10-31T17:07:57-06:00,emailnotfound
ride needed - boulder to leavenworth on thu 11/1 (boulder),boulder,http://boulder.craigslist.org/rid/3378073289.html,"i'm looking for a ride from boulder to leavenworth. 
leaving november 1st. the price is negotiable depending on whats needed! contact me on zimride: http://www.zimride.com/ride/share?ride=512790 ",2012-10-31T16:42:41-06:00,emailnotfound
boulder to ca (santa barbara),boulder,http://boulder.craigslist.org/rid/3377377812.html,"hello friends! 
i will be driving my little two door out to california in about a week and a half. i'm not too set on a date yet. 
depending on the snow situation, i'm considering taking 80 out- to stop in sacramento. 
if the snow is bad, i'll have t [...]",2012-10-31T11:41:07-06:00,emailnotfound
anyone need a ride to san fran? (ft. collins),boulder,http://boulder.craigslist.org/rid/3377269643.html,two cool dudes here looking for a chilllaxin dude who wants to share driving and $$$ gas for a nice ride to san fran! let us know...wanna leave by nov 15th....peace...,2012-10-31T10:59:39-06:00,emailnotfound
smooth ride to san fran (boulder-&gt;san fran),boulder,http://boulder.craigslist.org/rid/3367843230.html,"dear friends - 
i am planning to drive to san francisco this coming week. there's a bit of flexibility on the departure date (wed-fri). 
i am a 30 years old, meditator, dont' drink or do any drugs and am very friendly. would love the company and to s [...]",2012-10-31T00:49:47-06:00,emailnotfound
driving to missoula/hot springs montana (boulder/estes park),boulder,http://boulder.craigslist.org/rid/3362051088.html,would like to leave no later than saturday the 3rd. need a rider that is willing to help get gas money. gas jugging is my current plan and help is great! i am wandering to montana in hopes of spending about a week in hot springs but will be making th [...],2012-10-29T22:17:09-06:00,emailnotfound
"need a ride to boulder from the west? (salt lake to boulder, co)",boulder,http://boulder.craigslist.org/rid/3373705021.html,"i'm leaving salt lake tomorrow (tuesday) at 9am and am heading to boulder, co. i'd be happy to pick up a travelling buddy and split the gas. i have a reliable kia optima--new tires and just changed the oil. call elise at 773-319-9371 if interested. i [...]",2012-10-29T18:00:56-06:00,emailnotfound
courrier/transportation (boulder),boulder,http://boulder.craigslist.org/rid/3373028981.html,"!!! easy and reliable transportation, fast service, friendly commute !!! independant transportation service. 
0---10 miles $7.00 
10--20 miles $10.00 
20--30 miles $15.00 
30 miles+ $20.00 
!!!!!!!!!!drop offs and scheduled pick-ups!!!!!!!!!! 
(816)6 [...]",2012-10-29T13:02:07-06:00,emailnotfound
carpool from frederick to erie middle school (frederick to erie),boulder,http://boulder.craigslist.org/rid/3372859539.html,"looking for carpool for 7th grader from moore farm housing division in frederick to erie middle school and back. i may be able to do the am and am trying to work that out, but am definitely looking for pm for after school ride home. anyone?",2012-10-29T11:58:45-06:00,emailnotfound
looking for a ride to northern california (arcata/eureka),boulder,http://boulder.craigslist.org/rid/3371597527.html,hi my name is cameron and i am looking for a ride to arcata or eureka california. i have a valid license and can help with gas money. i would like to be out of boulder by the end of next week but if you're interested in some good traveling company i  [...],2012-10-28T19:44:23-06:00,emailnotfound
superior to lakewood,boulder,http://boulder.craigslist.org/rid/3330854092.html,"i'm looking for someone who wants to carpool from superior to lakewood every day, or at least someone who wants to carpool every other day, etc. i usually drive to work around 7am and return sometime around 5pm . 
please contact me if your are intere [...]",2012-10-28T13:45:26-06:00,emailnotfound
full size truck headed east,boulder,http://boulder.craigslist.org/rid/3370643360.html,"in vegas now headed to chicago. 
full size truck going to chicago. i can tow a trailer, dolly, anything. have room for 2 passengers, and lots of cargo. trying to leave asap. can drop off anywhere along the way. 702.900.7992. .",2012-10-28T11:19:19-06:00,emailnotfound
reliable driver with pickup truck available for hire (boulder),boulder,http://boulder.craigslist.org/rid/3363968973.html,"hi there, 
i have a reliable toyota tacoma 4x4 truck with a camper shell, and would like to offer the service of helping out any way i can. if you need a ride somewhere, or if you need help moving things around, i can help you for a very reasonable p [...]",2012-10-28T10:40:20-06:00,emailnotfound
moving to midwest - wanna ride? (boulder/denver),boulder,http://boulder.craigslist.org/rid/3370441483.html,"moving to rockford, il around nov. 10th. seeking riders, drivers, other people relocating to midwest. i am a professional mover, but this is personal for me. i can help you pack, move and deliver your belongings if you want, or you can just ride to a [...]",2012-10-28T09:37:00-06:00,emailnotfound
space in truck going to oregon (boulder),boulder,http://boulder.craigslist.org/rid/3324634537.html,i have room in a moving truck going to oregon leaving on november 1st. i will be going out i80 and could potentially drop a passenger or some boxes in salt lake or reno and then i'm headed to ashland as a final destination. the drop off would have to [...],2012-10-28T08:38:43-06:00,emailnotfound
ride available to southern or (boulder),boulder,http://boulder.craigslist.org/rid/3358651406.html,"i have space for one person in a truck traveling to oregon around november 1st possibly a couple days earlier. i would be stopping along the way to sleep in motels. looking for someone who can share the cost of gas. no smoking, drugs or dogs. 
email  [...]",2012-10-28T08:37:47-06:00,emailnotfound
ride needed - boulder to sf on wed 11/7 (boulder),boulder,http://boulder.craigslist.org/rid/3369999457.html,"i'm looking for a ride from boulder to san francisco. 
leaving november 7th returning november 12th. im an artist trying to make it to an art opening in oakland on nov. 9th. it would be great to find an affordable ride. im a good driver, drug free, a [...]",2012-10-28T00:36:19-06:00,emailnotfound
