title,postingFrom,permalink,shortDescription,postingDate,mailToLink
co-driver needed for nyc this weekend (charlottesville-nyc),charlottesville,http://charlottesville.craigslist.org/rid/3395036488.html,"need a person to assist with driving to new york this weekend. leaving charlottesville on friday mid-morning in my car. leaving manhattan on return trip sunday mid-afternoon. besides free transportation, the person would receive $100 for handling par [...]",2012-11-08T09:50:35-05:00,emailnotfound
ride -roanoke,charlottesville,http://charlottesville.craigslist.org/rid/3394117155.html,"need ride to roanoke on sat 11/10 in the evening ... 
flexible departure",2012-11-07T19:33:00-05:00,emailnotfound
uva hospital to cho airport thurs by noon  (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3393451069.html,"i have a flight at 1pm tomorrow (thurs, nov 8) out of charlottesville so i need to be at the airport before noon. i'm near uva hospital. please email! thanks!",2012-11-07T14:49:39-05:00,emailnotfound
need ride to phila,charlottesville,http://charlottesville.craigslist.org/rid/3391886501.html,"need ride to philadephia anytime thursday 11/8 
will pay for gas & tolls... 
can help drive too.. 
call (434) 242-4334 ",2012-11-06T20:37:55-05:00,emailnotfound
free carpool matching service (central virginia),charlottesville,http://charlottesville.craigslist.org/rid/3390855521.html,"rideshare is a free commuter matching service available to anyone who lives, works or attends school in central virginia and the central shenandoah valley (charlottesville, staunton, harrisonburg and other locations). we also have a guaranteed ride h [...]",2012-11-06T13:10:01-05:00,emailnotfound
ride va wv  (albemarle),charlottesville,http://charlottesville.craigslist.org/rid/3388908495.html,"need a ride or items delivered or picked up in va or wv. often going to covington, lewisburg, lexington, warm springs, marlinton and other locations. 
will need to pay expenses, etc. ",2012-11-05T15:56:09-05:00,emailnotfound
need ride cville to 757/williamsburg 11/9,charlottesville,http://charlottesville.craigslist.org/rid/3387958490.html,"hey, 
i need a ride from charlottesville to williamsburg or somewhere nearby this weekend! i'll pitch in for gas. please let me know if you have a seat available!",2012-11-05T10:16:34-05:00,emailnotfound
offering ride to nyc nov 11,charlottesville,http://charlottesville.craigslist.org/rid/3385633376.html,"offering ride up to nyc from cville in sunday the 11th. can be flexible about time, pickup and drop off. price depends on if you're going to nyc or somewhere en route (dc, nova, philly, baltimore, etc).",2012-11-04T07:58:17-05:00,emailnotfound
ride down 95 south towards florida***all points (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3385498664.html,ride towards myrtle beach sc or down 95 towards ocala florida....can take 2 persons//luggage....leaving november 7th or thereafter...flexible,2012-11-04T04:58:31-05:00,emailnotfound
ride to florida********from charlottesville or surrounding areas (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3385493870.html,ride to florida for gas.......let me know what your working with...can take 2 persons....leaving anywhere from november 7th or thereafter,2012-11-04T04:48:44-05:00,emailnotfound
cville to rnke on election day (uva ),charlottesville,http://charlottesville.craigslist.org/rid/3384020824.html,"i am a uva student and need a ride to roanoke, va on tuesday, november 6th to vote. a ride back would also be nice, but not necessary (i'll cross that obstacle when i get there). ",2012-11-03T13:05:42-04:00,emailnotfound
"ride needed to nyc (charlottesville, va)",charlottesville,http://charlottesville.craigslist.org/rid/3380073475.html,i need a ride to nyc 11/8 or 11/9. will share expenses and drive. call 804-356-3677.,2012-11-01T17:13:52-04:00,emailnotfound
need a ride to washington d.c. from charlottesville  (late nov. 5/ early nov. 6),charlottesville,http://charlottesville.craigslist.org/rid/3379329162.html,"i am looking for a ride to washington d.c. from charlottesville 
- best time would be on the evening of nov. 5th 
i would be happy to contribute to gas ",2012-11-01T12:22:37-04:00,emailnotfound
need ride to nyc/brooklyn (charlottesville to ny),charlottesville,http://charlottesville.craigslist.org/rid/3376798737.html,"hi there, 
i am needing to get home to ny! amtrak has been cancelled and am looking for a rideshare. anyone driving up to nyc or brooklyn? 
thanks, 
chanti ",2012-10-31T09:36:09-04:00,emailnotfound
driving through ohio to detroit 11/21 (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3376149627.html,"i'll be driving from charlottesville to the detroit for the thanksgiving holiday, leaving wednesday in the morning (around 9am) and will have space for 2-3 additional people on the drive up. if you need to head to detroit or a city on the way (columb [...]",2012-10-30T21:36:22-04:00,emailnotfound
need a ride to dc,charlottesville,http://charlottesville.craigslist.org/rid/3374036977.html,please let me know if you are headed to dc or nova from cville area. will be happy to tag along and contribute for gas. please call 917 445 2404 ,2012-10-29T23:34:01-04:00,emailnotfound
need transportation to catec (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3370939428.html,hi.. i am in desperate need of a ride to catec for the next 6 weeks. im started a cna class there and unfortunately they dont have a bus to go out thr. i can meet you somewhere like the mall if you work in the same area. i can chip in with gas so tha [...],2012-10-28T15:43:20-04:00,emailnotfound
ride needed cville/louisa to waynesboro (waynesboro),charlottesville,http://charlottesville.craigslist.org/rid/3363710305.html,"my car is in a shop in waynesboro, and i need to pick it up. i live in louisa, but i can get to c-ville or at park and ride on i-64 exit 136. ideally between 5:30pm - 6:30pm today (10/25) or early tomorrow morning (10/26) like 7am. 
i'll pay for gas!",2012-10-25T09:52:32-04:00,emailnotfound
ride offered (cvl-avl) (charlottesville-asheville),charlottesville,http://charlottesville.craigslist.org/rid/3358840658.html,"i was looking for a ride down to asheville this weekend, but am now driving and would like to add one or two passengers to split gas with on the trip to nc. i'm going to be leaving thursday afternoon around 2:30-3 p.m. &lt;---this is flexible. let me [...]",2012-10-23T09:53:23-04:00,emailnotfound
"ride needed - charlottesville, va to morristown, tn on sun 10/21 (charlottesville)",charlottesville,http://charlottesville.craigslist.org/rid/3348902804.html,"i'm looking for a ride from charlottesville, va to morristown, tn. 
leaving november 21st. anywhere south on 81 would work too (johnson city, bristol, knoxville, abingdon,etc.) or asheville, nc contact me on zimride: http://www.zimride.com/ride/share [...]",2012-10-18T20:18:27-04:00,emailnotfound
ride to d.c? baltimore? (charlottes/waynesboro),charlottesville,http://charlottesville.craigslist.org/rid/3347122603.html,"leaving 1 am or so on saturday the 20th or sunday 21st... 
..ride to d.c $50..baltimore $80.00............. 
please send phone number and best date to leave............. 
.leaving overnight so theres no traffic........... 
driving 2008 chevy impala-- [...]",2012-10-18T06:55:18-04:00,emailnotfound
"columbus, oh ride needed",charlottesville,http://charlottesville.craigslist.org/rid/3344219364.html,"hi, i need to get to columbus (or somewhere close to) the last week of oct. i'm celebrating my birthday with my daughter on nov. 4th and would like to be there no later than the 2nd of nov. willing to share expenses. references available upon request [...]",2012-10-16T21:09:55-04:00,emailnotfound
student ride needed to harrisonburg (chalottesville),charlottesville,http://charlottesville.craigslist.org/rid/3342772413.html,"hi i'm a current jmu student and in charlottesville in hopes to find a ride to my apartment in harrisonburg or jmu campus. 
my email: 
zackjackson88@gmail.com",2012-10-16T11:30:39-04:00,emailnotfound
ride needed - charlottesville to asheville on thu 10/25 (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3341194617.html,"i'm looking for a ride from charlottesville to asheville. 
leaving october 25th returning october 29th. going to asheville for moogfest and would love to share gas money and quality convo in anyone's car but my own. contact me on zimride: http://www. [...]",2012-10-15T16:58:46-04:00,emailnotfound
"ride needed: c-ville to asheville, nc sun 10/28 (anywhere within an hour of asheville, nc)",charlottesville,http://charlottesville.craigslist.org/rid/3339724824.html,"hi, 
i'm trying to find a ride from charlottesville, va to asheville, nc anytime on sunday october 28th. i'm a student, so i'm trying to get back for classes on monday 10/29. 
i have gas money for anyone who can help me out! 
please let me know if yo [...]",2012-10-15T02:57:18-04:00,emailnotfound
"need ride to nashville, tn (october 19th, 20th or 21st)",charlottesville,http://charlottesville.craigslist.org/rid/3339630990.html,"looking for a ride from charlottesville va to nashville tn. can help with gas and driving. just myself and a couple of averaged sized bags, nothing that will cause anyone any trouble. easy going open minded guy. need to be in nashville on the 22nd. l [...]",2012-10-15T00:47:37-04:00,emailnotfound
ride needed 11/11 (dc to cville),charlottesville,http://charlottesville.craigslist.org/rid/3339402036.html,"ride needed from dc (ronald reagan washington national airport) to charlottesville on sunday, november 11. 
willing to split gas or even pay more than my fair share. ",2012-10-14T21:50:00-04:00,emailnotfound
i need ride from richmond va to cville va (richmond va),charlottesville,http://charlottesville.craigslist.org/rid/3338665405.html,hello. im flying into richmond airport friday night oct 26. coming to see my bro and his wife and might stay to live if i like the area. they are going to be camping that weekend. i dont want to inconvienance them. i need a ride from airport to there [...],2012-10-14T15:26:34-04:00,emailnotfound
ride to nyc needed/11-1 (c-ville),charlottesville,http://charlottesville.craigslist.org/rid/3335876760.html,"need ride to nyc on thursday, nov. 1st. will share all expenses. thanks.",2012-10-13T09:28:20-04:00,emailnotfound
ride offered oct 18 or 19  (thru richmond to nc),charlottesville,http://charlottesville.craigslist.org/rid/3334010996.html,"i am driving from charlottesville to ronoke rapids nc (which is on i-95 meeting my partner in roanoke rapids nc to attend a memorial service for his mother. 
i could drop someone off along the way if it's along i-64 (from cville to richmond) or i-95  [...]",2012-10-12T12:37:14-04:00,emailnotfound
uva students special (uva),charlottesville,http://charlottesville.craigslist.org/rid/3264765014.html,save now. ride in comfort. share a van 6 students lots of room for you and your luggage. licensed and insured. 10$ per head minimum 30$. call now to make your reservation. do not wait to the last minute. thanks giving specials 434-760-5740,2012-10-10T12:23:53-04:00,emailnotfound
ride available - cville to richmond (october 13th),charlottesville,http://charlottesville.craigslist.org/rid/3328294289.html,"i am going to richmond saturday morning and returning sometime that night. have room for someone looking for a ride. just pay $30.00 for both ways, $20.00 for a one way journey. yeah that's not completely equitable but i'm the one with the car so you [...]",2012-10-09T20:54:58-04:00,emailnotfound
dc/ nova to cville on late 10/10 (dc/ nova to charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3327812295.html,"hello, 
i am landing at 10 pm at reagan national airport, and need a ride back to charlottesville. i could also leave very early on thursday morning, but would need to be in charlottesville at 9 am. 
i will pay for all gas. 
thanks!",2012-10-09T17:09:48-04:00,emailnotfound
ride needed - charlottesville to atlanta on wed 11/21 (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3325836420.html,"i'm looking for a ride from charlottesville to atlanta. 
leaving november 21st returning november 25th. love adele, lady gaga, onerepublic... contact me on zimride: http://www.zimride.com/ride/share?ride=489159 ",2012-10-08T20:14:18-04:00,emailnotfound
ride needed - cville to nova - 10/11,charlottesville,http://charlottesville.craigslist.org/rid/3325752049.html,"hi there, need a ride from cville to anywhere in nova on 10/11, in the evening (anytime after 5). i will split gas costs. 
thanks! ",2012-10-08T19:33:23-04:00,emailnotfound
ride needed - charlottesville to blacksburg on fri 10/19 (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3323932905.html,"i'm looking for a ride from charlottesville to blacksburg. 
leaving october 19th returning october 21st. contact me on zimride: http://www.zimride.com/ride/share?ride=488447 ",2012-10-08T03:19:41-04:00,emailnotfound
ride needed - charlottesville to christiansburg on mon 10/8 (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3322636505.html,"i'm looking for a ride from charlottesville to christiansburg. 
leaving october 8th. pretty easygoing rider, just trying to get to vanderbilt contact me on zimride: http://www.zimride.com/ride/share?ride=487563 
949-500-4877",2012-10-07T13:27:11-04:00,emailnotfound
ride to new orleans leaving tomorrow,charlottesville,http://charlottesville.craigslist.org/rid/3322283218.html,"looking for passengers to share gas and tolls. leaving charlottesville sometime tomorrow (monday) around noon or so. one suv with lots of stuff.. but there's room for at least two more people and packs. 
email or text only to 267 266 5479",2012-10-07T10:32:24-04:00,emailnotfound
seeking ride to richmond (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3318582484.html,"hello, 
i'm a college student looking for a ride from charlottesville to richmond some time next weekend, october 12 or 13. my timing is flexible - could leave earlier or later. i am friendly, respectful, and can chip in for gas. please respond with  [...]",2012-10-05T14:38:57-04:00,emailnotfound
ride offered - charlottesville to fairfax on fri 10/5 (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3315536738.html,"i'm offering a ride from charlottesville to fairfax. 
leaving october 5th returning october 7th. email me if interested! ",2012-10-04T09:42:05-04:00,emailnotfound
