title,postingFrom,permalink,shortDescription,postingDate,mailToLink
heading to florida (sun city ctr.),allentown,http://allentown.craigslist.org/rid/3333643605.html,"i will be leaving the lehigh valley on fri or sat oct 19 at approx 3:00am. i will be traveling down 476 to 95 to either rt 10 or rt 4 to 75s. sun cty ctr is just south of tampa.i will have room for 2 or 3 riders depending on lugage, i am driving a 20 [...]",2012-10-12T10:13:18-04:00,emailnotfound
"i need to be picked up at roosevelt's bar  (bethlehem,pa)",allentown,http://allentown.craigslist.org/rid/3333589362.html,"if any one is free tonight and for 20 bucks, would you be able to pick me and my friend up at roosevelt's bar in bethlehem sat night at 1 am and take me to my bath home. if possible can you pick me up and take me there around 9 pm. thanks. heather",2012-10-12T09:46:32-04:00,emailnotfound
"allentown to comic con and back share (allentown, pa)",allentown,http://allentown.craigslist.org/rid/3328642840.html,ok looking to share a ride gas tolls and parking with fellow comic con goers. non smokers prefered. thursday is the day i am headed in and perhaps friday as well. hit me up.,2012-10-10T00:54:43-04:00,emailnotfound
allentown area (pa) to mahwah nj commuter (lehigh valley),allentown,http://allentown.craigslist.org/rid/3326798462.html,"is there anyone in the allentown area who commutes to mahwah, nj area during the week? i need a roundtrip ride monday through friday. my work schedule is 8 am to 5 pm but can work around your schedule if it is close. i will contribute towards gas mon [...]",2012-10-09T10:54:56-04:00,emailnotfound
"need help in getting to dr's appt's,errands,etc (allentown)",allentown,http://allentown.craigslist.org/rid/3325489725.html,"nedd help getting to dr's appts,grocery shopping,errrands-have car and can help-reasonable rates-610-261-3743",2012-10-08T17:37:29-04:00,emailnotfound
"airport shuttle lvi to phl $120 inclusive 267-407-4260 (oct 12th, normal fare $160)",allentown,http://allentown.craigslist.org/rid/3325168636.html,....,2012-10-08T15:35:12-04:00,emailnotfound
rent my 2004 chevrolet express (incl. insurance) for $122.00/day (west bethlehem),allentown,http://allentown.craigslist.org/rid/3319300570.html,"rent my 2004 chevrolet express in bethlehem this is a 2004 (tan color) chevy express passenger van with only about 76,000 miles. it has seating and seat belts for 12, plus it has the necessary anchors for child seats. it's in excellent condition. 
ne [...]",2012-10-05T19:42:04-04:00,emailnotfound
"commuter to parsippany nj needed (portland, pa area)",allentown,http://allentown.craigslist.org/rid/3250479921.html,"ride needed from portland pa area or water gap area to parsippany, nj. if you commute to parsippany or beyond, this could interest you. i work monday thru friday and start at any time between 6:00 and 7:00am and can leave work any time after 3:00pm.  [...]",2012-10-04T19:06:54-04:00,emailnotfound
need a ride? (allentown),allentown,http://allentown.craigslist.org/rid/3263290225.html,"need a ride to go where you need to go? 
i'm the person for you whether you need a ride to work or go food shopping. 
i charge for labor and gas and the distance depending on where you have to go. 
better then catching a cab i always say.... 
by the  [...]",2012-10-04T13:48:30-04:00,emailnotfound
anyone headed to michigan  (adrian mi),allentown,http://allentown.craigslist.org/rid/3315180228.html,"hello looking for a ride to michigan... willing to help out with gas and any tolls!! if leaving on friday oct. 12 that would be perfect! it's my best friends baby shower and don't wanna miss it!! plz email me here or text me at 484-602-0440 
thanks 
 [...]",2012-10-04T01:41:30-04:00,emailnotfound
lets ride and save money {allentown-nyc},allentown,http://allentown.craigslist.org/rid/3311908307.html,"lets share the ride to nyc from allentown, bethlehem, easton, and philipsberg. 
i have to be in nyc at 6.00am so we must leave at 4.00 am or we can talk about it 
i work monday to friday from 6:00am to 3:00 pm. 
if you leave early with me, i can wait [...]",2012-10-02T16:46:49-04:00,emailnotfound
macungie to nyc need ride (macungie lehigh valley),allentown,http://allentown.craigslist.org/rid/3311208574.html,"need ride to nyc, day and or night hours varies, please let me know when you go, im tired of the bus. i can go in almost anytime weekdays and weekends. roundtrip or oneway. let me know. ",2012-10-02T12:21:02-04:00,emailnotfound
do you drive to nyc  everyday from lv? (lehigh valley),allentown,http://allentown.craigslist.org/rid/3289055416.html,"i am looking for a ride to nyc any time you can take a passenger, just let me know when, so i can plan accordingly. i do not own a car and i am tired of taking the bus. i am a good reliable driver. i can drive for you and or share the gas. i have fam [...]",2012-10-02T08:30:36-04:00,emailnotfound
